domain,sys_idx,intervention,desc_name,desc_original,desc_target,desc_change,regime_from,regime_to,transitioned,delta_coherence,delta_fertility,matched_sys_idx
branching,91,perturb_CSR,CSR,0.8931562951666736,0.2853360530053882,-0.6078202421612854,chaotic_fertility,constrained_generative,True,0.5659283497453528,-0.1554939830520635,141
branching,116,perturb_CSR,CSR,0.4419240837256611,0.1116680994219744,-0.3302559843036867,chaotic_fertility,constrained_generative,True,0.4157568901026616,-0.2315655189874005,314
branching,130,perturb_CSR,CSR,0.4851505017896905,0.1827135978369823,-0.3024369039527081,chaotic_fertility,constrained_generative,True,0.3234259400457236,-0.0429436278074494,15
branching,150,perturb_CSR,CSR,0.4262118728557206,0.1421253920542472,-0.2840864808014733,chaotic_fertility,constrained_generative,True,0.1453830184300256,0.3376225493115973,99
branching,151,perturb_CSR,CSR,0.482843293809932,0.5279562633204484,0.0451129695105164,chaotic_fertility,constrained_generative,True,0.3744436732571846,0.1422959925520748,140
branching,155,perturb_CSR,CSR,0.3855159583579073,0.0611574876382048,-0.3243584707197025,chaotic_fertility,constrained_generative,True,0.1790743882351485,-0.2823703638438605,138
branching,160,perturb_CSR,CSR,0.3363710942926886,0.2591820169689501,-0.0771890773237384,chaotic_fertility,constrained_generative,True,0.2131141236257177,-0.3191741349266682,72
branching,164,perturb_CSR,CSR,0.4488851423144082,0.1421253920542472,-0.306759750260161,chaotic_fertility,constrained_generative,True,0.1437825978989959,0.2687340765536258,99
branching,172,perturb_CSR,CSR,0.4270102504137456,0.1421253920542472,-0.2848848583594984,chaotic_fertility,constrained_generative,True,0.1523664016435278,0.2225041017359132,99
branching,179,perturb_CSR,CSR,0.4173389553055943,0.0611574876382048,-0.3561814676673895,collapse,constrained_generative,True,0.2333739230538654,0.1096326328636951,138
branching,182,perturb_CSR,CSR,0.6136619791416178,0.2853360530053882,-0.3283259261362296,chaotic_fertility,constrained_generative,True,0.4713552870857332,-0.2018686303658582,141
branching,184,perturb_CSR,CSR,0.4081973874600844,0.2006320756022866,-0.2075653118577977,chaotic_fertility,constrained_generative,True,0.2810459652395964,-0.3252616353992525,434
branching,197,perturb_CSR,CSR,0.696292039989488,0.2006320756022866,-0.4956599643872014,chaotic_fertility,constrained_generative,True,0.3072116995274198,-0.2978346084317216,434
branching,206,perturb_CSR,CSR,0.3390596071837864,0.2591820169689501,-0.0798775902148363,chaotic_fertility,constrained_generative,True,0.2333834462788592,-0.3313144106927199,72
branching,216,perturb_CSR,CSR,0.0503705895470323,0.1128751481156652,0.0625045585686328,collapse,constrained_generative,True,0.1112485317129807,0.7655282825182881,272
branching,229,perturb_CSR,CSR,0.0761267332938703,0.1128751481156652,0.0367484148217948,collapse,constrained_generative,True,0.2330478746645672,0.7649154475401314,272
branching,241,perturb_CSR,CSR,0.0498768311688515,0.1128751481156652,0.0629983169468137,collapse,constrained_generative,True,0.1072175295759261,0.7655449481029618,272
branching,249,perturb_CSR,CSR,0.4217149884323346,0.1291529378112789,-0.2925620506210557,chaotic_fertility,constrained_generative,True,0.1582012788556613,0.2302281596144444,105
branching,251,perturb_CSR,CSR,0.4399271771626101,0.0931699803516318,-0.3467571968109783,collapse,constrained_generative,True,0.3909121354151338,0.1290680198257468,382
branching,266,perturb_CSR,CSR,0.4543966867601265,0.161850223352624,-0.2925464634075025,collapse,constrained_generative,True,0.1728743940882666,0.7718420516251663,437
branching,277,perturb_CSR,CSR,0.3856232860800594,0.0611574876382048,-0.3244657984418546,chaotic_fertility,constrained_generative,True,0.2124717530082972,-0.4772618132141253,138
branching,278,perturb_CSR,CSR,0.4531698357010401,0.161850223352624,-0.2913196123484161,collapse,constrained_generative,True,0.1783813093271806,0.7752693419329558,437
branching,303,perturb_CSR,CSR,0.7376953431674884,0.3010153618037662,-0.4366799813637222,chaotic_fertility,constrained_generative,True,0.3715279614592311,-0.1616067710459563,196
branching,305,perturb_CSR,CSR,0.3139341564400146,0.2591820169689501,-0.0547521394710645,chaotic_fertility,constrained_generative,True,0.2238730513027239,-0.2696056272868609,72
branching,306,perturb_CSR,CSR,0.3371739704790683,0.2591820169689501,-0.0779919535101181,chaotic_fertility,constrained_generative,True,0.1895306034065246,-0.2607192432256679,72
branching,309,perturb_CSR,CSR,0.4582736150152928,0.1827135978369823,-0.2755600171783104,chaotic_fertility,constrained_generative,True,0.0899531892697262,0.1557941270549985,15
branching,311,perturb_CSR,CSR,0.0659263797529187,0.1128751481156652,0.0469487683627464,collapse,constrained_generative,True,0.1949895100728183,0.765135023548278,272
branching,316,perturb_CSR,CSR,0.39719830980627,0.2142270605890814,-0.1829712492171886,chaotic_fertility,constrained_generative,True,0.1438126801787349,0.0643563556703636,404
branching,335,perturb_CSR,CSR,0.4616754918778603,0.161850223352624,-0.2998252685252363,collapse,constrained_generative,True,0.2264346260084627,0.7711223966425939,437
branching,341,perturb_CSR,CSR,0.4884352207717936,0.2489333076884897,-0.2395019130833038,chaotic_fertility,constrained_generative,True,0.2764399389844628,-0.2819696984993828,454
branching,348,perturb_CSR,CSR,0.04395900840546,0.1128751481156652,0.0689161397102051,collapse,constrained_generative,True,0.1043599288111151,0.7645693672696218,272
branching,354,perturb_CSR,CSR,0.4883495344382266,0.1827135978369823,-0.3056359366012443,chaotic_fertility,constrained_generative,True,0.1604426849471202,-0.1715782541424017,15
branching,363,perturb_CSR,CSR,0.4498031584340003,0.161850223352624,-0.2879529350813763,collapse,constrained_generative,True,0.1659469454054034,0.772677856468572,437
branching,373,perturb_CSR,CSR,0.3062918340475279,0.2591820169689501,-0.0471098170785778,chaotic_fertility,constrained_generative,True,0.2225266220067575,-0.3441543277330051,72
branching,375,perturb_CSR,CSR,0.4275531713642008,0.1421253920542472,-0.2854277793099535,chaotic_fertility,constrained_generative,True,0.1446880749609517,0.2486835073077888,99
branching,392,perturb_CSR,CSR,0.3266876929886536,0.2591820169689501,-0.0675056760197034,chaotic_fertility,constrained_generative,True,0.2335336937657952,-0.3262534020900083,72
branching,396,perturb_CSR,CSR,0.4713095331913672,0.161850223352624,-0.3094593098387432,collapse,constrained_generative,True,0.6657137314856933,0.7694874113279829,437
branching,398,perturb_CSR,CSR,0.4142760229253829,0.0611574876382048,-0.3531185352871781,chaotic_fertility,constrained_generative,True,0.1990565536406821,-0.4015389116560441,138
branching,402,perturb_CSR,CSR,0.4470422247389335,0.161850223352624,-0.2851920013863095,collapse,constrained_generative,True,0.1940821123417211,0.7724991891529682,437
branching,409,perturb_CSR,CSR,0.0479558857990472,0.1128751481156652,0.0649192623166179,collapse,constrained_generative,True,0.094540013896475,0.7663536561868075,272
branching,431,perturb_CSR,CSR,0.3893336880336372,0.0611574876382048,-0.3281762003954324,chaotic_fertility,constrained_generative,True,0.190464326823034,-0.2791974301119017,138
branching,440,perturb_CSR,CSR,0.5459102516712241,0.1978899111313927,-0.3480203405398314,chaotic_fertility,constrained_generative,True,0.929624721700542,-0.7944207681637458,235
branching,442,perturb_CSR,CSR,0.4821194130758961,0.5279562633204484,0.0458368502445523,chaotic_fertility,constrained_generative,True,0.3999933174907506,0.4069740540707167,140
branching,445,perturb_CSR,CSR,0.4390799731227785,0.1421253920542472,-0.2969545810685313,chaotic_fertility,constrained_generative,True,0.1528208753416944,0.2769783856790445,99
branching,448,perturb_CSR,CSR,0.809865479692532,0.5674464460795815,-0.2424190336129504,chaotic_fertility,constrained_generative,True,0.3046921427549916,0.1513692957472096,186
branching,456,perturb_CSR,CSR,0.4314666371815322,0.1421253920542472,-0.289341245127285,chaotic_fertility,constrained_generative,True,0.1606447756388744,0.2111293337797429,99
branching,467,perturb_CSR,CSR,0.4490850048832584,0.1827135978369823,-0.2663714070462761,chaotic_fertility,constrained_generative,True,0.0853026539052169,0.091997526462542,15
branching,469,perturb_CSR,CSR,0.479365096091758,0.5279562633204484,0.0485911672286904,collapse,constrained_generative,True,0.4184855875745604,0.9427907578266356,140
branching,473,perturb_CSR,CSR,0.0735846545727005,0.1128751481156652,0.0392904935429647,chaotic_fertility,constrained_generative,True,0.3336309290492799,0.311424068111903,272
branching,476,perturb_CSR,CSR,0.5897171039245985,0.2716851213801891,-0.3180319825444094,chaotic_fertility,constrained_generative,True,0.4300545133495409,-0.3290779721265849,220
branching,480,perturb_CSR,CSR,0.4263689767939452,0.1291529378112789,-0.2972160389826663,chaotic_fertility,constrained_generative,True,0.1170347141936818,0.5192644036791736,105
branching,490,perturb_CSR,CSR,0.7140813466366603,0.2006320756022866,-0.5134492710343738,chaotic_fertility,constrained_generative,True,0.3003289788574692,-0.4229417812976549,434
branching,2,perturb_RBS,RBS,0.1165153541994832,0.0,-0.1165153541994832,chaotic_fertility,constrained_generative,True,0.0919692969814433,0.120049933399894,15
branching,41,perturb_RBS,RBS,1.24527309372262,0.0,-1.24527309372262,chaotic_fertility,constrained_generative,True,0.5649248482973166,-0.14215983823326,141
branching,75,perturb_RBS,RBS,0.1956764870295593,0.3198906583011209,0.1242141712715615,chaotic_fertility,constrained_generative,True,0.2306629224470543,-0.0050964788745125,140
branching,77,perturb_RBS,RBS,0.8631227968248172,0.0,-0.8631227968248172,chaotic_fertility,constrained_generative,True,0.4284335070448127,-0.0879404665056918,367
branching,91,perturb_RBS,RBS,1.232890737916684,0.0,-1.232890737916684,chaotic_fertility,constrained_generative,True,0.5659283497453528,-0.1554939830520635,141
branching,130,perturb_RBS,RBS,0.2128762544742262,0.0,-0.2128762544742262,chaotic_fertility,constrained_generative,True,0.3836933714493082,-0.0224737095875763,190
branching,151,perturb_RBS,RBS,0.20710823452483,0.3198906583011209,0.1127824237762909,chaotic_fertility,constrained_generative,True,0.3744436732571846,0.1422959925520748,140
branching,155,perturb_RBS,RBS,0.0,0.0440890018537489,0.0440890018537489,chaotic_fertility,constrained_generative,True,0.4144197494679017,0.2512987749624742,96
branching,164,perturb_RBS,RBS,0.1222128557860204,0.0,-0.1222128557860204,chaotic_fertility,constrained_generative,True,0.458377099421427,-0.2068304005300909,181
branching,197,perturb_RBS,RBS,0.7407300999737199,0.0,-0.7407300999737199,chaotic_fertility,constrained_generative,True,0.3914814760425842,-0.0730324011157206,367
branching,251,perturb_RBS,RBS,0.0998179429065253,0.0,-0.0998179429065253,collapse,constrained_generative,True,0.5498021477924044,0.2699960164198416,274
branching,277,perturb_RBS,RBS,0.0,0.0440890018537489,0.0440890018537489,chaotic_fertility,constrained_generative,True,0.4478171142410504,0.0564073255922094,96
branching,309,perturb_RBS,RBS,0.145684037538232,0.0,-0.145684037538232,chaotic_fertility,constrained_generative,True,0.0899531892697262,0.1557941270549985,15
branching,354,perturb_RBS,RBS,0.2208738360955664,0.0,-0.2208738360955664,chaotic_fertility,constrained_generative,True,0.2207101163507048,-0.1511083359225286,190
branching,396,perturb_RBS,RBS,0.1782738329784181,0.3740906748079917,0.1958168418295736,collapse,constrained_generative,True,0.6850483998464517,0.8067290565807845,211
branching,431,perturb_RBS,RBS,0.0,0.0440890018537489,0.0440890018537489,chaotic_fertility,constrained_generative,True,0.4258096880557872,0.2544717086944331,96
branching,440,perturb_RBS,RBS,0.3647756291780601,0.0,-0.3647756291780601,chaotic_fertility,constrained_generative,True,0.98696333404926,-0.7574684462892556,317
branching,442,perturb_RBS,RBS,0.2052985326897403,0.3198906583011209,0.1145921256113806,chaotic_fertility,constrained_generative,True,0.3999933174907506,0.4069740540707167,140
branching,448,perturb_RBS,RBS,1.02466369923133,0.4186161151989538,-0.6060475840323762,chaotic_fertility,constrained_generative,True,0.3046921427549916,0.1513692957472096,186
branching,467,perturb_RBS,RBS,0.122712512208146,0.0,-0.122712512208146,chaotic_fertility,constrained_generative,True,0.0853026539052169,0.091997526462542,15
branching,469,perturb_RBS,RBS,0.1984127402293949,0.3198906583011209,0.121477918071726,collapse,constrained_generative,True,0.4184855875745604,0.9427907578266356,140
branching,490,perturb_RBS,RBS,0.7852033665916509,0.0,-0.7852033665916509,chaotic_fertility,constrained_generative,True,0.3845987553726336,-0.198139573981654,367
branching,0,perturb_ADI,ADI,0.9999785390504964,0.9772882495672542,-0.0226902894832421,chaotic_fertility,constrained_generative,True,0.2797765206502151,-0.7172038244980081,129
branching,5,perturb_ADI,ADI,0.9998880649804036,0.9772882495672542,-0.0225998154131493,collapse,constrained_generative,True,0.3027431124905701,0.1096390113871657,129
branching,19,perturb_ADI,ADI,0.9735847348392906,0.931732539912603,-0.0418521949266876,chaotic_fertility,constrained_generative,True,0.5150640025119677,0.0740515511440202,96
branching,27,perturb_ADI,ADI,0.9997176631218628,0.9772882495672542,-0.0224294135546085,collapse,constrained_generative,True,0.2509002390655773,0.109217982009754,129
branching,35,perturb_ADI,ADI,0.9788029197349218,0.9920858374354088,0.0132829177004869,chaotic_fertility,constrained_generative,True,0.4165396899618514,-0.257237993197364,220
branching,41,perturb_ADI,ADI,0.9494519691510636,0.9884637095051392,0.0390117403540756,chaotic_fertility,constrained_generative,True,0.5649248482973166,-0.14215983823326,141
branching,42,perturb_ADI,ADI,0.9996790818956208,0.987904429117722,-0.0117746527778987,collapse,constrained_generative,True,0.371349382892318,0.7417060295167565,76
branching,50,perturb_ADI,ADI,0.982104924177872,0.9920858374354088,0.0099809132575368,chaotic_fertility,constrained_generative,True,0.4393706968490064,-0.262013587386997,220
branching,56,perturb_ADI,ADI,0.9999187373559614,0.9772882495672542,-0.0226304877887071,collapse,constrained_generative,True,0.3328255696341086,0.1085806919297038,129
branching,57,perturb_ADI,ADI,0.973218740641842,0.9393455037648916,-0.0338732368769504,chaotic_fertility,constrained_generative,True,0.4434863447812592,0.0965237747320407,254
branching,60,perturb_ADI,ADI,0.9799545775391698,0.9664226215549944,-0.0135319559841754,chaotic_fertility,constrained_generative,True,0.4043896473430696,0.0393391880158913,113
branching,71,perturb_ADI,ADI,0.9835126222004562,0.9498789966989076,-0.0336336255015485,chaotic_fertility,constrained_generative,True,0.1242784877093989,0.080335020561068,128
branching,74,perturb_ADI,ADI,0.999532771141184,0.987904429117722,-0.0116283420234619,collapse,constrained_generative,True,0.2058511742087208,0.7428049697146915,76
branching,80,perturb_ADI,ADI,0.978849357769113,0.9920858374354088,0.0132364796662958,chaotic_fertility,constrained_generative,True,0.4802109597010627,-0.1536705583045434,220
branching,82,perturb_ADI,ADI,0.9999723323617236,0.8232275052733129,-0.1767448270884106,chaotic_fertility,constrained_generative,True,0.5497970184273209,-0.7910835241847167,441
branching,83,perturb_ADI,ADI,0.9720900330364904,0.9393455037648916,-0.0327445292715988,chaotic_fertility,constrained_generative,True,0.4545941878944251,0.124434282220139,254
branching,84,perturb_ADI,ADI,0.987355626256231,0.9664226215549944,-0.0209330047012366,chaotic_fertility,constrained_generative,True,0.3976291186892636,-0.05115432565558,113
branching,91,perturb_ADI,ADI,0.944519087234908,0.9884637095051392,0.0439446222702312,chaotic_fertility,constrained_generative,True,0.5659283497453528,-0.1554939830520635,141
branching,95,perturb_ADI,ADI,0.960302655366336,0.9884637095051392,0.0281610541388032,chaotic_fertility,constrained_generative,True,0.4275285692033795,-0.2217694305770605,141
branching,103,perturb_ADI,ADI,0.9784090135798416,0.9958606604442588,0.0174516468644172,chaotic_fertility,constrained_generative,True,0.2202917728473156,-0.3355078739166426,454
branching,109,perturb_ADI,ADI,0.9999553762687916,0.9772882495672542,-0.0226671267015373,chaotic_fertility,constrained_generative,True,0.4687347333242118,-0.7408577317815515,129
branching,115,perturb_ADI,ADI,0.9852041379887242,0.9664226215549944,-0.0187815164337298,chaotic_fertility,constrained_generative,True,0.3891775216387564,-0.0135374223242143,113
branching,116,perturb_ADI,ADI,0.9778050310770904,0.9170839073866446,-0.0607211236904458,chaotic_fertility,constrained_generative,True,0.2692282371176654,-0.3832189176687569,30
branching,118,perturb_ADI,ADI,0.9812161957842228,0.9927812522380008,0.011565056453778,chaotic_fertility,constrained_generative,True,0.3799876470703598,-0.2783577715409377,493
branching,125,perturb_ADI,ADI,0.9714293098008042,0.9920858374354088,0.0206565276346045,chaotic_fertility,constrained_generative,True,0.462316808275698,-0.0058645642336528,220
branching,134,perturb_ADI,ADI,0.9563178045349168,0.9884637095051392,0.0321459049702224,chaotic_fertility,constrained_generative,True,0.4234561847223491,-0.1733812124301955,141
branching,147,perturb_ADI,ADI,0.9851641915761477,0.9498789966989076,-0.03528519487724,chaotic_fertility,constrained_generative,True,0.0979442116424584,0.0718648644319019,128
branching,150,perturb_ADI,ADI,0.9765652581700572,0.931732539912603,-0.0448327182574542,chaotic_fertility,constrained_generative,True,0.4738841964056833,0.1314069350517457,96
branching,155,perturb_ADI,ADI,0.8218476965425883,0.9935401339731684,0.1716924374305801,chaotic_fertility,constrained_generative,True,0.1826896059136209,-0.227716849428701,426
branching,156,perturb_ADI,ADI,0.9572084587504708,0.9884637095051392,0.0312552507546683,chaotic_fertility,constrained_generative,True,0.4173917092193445,-0.063462918911691,141
branching,164,perturb_ADI,ADI,0.9661837557433368,0.9170839073866446,-0.0490998483566922,chaotic_fertility,constrained_generative,True,0.2369384146419004,-0.4485802993698216,30
branching,166,perturb_ADI,ADI,0.9800792898296988,0.9927812522380008,0.012701962408302,chaotic_fertility,constrained_generative,True,0.3891205893314506,-0.2028699903785299,493
branching,172,perturb_ADI,ADI,0.9779203244471096,0.931732539912603,-0.0461877845345066,chaotic_fertility,constrained_generative,True,0.4808675796191855,0.0162884874760617,96
branching,182,perturb_ADI,ADI,0.9614731876586742,0.9884637095051392,0.026990521846465,chaotic_fertility,constrained_generative,True,0.4713552870857332,-0.2018686303658582,141
branching,184,perturb_ADI,ADI,0.9791324064816564,0.9570879131097426,-0.0220444933719138,chaotic_fertility,constrained_generative,True,0.4245250363846969,-0.2027774496872137,244
branching,191,perturb_ADI,ADI,0.9708330657329554,0.9927812522380008,0.0219481865050454,chaotic_fertility,constrained_generative,True,0.4058604466327648,-0.2160218299326529,493
branching,195,perturb_ADI,ADI,0.9816590365596732,0.9920858374354088,0.0104268008757355,chaotic_fertility,constrained_generative,True,0.4697135424678512,-0.2200100857990694,220
branching,200,perturb_ADI,ADI,0.9999773393730842,0.9772882495672542,-0.0226890898058299,chaotic_fertility,constrained_generative,True,0.5037145395392287,-0.2571241933889823,129
branching,201,perturb_ADI,ADI,0.9872659177225476,0.9664226215549944,-0.0208432961675532,chaotic_fertility,constrained_generative,True,0.4037533365844006,-0.0789366977007992,113
branching,208,perturb_ADI,ADI,0.9853356734251014,0.9664226215549944,-0.018913051870107,chaotic_fertility,constrained_generative,True,0.4119379663521644,0.0083244705239812,113
branching,209,perturb_ADI,ADI,0.9997795504591992,0.9772882495672542,-0.0224913008919449,collapse,constrained_generative,True,0.3314261932711517,0.1115126814921206,129
branching,216,perturb_ADI,ADI,0.9997248004584122,0.9772882495672542,-0.0224365508911579,collapse,constrained_generative,True,0.2748942396665284,0.1098194023268158,129
branching,219,perturb_ADI,ADI,0.9651461595175472,0.9900482797061916,0.0249021201886443,chaotic_fertility,constrained_generative,True,0.2158587239329251,0.2227736001611145,67
branching,229,perturb_ADI,ADI,0.9999006815390497,0.9772882495672542,-0.0226124319717954,collapse,constrained_generative,True,0.3966935826181149,0.1092065673486591,129
branching,233,perturb_ADI,ADI,0.970836462167139,0.9916692209281412,0.0208327587610022,chaotic_fertility,constrained_generative,True,0.1486394232469509,0.3675063860817108,489
branching,241,perturb_ADI,ADI,0.9997816555468536,0.9772882495672542,-0.0224934059795993,collapse,constrained_generative,True,0.2708632375294738,0.1098360679114895,129
branching,243,perturb_ADI,ADI,0.986632675408033,0.9570879131097426,-0.0295447622982903,chaotic_fertility,constrained_generative,True,0.349985832355844,-0.4435081606033078,244
branching,249,perturb_ADI,ADI,0.9796524129621343,0.9207709017054074,-0.0588815112567269,chaotic_fertility,constrained_generative,True,0.4940361286889319,-0.2726548491224437,384
branching,251,perturb_ADI,ADI,0.9881455795379912,0.8232275052733129,-0.1649180742646783,collapse,constrained_generative,True,0.3007828741824947,0.1112752090632933,441
branching,264,perturb_ADI,ADI,0.9860094818479886,0.9664226215549944,-0.0195868602929942,chaotic_fertility,constrained_generative,True,0.4528326164840699,0.0459577787040431,113
branching,267,perturb_ADI,ADI,0.9713027192947608,0.9916692209281412,0.0203665016333804,chaotic_fertility,constrained_generative,True,0.1199250047727538,0.313559363556638,489
branching,268,perturb_ADI,ADI,0.9842570614391118,0.9664226215549944,-0.0178344398841174,chaotic_fertility,constrained_generative,True,0.4049832039824175,-0.0091926477587106,113
branching,279,perturb_ADI,ADI,0.9787583944358644,0.9920858374354088,0.0133274429995443,chaotic_fertility,constrained_generative,True,0.4576452805271234,-0.2427600921994897,220
branching,280,perturb_ADI,ADI,0.9874143157450468,0.9742829410698276,-0.0131313746752191,chaotic_fertility,constrained_generative,True,0.4255821494374144,-0.3697104035559642,355
branching,281,perturb_ADI,ADI,0.9760161223191592,0.9958606604442588,0.0198445381250995,chaotic_fertility,constrained_generative,True,0.2220659843642666,-0.3155616654327592,454
branching,285,perturb_ADI,ADI,0.984930232225826,0.9664226215549944,-0.0185076106708316,chaotic_fertility,constrained_generative,True,0.3699129312855677,-0.0315876712709168,113
branching,303,perturb_ADI,ADI,0.965838773922233,0.9885247529083642,0.0226859789861311,chaotic_fertility,constrained_generative,True,0.298195557045474,0.2185995552437103,186
branching,306,perturb_ADI,ADI,0.9809256637115352,0.9920858374354088,0.0111601737238735,chaotic_fertility,constrained_generative,True,0.4241684592438379,-0.1413547830571079,220
branching,311,perturb_ADI,ADI,0.9999362604435876,0.9772882495672542,-0.0226480108763333,collapse,constrained_generative,True,0.358635218026366,0.1094261433568058,129
branching,316,perturb_ADI,ADI,0.9715956809912296,0.9393455037648916,-0.032250177226338,chaotic_fertility,constrained_generative,True,0.4266042153657167,0.136586221790136,254
branching,318,perturb_ADI,ADI,0.9999659741053736,0.9772882495672542,-0.0226777245381193,chaotic_fertility,constrained_generative,True,0.5179016664266562,-0.6486880055433644,129
branching,335,perturb_ADI,ADI,0.9994815966959376,0.987904429117722,-0.0115771675782155,collapse,constrained_generative,True,0.1488199946821877,0.7445076816412968,76
branching,341,perturb_ADI,ADI,0.9740250977129477,0.9958606604442588,0.0218355627313111,chaotic_fertility,constrained_generative,True,0.2764399389844628,-0.2819696984993828,454
branching,347,perturb_ADI,ADI,0.9832980152955788,0.9498789966989076,-0.0334190185966711,chaotic_fertility,constrained_generative,True,0.1461462709412606,0.1418584869413495,128
branching,348,perturb_ADI,ADI,0.999737784237884,0.9772882495672542,-0.0224495346706297,collapse,constrained_generative,True,0.2680056367646628,0.1088604870781495,129
branching,366,perturb_ADI,ADI,0.9811763195139362,0.9920858374354088,0.0109095179214725,chaotic_fertility,constrained_generative,True,0.4793003242868195,-0.2497353108742447,220
branching,372,perturb_ADI,ADI,0.9863600221963028,0.9664226215549944,-0.0199374006413084,chaotic_fertility,constrained_generative,True,0.380276559610187,0.032330261988519,113
branching,374,perturb_ADI,ADI,0.9650896092646004,0.9900482797061916,0.0249586704415911,chaotic_fertility,constrained_generative,True,0.200992902784525,0.3102852287929564,67
branching,375,perturb_ADI,ADI,0.9778885764793928,0.931732539912603,-0.0461560365667897,chaotic_fertility,constrained_generative,True,0.4731892529366094,0.0424678930479373,96
branching,390,perturb_ADI,ADI,0.9730466904236648,0.9878901978677356,0.0148435074440708,chaotic_fertility,constrained_generative,True,0.1442975096714469,-0.0554237089849268,404
branching,396,perturb_ADI,ADI,0.9998012455721876,0.987904429117722,-0.0118968164544656,collapse,constrained_generative,True,0.5880991001594184,0.7428726963266858,76
branching,405,perturb_ADI,ADI,0.9851516017584164,0.9664226215549944,-0.018728980203422,chaotic_fertility,constrained_generative,True,0.374519735649449,-0.0072919140348644,113
branching,409,perturb_ADI,ADI,0.999841953501448,0.9772882495672542,-0.0225537039341937,collapse,constrained_generative,True,0.2581857218500227,0.1106447759953354,129
branching,413,perturb_ADI,ADI,0.9804357674665424,0.9498789966989076,-0.0305567707676347,chaotic_fertility,constrained_generative,True,0.1222773688591404,0.2443850878639055,128
branching,431,perturb_ADI,ADI,0.8855215093148127,0.9935401339731684,0.1080186246583557,chaotic_fertility,constrained_generative,True,0.1940795445015064,-0.2245439156967421,426
branching,440,perturb_ADI,ADI,0.9999384679486436,0.9498789966989076,-0.0500594712497359,chaotic_fertility,constrained_generative,True,0.6520884310619817,-0.2355837567311491,128
branching,445,perturb_ADI,ADI,0.976550898599454,0.931732539912603,-0.044818358686851,chaotic_fertility,constrained_generative,True,0.4813220533173521,0.0707627714191929,96
branching,447,perturb_ADI,ADI,0.969676323122274,0.9909586119110688,0.0212822887887947,chaotic_fertility,constrained_generative,True,0.2229792132425128,0.3559441360628755,253
branching,448,perturb_ADI,ADI,0.9630758562193532,0.9885247529083642,0.0254488966890109,chaotic_fertility,constrained_generative,True,0.3046921427549916,0.1513692957472096,186
