K,final_order,indiv_volatility,collective_volatility,persistence_gain,indiv_collapse_rate,collective_collapse_rate,collapse_suppression,recon_amplification,r_stable,buffering,mean_closure
1.2366048944120094,0.9108336112433773,0.001841267469304232,0.0018412434952544462,1.3020405173813861e-05,0.0,0.0,0.0,-0.0014646690499729997,1,0.9999796242264104,0.8286187035109891
1.2955203820502728,0.9284774967570263,0.004515387949035925,0.0045153879482458,1.7498513277822244e-10,0.0,0.0,0.0,-0.0035813414282062084,1,0.9999999997262645,0.859711687757537
1.3275361643016508,0.9798664764313378,0.006488398554254485,0.006488398554141037,1.748466022622439e-11,0.0,0.0,0.0,-0.005341623769783088,1,0.9999999999726894,0.9542623847754055
0.40017540631647386,0.46954196905173545,0.04436754764006769,0.04222807755966409,0.04822150849846212,0.064,0.0,0.9999999984375001,-0.03861327976440121,0,0.8732246978297317,0.4145074134690944
1.3082815969121335,0.9319075263746771,0.018311456599841798,0.018311456597617067,1.2149392878476983e-10,0.0,0.0,0.0,-0.015786529515481096,1,0.9999999998101551,0.7789526875779198
0.3360104448738999,0.5494251306055739,0.05649831516834256,0.04419752251497524,0.2177196363279839,0.007000000000000001,0.0,0.9999999857142859,0.01991041707076202,0,0.6653125975664038,0.5024200842049876
0.894063848701919,0.9404668649082315,0.00538210166391908,0.0053817979042527575,5.643885597974194e-05,0.0,0.0,0.0,-0.004365939844714339,1,0.9999102835534861,0.8806404776860737
0.10940214264332537,0.31249359342003247,0.08889415376301142,0.0760104964835842,0.14493255989906076,0.356,0.23,0.3539325841702436,-0.032662494793715025,0,0.7443564734775002,0.3042344251478871
1.3733175647940734,0.9827593395068734,0.009295342012774016,0.009295342012774009,7.464915029185998e-16,0.0,0.0,0.0,-0.007707188564786915,1,0.9999999999999971,0.9561972508729074
0.6218947336928862,0.9554348622502098,0.001177648955621529,0.0011776486422037699,2.661385050983583e-07,0.0,0.0,0.0,-0.0009294729482767217,1,0.9999995845145995,0.9122678746196818
1.416277857182999,0.9877135952047291,0.010493141501142163,0.01049267657774493,4.430735950265239e-05,0.0,0.0,0.0,-0.008690166847234004,1,0.9999213083667227,0.9649572114753278
0.8610762725232264,0.45557864144799565,0.13487881162337728,0.13224628038916159,0.01951775227390607,0.16,0.185,-0.1562499999023437,-0.08965192614612316,0,0.9670754015262304,0.49228758456524135
1.4476622844964708,0.8989290157814906,0.025771208607518116,0.025769633120665398,6.113360341761698e-05,0.0,0.0,0.0,-0.022047590149432916,1,0.9999005811299959,0.7395119006644556
0.28085902815213193,0.8648198278208574,0.0497489888936697,0.035274500882377685,0.2909503952559482,0.46699999999999997,0.435,0.06852248392536986,-0.009390928157545275,0,0.4796997905570242,0.2226688159568099
0.15953969107114102,0.4312862294588409,0.04411497306351416,0.032392281744965126,0.26573044202244767,0.05600000000000001,0.0,0.9999999982142856,0.023782599818858108,0,0.6913894017435227,0.3181691118219305
1.0469108679735961,0.9941023521972238,0.016182601270662258,0.016181158528173912,8.915392867314219e-05,0.0,0.0,0.0,-0.0137143821486847,1,0.9998619322264719,0.9591955297621049
1.353432176095665,0.9180111157389509,0.0014304760258439942,0.0014304760254538126,2.7276344329179215e-10,0.0,0.0,0.0,-0.0011386526232785021,1,0.9999999995740912,0.8419616495433381
0.9516212052699262,0.8906222439058195,0.012879397230777436,0.012879387297539393,7.712502214004787e-07,0.0,0.0,0.0,-0.011029091625543885,1,0.9999987920945598,0.756306300645801
0.8326425041484657,0.8072306266643422,0.04529349333678724,0.043979135051865764,0.029018699711379714,0.037,0.0,0.9999999972972973,-0.03936245243157366,0,0.9432203125583479,0.6257963235998095
1.3445229703616524,0.9492574999140015,0.006922063498545036,0.006922063496212325,3.369965109210618e-10,0.0,0.0,0.0,-0.005747128910518873,1,0.999999999473667,0.8937318267689253
1.478360673168512,0.9966463063268427,0.007316661148371638,0.007316661148371554,1.1498972786747457e-14,0.0,0.0,0.0,-0.006019548350918447,1,0.9999999999999835,0.9867543475071564
1.1931751057909163,0.8897140044535962,0.017098334495811017,0.017098334159943617,1.9643281512729252e-08,0.0,0.0,0.0,-0.014571343301319484,1,0.9999999692939546,0.7538870487290258
1.001703076366638,0.9231359941715891,0.0033161747750929033,0.003315670446200607,0.0001520815129757626,0.0,0.0,0.0,-0.002672043402449198,1,0.9997518981062301,0.8500214719895819
1.2345490084491477,0.9019256317402728,0.018982098429436527,0.018979338385642464,0.00014540245852074466,0.0,0.0,0.0,-0.0163369323632212,1,0.99976877754526,0.7355781104903731
1.1780909244332751,0.9621476587301578,0.006550067457640271,0.006550067456827831,1.2403528944210302e-10,0.0,0.0,0.0,-0.005333781266890991,1,0.9999999998061344,0.9207829702261819
0.4553731562209347,0.3794374430012644,0.07693345592115777,0.07484909691404072,0.027093011479216837,0.024,0.0,0.9999999958333333,-0.027879874923716352,0,0.9562375060090258,0.4767509647842239
0.7107233190638542,0.5340224676216405,0.018830396863403886,0.009140859980803093,0.5145689122450268,0.0,0.0,0.0,0.006925104649199987,0,0.5206539109686097,0.4020937153653863
0.10800629162078113,0.4238848830846672,0.035138089202226476,0.021819432538402943,0.3790375893597497,0.06899999999999999,0.0,0.9999999985507247,-0.006018271935223252,0,0.4009814407986981,0.36452562843147185
0.7913050016432474,0.725621882753819,0.06258855978663894,0.05911741446427386,0.05545974102379172,0.047,0.0,0.9999999978723404,-0.053218082065243255,0,0.9183347119150946,0.43128061133530704
0.681338982545288,0.7276533947264291,0.09182426115628269,0.08660128261105937,0.05688015861783973,0.0,0.0,0.0,0.037766872867794565,0,0.9071530190323698,0.35459801333465496
1.2771935902173128,0.9362477123872349,0.01585298532994445,0.01585298532994278,1.0526748991628487e-13,0.0,0.0,0.0,-0.013364890790491302,1,0.999999999999836,0.8523887748378909
0.09735042553794482,0.3830831453244721,0.06917255411779738,0.012048434962625542,0.825820584495265,0.5710000000000001,1.0,-0.7513134849822566,0.0019947404638635813,1,0.6803930039808166,0.1565786268761285
1.111078702618545,0.7260950699104955,0.031065273237008716,0.031063489697213457,5.7412654184956516e-05,0.0,0.0,0.0,0.026336842157205997,1,0.9999151339590583,0.6065929871930161
0.09020418913799688,0.2651867159897527,0.07715266980272183,0.07006963992525674,0.09180537609904818,0.229,0.23,-0.004366812225167335,0.052808862409182866,0,0.8417707307615322,0.21685141078862075
0.9915744457827941,0.45599076771068636,0.08031412614628497,0.08001931352849453,0.003670744258443231,0.034,0.0,0.9999999970588235,0.0657442845246235,0,0.9943207897011043,0.4079735864848052
1.178606609555467,0.8880610204551305,0.007369617178084806,0.007369041849192668,7.806767575955481e-05,0.0,0.0,0.0,-0.00559689989910217,1,0.9998683377840132,0.7858786400215875
1.4032905246942817,0.9787271651569711,0.009746504822715543,0.009746504822536549,1.8364939415825393e-11,0.0,0.0,0.0,-0.007859790444203707,1,0.9999999999712987,0.9515438393206112
0.25777403722951225,0.3909525575595416,0.10692790008004856,0.07248050115855786,0.3221553856709716,0.341,0.26,0.23753665682183678,-0.06075954666749417,0,0.7220158113469781,0.33833971228594795
0.5012097224055818,0.5303644319160247,0.08191791184261879,0.03217300311885506,0.6072531335833932,0.377,0.395,-0.047745358077521165,0.0006761652460513523,0,0.3479915377258739,0.21951558840850632
1.0580536507523832,0.8860843778889158,0.0025126283242569132,0.0025126283159707524,3.2978058912324076e-09,0.0,0.0,0.0,-0.002038349720162924,1,0.9999999948501286,0.7833533974133572
1.3233663271266374,0.9510557937796285,0.0021405939590667,0.0021405939590666105,4.1735264392799954e-14,0.0,0.0,0.0,-0.0016726919639671323,1,0.9999999999999313,0.9035733902311506
0.27413159652243757,0.42700393506551715,0.04714310095958364,0.04371770926376563,0.07265944791134336,0.053000000000000005,0.0,0.9999999981132075,-0.03921798379026942,0,0.8606791374515605,0.40114303012314223
0.05970618455409743,0.3684185569127854,0.04783199242055466,0.03568903613969507,0.2538668293118135,0.297,0.0,0.9999999996632997,-0.032986197209890655,0,0.5545493897644197,0.28005938669687386
1.1337991532299756,0.9781777362301897,0.014618769149244731,0.014618341450439071,2.925682719029364e-05,0.0,0.0,0.0,-0.012425960522662205,1,0.9999539856371943,0.9277382330883591
0.96461885532985,0.9341847418458942,0.0002554071768940885,0.0002554071170249765,2.3440644577123765e-07,0.0,0.0,0.0,-0.00020208679687794273,1,0.999999633479649,0.8725699153459024
1.426770310405736,0.9405656442197862,0.03424026723485635,0.034231788160101084,0.0002476345956163601,0.0,0.0,0.0,-0.029469744034544942,1,0.9995786029041269,0.7423542904096339
1.2129037032354075,0.8003367078794571,0.0017923651878328627,0.0015948629495623745,0.11019084090235137,0.0,0.0,0.0,-0.0005086850180781033,1,0.8388844447716582,0.6503804611437083
0.532416497214644,0.6200568825151277,0.07032273852307482,0.06551347438642348,0.06838846482399771,0.20500000000000002,0.225,-0.09756097556216532,-0.028063986756935888,0,0.8915067522897238,0.3016042030195381
0.7116485304458091,0.939788741976405,0.019771918864900002,0.019771833012202165,4.342153029694459e-06,0.0,0.0,0.0,-0.016387762720079024,1,0.9999932038688197,0.8629823456030472
0.3115947271087647,0.48581115228339017,0.08326707545077985,0.061392284523765626,0.26270636722042723,0.08399999999999999,0.0,0.9999999988095238,-0.04860688371802868,0,0.5574027876148637,0.4639561623877832
0.6708142415299378,0.9283492242289956,0.05835876969508551,0.05732930778031547,0.017640226454134964,0.05600000000000001,0.0,0.9999999982142856,0.011380047222419365,0,0.9665968131403222,0.6164905344511358
0.0951791396170007,0.7293083973523324,0.049173071661809474,0.03509150483127413,0.28636744311490964,0.8440000000000001,0.92,-0.09004739335425972,-0.004983915609933082,0,0.7904583533833739,0.14113029137073305
1.0200140731015093,0.8996812138922254,0.002836054468380515,0.002832854154946005,0.0011284385957135107,0.0,0.0,0.0,-0.002385213040716594,1,0.9978013629234944,0.8051648670413665
0.15307618448772287,0.4607130714760485,0.07801166536375287,0.07441690442241043,0.04607978716994188,0.317,0.0,0.9999999996845426,0.06438907986208525,0,0.9236226218561612,0.22523917916292427
0.8509592226195637,0.5569515853049645,0.023941187877157526,0.021820057078985718,0.08859755832482481,0.0,0.0,0.0,-0.003930607457588664,0,0.8769505549077488,0.5034986100570904
0.6164982187353116,0.49771166287506446,0.06023918377447033,0.057578440639715275,0.04416964114752376,0.018,0.0,0.9999999944444444,0.04138480753034668,0,0.9324587219290518,0.45386280718401656
1.3289720505371294,0.9581972078388132,0.0016004135079342608,0.001600412648000597,5.373196400670553e-07,0.0,0.0,0.0,-0.0012721434949378718,1,0.9999991604202298,0.9172819279425747
0.9169542890730547,0.9352242840838167,0.004421396534485514,0.004421395599643196,2.1143597723136087e-07,0.0,0.0,0.0,-0.003562625314300405,1,0.9999996698315586,0.8717980837095134
0.6832029192628485,0.6455884847557036,0.03840824636641216,0.024335632778110867,0.3663956281005364,0.028999999999999998,0.0,0.9999999965517241,-0.02160927529948431,0,0.6488398509747471,0.43119001706029714
0.33744286874343654,0.7526393652579982,0.06884713820842064,0.06583438254819478,0.04376007099567969,0.047,0.0,0.9999999978723404,-0.016624718806154237,0,0.9241049845518126,0.6096273723074204
0.6259781197195089,0.27671885095106197,0.11828059904939636,0.11701398930178167,0.010708516499945024,0.078,0.0,0.9999999987179488,0.10223110971035021,0,0.9831583039202509,0.3314924249838723
0.11290089283430838,0.4578502789359921,0.06812722868573386,0.04055688804892364,0.4046890080252841,0.41200000000000003,0.49,-0.1893203883035629,0.03580552943885815,0,0.8506265861603737,0.1657206275183522
0.08965224573464886,0.3718658151428507,0.08190222719696058,0.03869255672185421,0.5275762564849064,0.51,0.475,0.06862745096693586,-0.034326758525110745,0,0.6149973771869839,0.23377419482017503
0.36758086900080933,0.6131998167932076,0.08921792585050273,0.03875783012314327,0.5655824789667745,0.348,0.185,0.46839080446310605,-0.011594543448242622,0,0.45264145090995,0.25925922008788715
0.8253603642923781,0.674412273353095,0.06804305601799121,0.06612196415897319,0.02823347404747255,0.0,0.0,0.0,-0.05302923525600478,0,0.9591056741983497,0.5545305322452749
0.9841380980834802,0.5085619833201762,0.07447765198438468,0.07388972615611036,0.00789398983212013,0.036,0.0,0.9999999972222222,0.06295736228963073,0,0.9879425568241368,0.31885463169974776
0.1362710388327839,0.41708857507416286,0.07356974979037863,0.055390123443660205,0.24710735558849486,0.178,0.0,0.9999999994382022,0.0481229186667223,0,0.6640027381476415,0.3182657551118741
0.9659117159425747,0.9764099453654046,0.024688065838366302,0.024687497683241813,2.301335090028691e-05,0.0,0.0,0.0,-0.020412053901465055,1,0.9999642856460257,0.929179326495414
0.24668951310564707,0.3190328974428611,0.07722644909828975,0.06777417249335264,0.12239688219598266,0.434,0.315,0.2741935483239185,0.058177751751480405,0,0.7444636839006045,0.18930382138708376
0.21800382579543776,0.438604747678975,0.07440942114438157,0.06483065770120422,0.12873051937493213,0.0,0.0,0.0,-0.025528474154637437,0,0.8011836378238065,0.45796000025005185
0.9452373368240866,0.5516270661246965,0.12773552858144774,0.12469676762107225,0.023789473388830442,0.13999999999999999,0.215,-0.5357142853316328,-0.10563024347344074,0,0.9645987676061664,0.46845826398808943
1.071146117045101,0.794833951533122,0.0031823638006905296,0.0031823568367825746,2.188281470122388e-06,0.0,0.0,0.0,-0.0026538629162378147,1,0.9999966331374989,0.6290238832773923
0.2751859360438255,0.506591118060217,0.04276444894105058,0.03665995300144868,0.14274697971069517,0.433,0.555,-0.2817551962397795,0.030910737416020323,0,0.7823695297630107,0.1726457940750306
0.24061784435476913,0.4517831581389556,0.06662009526842169,0.06014867361435048,0.09713918327920472,0.0,0.0,0.0,0.0007373991580491568,0,0.8616073434824486,0.5391372239343598
0.15693973135151768,0.38125962102005884,0.1266314049354801,0.11221927200405014,0.1138116798703443,0.24300000000000002,0.255,-0.04938271602906053,-0.09236807871395031,0,0.8080331287488903,0.40729059683130775
1.4644350277957272,0.9518990520702036,0.013954660881994726,0.013954660881994428,2.1381561204030088e-14,0.0,0.0,0.0,-0.01177875016810237,1,0.9999999999999662,0.8840839701281529
0.355917027870125,0.740008231254071,0.07215662095734837,0.056616802917164574,0.21536233006023273,0.11000000000000001,0.0,0.9999999990909092,-0.04309173365045993,0,0.6520028992245848,0.4284228703526595
0.578133060904199,0.4550276460523538,0.027973574967672988,0.016991369501546536,0.3925921316656369,0.0,0.0,0.0,0.012709600039766233,1,0.697038082013276,0.33000666700867803
0.3375767424679442,0.3261257204170737,0.05990597585184524,0.05956529064782264,0.005686998644283064,0.0,0.0,0.0,-0.002270614171685059,0,0.9915612861309375,0.5373362923254756
1.2777068643597544,0.8860041340272105,0.010463660197121919,0.010463175462588296,4.6325522795951096e-05,0.0,0.0,0.0,-0.008823592273699776,1,0.9999259702609009,0.7689203742535778
1.3362160264791267,0.9236595207509367,0.018872719010028984,0.018872719009220187,4.2855375991349895e-11,0.0,0.0,0.0,-0.01607475805715408,1,0.9999999999330381,0.8124595604122148
1.0237156289206453,0.8392270719598559,0.05028022979043516,0.04863363558885356,0.03274834274166341,0.0,0.0,0.0,-0.00973528274582991,0,0.948660217415104,0.6335942010331246
0.4242843487996355,0.32259331495306476,0.08676220321341796,0.08268898792012734,0.04694688629075753,0.0,0.0,0.0,-0.047230897840565944,0,0.9217331615427249,0.48295079573305083
0.11171905621949874,0.24419635622258834,0.06893299544567691,0.04106433113983246,0.40428627952745655,0.518,0.645,-0.24517374512641432,0.023922916173306774,0,0.5364586575393796,0.15511909489811104
0.7582468561830691,0.9222367220135398,0.03485265341058089,0.034852524305130306,3.7043219836348297e-06,0.0,0.0,0.0,-0.029053518814127433,1,0.9999942297192371,0.8091833238703025
1.2465534758922816,0.8913178000985664,0.0045951522114942335,0.004595152208494518,6.528001083968346e-10,0.0,0.0,0.0,-0.003742147204440882,1,0.9999999989798803,0.7909769133633182
1.3983915614688909,0.9739686162001496,0.012526156162863063,0.012526156162632513,1.840548283844014e-11,0.0,0.0,0.0,-0.010713622038517556,1,0.9999999999712438,0.9158374350567786
0.9713645979378953,0.5726806755122795,0.10107469979454467,0.08842635605490945,0.12513857328126377,0.062,0.0,0.9999999983870967,0.07907834372629963,0,0.8229489256766975,0.2981768171307205
1.3684995910698818,0.9738783195229016,0.0035843562716302707,0.0035843547715509357,4.185073077350387e-07,0.0,0.0,0.0,-0.002874768747365919,1,0.9999993478086147,0.9462706652161146
0.8014653870241488,0.977941020248048,0.0034483334475584743,0.0034483057483824416,8.032626673344924e-06,0.0,0.0,0.0,-0.0027465709015807027,1,0.9999875046753056,0.954466794838838
0.6559176844137362,0.8001886359225182,0.15250398001695825,0.15074239607784165,0.011551068619754109,0.059,0.0,0.9999999983050847,-0.14030272168847774,0,0.9820134050551858,0.5626486626288681
1.3937410873068905,0.9494287233504956,0.003162348820158692,0.0031623133242825656,1.1224528672386262e-05,0.0,0.0,0.0,-0.0024820304255108727,1,0.9999824310782941,0.8999618753635852
1.3588013406929236,0.992984345204957,0.017626914674506108,0.017626914673447173,6.007484598870177e-11,0.0,0.0,0.0,-0.015029185497283937,1,0.9999999999061517,0.9463103362816216
0.2225069586593582,0.5006926942223197,0.18381382467089596,0.17791705303945562,0.03208013128930877,0.16499999999999998,0.125,0.24242424227731854,0.1620700152750139,0,0.9497125287616857,0.24433030538618547
0.7167094777629308,0.7751311109604063,0.01443173250190811,0.012858833018316534,0.10898895697274856,0.0,0.0,0.0,-0.0009427008491704192,0,0.8269837762712285,0.4811971874517438
0.13652383203702945,0.7729030249139497,0.10653312548014612,0.09663408343000073,0.09291985001133035,0.086,0.0,0.9999999988372094,-0.04459485127018159,0,0.856724057054824,0.5435349422507624
0.6902390742120239,0.8839998746079745,0.006994015094913026,0.006659796677776024,0.04778634415608514,0.0,0.0,0.0,-0.005665696550817723,1,0.9649411792833638,0.7663894478944289
1.4504483747792278,0.914194398348878,0.022214371886339117,0.02221437182963594,2.5525446729255346e-09,0.0,0.0,0.0,-0.0187975847837899,1,0.9999999960110586,0.7979120174758123
0.8605150235179638,0.6642545937109129,0.032170090599430226,0.02969098164526494,0.07706254164242048,0.0,0.0,0.0,-0.006429067144458012,0,0.8919519815803243,0.5255683860028444
0.7912877002894084,0.8725583646586758,0.03846191391129106,0.03844744934759055,0.00037607498410667636,0.0,0.0,0.0,-0.03289550026588273,1,0.9993369719844146,0.554361701275263
0.32665581784489334,0.8108347673724079,0.07398371194522138,0.06909741163433004,0.06604562241895436,0.031,0.0,0.9999999967741935,-0.03760965675144162,0,0.8965542651046826,0.4412706620535786
1.043743368468994,0.930925171383897,0.003543800661347739,0.0035437768301168062,6.724766017484357e-06,0.0,0.0,0.0,-0.0027869224543105586,1,0.9999895677227013,0.8649573643802212
1.080753217044912,0.8330024293392186,0.005586235361858943,0.0055862282946894685,1.265104115800466e-06,0.0,0.0,0.0,0.004798130575274007,1,0.999998027233627,0.7108580636842528
0.7125562720350761,0.7977891206646675,0.002674489384663006,0.0014821531765083981,0.44581824493688216,0.0,0.0,0.0,0.0007985800067216164,1,0.40799673429283334,0.6446033815559078
1.2560876656320619,0.9326022399002014,0.02301965952842663,0.02301965952841352,5.695583793620512e-13,0.0,0.0,0.0,-0.01982000341279333,1,0.9999999999991104,0.7727171935750644
0.014269991468018273,0.06798490602510868,0.028063652708140367,0.013520314593971784,0.5182268400195582,0.9949999999999999,1.0,-0.005025125627635782,0.007244046993587355,1,0.447427678798872,0.07732411581710642
1.2087485518428605,0.9075245070470956,0.02458375446179955,0.02458360978325088,5.8851282583983075e-06,0.0,0.0,0.0,-0.02120079357643756,1,0.9999908079071904,0.6990714663486499
0.39331057684627063,0.4173546198701228,0.04726557308128739,0.022121542209850333,0.5319734677710768,0.20400000000000001,0.0,0.9999999995098039,-0.01384735565476497,0,0.7115907547179982,0.2625043661999581
1.2623404991111677,0.9500596878296791,0.030170086085785437,0.030169745919778994,1.1274943145603309e-05,0.0,0.0,0.0,-0.025896594834315056,1,0.9999799560751862,0.8045496326310124
0.681706699081636,0.47318177655482446,0.0553734198916057,0.04896312483560253,0.11576483910466313,0.0,0.0,0.0,0.019038255104207702,0,0.8225051518782098,0.39583777605157594
1.2411056197713513,0.9217140082329607,0.0019252857439587504,0.001925285724571449,1.0069830152179753e-08,0.0,0.0,0.0,-0.0015612581957171745,1,0.9999999842716567,0.8481926338635508
0.16328193691884552,0.7143442379874884,0.05444794746879524,0.02757022749131875,0.49364064538000013,0.301,0.185,0.3853820596726305,0.016162611595783305,0,0.3262009174025565,0.2188442627126925
1.396244740842925,0.9251167801377812,0.005857484306382469,0.005857484305307738,1.8348003598564487e-10,0.0,0.0,0.0,-0.004781878193418798,1,0.9999999997129059,0.8512381772529154
1.1793179348153264,0.9499784449071167,0.006276681508582049,0.006276681508579526,4.01988734358993e-13,0.0,0.0,0.0,-0.0052147525752528345,1,0.9999999999993703,0.8956966331623285
0.40921476013391,0.641855674369038,0.05927633076428962,0.048454167935661784,0.18257140195476454,0.0,0.0,0.0,0.018431824349411596,0,0.7151282032808186,0.35169716314878485
