K,real_order,real_shared_c,real_c_convergence,real_cross_corr,null1_shared_c,null1_c_convergence,null1_cross_corr,null2_order,null3_order,null3_shared_c,null3_c_convergence,null3_cross_corr
0.4342151608873601,0.5991551187663346,0.3662889377716138,0.4047943165466936,0.6728479823912406,0.37477551484273375,0.0,0.04417503288885672,0.3548597090404564,0.18276582036071026,0.14154020321930494,0.0,0.3900367649798927
0.8535361757998192,0.8040974334453584,0.6827684273286533,0.6997451118610303,0.9463147209168575,0.6021064066434163,0.6681595285871338,0.037973863439577364,0.40959388516373907,0.35407615081879157,0.13273603490460922,0.0,0.8790711620643137
0.5781426795279255,0.810883288331392,0.6696674241399976,0.86477911109284,0.8313763768023685,0.6562073757002937,0.8820977493130205,0.03492204628399827,0.3782594200697237,0.3775677317554982,0.2106569205764058,0.2147908516749386,0.37023679699029366
0.2121125839259843,0.8450951385815554,0.42829880894353173,0.6036765554098193,0.871792022725222,0.5390779345160088,0.0,0.05462470559061444,0.3727396796177587,0.3647299636572566,0.11356258865534763,0.0,0.4003860686310768
0.6824463864219777,0.318940676144876,0.18063455234373993,0.5671830241130453,0.861263848359368,0.3505746573194584,0.17422784177600048,0.04564518214075368,0.3959735464064943,0.3533942781380911,0.21395522923383892,0.2280078502498235,0.38415362545450754
0.44135105039114286,0.8333851114793909,0.354844747144043,0.7207418995970412,0.48859901150513296,0.23495698115759367,0.0,0.05302407679673925,0.41036756568555854,0.21652237518112527,0.15633747235802803,0.13549069042079276,0.6106508259866432
0.6289772354544149,0.7819076349554754,0.6293683941445566,0.26143131658567775,0.6805249940790236,0.25880981013356263,0.0,0.03262157816928739,0.4049329885115091,0.5230489863129371,0.37752682560316225,0.0,0.4282333938386468
0.2743588408344745,0.7131036701609914,0.3125402107778199,0.6665289748000656,0.3714113389893106,0.3132006166659556,0.0,0.03612385608731916,0.45094678730806664,0.2629319427805738,0.44909371678397814,0.5423689086184504,0.6512105130566
0.6490829305469109,0.6993171738904224,0.3512792466126021,0.8766877206369945,0.614231582681059,0.36259647823858054,0.7442092425228088,0.0531657354706633,0.41130048239861056,0.11976180901934107,0.2351527763308024,0.45772850601748705,0.4859753329345377
0.7502640953382634,0.7096940702833888,0.6342541247562681,0.7102598181368958,0.8801525938118029,0.5698361619030222,0.7752520302534842,0.03275611235589497,0.3975628592567217,0.4300674265335224,0.18131733340532155,0.0,0.6869321026565801
0.9135937978437622,0.9945064915261871,0.9817061968444014,0.9919108155098673,0.9984447348006164,0.8315364564180859,0.0273688690834899,0.02998436792757737,0.40218468151113435,0.7455990277167421,0.227454186862917,0.7331230873945903,0.5752281105009591
0.7391136561917371,0.8519259017697302,0.46437146598877294,0.9670406828931908,0.9531089236013577,0.4577251177800071,0.6939567183043076,0.045695786622110546,0.3875252258339088,0.4029606701225903,0.16695078231890426,0.0,0.3147831804092252
0.59048470015037,0.38646724152450224,0.24785736321832502,0.45381907649410447,0.512392642704486,0.255302113207142,0.26521805310271596,0.03683445297757247,0.39696264472152754,0.24304895172964106,0.13719956356282956,0.0,0.28797182465363946
0.8544393349583849,0.9134515623994208,0.8312575634773264,0.9490559535113643,0.9997281198936218,0.7478549218574897,0.4720242667098039,0.04131127477577774,0.44967227543350213,0.384072560059952,0.09719169112439499,0.0,0.542043008165906
0.06870827293232107,0.39166819405036646,0.1570480462934201,0.0,0.5547249429440441,0.2398585992679454,0.029294634715050893,0.04838217355807948,0.4445568723186849,0.2625713532397655,0.21893335410499778,0.09701938100681495,0.3636910340941757
0.05864783545276575,0.2989969474810714,0.2707258524508654,0.0,0.6073473188551202,0.3531210427647983,0.0,0.05125145167303571,0.3788672083367813,0.37534247266315424,0.1311716260966969,0.0,0.3954112172517089
0.21745885520509556,0.5401119529417963,0.2151215053539724,0.0,0.7180805145135021,0.34891538928587346,0.0,0.040348407443980334,0.4146630204553462,0.21913649190510007,0.2560744809814503,0.15354348450950206,0.5089964020572532
0.6662700370833367,0.5131425682634334,0.47573661224572245,0.745811064472945,0.8873807801410987,0.44433380372925346,0.6025765109401601,0.023234361581205804,0.39738114244694406,0.42209788566978973,0.22364027381158127,0.5447213033796576,0.4711549367347473
0.45838899115289944,0.5294141305709202,0.47050718175367817,0.0,0.6629879284874111,0.4119724317062372,0.0,0.04309394246153132,0.39560388847033545,0.46366146825278387,0.3025340890434362,0.0,0.5430822802992779
0.31042774413283836,0.6406911377526149,0.18272312647308478,0.25850715709815275,0.6567665219428975,0.24263990075057498,0.1353981531965487,0.035780405070425236,0.39940673487592,0.6060998903678818,0.34239889613500846,0.0,0.46532454841185694
0.6508942345958625,0.8549307756852724,0.40091650801724704,0.896437269852832,0.8166182313524908,0.3617577139508292,0.5987657207147785,0.04501935459662316,0.4360160828878286,0.21083371288716746,0.1317716491287343,0.0,0.4196798320934608
0.2949997592604996,0.76714849416305,0.6444446936798868,0.4342996603364694,0.6199644849769638,0.5650840645171422,0.0,0.04568871935415113,0.39601048815504053,0.4085688323217198,0.4351063593661765,0.22881156712591288,0.5630231893666298
0.713793435883079,0.8375328832874297,0.7040802442852148,0.5570284200527564,0.8164716685265894,0.6350948384727065,0.5288202449433781,0.03928422375237407,0.371125669248759,0.9088479333984648,0.3624789580151062,0.7406761456324622,0.549241275466149
0.748597453281054,0.8294077042252616,0.6964309416608863,0.886874608652005,0.9959629135892817,0.6141534857466263,0.7729277917312165,0.04272408110694344,0.41101791139109933,0.47764445010673257,0.2903024873589912,0.17452193064269883,0.45717108303057363
0.08162204200669643,0.2803107501300699,0.3363370511759588,0.0,0.4936406952063419,0.3938406705523303,0.6442732725983797,0.0325551434462545,0.3733371917775042,0.5630881357025815,0.2017511175539743,0.2954756487545843,0.4591218880502253
0.45736273755148926,0.6773674924035987,0.4017263498341107,0.46335072995828386,0.6811710264441448,0.47180914356433623,0.4369633881589532,0.04310109405586725,0.3546112965437622,0.6486025131947893,0.2976697058184434,0.0,0.8186204830934725
0.2736036676639415,0.3803794288864599,0.16741057934394024,0.0,0.5639427004092007,0.36230255858005317,0.5152311610134341,0.0391320549466516,0.41548352057989324,0.391405646925655,0.30420950066487257,0.0,0.4238336007752677
0.9132708458892329,0.9290348619029313,0.8242099140986263,0.9843156167017674,0.9996630578482785,0.758435287510354,0.0,0.02389325481450368,0.4002611305228587,0.27188706772582577,0.3678268476746618,0.7903448971944543,0.4418377899695557
0.06318420509042533,0.25079106972885096,0.23275714487631083,0.0,0.38229347303620853,0.2931668263313578,0.0,0.030110370521957214,0.4016651213186488,0.1735844423930216,0.1443830866588328,0.0,0.3953427249697207
0.8478893500391742,0.8924728050167714,0.7895613568977022,0.9008667494988456,0.9825771863394399,0.7116535210228385,0.8665618810790873,0.03639427346712463,0.40432406638290286,0.5700244079834058,0.25194565899610155,0.0,0.3723718219498382
0.38881139321300817,0.09733919144176799,0.11725981872965814,0.0,0.30901597473797093,0.22565341921495757,0.0,0.02935165433255347,0.39933953059236843,0.53004513079771,0.3581709231510148,0.0,0.6608709728437063
0.9796216553964201,0.8422505733076232,0.7110338967901824,0.6136687061350761,0.6463765276543263,0.6401918571609937,0.26548541086660893,0.04933655013225239,0.38595793878674234,0.6340891586151676,0.5776751178469294,0.34761727057439495,0.7732797893585271
0.0754123300917856,0.2545238796181947,0.18221102380394533,0.0790639259313134,0.6668932880699273,0.35627993837562977,0.01655912854817132,0.038126637122199325,0.39113235099706595,0.6164012510066518,0.28031661575111294,0.0,0.30586572280656427
