K,final_order,cross_prediction_r2,closure_cross_corr,history_encoding,memory_quality,mutual_recon_error
0.5189191340117558,0.5360428864641874,0.546554183949121,0.8232742867852348,0.30695208077939745,0.7987800807359241,0.016464976964481234
0.865182159745377,0.9184691474936041,0.978286539978459,0.9992943692555192,0.8183378752129636,0.9999473733762894,3.3814462708200434e-06
0.6398162914216028,0.5734173375306206,0.5465687247927205,0.865985011315497,0.34766694864466896,0.9630940683018259,0.0023205302888584436
0.9384817527701868,0.8121427490293992,0.6843209250423972,0.9180906713026941,0.41178500965214937,0.9279279572307668,0.007266674075172895
0.33805382739692413,0.4051803124694956,0.6227023069018356,0.8574366935456286,0.600282729533631,0.81518255988494,0.026243935368962617
0.5096908145932284,0.5399898740994107,0.6337240426506903,0.8472051158992162,0.20768035966622067,0.8300982246388589,0.013484461480453711
0.6477145326529833,0.8511690377820986,0.6448210730309369,0.9112832137170429,0.4873950961622084,0.8361663473138949,0.02029052639754551
0.9389255448215277,0.8913233772558775,0.9836850160997296,0.9996278870062028,0.8118256940874364,0.9999701140690946,1.4711443014738813e-06
0.25880118426576376,0.39594432449796424,0.5272628959133167,0.825686853957991,0.1539087728398671,0.8153652335821763,0.011398788373718459
1.4630342383127055,0.959456954685677,0.9081343580384903,0.9904584481102783,0.643519098876369,0.9999992033484275,5.487563094724868e-08
0.1880913974705853,0.19862969892397747,0.4172442976007362,0.707417621279191,0.4069222971691569,0.7730142671682175,0.01812623032079116
1.2339578446750938,0.9519750595928876,0.9890202594674641,0.9998209518760642,0.8308841040670145,0.9999924834764918,5.438567932344318e-07
0.6131658951415249,0.546696935896454,0.5361969822628508,0.8308663580997301,0.40561137703303507,0.9001863981361018,0.007058178937640831
0.6569335103640523,0.3884617509202401,0.39413004415858155,0.648459236605834,0.46547919313569314,0.7915011676159972,0.018142189705898974
0.8220483960239446,0.8158981194116137,0.7620489704656753,0.9601996236275229,0.3959209788484209,0.9573566119845036,0.002843061314938876
1.4570633050757258,0.9808856347780628,0.999133968875347,0.9999976577785965,0.603149495524993,0.9999999715312768,1.9635710082344105e-09
1.3047968427261702,0.938946919230881,0.9990236833856917,0.9999985124212788,0.8225042019434659,0.9999996235026791,1.3112316021135494e-08
1.2345229919484249,0.9418720766267741,0.9989752885640822,0.9999980368353244,0.7107857643904121,0.9999998762170934,8.473454247148737e-09
1.2963819995040655,0.8719832277520254,0.9793333821820358,0.9993727358400637,0.7005260930364872,0.9999952177179563,3.018757830624552e-07
0.972196587753777,0.9449746380830389,0.9810842055505781,0.9995440474106324,0.8883106939723827,0.9999954183005749,1.531633975269675e-07
1.211019496166014,0.9566020386405097,0.9586437494602201,0.997916519981889,0.7250714660953095,0.9999938940225711,4.973344839109273e-07
0.6683378551856209,0.9024546122942515,0.6487557903735904,0.9408152389943805,0.39888352203749056,0.9476404171967905,0.004086272941133966
0.16437443316327982,0.7093590649056618,0.2684136772833157,0.3522954383088029,0.3252637356296712,0.5926198375274524,0.05493154447361583
1.4387530610376211,0.9191767806034429,0.9908409441038577,0.9998493571606069,0.6471849718305025,0.9999948327289226,4.93696025554824e-07
0.9632702994373002,0.9649794711668938,0.9924463104181255,0.9999160532750432,0.9023560526001113,0.9999842991820486,5.04167943795375e-07
0.060255499202000795,0.29817921271976905,0.26846873703179785,0.3745688081346158,0.3089921091333254,0.7622133555862645,0.020981280576477173
0.0020586049060704603,0.1471974964944456,0.42616787591940747,0.6136795781391695,0.1830294999031211,0.8058369002815975,0.015302834660509867
1.0582159658640515,0.9080336237920033,0.9740143067671749,0.9989839398968193,0.7274350340342075,0.9999011505070504,6.630924544295479e-06
0.8088814481963602,0.8575524406412643,0.91243596363795,0.9886610340745815,0.8819390776529253,0.9997204059042353,5.166654467251674e-06
0.33262414761760917,0.3938902800634124,0.3856768563867906,0.6008613620133149,0.519376795683973,0.7467595853558868,0.02018544176944322
1.2977794473158728,0.9792175538003807,0.9987836217733316,0.9999968371275691,0.6502455383585872,0.9999988577250597,1.0571169653200707e-07
0.6538736570511945,0.7181559324926395,0.6278746573909675,0.8869106560545512,0.47455338665917673,0.9467126820552862,0.004133001012532363
0.3607012673806928,0.847648494220786,0.60008473530432,0.8482378685429571,0.25173271084872173,0.8661414242994627,0.011791510214228276
0.8307774357893969,0.38181586827150804,0.7344385253547384,0.9604433374162689,0.5845087553489812,0.9670595980619776,0.0033178245357445894
1.0963440516546568,0.9335282457367561,0.9096900773339772,0.9888040459488682,0.7729163504502166,0.9999468299243159,2.8252862920813415e-06
1.3129710447387655,0.9874694359472461,0.965158180439291,0.9989668051267897,0.6392066860557504,0.9996560510250634,7.477413599410187e-05
0.2673061187244067,0.34811545418646905,0.30749259779585897,0.4822978164141093,0.3092235978695927,0.6456138071202842,0.03928442623999166
0.6232215237914848,0.7878485063103783,0.5429715539222467,0.8404257454318653,0.3781393720575099,0.9531278802155922,0.0040705697912799274
0.8735527146179327,0.725943333864055,0.7706224481680944,0.9684543129507392,0.2329414828472136,0.9236853819971125,0.004986016160487836
0.7074157682614296,0.7685895476909955,0.5878138384930056,0.8530379523587872,0.12164234927979108,0.873581793446466,0.007228604210721095
0.5556306220803668,0.6964500315145385,0.4566872097865904,0.7263363903427426,0.4099915301088912,0.8256626092852211,0.01506473137904719
1.3128965383036753,0.8990865318461229,0.990854491213575,0.9998324305948136,0.8314282119590418,0.999962325761453,2.7518824721390335e-06
0.35469854828170383,0.35929022216225875,0.3492999972391123,0.5209847205585667,0.2290368638258037,0.5991421977548425,0.031105592243384588
0.07075304991768827,0.3785396068584332,0.5331259911834371,0.8006041508177175,0.17078093392428423,0.9292293880650198,0.008295836026057343
1.1190663674941885,0.9257556349419173,0.9629721548222985,0.9982005771140738,0.7800024686108629,0.9999606432383482,3.294872258504056e-06
0.6863302965136528,0.8588263366602382,0.585197296894244,0.857564305081367,0.2732744108053036,0.9352377145072946,0.0025185773970655724
0.5358052643898553,0.4006211768743473,0.5766176504045221,0.8604646014287404,0.4867588537179331,0.752943253674532,0.017213176842134057
0.1830695874717569,0.45698828624721455,0.3063643057178032,0.45432417364512345,0.23116080586285323,0.7209477660712753,0.0243522103156092
0.1599139338324279,0.5164707197009863,0.27242559370586245,0.38552828324215505,0.2661044550306347,0.7801566850185896,0.01765957930587419
1.3739937267861484,0.9818748314644671,0.9995030324959577,0.9999993027941609,0.8080780567607884,0.9999999738439701,8.167350770138528e-10
0.7286024309338909,0.5178549296192628,0.5593189942439996,0.816750564046151,0.5148386773706171,0.8473001838472706,0.014578295162312422
1.490623892669229,0.9724193046873743,0.999272816341046,0.9999984960703581,0.7492085588580197,0.9999996298425216,2.5520943374879315e-08
0.5174705014088039,0.8846594398581468,0.6362524416760835,0.7948627893257328,0.46235195202989915,0.9683320485141553,0.003664632962421677
0.19498196890560343,0.36189992081625777,0.2380337767816148,0.3362485306264576,0.20261604557267882,0.393275645431994,0.05492051293375936
0.14019735464306837,0.5166652067904356,0.3697385421806763,0.5864761186827806,0.2232285885141839,0.6453856056391688,0.029997647185684363
0.10063479447425072,0.22599870499702124,0.35237598991140384,0.6289091690693838,0.2365791487833709,0.7044891016524402,0.021018754236075698
0.32951002905065463,0.31807515312171253,0.48201717190296184,0.7561143551317923,0.42183635110512957,0.7876273271688509,0.01833353732660748
0.7362090220758959,0.7586707946014534,0.6454431383113097,0.9566043816830969,0.2830039417990532,0.9488307690903897,0.00381671181510293
0.9234555960143864,0.926274922635887,0.6291718891006562,0.9412336985500087,0.2594394165570015,0.9486570387725614,0.0030982117628793756
0.4909427852557362,0.2724085983486779,0.34102521535438346,0.5630631800253498,0.5013027673239803,0.7469493716777834,0.02682548377865123
0.8524615314068215,0.5104804391310261,0.48848269939272243,0.7843296504079605,0.37925554349308166,0.8441572463475251,0.010499161339384635
1.2369186355990731,0.9694062558174775,0.9919251709148819,0.9998825629019319,0.8309586205156074,0.9999994457925764,2.7559209386351923e-08
1.3485534769228775,0.943703259583421,0.9948109599347156,0.9999406673748539,0.6097910145873733,0.9999995643646947,3.643173409656475e-08
0.0840496061629864,0.2971609636990431,0.26846476070444486,0.39243848186735636,0.27554378907132576,0.572087398051849,0.07288040439998754
0.5751355722035731,0.8184091735496324,0.3744795253441967,0.6177130766300959,0.4615139020191161,0.6387355314867149,0.030758592837339855
0.9919484564429931,0.9606733796360636,0.9865871795037116,0.9997134248068689,0.9016719226692727,0.9999830214440937,3.732693936544518e-07
1.4771248022484547,0.9983482507531616,0.9986810813570752,0.9999957078879602,0.5682498711936189,0.9999999841988011,1.5650282901291669e-09
0.9165436619664996,0.9434456382023426,0.9857397695038678,0.9997754857915384,0.9233708358018587,0.9999048869683898,4.207913507431826e-06
0.7769332548362082,0.9043779359929439,0.965632160703724,0.9984526177605849,0.9135367391212839,0.9998768661949782,4.109837616917411e-06
1.3157103318507428,0.9227179087436567,0.9946889874511434,0.9999449783897333,0.7141606599965435,0.9999972429491282,1.8100710908169892e-07
0.21296094656274578,0.3529498042862731,0.3728772667235407,0.5448164970125413,0.18073389566598658,0.7079494159949797,0.014790363405879636
1.2522253556609415,0.8953095688815814,0.9929609919960102,0.9999487856200648,0.9340101813646488,0.9999963533369004,1.0656263025771163e-07
1.4766572339496726,0.911008492754727,0.9833730538524087,0.9995878938295094,0.8583122102726041,0.999999330637383,1.665705081649316e-08
1.1590997957943268,0.931054262263755,0.9935178654232903,0.9999312725377315,0.8157169821572877,0.9999949773888274,2.8354800418051165e-07
1.3510927657783052,0.9725408596217503,0.9630937240770681,0.9977248736726281,0.515182536958803,0.9999421705499452,7.221268329702407e-06
0.970541060884806,0.6598317022904857,0.7391937374408049,0.9408226014495726,0.5776420829392487,0.9751617279197667,0.0029700169577521413
1.043299665238523,0.9630654063229381,0.9677603643907385,0.9989306317310268,0.6607756256134366,0.9999971666463161,3.20143334705425e-07
0.819929905656204,0.9746322638886573,0.9489679097047634,0.99673004011123,0.4738029448555471,0.9999943410757384,3.551465816072908e-07
0.6889352105173441,0.6588845321472131,0.5288172773685234,0.7767481655793678,0.45551966614015627,0.8173338946177044,0.017860137664221447
0.3772782535511909,0.3810073401875472,0.3188289873974982,0.4670446586965644,0.2541903695162263,0.672412541144164,0.02907137450778363
1.0183555794323798,0.9373813289044746,0.9680267433580999,0.9987539941088375,0.7047564496149012,0.999976313234075,1.644683232335964e-06
0.01505257878540539,0.12525531561501657,0.31053669984630206,0.5131160400891991,0.1546696288907401,0.7178863515166227,0.019521345219386067
0.48643487996514806,0.4121962711856677,0.6384834923826136,0.8921320917521662,0.21461370288554052,0.9363199224855429,0.0038491952238898716
0.7464602431087076,0.8615566361105523,0.6801567749292541,0.9308661465109834,0.15621813564940484,0.9514432547890047,0.002745865338136905
0.947631242595494,0.9466535082375739,0.9459354331379959,0.9955422812597015,0.3069709224009747,0.9988107821202303,0.00010170380350933257
1.4665585833358887,0.9924990169543983,0.9848588621497733,0.9996206872439221,0.747777486983364,0.9999992227565859,2.9885650439320786e-08
0.10717547584674186,0.5526614075460294,0.2582114042588149,0.3264853386992521,0.35514345178664264,0.5308735982728359,0.0592901426496142
0.5662039087370361,0.9355215433265827,0.7959261465059463,0.9661260132463857,0.26441646133596974,0.9632328879344888,0.002109037850389395
0.7079204562046093,0.9083376528000651,0.7146801129600424,0.8800036547085786,0.8160920034404248,0.9995867487394491,2.1048209456884348e-05
1.4449627725701935,0.9284596609893585,0.9993137277605992,0.9999988865761166,0.6435049452691713,0.9999986631672463,9.56735480415194e-08
0.2935567893056953,0.2469765461550878,0.3417195335149627,0.5790388252922445,0.2059288298641139,0.6670250286597226,0.030682449738457945
1.020557220627806,0.8400870328833778,0.9654016846748817,0.9986344080728861,0.9472587308541847,0.9999745503692671,1.987930214636585e-06
0.8083735469773768,0.8920358485660879,0.9241276179634005,0.9933742962572903,0.8754283388936127,0.9999242300297897,3.7639545238203067e-06
0.7813001950319695,0.9341578199744418,0.9770959348899353,0.9989785793368796,0.43031318539698515,0.9998532310327222,9.977895055551856e-06
0.7210387323035177,0.35103315773303306,0.4829641125745958,0.7936337672613014,0.30428659210940107,0.9735996984299823,0.0017683387697983014
1.2093075003791083,0.9844838823933678,0.9981734444729791,0.9999925228915177,0.7968417125456912,0.9999993115935152,2.2413805054966045e-08
0.03269830221276293,0.5151958028816773,0.28573889361433896,0.44862194593785043,0.35717425625797894,0.5931362420500382,0.04505250701538841
0.5645459940303186,0.7635992953715828,0.8838326797182614,0.9865195898541567,0.4228160862422651,0.9802530229188036,0.0015664534904800628
1.4181009858929619,0.96345385847857,0.9980537913070198,0.9999921186506235,0.6983732353038492,0.9999998648405828,1.1365942781060844e-08
1.2796586969801027,0.9906528433052775,0.9975139024056169,0.999980244785992,0.7679342164053554,0.9999852641067362,1.7150430550892935e-06
1.222168515048876,0.9390411668809479,0.9147037858936955,0.9905991177880076,0.831291890650687,0.9999834150649539,3.257672877939877e-07
0.91214896819504,0.9733970605301018,0.9947545332639078,0.9999445403432169,0.8623378949306042,0.9999998509611289,4.684407224508913e-09
0.38474327564245847,0.6283762294426164,0.4478291777372586,0.7613173480489579,0.32210182464100046,0.6648996232564359,0.03997407061968446
0.8437113783392096,0.9327549762239168,0.8237306714742377,0.9364555519936941,0.9010457023917418,0.9999974499158033,4.965924122457554e-08
0.20166162478246608,0.2993793535884568,0.7446542821002136,0.9315889369773738,0.8474553906881764,0.9802750256451339,0.001301959907678798
0.0920634493977695,0.19029297329361558,0.19764756598451622,0.2651034179041307,0.3376395845763346,0.33453857073501925,0.07351536875409609
0.73245768363611,0.8271722911296251,0.5642016666272853,0.8698519595060608,0.26136188918803915,0.9429651671924705,0.0024307353275161013
0.25738095933458577,0.4553731305475967,0.5710992912218075,0.8293152067715811,0.28011201848261585,0.9222467719924412,0.005917850102283884
0.39460677996257704,0.6547117770682759,0.4080365242401246,0.6542818397268844,0.37050716239199644,0.7862285645922841,0.021481568927963435
0.8886358063415335,0.8481152529740917,0.5283253525732953,0.8017975923327294,0.36909902273170647,0.9766857897299279,0.0012987476645614034
0.5214100590630437,0.9376243436223639,0.7345322779630525,0.944511333404925,0.8524613942477804,0.8152044429852489,0.030151862718410923
0.7939123936858299,0.8270212636433663,0.7276335459696281,0.932405205574115,0.5243369129737233,0.92728969262469,0.007184252730215571
0.4432077815594964,0.8725350840732919,0.845541760363211,0.9782861744366909,0.9233098757635094,0.9976201433630396,0.0003490418178413191
0.4211818668206953,0.50945395034747,0.4511870402585699,0.7376750052871592,0.5964563860333757,0.8349960984422422,0.025566819293834704
1.4768582120248452,0.9286326863962574,0.9993736140266352,0.9999992956243464,0.7738339922892797,0.9999996038459071,1.5347600099413495e-08
0.4860305107875497,0.481964109964016,0.4421922673131661,0.609128963453782,0.3868664056372816,0.8179641905609351,0.00686429914387279
0.35917076541786763,0.9023281879159825,0.5539399531908045,0.7928398453611065,0.6475765548865094,0.8905554042857097,0.015841925766878807
1.2597225240885734,0.9826707715405931,0.9613174527221521,0.998438940909179,0.5859200376796149,0.9994942601088976,8.864513771296258e-05
0.2343228089589406,0.5141014498863917,0.4651361893768386,0.7361542422172501,0.4441334413577775,0.6533756027950288,0.04137179050066606
0.6804499871444057,0.9445200190310061,0.9807046076566387,0.9995331799928013,0.7861259568637898,0.9999429570162582,7.305428742513379e-06
0.8510205255328367,0.7780641864777401,0.9913158674526639,0.9998957446300395,0.9986360417551914,0.9995660953250277,2.350969372132705e-05
0.0059625073442121646,0.2626782641100365,0.3788896112731027,0.547529592327992,0.4009775058273215,0.7624692833296323,0.010493670936344282
1.1792092082492678,0.9764134069101954,0.9651227384377041,0.9983918083272076,0.7547019349935191,0.9999948325905189,2.958422754129053e-07
0.5460842979710152,0.5881973679535043,0.38711984715659004,0.6143220145250706,0.4874973706606185,0.7036601972186571,0.038945204373971386
0.49408534809804566,0.8079255110012832,0.6639932259557101,0.9009942623614309,0.512301750969158,0.9643043236883011,0.005410690949032058
0.6891624196827151,0.9305400805803447,0.6170698285277136,0.9180447234699463,0.2794005807973209,0.9603086879660778,0.00203284340928239
1.4523747523884123,0.9107576328299737,0.9888444598238395,0.9996812660859083,0.8273578723722814,0.999984707684555,8.817978431733265e-07
0.4487987923880168,0.40076211884703095,0.6371404411013182,0.8876925251616667,0.6201576812820369,0.7432910220201201,0.04007438670217521
0.9000841060498612,0.8527745129112612,0.8010711296933533,0.9399668013093241,0.9726921459761794,0.9992610071608093,2.852678555429444e-05
0.3685295322917411,0.2889577297952262,0.38610462244484,0.6299486562864361,0.2944199111175406,0.7098372150002731,0.026180525658526903
1.2648660191126337,0.9613397385616126,0.9555485751789929,0.9977608647293355,0.7572251113899243,0.9989286654495125,0.00015870405079947177
1.317870901111224,0.9330468818728238,0.9971534002471382,0.9999852033723402,0.689877171121428,0.9999938103289919,3.155644588997419e-07
0.3581376223476581,0.8366921411841242,0.6476130985203326,0.852456893385044,0.7515073019931061,0.8848235903067149,0.026196793207540668
0.4578349198367544,0.39194201878454266,0.43393963929173396,0.5847129814616934,0.21457364495024103,0.7389734263171963,0.016029170552361686
1.1902622788968704,0.9707957010718541,0.9945963734946168,0.9999472658534685,0.7486311948017236,0.9999917116230638,8.787064070936989e-07
0.6781810698881583,0.8038438064925348,0.7539807734084764,0.9384902843470793,0.557948486811466,0.9565898184607767,0.005343297912269748
0.07126361624864791,0.29199086641684696,0.2818745690071903,0.39906045190365746,0.34264992831840535,0.5468963188927862,0.027276194497561912
1.1542000034190096,0.9119259654902895,0.9281396526008192,0.9922391476275078,0.48741136672841634,0.9935634667271271,0.0007275262623646736
0.844390676086872,0.9077355094497002,0.5991491736661323,0.8005693054440288,0.27884022476693654,0.92155547698845,0.0021399058552241494
0.4387232296189459,0.8720179970261753,0.3040695254112567,0.49308678863796035,0.32299887122014825,0.4739646079053824,0.050632183196144286
1.0262803713450996,0.9327458617653079,0.92290982838853,0.9964097981016105,0.8845013126417868,0.9760823608054998,0.0029775945874369525
1.198466587791906,0.9641099146248127,0.9977554646406027,0.9999902924888419,0.8168541990122364,0.9999964328725114,1.1779553953256139e-07
0.25444508086910483,0.5527033450932448,0.3869662495153387,0.6141679354774757,0.48657942573672414,0.5957952484010198,0.0684822144030883
0.07826361580576074,0.2989487547910249,0.28994148200337533,0.44373270915271457,0.3713785157070831,0.7385134399624673,0.025760240957062107
0.37371504493701735,0.3436674450677788,0.5942664956569722,0.8250628741388597,0.5079794964285285,0.7654215157273123,0.015613513273539608
1.310762797823111,0.9333250130051131,0.9953082980874866,0.9999643610617609,0.844205637464648,0.9999907539180317,4.1531360444746477e-07
0.13321068532223967,0.4717684010454197,0.48491129776032976,0.7527113581468085,0.4630259444323662,0.7955509150506419,0.0353696869865752
1.4070429118247483,0.9282376158685541,0.9750249070450149,0.998969945165161,0.8312079028785696,0.9999980803659297,3.932956255664477e-08
0.4822945423563297,0.374895160406655,0.23228484067451335,0.2970289850442461,0.3174739214517679,0.34254537464659385,0.06164932207726011
1.200924747522113,0.94706793010032,0.9971247607307218,0.99998544880483,0.7977715663800755,0.9999994658364484,3.3614135798054616e-08
1.2413578406835257,0.9699056528215919,0.9988809527181306,0.999996856293057,0.5977375955315445,0.9999999632233285,2.7903178979604705e-09
0.275916700606894,0.3063335825440645,0.5146648233574471,0.7949975170922098,0.2043421618788491,0.8819792338212094,0.008486490337190953
0.20861582323353978,0.3029247866512638,0.3139081395924904,0.4997597774340127,0.34889778279712386,0.623114834522402,0.021026300498682572
0.4001211277333922,0.6234155481173334,0.6917933745407608,0.9122700658092688,0.754327249696674,0.9533415806575052,0.00855915580588346
1.243599305316846,0.9494725778644156,0.9876616956166824,0.9997029824161652,0.7514517175476059,0.9999966228741819,2.116868692981777e-07
0.7656730379138935,0.6503353332765124,0.6968442827801512,0.9326015106768887,0.17987236884503263,0.8485996876767239,0.00940530372629569
0.5223781291755872,0.8349250312991012,0.5973711737078197,0.8602683731749572,0.5931028856474748,0.912431305689132,0.007361887167471486
0.4464950560820221,0.33193904850560807,0.3983327294049519,0.6245573817669257,0.32557191347900444,0.7710783429857653,0.017324300830027808
1.1487747001068913,0.852757193435517,0.8237800526578394,0.9674584003079556,0.8728400721884688,0.9929182361087048,0.0006599274687848613
0.7470073976279489,0.5825475742405548,0.41419915568678106,0.6346390436535697,0.2132862861726522,0.9476255492254109,0.002505839201282045
0.8493078598704593,0.7354174564671425,0.8130260464971183,0.9700477554608475,0.5471938473088414,0.9515891682863844,0.004857603668720006
0.4632633290860718,0.33695400355162547,0.47249695532189656,0.7314611702312602,0.5136881327854232,0.9445403403701502,0.004193281707768959
0.18502023033047676,0.20157825622658268,0.3898049954006871,0.6406426441785292,0.6001327212732889,0.6743865179590085,0.032485346437788686
0.3099073682717782,0.4793880838105352,0.33129725800334275,0.5266692347989946,0.34300655662756213,0.557721432148903,0.05323661223644346
0.9086513769220509,0.9619373233832929,0.9131549472102156,0.9912288697553155,0.4372793608423722,0.9985918534449348,9.719968564863584e-05
1.314197555691094,0.9343907088844009,0.9451739873674734,0.9946935979207414,0.07443302080819125,0.9993137786760649,7.397153860160127e-05
0.25072775338941866,0.4344071937396206,0.3079080048017473,0.3629053195838819,0.22455782694245868,0.5569941830083515,0.0507799059594205
1.2704583651804535,0.9259039508016816,0.9943037134653017,0.9999453469254604,0.6977663288280909,0.9999984251558246,1.4744916149214694e-07
1.252850153619243,0.8758714402292053,0.9971755257250827,0.999987832369175,0.7662805310435034,0.9999816560406727,6.534562983800951e-07
0.09602163449845696,0.894182167825456,0.32660392122996224,0.5521812775991852,0.599282933750098,0.6461563886444839,0.04686873234299431
0.19205539272702277,0.5804646274556758,0.35485605004929954,0.5012221724869862,0.38272543711233126,0.7829939975454718,0.020635725371988607
0.635755888563137,0.9324575668472898,0.5923085485640265,0.9045686724450567,0.3257890099516283,0.9062137499864944,0.007519776594202878
1.443599053703876,0.9442454734837311,0.9428386118812921,0.9933454696034738,0.24271577831995259,0.9979760298831225,0.0002272209849671912
0.5636286815455169,0.456971859125495,0.3720363887944484,0.46963798204760143,0.033186814718428395,0.7385198429477258,0.028751603652869794
0.6398622765363031,0.5753147942940923,0.802253688318215,0.9694026371897463,0.5699944991200485,0.9337549943331251,0.008730328272379755
0.1434992853613834,0.30274023562957136,0.4132903065122303,0.6552396223774328,0.5064920338792348,0.9538904526867688,0.0033820882754690405
1.2248728055510958,0.9636348183507496,0.9941901677626028,0.999937274687791,0.7003044181204583,0.9999972787552688,2.5231879610920775e-07
0.532958364228425,0.8325962729087596,0.906494953809997,0.9923274350516037,0.5127248336379495,0.9792365244084248,0.002934331573757146
