K,alpha_c,beta_c,final_order,mean_closure,closure_range,closure_separation,fusion_gap,fusion_fraction,fragmentation,mean_phase_separation,order_stability,sync_time
0.767800434126781,0.2825966517633887,0.35119612514149656,0.9627092250891802,0.9254324607146959,0.03275784405228144,0.03535912809770333,0.01287971512395869,1.0,0.022902886459402923,0.12104744486234952,0.0,67
1.2570437359734357,0.26200234370081316,0.19294434239700597,0.9024681791785568,0.8140278932937605,0.0803584732234105,0.09859597921079603,0.03403829400902103,1.0,0.07588809416087501,0.19493608427296483,1.0,32
0.29111684980182606,0.0950113055400388,0.2557326273271645,0.6425399578762625,0.299444678182339,0.11068330562974552,0.36839828982616274,0.04244414508527189,0.0,0.26670799473701257,0.4614234714515679,0.4,247
1.2216563558620455,0.11643161720806099,0.9665095218877839,0.9558576509786586,0.891779831592638,0.006354727741666233,0.007117911400764931,0.0028256113833073915,1.0,0.0,0.12969009637122556,0.4,4
0.0936606298198372,0.2898081102802294,0.024224802873353546,0.5784584870101326,0.3407291142229028,0.4593257458546801,1.344122366919757,0.17714341555336002,0.2,0.8376389203628697,0.4221959653736817,0.0,226
1.2738394989738726,0.29052278130534087,0.8269510018008369,0.9842828770208701,0.9684910834373918,0.0059558555246049805,0.0061432803522938235,0.003803579725911832,1.0,0.0,0.07259487929526602,0.6,4
0.4317829988314058,0.26421603039487146,0.1658274058932605,0.6209134732803013,0.43052201444758753,0.22328443608333381,0.5174346351000682,0.14468011553928245,0.2,0.4214912329347231,0.3459506081449124,0.0,0
0.6116220372043031,0.20262869931779115,0.5225433415154883,0.1909199113856554,0.21191862265917177,0.0663453974996841,0.31159978714443454,0.024442785500194464,0.0,0.1790333511964453,0.5415974772643671,0.6,76
0.23678923836130672,0.2327697141501986,0.11841662378111312,0.23177873448033431,0.14351059135785904,0.13174879507181136,0.9116895435404802,0.06607631129618327,0.0,0.692684984271855,0.5261453391004853,0.0,500
0.5772995201526792,0.1199264454673087,0.24829076251231216,0.5156533970430297,0.40345384975020143,0.14089128932802258,0.34834948267902455,0.0686309519131757,0.0,0.23625429239433685,0.4513063003017434,0.4,74
1.099658345077069,0.2394427020535948,0.3801601230856108,0.8550990543989083,0.730105562008357,0.1602818768120089,0.2192321945571203,0.08839667698103038,1.0,0.1929362519279877,0.22510256746096904,0.6,269
1.4873717811414011,0.057247328056034955,1.143975022709027,0.9320931836070071,0.7720044559550397,0.004276769020554072,0.005532657654955125,0.0033054862250395667,1.0,0.0,0.15842240383274975,0.4,40
0.3332340804474679,0.07877012556225248,0.10273498395676652,0.6398460242001122,0.5159985455161036,0.28115217489769595,0.5438161815659084,0.2527907422356208,0.8,0.5159506910266406,0.2794709936510227,0.0,246
0.24736806143074508,0.1034266456800405,0.11252587038218498,0.7567129325622622,0.32881128591158115,0.1354488803058878,0.4106860077013865,0.09352024887065147,0.0,0.3334795676194139,0.4289602888408582,0.2,77
0.2845841389768276,0.0715566652276831,0.10127108711537024,0.20283938267574927,0.2259918254136438,0.1335270078456762,0.588245887720194,0.06389384113099139,0.0,0.4480229353027328,0.5309513651030745,0.4,134
0.11990739576906728,0.17964509084298608,0.06569155041752403,0.4828186564438714,0.183671628692219,0.27196339718438933,1.4726864061921185,0.13520206875332397,0.0,1.0475403931609948,0.4916108215191576,0.4,500
1.2333845110530528,0.27330837368752015,0.3622124905258141,0.9640961030452927,0.92834005478175,0.04097018615700654,0.04408524731738604,0.026238781606048533,1.0,0.03633966870181109,0.11749573909520912,0.0,47
0.8728621989093515,0.13330362799069934,0.328949278833951,0.864895088667297,0.6751083766532517,0.05731934504448544,0.08477833883410407,0.03114920870899751,1.0,0.06549084074461996,0.22833090990755978,0.0,227
1.09038593349671,0.2552759120425448,0.6248759057466218,0.7499248370510899,0.5749387934589661,0.08473093941842658,0.14711795833295155,0.03509704452712736,1.0,0.0966882620225252,0.25482665470396837,0.0,173
0.9647941781378462,0.26844273716981104,0.28589874288062633,0.8677240603511138,0.6794267396856567,0.17712672908591098,0.2603171197647816,0.1531610110514694,1.0,0.24265776513645357,0.2854669688371416,0.2,30
0.009914743182771524,0.09152936768507801,0.0021425412080324766,0.12164146775025955,0.15172394453700164,0.15835493598560807,1.0368703903351721,0.08978850977731073,0.0,0.8477211902178448,0.5870025482555278,0.4,500
0.45853754218758597,0.2800311687414628,0.4456094332149932,0.4815090453692942,0.35917658785124423,0.302117173371368,0.838802919350618,0.20926669509124676,0.0,0.7641212226172468,0.41507211982686215,0.0,102
0.5305249081991368,0.174943806203261,0.40317818779407855,0.45145044842732873,0.171171058876202,0.19963308064041835,1.1595042856997393,0.10589827276771692,0.0,0.9750206712802241,0.5121033997342764,0.0,500
0.5215277823872044,0.07623219382977268,0.27478378514239105,0.7581333521241399,0.5255365942758123,0.08679866936719233,0.16484831312925827,0.05308539375233079,0.6,0.13458359847094087,0.27657656577172063,0.0,161
0.5189191340117558,0.12934461159240895,0.27599942079698375,0.5360428864641874,0.33525166983420407,0.12658365390669407,0.3764550937965863,0.04928776464001655,0.0,0.26717705879609965,0.4146189710878522,0.2,65
0.865182159745377,0.08326223692511818,0.5484067558129938,0.9184691474936041,0.7923730773728638,0.033098031040559084,0.04171811721940233,0.020165046462562897,1.0,0.03681181890416144,0.1724066341803813,0.2,16
0.6398162914216028,0.2355399420797562,0.2993929199837259,0.5734173375306206,0.4758053445083548,0.34736335174164545,0.7285223534979877,0.26609318979286123,0.6,0.662492224538216,0.36341212450335747,0.6,37
0.9384817527701868,0.29808469977596175,0.6879691944545218,0.8121427490293992,0.6599551948845674,0.13467937894438298,0.2037647634616202,0.08368524130846322,1.0,0.16974856814012543,0.25630609343575167,0.0,114
0.33805382739692413,0.21286880890334825,0.2274645354066947,0.4051803124694956,0.12263592775222362,0.1872129925812501,1.5142280725748267,0.11429711036963636,0.0,1.2398896702380469,0.5563593324568754,0.0,154
0.5096908145932284,0.11999341386044281,0.5027449380968538,0.5399898740994107,0.4755731463620245,0.16345770866901593,0.34298556248246254,0.13605640541216152,0.6,0.3141748816638638,0.39592979617002044,0.0,150
0.6477145326529833,0.22445071414765566,0.6189525217177261,0.8511690377820986,0.539890745465349,0.06764036243475402,0.125053650856164,0.03118510651383455,1.0,0.08323548138304071,0.2548447932879916,0.4,130
0.9389255448215277,0.07144478177700285,0.6520262414443802,0.8913233772558775,0.7420717818300632,0.02290359223977456,0.030822852919225104,0.014253533227853388,1.0,0.0,0.2120554311051773,0.0,9
0.25880118426576376,0.07736047971543235,0.2265481433467137,0.39594432449796424,0.31370063176502677,0.08905254128184872,0.2829754131168709,0.0593048886420158,0.0,0.25565678033164885,0.5353630468504094,0.2,1
1.4630342383127055,0.12628659979866325,0.046685440441625696,0.959456954685677,0.8990193112837727,0.0943138451054153,0.10479091273151415,0.07819901686940745,1.0,0.09296928978651611,0.11655974431197559,0.0,38
0.1880913974705853,0.11227815927232858,0.18017751353243874,0.19862969892397747,0.16729008133639073,0.06866906791026092,0.4080398997074586,0.03082621109121217,0.0,0.3038095880684693,0.5746260948044111,0.4,500
1.2339578446750938,0.2302391145956989,0.4185145942627261,0.9519750595928876,0.903531706853984,0.05792561131457308,0.06403933756622182,0.04281422185633521,1.0,0.05762926718326912,0.12711217066963826,1.0,34
0.6131658951415249,0.25333519078735195,0.5174424352459948,0.546696935896454,0.40359351466220217,0.16925257802456317,0.41832746173866203,0.12268858585364611,0.0,0.3697390585666284,0.4285446556468887,0.4,163
0.6569335103640523,0.24160334256732008,0.27428182410708435,0.3884617509202401,0.24456636263206954,0.20224150082703135,0.8235716759385667,0.05815735883373904,0.0,0.535219072255454,0.4829930378974425,0.4,500
0.8220483960239446,0.17327188259436782,0.6392761424920663,0.8158981194116137,0.6757390152471828,0.10688420496677764,0.15794006634557278,0.0681231694811063,1.0,0.1385747474280405,0.24703763008510998,0.6,15
1.4570633050757258,0.11559099831698942,0.9853496156057222,0.9808856347780628,0.9362079993394261,0.0026519200999809422,0.0028295961001721065,0.0011968784216249695,1.0,0.0,0.08083588131020233,0.0,21
1.3047968427261702,0.23783810387452842,1.223524491734984,0.938946919230881,0.8805745499626715,0.01733365669229825,0.019662156414374948,0.0095368185142366,1.0,0.0,0.15666431086531782,1.0,0
1.2345229919484249,0.13385556426726786,0.950159166980174,0.9418720766267741,0.8697003877965178,0.01265692372368632,0.014536485685641197,0.0070015607834433835,1.0,0.0,0.1473255454514034,0.6,23
1.2963819995040655,0.09719447886289319,0.5046995619734082,0.8719832277520254,0.7236756059793813,0.01854496835076347,0.02559071700185133,0.0119091870199175,1.0,0.0,0.205507817903814,0.2,2
0.972196587753777,0.24315999599170895,0.4483029793080914,0.9449746380830389,0.8920326042313519,0.04076658076760953,0.04564959954927738,0.023432599232046436,1.0,0.03567941439595745,0.14866814659578553,0.2,15
1.211019496166014,0.16625552904503849,0.2843286392246717,0.9566020386405097,0.9040463737347106,0.03542768754529402,0.03914461023593766,0.018805748009917078,1.0,0.03104171502812071,0.12979867368925924,0.0,43
0.6683378551856209,0.2934372287567238,0.4775749050127947,0.9024546122942515,0.733987238579701,0.13628199534162222,0.18542090010293966,0.0928693274565563,1.0,0.16891353073815926,0.19581938823106268,0.4,55
0.16437443316327982,0.29896755572836364,0.0863755775046529,0.7093590649056618,0.36849864506035435,0.3035337108732373,0.8214744896389478,0.21200736601919273,0.0,0.6805598147962814,0.4532788277031233,0.0,482
1.4387530610376211,0.062077373070142675,0.6051793839437012,0.9191767806034429,0.7117942379552501,0.020371482345676095,0.028579751716448408,0.01313786839139397,1.0,0.0,0.17423695659529276,0.0,17
0.9632702994373002,0.2818994728594244,0.7247732056250119,0.9649794711668938,0.9307675223583773,0.03163134296353887,0.0339476770809498,0.01826422194957733,1.0,0.02974238088643636,0.11024411928430991,0.6,15
0.060255499202000795,0.11773869984995002,0.02893001281541818,0.29817921271976905,0.19970588657586075,0.31612885079801106,1.5750850968614911,0.1553555495378034,0.0,0.9015362816098508,0.5136592916382687,0.2,500
0.0020586049060704603,0.07609419551703568,0.0014568576940499015,0.1471974964944456,0.26559270485127345,0.14206805217455623,0.5329029999294731,0.06123335166434252,0.0,0.4023045420784428,0.5462427487963705,0.2,500
1.0582159658640515,0.08111870040518841,0.574839130389415,0.9080336237920033,0.7674249324772762,0.014635286980077544,0.019045825247881763,0.005706803506801861,1.0,0.0,0.1791109244224559,0.2,56
0.8088814481963602,0.12064447933049673,0.6379741808550184,0.8575524406412643,0.72824222686473,0.02845294708956536,0.03901714141252439,0.008764620962016134,1.0,0.0,0.2304740951818016,0.0,35
0.33262414761760917,0.1370044367189298,0.07904048442654353,0.3938902800634124,0.31162967852193846,0.3308199489156967,1.0581847202727483,0.18854915595114102,0.0,0.8923304547287774,0.5078178697534877,0.0,100
1.2977794473158728,0.1328688350358997,1.0268403659361853,0.9792175538003807,0.934936024958082,0.006094192098114237,0.006511334039511065,0.003061856585223288,1.0,0.0,0.09030205642169532,0.6,40
0.6538736570511945,0.2436534108425713,0.5497649095131681,0.7181559324926395,0.5716421426679119,0.17956588672976276,0.3135743483585997,0.1392783460623303,0.8,0.2868280067616672,0.31087872043974507,0.0,74
0.3607012673806928,0.2217361929961988,0.29927212721301527,0.847648494220786,0.6082211671400849,0.13344007907918842,0.21903388502669194,0.05308016520141989,1.0,0.14136967928584782,0.34048247369794804,0.6,173
0.8307774357893969,0.2462174525076855,0.5769601938266374,0.38181586827150804,0.32667465660358375,0.15733875161062658,0.48016759441049117,0.10323165252533284,0.0,0.39873394057608214,0.445655682124409,0.0,46
1.0963440516546568,0.13656212881240454,0.12173652735576067,0.9335282457367561,0.8582018898622523,0.12518729276655993,0.1457018359056799,0.10764589716991535,1.0,0.13493030077340268,0.14239126527030832,0.6,7
1.3129710447387655,0.22780500608542997,1.1486045466476063,0.9874694359472461,0.9665121579625886,0.004606518175007124,0.0047611992646248965,0.002220459003101416,1.0,0.0,0.06919009524308357,0.2,120
0.2673061187244067,0.1575428719937243,0.058245591421799754,0.34811545418646905,0.26403668669519786,0.4014186686035167,1.5145777500047126,0.23857182330120383,0.0,1.245283671798095,0.4720493681300668,0.6,500
0.6232215237914848,0.29439648321227124,0.42899580593652703,0.7878485063103783,0.5371210755664115,0.10176288800433736,0.1891077912107875,0.034943550209548646,0.8,0.1289264656606342,0.32062580420821823,0.4,67
0.8735527146179327,0.1315630700961795,0.8397538617662805,0.725943333864055,0.6206037518905732,0.11176565578110265,0.1798020932807655,0.10496071952604313,1.0,0.1738398749131951,0.2633743590284415,0.6,51
0.7074157682614296,0.17769800806204128,0.5624795255222009,0.7685895476909955,0.6498899319395058,0.12390308779458004,0.19035950890402722,0.11625637125232846,1.0,0.18689670640087652,0.26870646557716843,0.0,79
0.5556306220803668,0.17734060862332224,0.1861069694350629,0.6964500315145385,0.505728771313442,0.23969543166800333,0.4730251077844116,0.19325062243064883,0.8,0.4212701498283263,0.2514552427188578,0.0,174
1.3128965383036753,0.1750290979341294,1.0993460867197586,0.8990865318461229,0.8006431918117753,0.027918229945146145,0.03482625466081586,0.016617434887746252,1.0,0.0,0.1974982937129059,0.2,68
0.35469854828170383,0.15081988470288182,0.18936463937798423,0.35929022216225875,0.15427234143412055,0.14929861476342537,0.9615274258408106,0.0625292699413818,0.0,0.7365299825577146,0.5240264569615122,0.0,500
0.07075304991768827,0.10995389266196119,0.016692111556366553,0.3785396068584332,0.19287606159438234,0.30665254110455376,1.5816936788519909,0.19790392488018158,0.0,1.2435525820479312,0.5181875481557513,0.4,19
1.1190663674941885,0.15451076999027785,0.18141081582711124,0.9257556349419173,0.8423388253596406,0.06962033800908984,0.08255322287504119,0.05563974650761361,1.0,0.0736345340542498,0.1741483600370796,0.4,49
0.6863302965136528,0.07952069523048964,0.3719695980567877,0.8588263366602382,0.48871091325861504,0.06031038269686212,0.12315507182706456,0.0308311609660899,0.6,0.08941929855940893,0.3051679955054072,0.0,18
0.5358052643898553,0.0697643752094065,0.2307645048377205,0.4006211768743473,0.26793968329653867,0.05789986195424682,0.21528939591412097,0.018199378274743355,0.0,0.14162827859501456,0.4691502025669714,0.0,0
0.1830695874717569,0.28847154978745404,0.0864263458224378,0.45698828624721455,0.1568630625745432,0.26607810504338597,1.6854994493581643,0.12384059140395262,0.0,1.2420817449021062,0.5368257717648738,0.0,500
0.1599139338324279,0.17091460964161387,0.1595876471898128,0.5164707197009863,0.21377677976896053,0.29446824631355734,1.3710432134717843,0.23715766168486968,0.0,1.244180003996034,0.48087671223336126,0.0,500
1.3739937267861484,0.2952744781612635,1.2824839108189408,0.9818748314644671,0.9637800205181462,0.00792145037122105,0.008210628539930527,0.006479095400912072,1.0,0.0,0.08466961087094863,1.0,7
0.7286024309338909,0.25888593103312313,0.46503998603315155,0.5178549296192628,0.3909428575215129,0.22886730992718707,0.5839302988564475,0.15634471086889645,0.0,0.4856459076530448,0.40327071929127445,0.2,349
1.490623892669229,0.19640100944769773,1.2704790734992908,0.9724193046873743,0.9408528279758415,0.0047867947828142965,0.005082317152565876,0.0034427113932186115,1.0,0.0,0.10042643440336327,0.6,32
0.5174705014088039,0.15875611783692012,0.2991266692198392,0.8846594398581468,0.717917341107548,0.12424216962152745,0.17281843477321432,0.10489799297121616,1.0,0.1634917833210221,0.15706000997107214,0.0,133
0.19498196890560343,0.1915514920302968,0.03988376786904368,0.36189992081625777,0.2517441792971007,0.2505753497270508,0.9914188743096615,0.1305784793489926,0.0,0.6878995779229468,0.477303447983239,0.4,500
0.14019735464306837,0.11249937949518905,0.0037185549639821153,0.5166652067904356,0.25774893131135546,0.2455001579116372,0.9487967995362429,0.1415747692130499,0.0,0.7557799356854629,0.45404686969130315,0.4,500
0.10063479447425072,0.08410235520928407,0.034706793985830556,0.22599870499702124,0.17878214530882255,0.15127520210603246,0.8414361829211571,0.06443337017021498,0.0,0.534821720672175,0.5604557271063032,0.0,500
0.32951002905065463,0.16069728582728537,0.23128909877782033,0.31807515312171253,0.3440244317029492,0.1162767278440584,0.3370101278629669,0.04479314561940689,0.0,0.23648941941199159,0.4370196974365718,0.2,356
0.7362090220758959,0.166428209679315,0.019142761006968545,0.7586707946014534,0.5554419559660335,0.16997766175936957,0.30547240361175315,0.148326402215334,0.6,0.2891585959775063,0.22992485262205703,0.0,132
0.9234555960143864,0.23845075854081454,0.5108309795969328,0.926274922635887,0.6808223592373889,0.08577324707513234,0.125799991615219,0.05700104648981008,1.0,0.10961749082184687,0.2820748218908263,0.6,15
0.4909427852557362,0.2911962894264928,0.302899413919126,0.2724085983486779,0.14028808865433867,0.2062506611511856,1.4597880339069336,0.10259050790193557,0.0,0.934418961320125,0.5644314018728972,0.4,500
0.8524615314068215,0.24387160177486222,0.621311480478817,0.5104804391310261,0.36309124725067954,0.24245913436892427,0.665929588255082,0.16239767842884908,0.0,0.6087628293267252,0.40279616725064465,0.2,69
1.2369186355990731,0.2908491461571796,0.5527340732063174,0.9694062558174775,0.9391818932946361,0.033282723595837393,0.03540030267888512,0.01678784953548995,1.0,0.030761437526983845,0.10118337676879047,1.0,19
1.3485534769228775,0.061189880330005345,0.6450498285550524,0.943703259583421,0.7712357709199411,0.016360148947226594,0.021185432692061447,0.01210327473067585,1.0,0.0,0.13930665546517185,0.2,7
0.0840496061629864,0.2921970795240944,0.028945629258854796,0.2971609636990431,0.17893404390804118,0.33357211566349754,1.8538577159638345,0.1618323705388028,0.0,1.2430530100205004,0.5219767494903754,0.0,17
0.5751355722035731,0.1426694320429081,0.3112186034143104,0.8184091735496324,0.43404800043766334,0.12349091847875227,0.28385584660662494,0.05514607769599045,0.0,0.20603672569884351,0.3462547617231075,0.0,284
0.9919484564429931,0.2772461036928624,0.6522989120363839,0.9606733796360636,0.9225765455512432,0.03974353276664955,0.043032202320521615,0.028894935763036034,1.0,0.038580533573693475,0.11604644971297397,1.0,15
1.4771248022484547,0.08933374969295034,0.8129474914948573,0.9983482507531616,0.9284679997027725,0.00043331083896247513,0.0004661923154977259,0.0002876859441524049,1.0,0.0,0.024207068145726526,0.2,27
0.9165436619664996,0.26873719770240495,0.029320436855817526,0.9434456382023426,0.8893099965295826,0.131001150697852,0.14714105335051036,0.07251848719409304,1.0,0.11844866434895544,0.14912890313114147,0.6,24
0.7769332548362082,0.13427099765745015,0.4472496101105455,0.9043779359929439,0.8098403680180158,0.05506113793182654,0.06790626133528067,0.04021071754994843,1.0,0.05898548067824192,0.1902102521198617,0.6,13
1.3157103318507428,0.09683927201940822,0.8170034929930848,0.9227179087436567,0.8134285376371378,0.02924351938734615,0.03590679603662828,0.02446195852869959,1.0,0.03376725730422387,0.1513542120961723,0.6,29
0.21296094656274578,0.05613512424021934,0.20686972041806348,0.3529498042862731,0.340357480909465,0.05644572593086539,0.16535663955709806,0.018182234968781685,0.0,0.11610776742616476,0.49576185421109764,0.2,214
1.2522253556609415,0.2847598697348038,1.1293369133946671,0.8953095688815814,0.8012590945621479,0.04440977607620067,0.055355902322850405,0.03841074830918567,1.0,0.05123012355755085,0.19278895050178055,0.6,27
1.4766572339496726,0.2881599885715732,0.48083632104375124,0.911008492754727,0.8296376730126134,0.047603710665706345,0.057309838227122496,0.026999502388279084,1.0,0.040301887295575635,0.1816052774505097,0.6,16
1.1590997957943268,0.16048679580049485,0.800391334085451,0.931054262263755,0.8585652065364192,0.04080845913674225,0.04747569914000843,0.032570835572416024,1.0,0.043943558951032406,0.14688917967916615,0.6,30
1.3510927657783052,0.1368353354689676,0.39541756383731,0.9725408596217503,0.9150494516731271,0.018793041489561513,0.02051531328929545,0.009252772194743408,1.0,0.0,0.10165162662628953,0.2,76
0.970541060884806,0.22688762361421128,0.48132416570393177,0.6598317022904857,0.4243237796839483,0.1411001705160136,0.3317476643813873,0.10180735605516489,0.0,0.2964118553995872,0.36371549810583875,0.2,20
1.043299665238523,0.0939941262914273,0.1809449988070832,0.9630654063229381,0.8558033330077832,0.0396231981912214,0.04624538288398729,0.026178830980587042,1.0,0.04084734637044346,0.11562528876122219,0.2,35
0.819929905656204,0.1577676930197509,0.33495989791192493,0.9746322638886573,0.9398255513208913,0.015776142974220586,0.016768404038422793,0.00891241338459281,1.0,0.0,0.09980837467421787,0.2,19
0.6889352105173441,0.29388325837177104,0.38224442067310693,0.6588845321472131,0.4934944294063371,0.27321764781422836,0.5525191621313884,0.15774000674953326,0.6,0.4314179910494223,0.35801747569642356,0.0,320
0.3772782535511909,0.18070109793368677,0.09258496121416084,0.3810073401875472,0.28928607785197186,0.3122013204749551,1.0754953278681132,0.11228065811550281,0.0,0.7614640105235027,0.4820253772563709,0.4,252
1.0183555794323798,0.12925934070442086,0.2636937190116126,0.9373813289044746,0.8584232033052708,0.055800791290436136,0.06492818797052592,0.029473823427705215,1.0,0.053708147304593966,0.15378169344405818,0.4,45
0.01505257878540539,0.17558109454366777,0.0028109419539891598,0.12525531561501657,0.07424026145154856,0.15656742420457745,2.0808995235270418,0.05540973930759227,0.0,1.4306433783586558,0.57505874812018,0.2,500
0.48643487996514806,0.05138614961917011,0.14905314021081856,0.4121962711856677,0.2046960125591702,0.08723306299703024,0.4240872825472828,0.05228605328539315,0.0,0.3266308003637962,0.5399459538594898,0.6,48
0.7464602431087076,0.15353568467464673,0.2699784274059133,0.8615566361105523,0.7044765346837154,0.14990129524721874,0.2124823263107165,0.12621971704913815,1.0,0.19695188816925302,0.17560571240169018,0.6,105
0.947631242595494,0.06363996687601865,0.4465910878517971,0.9466535082375739,0.7831511916678973,0.016268801464398353,0.020747021285263182,0.0122699600848436,1.0,0.0,0.14389864264428215,0.4,109
1.4665585833358887,0.27413069384665806,0.3161797441266028,0.9924990169543983,0.9844324168295188,0.008322160159445646,0.008445186110500555,0.0050765879950146475,1.0,0.0,0.054758106695375834,0.2,23
0.10717547584674186,0.2812217464550326,0.05421066710875673,0.5526614075460294,0.2794304074364683,0.40663812376426967,1.4500500408693868,0.28348789603960994,0.0,1.2455425661167534,0.4860911596540828,0.4,500
0.5662039087370361,0.055571415639000796,0.37710277371432593,0.9355215433265827,0.5339565801162968,0.00741530831665449,0.013861514358870846,0.003036055819989225,1.0,0.0,0.22263338864937773,0.0,36
0.7079204562046093,0.08548005702031151,0.16960517295284944,0.9083376528000651,0.788388030443767,0.07940017179382164,0.10058446382723281,0.06279813868415063,1.0,0.09281064625475635,0.1819447344234341,0.0,33
1.4449627725701935,0.09514275259298467,1.07875975155141,0.9284596609893585,0.8195328076776143,0.011306714215985614,0.013779722285556678,0.004410758045650609,1.0,0.0,0.1701831699930652,0.6,26
0.2935567893056953,0.1686881109618663,0.033935566110010695,0.2469765461550878,0.12834190028293008,0.1626713726908103,1.2576850373697417,0.061207383497162246,0.0,0.8956518759854003,0.5667711216844944,0.0,500
1.020557220627806,0.09520325153265559,0.2932424571054649,0.8400870328833778,0.6585840457446087,0.09328029214623212,0.14142290546298372,0.049526114871437654,1.0,0.12087551917489467,0.2537339268331381,0.0,46
0.8083735469773768,0.09562028771199314,0.04333066403186055,0.8920358485660879,0.7666286709315246,0.20924999117367715,0.2725927249691577,0.1053444836137023,1.0,0.19557281733479207,0.19933720661216592,0.2,32
0.7813001950319695,0.25173195300905366,0.5737737404603052,0.9341578199744418,0.8710155821220378,0.03461964561788544,0.03970071903261065,0.028044324711258728,1.0,0.03498982597675798,0.15122421011861478,0.0,47
0.7210387323035177,0.17604905737051546,0.1812963634334544,0.35103315773303306,0.3226031290840482,0.03862359452456804,0.11935482402129827,0.017309438310116998,0.0,0.0843734156162674,0.4857520874372854,0.2,26
1.2093075003791083,0.2612625155533692,0.7919493732793983,0.9844838823933678,0.96856451534805,0.01190672481950028,0.012280487405447234,0.009946402117164022,1.0,0.0,0.07111580110638333,0.6,16
0.03269830221276293,0.16179171225159056,0.021891440082818882,0.5151958028816773,0.27114647047568063,0.22325095441526507,0.8203338225369896,0.18834097074139763,0.0,0.7498787088397657,0.42616094440036045,0.2,500
0.5645459940303186,0.07597567797252826,0.44483314484887937,0.7635992953715828,0.5963817293980446,0.03280890068825115,0.054921165267828406,0.017581777247973718,1.0,0.043605488388642026,0.2907359579476916,0.4,178
1.4181009858929619,0.15596688894461974,1.0861545106521866,0.96345385847857,0.9148941360575066,0.015156054835507637,0.016547823857402694,0.00938581013703843,1.0,0.0,0.11154390243736871,0.6,37
