seed,domain,variant,m1,m2,m3,m4
97,rw_trend,base,0.00321482602118003,0.9725669960099127,0.4014084507042252,-0.004338394793926255
97,rw_trend,reverse,0.00321482602118003,0.9725669960099123,0.40669014084507044,-0.004338394793926255
97,rw_trend,swap,0.00283661119515885,0.9725669960099127,0.3996478873239435,0.013015184381778736
97,rw_trend,replay,0.00850983358547655,1.0321254592885145,0.40492957746478875,0.030368763557483726
97,rw_trend,stitch,0.00359304084720121,-0.7751810192167616,0.39788732394366183,0.013015184381778736
97,regime_switch,base,-0.24300302571860818,-0.04324679468571309,0.334507042253521,0.9718004338394796
97,regime_switch,reverse,-0.24300302571860818,-0.043246794685713075,0.32922535211267595,0.9718004338394796
97,regime_switch,swap,-0.24262481089258697,-0.04324679468571309,0.3327464788732393,0.9674620390455534
97,regime_switch,replay,-0.23354765506807865,1.0321254592885145,0.012323943661971787,1.392624728850325
97,regime_switch,stitch,-0.24300302571860818,-0.5270031012901816,0.32394366197183094,0.9848156182212583
97,chaotic_logistic,base,-0.3072995461422088,0.0008989366688017774,0.007042253521126736,25.392624728850326
97,chaotic_logistic,reverse,-0.3072995461422088,0.000898936668801781,-0.003521126760563368,25.392624728850326
97,chaotic_logistic,swap,-0.30767776096822996,0.0008989366688017779,0.005281690140845051,25.379609544468547
97,chaotic_logistic,replay,-0.30313918305597576,1.0321254592885143,0.014084507042253471,25.965292841648587
97,chaotic_logistic,stitch,-0.30767776096822996,0.0008917744259538185,0.0,25.37527114967462
97,coupled_osc,base,0.7524583963691377,-0.8194202373462864,-0.6742957746478873,-0.021691973969631247
97,coupled_osc,reverse,0.7524583963691377,-0.8194202373462867,-0.6566901408450705,-0.021691973969631247
97,coupled_osc,swap,0.7524583963691377,-0.8194202373462866,-0.6707746478873239,-0.021691973969631247
97,coupled_osc,replay,0.7528366111951588,1.0321254592885145,-0.681338028169014,-0.017353579175705
97,coupled_osc,stitch,0.7524583963691377,-0.8202730647376447,-0.6654929577464789,-0.021691973969631247
101,chirp,base,0.7358169440242057,-0.0020685893763206513,-0.6866197183098591,-0.021691973969631247
101,chirp,reverse,0.7358169440242057,-0.002068589376320622,-0.6003521126760564,-0.021691973969631247
101,chirp,swap,0.7358169440242057,-0.0020685893763206513,-0.6707746478873239,-0.021691973969631247
101,chirp,replay,0.750945537065053,1.0321254592885145,-0.6971830985915493,-0.021691973969631247
101,chirp,stitch,0.7358169440242057,0.0,-0.6707746478873239,-0.021691973969631247
101,rw_trend,base,-0.00094553706505295,0.9434539725451181,0.4119718309859155,-0.004338394793926255
101,rw_trend,reverse,-0.00094553706505295,0.9434539725451179,0.40669014084507044,-0.004338394793926255
101,rw_trend,swap,-0.00132375189107413,0.9434539725451181,0.4031690140845069,0.013015184381778736
101,rw_trend,replay,-0.01720877458396369,1.0321254592885145,0.4119718309859155,0.030368763557483726
101,rw_trend,stitch,-0.00132375189107413,-0.7919276576682515,0.40492957746478875,0.013015184381778736
101,regime_switch,base,-0.26304841149773067,-0.0045515365417736495,0.30105633802816906,0.5596529284164863
101,regime_switch,reverse,-0.26304841149773067,-0.004551536541773626,0.32042253521126757,0.5596529284164863
101,regime_switch,swap,-0.2634266263237519,-0.0045515365417736495,0.3045774647887324,0.572668112798265
101,regime_switch,replay,-0.2725037821482602,1.0321254592885145,-0.021126760563380306,0.9978308026030369
101,regime_switch,stitch,-0.26304841149773067,-0.5053478494226793,0.30985915492957744,0.5683297180043387
101,chaotic_logistic,base,-0.3072995461422088,0.0008989366688017774,0.007042253521126736,25.392624728850326
101,chaotic_logistic,reverse,-0.3072995461422088,0.000898936668801781,-0.003521126760563368,25.392624728850326
101,chaotic_logistic,swap,-0.30767776096822996,0.0008989366688017779,0.005281690140845051,25.379609544468547
101,chaotic_logistic,replay,-0.30313918305597576,1.0321254592885143,0.014084507042253471,25.965292841648587
101,chaotic_logistic,stitch,-0.30767776096822996,0.0008917744259538185,0.0,25.37527114967462
101,coupled_osc,base,0.7524583963691377,-0.8194202373462864,-0.6742957746478873,-0.021691973969631247
101,coupled_osc,reverse,0.7524583963691377,-0.8194202373462867,-0.6566901408450705,-0.021691973969631247
101,coupled_osc,swap,0.7524583963691377,-0.8194202373462866,-0.6707746478873239,-0.021691973969631247
101,coupled_osc,replay,0.7528366111951588,1.0321254592885145,-0.681338028169014,-0.017353579175705
101,coupled_osc,stitch,0.7524583963691377,-0.8202730647376447,-0.6654929577464789,-0.021691973969631247
131,chirp,base,0.7358169440242057,-0.0020685893763206513,-0.6866197183098591,-0.021691973969631247
131,chirp,reverse,0.7358169440242057,-0.002068589376320622,-0.6003521126760564,-0.021691973969631247
131,chirp,swap,0.7358169440242057,-0.0020685893763206513,-0.6707746478873239,-0.021691973969631247
131,chirp,replay,0.750945537065053,1.0321254592885145,-0.6971830985915493,-0.021691973969631247
131,chirp,stitch,0.7358169440242057,0.0,-0.6707746478873239,-0.021691973969631247
131,rw_trend,base,0.00018910741301059,-0.542504900375633,0.4014084507042252,-0.00433839479392624
131,rw_trend,reverse,0.00018910741301059,-0.5425049003756329,0.39436619718309845,-0.00433839479392624
131,rw_trend,swap,-0.00018910741301059,-0.542504900375633,0.4014084507042252,0.01301518438177875
131,rw_trend,replay,-0.00661875945537065,1.0321254592885145,0.39788732394366183,-0.017353579175705014
131,rw_trend,stitch,0.00018910741301059,-0.6810281452332411,0.38908450704225345,0.01301518438177875
131,regime_switch,base,-0.26607413010590014,-0.010751332980997372,0.3380281690140844,0.35574837310195245
131,regime_switch,reverse,-0.26607413010590014,-0.010751332980997357,0.32218309859154926,0.35574837310195245
131,regime_switch,swap,-0.26569591527987896,-0.010751332980997372,0.3362676056338027,0.3861171366594361
131,regime_switch,replay,-0.2634266263237519,1.0321254592885143,-0.05985915492957745,1.0281995661605208
131,regime_switch,stitch,-0.26607413010590014,-0.5087009225242405,0.3327464788732393,0.3687635574837312
131,chaotic_logistic,base,-0.3072995461422088,0.0008989366688017774,0.007042253521126736,25.392624728850326
131,chaotic_logistic,reverse,-0.3072995461422088,0.000898936668801781,-0.003521126760563368,25.392624728850326
131,chaotic_logistic,swap,-0.30767776096822996,0.0008989366688017779,0.005281690140845051,25.379609544468547
131,chaotic_logistic,replay,-0.30313918305597576,1.0321254592885143,0.014084507042253471,25.965292841648587
131,chaotic_logistic,stitch,-0.30767776096822996,0.0008917744259538185,0.0,25.37527114967462
131,coupled_osc,base,0.7524583963691377,-0.8194202373462864,-0.6742957746478873,-0.021691973969631247
131,coupled_osc,reverse,0.7524583963691377,-0.8194202373462867,-0.6566901408450705,-0.021691973969631247
131,coupled_osc,swap,0.7524583963691377,-0.8194202373462866,-0.6707746478873239,-0.021691973969631247
131,coupled_osc,replay,0.7528366111951588,1.0321254592885145,-0.681338028169014,-0.017353579175705
131,coupled_osc,stitch,0.7524583963691377,-0.8202730647376447,-0.6654929577464789,-0.021691973969631247
149,chirp,base,0.7358169440242057,-0.0020685893763206513,-0.6866197183098591,-0.021691973969631247
149,chirp,reverse,0.7358169440242057,-0.002068589376320622,-0.6003521126760564,-0.021691973969631247
149,chirp,swap,0.7358169440242057,-0.0020685893763206513,-0.6707746478873239,-0.021691973969631247
149,chirp,replay,0.750945537065053,1.0321254592885145,-0.6971830985915493,-0.021691973969631247
149,chirp,stitch,0.7358169440242057,0.0,-0.6707746478873239,-0.021691973969631247
149,rw_trend,base,0.00472768532526475,0.8156685520954035,0.4031690140845069,-0.004338394793926255
149,rw_trend,reverse,0.00472768532526475,0.8156685520954031,0.4031690140845069,-0.004338394793926255
149,rw_trend,swap,0.00510590015128593,0.8156685520954035,0.4102112676056338,0.013015184381778736
149,rw_trend,replay,0.01947806354009077,1.0321254592885145,0.3785211267605633,0.030368763557483726
149,rw_trend,stitch,0.00472768532526475,-0.5444672738826856,0.40669014084507044,0.013015184381778736
149,regime_switch,base,-0.25661875945537066,-0.024275523956095918,0.32570422535211263,0.3817787418655102
149,regime_switch,reverse,-0.25661875945537066,-0.024275523956095904,0.3169014084507042,0.3817787418655102
149,regime_switch,swap,-0.25699697428139184,-0.024275523956095918,0.3362676056338027,0.3904555314533626
149,regime_switch,replay,-0.2528366111951589,1.0321254592885145,0.03521126760563378,1.5661605206073759
149,regime_switch,stitch,-0.25699697428139184,-0.5134838891168433,0.32570422535211263,0.3991323210412151
149,chaotic_logistic,base,-0.3072995461422088,0.0008989366688017774,0.007042253521126736,25.392624728850326
149,chaotic_logistic,reverse,-0.3072995461422088,0.000898936668801781,-0.003521126760563368,25.392624728850326
149,chaotic_logistic,swap,-0.30767776096822996,0.0008989366688017779,0.005281690140845051,25.379609544468547
149,chaotic_logistic,replay,-0.30313918305597576,1.0321254592885143,0.014084507042253471,25.965292841648587
149,chaotic_logistic,stitch,-0.30767776096822996,0.0008917744259538185,0.0,25.37527114967462
149,coupled_osc,base,0.7524583963691377,-0.8194202373462864,-0.6742957746478873,-0.021691973969631247
149,coupled_osc,reverse,0.7524583963691377,-0.8194202373462867,-0.6566901408450705,-0.021691973969631247
149,coupled_osc,swap,0.7524583963691377,-0.8194202373462866,-0.6707746478873239,-0.021691973969631247
149,coupled_osc,replay,0.7528366111951588,1.0321254592885145,-0.681338028169014,-0.017353579175705
149,coupled_osc,stitch,0.7524583963691377,-0.8202730647376447,-0.6654929577464789,-0.021691973969631247
