sys_idx,domain,coherence,fertility,region
69,cellular_automata,0.5716406561506929,8.573847065416321e-05,collapse
70,cellular_automata,0.5724299908465279,3.945174484759402e-05,collapse
71,cellular_automata,0.5846561911377413,0.0005588965311758,rigid_coherence
72,cellular_automata,0.5659745813211592,0.0106109068112917,collapse
73,cellular_automata,0.5729947936866793,0.0004228002330895,collapse
74,cellular_automata,0.5726800446696805,0.0003425037667103,collapse
75,cellular_automata,0.5724297109993287,7.092385068339537e-05,collapse
76,cellular_automata,0.5846656420992021,0.0007050744074954,rigid_coherence
77,cellular_automata,0.568788649382293,0.0043576431057106,collapse
78,cellular_automata,0.572429175747147,8.482146535857148e-06,collapse
79,cellular_automata,0.5710157612700574,0.0001067048662513,collapse
80,cellular_automata,0.5732710943255407,0.0176848776441394,rigid_coherence
81,cellular_automata,0.595361403521941,0.000684068401043,rigid_coherence
82,cellular_automata,0.5950954558071523,0.0006140331723051,rigid_coherence
83,cellular_automata,0.5663276135498574,0.0274838648300703,collapse
84,cellular_automata,0.5722913063489314,5.804580662159174e-05,collapse
85,cellular_automata,0.5726799941103687,0.002053399541081,collapse
86,cellular_automata,0.5724293756448853,7.038548603627492e-05,collapse
87,cellular_automata,0.5688619379965102,0.0036163748344274,collapse
88,cellular_automata,0.5724296357157125,3.0077147181547867e-05,collapse
89,cellular_automata,0.5722861028700879,2.187225003118109e-05,collapse
90,cellular_automata,0.5724296814881534,0.0002418622111403,collapse
91,cellular_automata,0.5682367238149066,0.0039683940404778,collapse
92,cellular_automata,0.5716958834516682,2.95615574344304e-05,collapse
93,cellular_automata,0.5726071706580804,0.0013368883267285,collapse
94,cellular_automata,0.5846077482953737,0.0004325011724899,rigid_coherence
95,cellular_automata,0.572277083023783,0.0003118850566724,collapse
96,cellular_automata,0.5753033175216253,0.0039572145199425,rigid_coherence
97,cellular_automata,0.5724294211572971,8.409387439283601e-06,collapse
98,cellular_automata,0.5724299217933484,0.0002827201863159,collapse
99,cellular_automata,0.5723164715751153,6.336413001834574e-05,collapse
100,cellular_automata,0.5847131978268665,0.000640783678894,rigid_coherence
101,cellular_automata,0.5725352844648963,0.0021529501347375,collapse
102,cellular_automata,0.5847686255379811,0.0005157253729344,rigid_coherence
103,cellular_automata,0.5630404492927972,0.0047769486933841,collapse
104,cellular_automata,0.57240881558632,0.0011649375009277,collapse
105,cellular_automata,0.5722144742305877,0.0032010974670956,collapse
106,cellular_automata,0.5699630470342621,0.0017731934502951,collapse
107,cellular_automata,0.5610004311839162,0.0030083551644846,collapse
108,cellular_automata,0.5716465255918998,0.0023937328366573,collapse
109,cellular_automata,0.5721657411021227,0.0024766361673045,collapse
110,cellular_automata,0.5726800446696805,0.0018595305957423,collapse
111,cellular_automata,0.5697021164580497,0.0034320252298393,collapse
112,cellular_automata,0.5723165553425914,0.0002808487317477,collapse
113,cellular_automata,0.5724292112128849,1.082288893962236e-05,collapse
114,cellular_automata,0.559715065222085,0.0001007907566241,collapse
115,cellular_automata,0.5709890276311689,0.0003614870913003,collapse
116,cellular_automata,0.5672690476669607,0.0034386494740756,collapse
117,cellular_automata,0.5718054605535949,0.0001864376962047,collapse
118,cellular_automata,0.5728576395089883,0.0082104554702227,collapse
119,cellular_automata,0.5711251952301002,0.0001653270552855,collapse
120,cellular_automata,0.5724297677515802,6.422195167488968e-05,collapse
121,cellular_automata,0.572744922054605,0.0017005509627824,collapse
122,cellular_automata,0.5609301581098038,0.002206528151379,collapse
123,cellular_automata,0.5715151937693885,0.0085493892364603,collapse
124,cellular_automata,0.5694975045168323,0.0040020050779507,collapse
125,cellular_automata,0.5729223280949216,0.0004721140104822,collapse
126,cellular_automata,0.5718274218937748,1.6218540863268583e-05,collapse
127,cellular_automata,0.573277553214656,0.0004411087173861,rigid_coherence
128,cellular_automata,0.572429295998147,0.0001105797004186,collapse
129,cellular_automata,0.5734083792100773,0.0003909163839229,rigid_coherence
130,cellular_automata,0.5846969090573704,0.0006899005388596,rigid_coherence
131,cellular_automata,0.5694808459141083,0.0007213801158116,collapse
132,cellular_automata,0.5721782545030633,0.0002443030865698,collapse
133,cellular_automata,0.5724294506065009,9.088305805323228e-06,collapse
134,cellular_automata,0.5724299908465279,1.230989598525204e-05,collapse
135,cellular_automata,0.5713735399504258,6.170671854503198e-05,collapse
136,cellular_automata,0.5724299217933484,0.0001722803471908,collapse
137,cellular_automata,0.5728577215719795,0.0002688229007901,collapse
138,cellular_automata,0.6061077586142486,0.001204835538191,rigid_coherence
139,cellular_automata,0.5725671913624277,0.0021877586588815,collapse
140,cellular_automata,0.5619969219759333,4.429007933487511e-05,collapse
141,cellular_automata,0.5710151451299791,0.0030778264665655,collapse
142,cellular_automata,0.5847472148545797,0.0006391505774001,rigid_coherence
143,cellular_automata,0.5728576820058966,0.0008369775999509,collapse
144,cellular_automata,0.5660968656964906,0.0029876337460079,collapse
145,cellular_automata,0.5847367987149832,0.0003629925030677,rigid_coherence
146,cellular_automata,0.5724293756448853,2.9769421055223967e-05,collapse
147,cellular_automata,0.5724291891549266,8.486081130230744e-06,collapse
148,cellular_automata,0.5730500398483663,0.0004406261564242,collapse
149,cellular_automata,0.5728494074986756,0.000465805257118,collapse
150,cellular_automata,0.5718597510847214,6.568832255886898e-05,collapse
151,cellular_automata,0.572578282126179,0.0021991930669899,collapse
152,cellular_automata,0.5758474048763149,0.0006338255530018,rigid_coherence
153,cellular_automata,0.566654306752528,0.0036759186816465,collapse
154,cellular_automata,0.5721129110479415,6.235954009200404e-05,collapse
155,cellular_automata,0.572463954465439,0.0013417438276847,collapse
156,cellular_automata,0.5685114803010939,0.0374066994632454,collapse
157,cellular_automata,0.572077590813113,0.0023112566143401,collapse
158,cellular_automata,0.5724299217933484,4.023819907570832e-05,collapse
159,cellular_automata,0.5714977241120168,0.0025004500666357,collapse
160,cellular_automata,0.5724295880360786,4.296482521629524e-05,collapse
161,cellular_automata,0.565421838687852,0.0039103119545511,collapse
162,cellular_automata,0.5847650017643641,0.0004546493357509,rigid_coherence
163,cellular_automata,0.584587444738062,0.0021508748222765,rigid_coherence
164,cellular_automata,0.5707355043440983,5.174767435991885e-05,collapse
165,cellular_automata,0.5619969219759333,0.0002947318132912,collapse
166,cellular_automata,0.5846561911377413,0.0012385330567286,rigid_coherence
167,cellular_automata,0.5715276095203211,0.0027732266851527,collapse
168,cellular_automata,0.5722913684698236,7.624503768245493e-06,collapse
169,cellular_automata,0.5951334041166714,0.0007984043444546,rigid_coherence
170,cellular_automata,0.5847215169484302,0.0008233660028591,rigid_coherence
171,cellular_automata,0.5847131978268665,0.0003856700309879,rigid_coherence
172,cellular_automata,0.573050108174674,0.002505895620288,collapse
173,cellular_automata,0.5847472148545797,0.0005331183744109,rigid_coherence
174,cellular_automata,0.5725674572069896,0.0014180008874321,collapse
175,cellular_automata,0.5724294650727755,9.631204599981243e-05,collapse
176,cellular_automata,0.5724297677515802,2.5144822498447783e-05,collapse
177,cellular_automata,0.5616131199531144,2.1287189433867984e-05,collapse
178,cellular_automata,0.5726801803814798,0.0006793324254108,collapse
179,cellular_automata,0.616066628086931,0.0148240519766528,rigid_coherence
180,cellular_automata,0.5683276236240895,0.0036988624589029,collapse
181,cellular_automata,0.5608942646566726,0.0015775939876174,collapse
182,cellular_automata,0.5719355257992523,2.4059751069622123e-05,collapse
183,cellular_automata,0.5619969219759333,0.0002947318132912,collapse
184,cellular_automata,0.5727352180242479,0.0004365621540361,collapse
185,cellular_automata,0.5720506273457614,6.484137635239395e-05,collapse
186,cellular_automata,0.5727348500314545,0.0003633860630127,collapse
187,cellular_automata,0.5728573690740072,0.0149219856168712,collapse
188,cellular_automata,0.5729398034790628,0.002843791924451,collapse
189,cellular_automata,0.5728097213122673,0.0003335300683666,collapse
190,cellular_automata,0.5719347224386749,0.0076725005039357,collapse
191,cellular_automata,0.5726799941103687,0.0004988492752984,collapse
192,cellular_automata,0.5729125137197714,0.0003538803740011,collapse
193,cellular_automata,0.567781683557081,0.0028572093415434,collapse
194,cellular_automata,0.5731897227630265,0.0008602260130991,collapse
195,cellular_automata,0.5846561911377413,0.001100445106359,rigid_coherence
196,cellular_automata,0.5702541909364924,8.175682724289038e-05,collapse
197,cellular_automata,0.5847215169484302,0.0008233660028591,rigid_coherence
198,cellular_automata,0.5684710389010367,0.0044432985972467,collapse
199,cellular_automata,0.572429175747147,6.715489782486494e-05,collapse
200,cellular_automata,0.5723756175883419,0.0025906214057768,collapse
201,cellular_automata,0.5847165111766957,0.0006921146592983,rigid_coherence
202,cellular_automata,0.5956907916495199,0.0023756702216694,rigid_coherence
203,cellular_automata,0.5724296112815379,0.0015444578198693,collapse
204,cellular_automata,0.5724291891549266,8.486081130230744e-06,collapse
205,cellular_automata,0.5619969219759333,9.806719579784084e-05,collapse
206,cellular_automata,0.5724294506065009,9.088305805323228e-06,collapse
207,cellular_automata,0.5706263224521583,7.757841208714178e-05,collapse
208,cellular_automata,0.5685673067742523,0.0350659435386882,collapse
209,cellular_automata,0.5659385120001025,0.0066333055295809,collapse
210,cellular_automata,0.5724143696791029,0.0018752905502273,collapse
211,cellular_automata,0.5847090825690199,0.0005107799189127,rigid_coherence
212,cellular_automata,0.5726799941103687,0.0025652023149977,collapse
213,cellular_automata,0.5730140377551541,0.0042200655610067,collapse
214,cellular_automata,0.5846656420992021,0.000582796557925,rigid_coherence
215,cellular_automata,0.5722454035759506,0.0016669357968274,collapse
216,cellular_automata,0.5594342813675132,0.0032124530658253,collapse
217,cellular_automata,0.5721782545030633,0.0004370538625884,collapse
218,cellular_automata,0.5846656420992021,0.0004434344016297,rigid_coherence
219,cellular_automata,0.5735413257508747,0.002984229367671,rigid_coherence
220,cellular_automata,0.5846287877029087,0.0011777261286255,rigid_coherence
221,cellular_automata,0.5710522523214051,0.033156480420163,collapse
222,cellular_automata,0.5952725588154899,0.0010355999643667,rigid_coherence
223,cellular_automata,0.5724292112128849,0.0001238795995875,collapse
224,cellular_automata,0.5724295383275156,1.8107670005653603e-05,collapse
225,cellular_automata,0.567772604217816,0.004601545198245,collapse
226,cellular_automata,0.5740132405300625,0.0347997620903368,rigid_coherence
227,cellular_automata,0.5613349889657985,0.0001044332475885,collapse
228,cellular_automata,0.5731903151613277,0.00065816441688,collapse
229,cellular_automata,0.5732367832279205,0.0003341115891665,collapse
230,cellular_automata,0.5728098038911348,0.0003739462236438,collapse
231,cellular_automata,0.5704827237058591,6.14596362779047e-05,collapse
232,cellular_automata,0.5704720938353269,0.0001024343501009,collapse
233,cellular_automata,0.566068043401812,0.0087643837510646,collapse
234,cellular_automata,0.5727449830954752,0.0003639438774383,collapse
235,cellular_automata,0.5741732636125174,0.0005774892626396,rigid_coherence
236,cellular_automata,0.5847833513404496,0.0004911149060106,rigid_coherence
237,cellular_automata,0.5724295880360786,6.908656356989326e-05,collapse
238,cellular_automata,0.5722898390967502,0.0037050748197856,collapse
239,cellular_automata,0.572714098175157,0.0111546351918867,collapse
240,cellular_automata,0.5724296814881534,0.0002353425330636,collapse
241,cellular_automata,0.572178394620477,2.651725189431132e-05,collapse
242,cellular_automata,0.5847342236390369,0.0004423280533326,rigid_coherence
243,cellular_automata,0.5725366776414413,0.0031282579351687,collapse
244,cellular_automata,0.572714098175157,0.0104381165686794,collapse
245,cellular_automata,0.5724296814881534,1.9619388002647623e-05,collapse
246,cellular_automata,0.5688107023619235,8.320859748362537e-05,collapse
247,cellular_automata,0.5727946928646922,0.0091265787167356,collapse
248,cellular_automata,0.5719997520227538,0.0001966472859599,collapse
249,cellular_automata,0.5718272839313754,3.718811540204273e-05,collapse
250,cellular_automata,0.5728572622191577,0.0002532352924084,collapse
251,cellular_automata,0.5846506183999708,0.0006366879105426,rigid_coherence
252,cellular_automata,0.5725673856315581,0.0003710464660891,collapse
253,cellular_automata,0.5723163015806793,8.41717511188533e-05,collapse
254,cellular_automata,0.596116651701658,0.0025203767895771,rigid_coherence
255,cellular_automata,0.5726800924201347,0.0001664394356,collapse
256,cellular_automata,0.5724297109993287,1.3172361703880337e-05,collapse
257,cellular_automata,0.5682885440682331,0.0041167924441674,collapse
258,cellular_automata,0.5724291891549266,6.748086614434586e-05,collapse
259,cellular_automata,0.5718799948625561,5.7754710763570886e-05,collapse
260,cellular_automata,0.5847215169484302,0.0012571043219778,rigid_coherence
261,cellular_automata,0.5619467897755753,0.0008948671140206,collapse
262,cellular_automata,0.595361403521941,0.0004117219122447,rigid_coherence
263,cellular_automata,0.5724294650727755,8.395780026137553e-06,collapse
264,cellular_automata,0.572277403636548,0.0004192980681159,collapse
265,cellular_automata,0.563832255346529,0.0041048310997508,collapse
266,cellular_automata,0.6803659739994047,0.0182364946169409,rigid_coherence
267,cellular_automata,0.5740496094753331,0.0006904567753863,rigid_coherence
268,cellular_automata,0.5696918280557437,0.0377795734552033,collapse
269,cellular_automata,0.5953424377456662,0.0007877681426256,rigid_coherence
270,cellular_automata,0.572113010693483,5.914985286333676e-05,collapse
271,cellular_automata,0.5753296111332242,0.0029769288509505,rigid_coherence
272,cellular_automata,0.5680397998241791,0.0053102342355898,collapse
273,cellular_automata,0.5714762052018862,5.844913977172055e-05,collapse
274,cellular_automata,0.7263351951161464,0.0040502806753989,rigid_coherence
275,cellular_automata,0.5952237372660866,0.000386424369055,rigid_coherence
276,cellular_automata,0.5716920233269535,0.0157041067505007,collapse
277,cellular_automata,0.5847131978268665,0.0002795676381443,rigid_coherence
278,cellular_automata,0.5725674911749852,0.0014266285944611,collapse
279,cellular_automata,0.5722209066118968,7.712387371107805e-06,collapse
280,cellular_automata,0.5846077482953737,0.0010294295643004,rigid_coherence
281,cellular_automata,0.5724293620237839,0.0005288930553179,collapse
282,cellular_automata,0.5619961231589254,0.0025300346758702,collapse
283,cellular_automata,0.5716274117564957,0.0021017112007346,collapse
284,cellular_automata,0.5846969090573704,0.0007160890537204,rigid_coherence
285,cellular_automata,0.5724295880360786,6.626441166951795e-05,collapse
286,cellular_automata,0.5736836939967401,0.0004474994847192,rigid_coherence
287,cellular_automata,0.5721217029252685,0.0032297102696097,collapse
288,cellular_automata,0.5726720140922622,0.0015954165034748,collapse
289,cellular_automata,0.5957881908334682,0.0007734525079975,rigid_coherence
290,cellular_automata,0.5724296511793758,1.783490600013395e-07,collapse
291,cellular_automata,0.5730342412596467,0.0009230437946622,collapse
292,cellular_automata,0.5724749537760621,0.0015422899710309,collapse
293,cellular_automata,0.570523715703765,0.0037956880885439,collapse
294,cellular_automata,0.5715767166524316,8.32496146433639e-05,collapse
295,cellular_automata,0.5676543470092766,0.0047064364038542,collapse
296,cellular_automata,0.5695254512629095,6.250229782203513e-05,collapse
297,cellular_automata,0.5724296511793758,0.0001094586528151,collapse
298,cellular_automata,0.6649911726502596,0.0031873727914632,rigid_coherence
299,cellular_automata,0.5846656420992021,0.0003625598434407,rigid_coherence
300,cellular_automata,0.5717752247191791,6.15692624896564e-05,collapse
301,cellular_automata,0.5722911030440982,1.006320935659487e-05,collapse
302,cellular_automata,0.5731620587875094,0.0006495814684201,collapse
303,cellular_automata,0.5726718315897218,0.0015846508801196,collapse
304,cellular_automata,0.5718180053246605,0.0118442575020218,collapse
305,cellular_automata,0.5722208451523079,1.010190315102979e-05,collapse
306,cellular_automata,0.5725673856315581,0.0002319317543153,collapse
307,cellular_automata,0.5602375371848162,0.029300913132872,collapse
308,cellular_automata,0.5677709193393836,0.0042511547926817,collapse
309,cellular_automata,0.5717461321197801,2.191439524989463e-05,collapse
310,cellular_automata,0.5609949556678615,0.0011929829253512,collapse
311,cellular_automata,0.5728573690740072,0.0086806333633906,collapse
312,cellular_automata,0.572429295998147,0.0001082649899997,collapse
313,cellular_automata,0.5724287789401131,0.0047636781587719,collapse
314,cellular_automata,0.5622350034691795,0.0017057861015691,collapse
315,cellular_automata,0.5682522809484994,8.741146598440253e-05,collapse
316,cellular_automata,0.572463954465439,0.0013103234907955,collapse
317,cellular_automata,0.5580619477112198,0.0029170038627559,collapse
318,cellular_automata,0.5680302321583062,6.457284182728029e-05,collapse
319,cellular_automata,0.5952345068878597,0.0009153265877342,rigid_coherence
320,cellular_automata,0.5689942845680577,0.0062498347100984,collapse
321,cellular_automata,0.5703896692445899,0.0001986601676502,collapse
322,cellular_automata,0.5728574325674547,0.0013478337256685,collapse
323,cellular_automata,0.5722512588250953,8.037592385306413e-06,collapse
324,cellular_automata,0.5724292286047357,1.7237638061788963e-05,collapse
325,cellular_automata,0.5726798228610303,0.0002107300909637,collapse
326,cellular_automata,0.5732271888438862,0.0023363845504487,collapse
327,cellular_automata,0.5724292523655042,0.0001389782004559,collapse
328,cellular_automata,0.5619190559253847,0.0010168809053242,collapse
329,cellular_automata,0.5719991898509715,1.609037425513282e-05,collapse
330,cellular_automata,0.5690189123876918,0.0039477131387538,collapse
331,cellular_automata,0.5722514046751758,0.0021462512286428,collapse
332,cellular_automata,0.5740744657806298,0.0005293022339412,rigid_coherence
333,cellular_automata,0.5724294650727755,9.631204599981243e-05,collapse
334,cellular_automata,0.5726798228610303,0.0003001885399129,collapse
335,cellular_automata,0.5722206854871053,0.0005112511435217,collapse
336,cellular_automata,0.5953424377456662,0.0018038531164156,rigid_coherence
337,cellular_automata,0.5724298476251,3.4278209523713835e-05,collapse
338,cellular_automata,0.5724294322825523,1.486824715965286e-05,collapse
339,cellular_automata,0.5724295484377324,1.4802760354555922e-05,collapse
340,cellular_automata,0.5680989144237616,0.0167933222187926,collapse
341,cellular_automata,0.5723163015806793,6.149148111531512e-05,collapse
342,cellular_automata,0.5726724016281917,0.0046745338855435,collapse
343,cellular_automata,0.5847472148545797,0.0008508054053665,rigid_coherence
344,cellular_automata,0.5575285984869803,0.0031438927347901,collapse
345,cellular_automata,0.5952966151159684,0.0006847067539597,rigid_coherence
346,cellular_automata,0.5694283102757447,0.0084562543356473,collapse
347,cellular_automata,0.5727449830954752,0.0003639438774383,collapse
348,cellular_automata,0.595192931048629,0.0004751052678232,rigid_coherence
349,cellular_automata,0.5619969219759333,4.701387518650736e-05,collapse
350,cellular_automata,0.5665170769211412,0.0001001857199377,collapse
351,cellular_automata,0.5718609539603373,0.0088705915990321,collapse
352,cellular_automata,0.5725673087542243,0.0001409868735418,collapse
353,cellular_automata,0.5729815036516509,0.0002711180266076,collapse
354,cellular_automata,0.5724293756448853,1.6852420573235117e-05,collapse
355,cellular_automata,0.5725176219229595,0.0108674878971896,collapse
356,cellular_automata,0.567517707385114,0.0044609005810163,collapse
357,cellular_automata,0.5722508455231048,0.0001118128128351,collapse
358,cellular_automata,0.5726799404868479,0.0039758302422338,collapse
359,cellular_automata,0.5619969219759333,0.0001024268838401,collapse
360,cellular_automata,0.5741613062880998,0.0009061138236834,rigid_coherence
361,cellular_automata,0.5742353233929818,0.0005066352210664,rigid_coherence
362,cellular_automata,0.5720132877968788,0.0082111335323534,collapse
363,cellular_automata,0.5720643110191272,1.6117765685953736e-05,collapse
364,cellular_automata,0.572453591996014,0.0018825190611887,collapse
365,cellular_automata,0.5629204729386356,0.0035207111314273,collapse
366,cellular_automata,0.570836599995795,0.0230828309414592,collapse
367,cellular_automata,0.571956779024356,0.0007244238654189,collapse
368,cellular_automata,0.569640605174592,7.230972531645207e-05,collapse
369,cellular_automata,0.5675161689869377,0.002247616453852,collapse
370,cellular_automata,0.569753681358717,7.288960798525894e-05,collapse
371,cellular_automata,0.572429175747147,8.482146535857148e-06,collapse
372,cellular_automata,0.5722508455231048,0.0001118128128351,collapse
373,cellular_automata,0.5619969219759333,4.479437251978841e-05,collapse
374,cellular_automata,0.5955926757685351,0.0203699816766465,rigid_coherence
375,cellular_automata,0.5724293756448853,0.0001485583729165,collapse
376,cellular_automata,0.5761893289769366,0.0037076929932601,rigid_coherence
377,cellular_automata,0.5726724016281917,0.007789178534389,collapse
378,cellular_automata,0.5954196157413483,0.007838604266449,rigid_coherence
379,cellular_automata,0.572429295998147,2.027362867343764e-07,collapse
380,cellular_automata,0.5721781022014486,9.18781958312004e-05,collapse
381,cellular_automata,0.5722515117003597,5.980673952163407e-05,collapse
382,cellular_automata,0.5704387714249431,0.0013155605381703,collapse
383,cellular_automata,0.5722081602943512,0.0013511084607055,collapse
384,cellular_automata,0.5724294548113673,0.0007049266465719,collapse
385,cellular_automata,0.5686672972619943,0.0026106970530106,collapse
386,cellular_automata,0.569492234891538,0.0031600573577689,collapse
387,cellular_automata,0.5729223817411387,0.0023052017517156,collapse
388,cellular_automata,0.5953220357327947,0.0005524473377823,rigid_coherence
389,cellular_automata,0.5743608597036076,0.0008088828672456,rigid_coherence
390,cellular_automata,0.572567182132692,0.0013555411858494,collapse
391,cellular_automata,0.5724297677515802,0.0002161442848797,collapse
392,cellular_automata,0.5726800924201347,0.0001664394356,collapse
393,cellular_automata,0.5700332139875116,0.0054912963789732,collapse
394,cellular_automata,0.5649835634061499,0.0038755300480524,collapse
395,cellular_automata,0.5683726913921795,0.0002247709629138,collapse
396,cellular_automata,0.5714231270015908,0.008370884247647,collapse
397,cellular_automata,0.5724293756448853,6.293098574832491e-05,collapse
398,cellular_automata,0.5724293756448853,6.836088828170895e-05,collapse
399,cellular_automata,0.5723723451509983,0.0082114488632596,collapse
400,cellular_automata,0.5724294864577015,5.932645683977131e-05,collapse
401,cellular_automata,0.5724293284468208,1.6672036907363358e-05,collapse
402,cellular_automata,0.5726798835118476,0.0042863063600583,collapse
403,cellular_automata,0.5729402671470951,0.0011081749936053,collapse
404,cellular_automata,0.5721781022014486,0.000273127517954,collapse
405,cellular_automata,0.5695793974662209,0.0089174432169535,collapse
406,cellular_automata,0.5673029268234641,0.0037333243718408,collapse
407,cellular_automata,0.5703839824874504,8.157899472667066e-05,collapse
408,cellular_automata,0.5847265662813393,0.0005122285047259,rigid_coherence
409,cellular_automata,0.5727449531299583,0.0003646891438792,collapse
410,cellular_automata,0.5619969219759333,2.7934777581961104e-05,collapse
411,cellular_automata,0.5722908397978055,0.0021246031017039,collapse
412,cellular_automata,0.572429295998147,0.0001151657470362,collapse
413,cellular_automata,0.571999911651576,0.0001753460476791,collapse
414,cellular_automata,0.5619967888400018,0.0011313614520253,collapse
415,cellular_automata,0.5737566119579096,0.0066508433097912,rigid_coherence
416,cellular_automata,0.5718269761688589,4.389351822563573e-05,collapse
417,cellular_automata,0.6050267812896997,0.0004859736091625,rigid_coherence
418,cellular_automata,0.5847131978268665,0.0008593746282825,rigid_coherence
419,cellular_automata,0.5724297677515802,0.0002161442848797,collapse
420,cellular_automata,0.5615741087948667,1.1480997739376172e-05,collapse
421,cellular_automata,0.5711277357896446,6.720094869442374e-05,collapse
422,cellular_automata,0.5846506183999708,0.0010938681426431,rigid_coherence
423,cellular_automata,0.6069426251472623,0.0015799841018339,rigid_coherence
424,cellular_automata,0.572232024545021,0.0030720048869529,collapse
425,cellular_automata,0.5760864967325535,0.0024084213300439,rigid_coherence
426,cellular_automata,0.5724296511793758,6.812965692539905e-05,collapse
427,cellular_automata,0.5719912792874122,0.0020739735063687,collapse
428,cellular_automata,0.606292879372673,0.0011634503311331,rigid_coherence
429,cellular_automata,0.5705099412108254,0.0122179192753892,collapse
430,cellular_automata,0.5717229273549641,0.002065553470872,collapse
431,cellular_automata,0.5706690629128934,0.0089861591658218,collapse
432,cellular_automata,0.5847367987149832,0.0003629925030677,rigid_coherence
