seed,domain,variant,m1,m2,m3,m4
51,regime_switch,replay,0.10481430112382316,1.5905909456616074,0.4130434782608673,1.0539419087136928
51,regime_switch,stitch,0.13743671697736143,-0.14786931466793557,-0.10869565217391648,0.9419087136929462
51,chaotic_logistic,base,1.9402839467160198,0.0,0.1956521739130393,22.89211618257261
51,chaotic_logistic,reverse,-1.9409281105066578,-2.2675167485246564e-17,0.1956521739130393,22.89211618257261
51,chaotic_logistic,swap,1.9462130157733042,0.004597366078557175,0.1956521739130393,22.896265560165972
51,chaotic_logistic,replay,1.890261425572734,1.5905909456616074,1.4130434782608698,22.311203319502066
51,chaotic_logistic,stitch,1.9268869290320314,0.001076421529286719,0.1956521739130393,22.88796680497925
51,coupled_osc,base,-0.000321213924401561,0.956784262448242,-0.1521739130434816,-0.024896265560165966
51,coupled_osc,reverse,-0.00032294986623614564,0.9567842624482419,-0.1521739130434816,-0.024896265560165966
51,coupled_osc,swap,0.01130854179732269,-0.7715998266706019,-0.10869565217391648,0.0
51,coupled_osc,replay,0.003695928884314774,1.5905909456616074,1.2826086956521745,-0.02074688796680497
51,coupled_osc,stitch,0.0,0.9563379956740675,-0.06521739130435138,-0.024896265560165966
79,chirp,base,-0.0003001147227017075,-0.04321573755175785,0.4999999999999975,-0.024896265560165966
79,chirp,reverse,-0.0003440490679359819,-0.04321573755175779,0.4999999999999975,-0.024896265560165966
79,chirp,swap,-0.013565031710168781,-0.026369946365762047,0.5434782608695626,-0.020746887966804985
79,chirp,replay,-0.001146189752667194,1.5905909456616074,-0.10869565217391154,-0.024896265560165966
79,chirp,stitch,-0.0019565629292983945,-0.0399478062073258,0.5434782608695626,-0.024896265560165966
79,rw_trend,base,2.3677838387728882,1.304820658465865,-1.6304347826087002,-0.008298755186721983
79,rw_trend,reverse,-2.368428002563526,1.3048206584658653,-1.6304347826087002,-0.008298755186721983
79,rw_trend,swap,2.3451231291978036,-0.8845999794209521,-1.673913043478263,0.012448132780082987
79,rw_trend,replay,2.8501344147753764,1.5905909456616074,-1.4565217391304373,0.024896265560165973
79,rw_trend,stitch,2.2147497846257878,-0.7972909786536639,-1.6739130434782654,0.008298755186721999
79,regime_switch,base,0.044462434339112324,-0.03170935411044591,-1.7173913043478255,0.863070539419087
79,regime_switch,reverse,-0.0451065981297494,-0.0317093541104459,-1.7173913043478255,0.863070539419087
79,regime_switch,swap,0.12082315995293846,-0.02432046165421414,-1.7608695652173907,0.850622406639004
79,regime_switch,replay,0.3831028314879146,1.5905909456616074,-2.673913043478265,1.0539419087136925
79,regime_switch,stitch,0.06978240664091444,-0.0203572483714514,-1.7173913043478255,0.8672199170124479
79,chaotic_logistic,base,1.9402839467160198,0.0,0.1956521739130393,22.89211618257261
79,chaotic_logistic,reverse,-1.9409281105066578,-2.2675167485246564e-17,0.1956521739130393,22.89211618257261
79,chaotic_logistic,swap,1.9462130157733042,0.004597366078557175,0.1956521739130393,22.896265560165972
79,chaotic_logistic,replay,1.890261425572734,1.5905909456616074,1.4130434782608698,22.311203319502066
79,chaotic_logistic,stitch,1.9268869290320314,0.001076421529286719,0.1956521739130393,22.88796680497925
79,coupled_osc,base,-0.000321213924401561,0.956784262448242,-0.1521739130434816,-0.024896265560165966
79,coupled_osc,reverse,-0.00032294986623614564,0.9567842624482419,-0.1521739130434816,-0.024896265560165966
79,coupled_osc,swap,0.01130854179732269,-0.7715998266706019,-0.10869565217391648,0.0
79,coupled_osc,replay,0.003695928884314774,1.5905909456616074,1.2826086956521745,-0.02074688796680497
79,coupled_osc,stitch,0.0,0.9563379956740675,-0.06521739130435138,-0.024896265560165966
97,chirp,base,-0.0003001147227017075,-0.04321573755175785,0.4999999999999975,-0.024896265560165966
97,chirp,reverse,-0.0003440490679359819,-0.04321573755175779,0.4999999999999975,-0.024896265560165966
97,chirp,swap,-0.013565031710168781,-0.026369946365762047,0.5434782608695626,-0.020746887966804985
97,chirp,replay,-0.001146189752667194,1.5905909456616074,-0.10869565217391154,-0.024896265560165966
97,chirp,stitch,-0.0019565629292983945,-0.0399478062073258,0.5434782608695626,-0.024896265560165966
97,rw_trend,base,1.9335507694548884,1.3676934863215446,-1.2826086956521745,-0.01244813278008298
97,rw_trend,reverse,-1.9341949332455264,1.3676934863215449,-1.2826086956521745,-0.01244813278008298
97,rw_trend,swap,1.8968073979298146,-0.1741867099948227,-1.369565217391307,0.008298755186721992
97,rw_trend,replay,2.9642935484828534,1.5905909456616074,-2.934782608695656,0.024896265560166008
97,rw_trend,stitch,1.8105781700202153,-1.2636058148298226,-1.3260869565217395,7.368975761540482e-18
97,regime_switch,base,-0.23739684215928264,-0.07105075813399042,-2.1956521739130492,0.8340248962655601
97,regime_switch,reverse,0.23675267836864483,-0.07105075813399041,-2.1956521739130492,0.8340248962655601
97,regime_switch,swap,-0.22345938471810042,-0.13217003334599886,-2.1956521739130492,0.842323651452282
97,regime_switch,replay,-0.18269037665043888,1.5905909456616074,1.3695652173913047,1.7261410788381741
97,regime_switch,stitch,-0.2197329602303558,-0.0935200891253256,-2.1956521739130492,0.842323651452282
97,chaotic_logistic,base,1.9402839467160198,0.0,0.1956521739130393,22.89211618257261
97,chaotic_logistic,reverse,-1.9409281105066578,-2.2675167485246564e-17,0.1956521739130393,22.89211618257261
97,chaotic_logistic,swap,1.9462130157733042,0.004597366078557175,0.1956521739130393,22.896265560165972
97,chaotic_logistic,replay,1.890261425572734,1.5905909456616074,1.4130434782608698,22.311203319502066
97,chaotic_logistic,stitch,1.9268869290320314,0.001076421529286719,0.1956521739130393,22.88796680497925
97,coupled_osc,base,-0.000321213924401561,0.956784262448242,-0.1521739130434816,-0.024896265560165966
97,coupled_osc,reverse,-0.00032294986623614564,0.9567842624482419,-0.1521739130434816,-0.024896265560165966
97,coupled_osc,swap,0.01130854179732269,-0.7715998266706019,-0.10869565217391648,0.0
97,coupled_osc,replay,0.003695928884314774,1.5905909456616074,1.2826086956521745,-0.02074688796680497
97,coupled_osc,stitch,0.0,0.9563379956740675,-0.06521739130435138,-0.024896265560165966
111,chirp,base,-0.0003001147227017075,-0.04321573755175785,0.4999999999999975,-0.024896265560165966
111,chirp,reverse,-0.0003440490679359819,-0.04321573755175779,0.4999999999999975,-0.024896265560165966
111,chirp,swap,-0.013565031710168781,-0.026369946365762047,0.5434782608695626,-0.020746887966804985
111,chirp,replay,-0.001146189752667194,1.5905909456616074,-0.10869565217391154,-0.024896265560165966
111,chirp,stitch,-0.0019565629292983945,-0.0399478062073258,0.5434782608695626,-0.024896265560165966
111,rw_trend,base,1.011552837778385,-0.28900066222166537,-0.5434782608695676,-0.01659751037344399
111,rw_trend,reverse,-1.0121970015690227,-0.28900066222166554,-0.5434782608695676,-0.01659751037344399
111,rw_trend,swap,0.9396799332406948,-0.7617846975234075,-0.5869565217391327,-0.004149377593360988
111,rw_trend,replay,2.450090370799603,1.5905909456616074,-2.8043478260869605,7.368975761540482e-18
111,rw_trend,stitch,0.9099607402707282,-0.8269289550414886,-0.5000000000000024,-0.008298755186721999
111,regime_switch,base,0.7592813313229083,-0.05983198417084424,-1.6304347826086978,1.0248962655601652
111,regime_switch,reverse,-0.7599254951135461,-0.059831984170844205,-1.6304347826086978,1.0248962655601652
111,regime_switch,swap,0.767110852424148,-0.006353468207068025,-1.5869565217391326,1.0248962655601652
111,regime_switch,replay,0.5033753703160958,1.5905909456616074,-2.45652173913044,1.2531120331950198
111,regime_switch,stitch,0.7411241404565249,-0.07588709049972955,-1.673913043478263,1.0248962655601652
111,chaotic_logistic,base,1.9402839467160198,0.0,0.1956521739130393,22.89211618257261
111,chaotic_logistic,reverse,-1.9409281105066578,-2.2675167485246564e-17,0.1956521739130393,22.89211618257261
111,chaotic_logistic,swap,1.9462130157733042,0.004597366078557175,0.1956521739130393,22.896265560165972
111,chaotic_logistic,replay,1.890261425572734,1.5905909456616074,1.4130434782608698,22.311203319502066
111,chaotic_logistic,stitch,1.9268869290320314,0.001076421529286719,0.1956521739130393,22.88796680497925
111,coupled_osc,base,-0.000321213924401561,0.956784262448242,-0.1521739130434816,-0.024896265560165966
111,coupled_osc,reverse,-0.00032294986623614564,0.9567842624482419,-0.1521739130434816,-0.024896265560165966
111,coupled_osc,swap,0.01130854179732269,-0.7715998266706019,-0.10869565217391648,0.0
111,coupled_osc,replay,0.003695928884314774,1.5905909456616074,1.2826086956521745,-0.02074688796680497
111,coupled_osc,stitch,0.0,0.9563379956740675,-0.06521739130435138,-0.024896265560165966
123,chirp,base,-0.0003001147227017075,-0.04321573755175785,0.4999999999999975,-0.024896265560165966
123,chirp,reverse,-0.0003440490679359819,-0.04321573755175779,0.4999999999999975,-0.024896265560165966
123,chirp,swap,-0.013565031710168781,-0.026369946365762047,0.5434782608695626,-0.020746887966804985
123,chirp,replay,-0.001146189752667194,1.5905909456616074,-0.10869565217391154,-0.024896265560165966
123,chirp,stitch,-0.0019565629292983945,-0.0399478062073258,0.5434782608695626,-0.024896265560165966
123,rw_trend,base,2.309305545029907,0.25319190435432987,-2.6304347826087002,-0.012448132780082983
123,rw_trend,reverse,-2.3099497088205454,0.25319190435433003,-2.6304347826087002,-0.012448132780082983
123,rw_trend,swap,2.3124845861316987,0.03661058100806068,-2.6304347826087002,0.008298755186721992
123,rw_trend,replay,0.5670562714394336,1.5905909456616072,-1.1521739130434792,-0.02074688796680497
123,rw_trend,stitch,2.193443278506475,-1.156991909076325,-2.5869565217391353,0.0
123,regime_switch,base,-0.3660872876576685,-0.031365947259460174,0.0652173913043489,0.8423236514522817
123,regime_switch,reverse,0.3654431238670304,-0.03136594725946014,0.0652173913043489,0.8423236514522817
123,regime_switch,swap,-0.32281544389734906,-0.051923979959436144,0.02173913043478379,0.8257261410788378
123,regime_switch,replay,-0.30563933166750296,1.5905909456616074,-0.9782608695652186,0.6141078838174274
123,regime_switch,stitch,-0.34109755814934994,-0.020916066666436976,-0.02173913043478132,0.8381742738589207
123,chaotic_logistic,base,1.9402839467160198,0.0,0.1956521739130393,22.89211618257261
123,chaotic_logistic,reverse,-1.9409281105066578,-2.2675167485246564e-17,0.1956521739130393,22.89211618257261
123,chaotic_logistic,swap,1.9462130157733042,0.004597366078557175,0.1956521739130393,22.896265560165972
123,chaotic_logistic,replay,1.890261425572734,1.5905909456616074,1.4130434782608698,22.311203319502066
123,chaotic_logistic,stitch,1.9268869290320314,0.001076421529286719,0.1956521739130393,22.88796680497925
123,coupled_osc,base,-0.000321213924401561,0.956784262448242,-0.1521739130434816,-0.024896265560165966
123,coupled_osc,reverse,-0.00032294986623614564,0.9567842624482419,-0.1521739130434816,-0.024896265560165966
123,coupled_osc,swap,0.01130854179732269,-0.7715998266706019,-0.10869565217391648,0.0
123,coupled_osc,replay,0.003695928884314774,1.5905909456616074,1.2826086956521745,-0.02074688796680497
123,coupled_osc,stitch,0.0,0.9563379956740675,-0.06521739130435138,-0.024896265560165966
137,chirp,base,-0.0003001147227017075,-0.04321573755175785,0.4999999999999975,-0.024896265560165966
137,chirp,reverse,-0.0003440490679359819,-0.04321573755175779,0.4999999999999975,-0.024896265560165966
137,chirp,swap,-0.013565031710168781,-0.026369946365762047,0.5434782608695626,-0.020746887966804985
137,chirp,replay,-0.001146189752667194,1.5905909456616074,-0.10869565217391154,-0.024896265560165966
137,chirp,stitch,-0.0019565629292983945,-0.0399478062073258,0.5434782608695626,-0.024896265560165966
137,rw_trend,base,0.6770293887637412,-0.24546737119546178,-1.1521739130434792,-0.012448132780082935
137,rw_trend,reverse,-0.677673552554379,-0.24546737119546178,-1.1521739130434792,-0.012448132780082935
137,rw_trend,swap,0.48603113361621403,-0.1836578197301329,-1.1521739130434792,-0.012448132780082964
137,rw_trend,replay,1.4115240125007045,1.5905909456616074,3.5000000000000027,0.01244813278008295
137,rw_trend,stitch,0.5556851010189495,0.5078594604936834,-1.1956521739130441,-0.004149377593360962
137,regime_switch,base,0.0961292914117914,-0.05134623615920391,-0.8043478260869582,0.7593360995850617
137,regime_switch,reverse,-0.09677345520242932,-0.05134623615920389,-0.8043478260869582,0.7593360995850617
137,regime_switch,swap,0.05674989540546305,0.01882778070656211,-0.8913043478260885,0.7427385892116177
137,regime_switch,replay,-0.4778092281975701,1.5905909456616074,-0.9347826086956535,1.7510373443983398
137,regime_switch,stitch,0.07753581487125082,-0.058694571099343076,-0.8043478260869582,0.7551867219917004
137,chaotic_logistic,base,1.9402839467160198,0.0,0.1956521739130393,22.89211618257261
137,chaotic_logistic,reverse,-1.9409281105066578,-2.2675167485246564e-17,0.1956521739130393,22.89211618257261
137,chaotic_logistic,swap,1.9462130157733042,0.004597366078557175,0.1956521739130393,22.896265560165972
137,chaotic_logistic,replay,1.890261425572734,1.5905909456616074,1.4130434782608698,22.311203319502066
137,chaotic_logistic,stitch,1.9268869290320314,0.001076421529286719,0.1956521739130393,22.88796680497925
137,coupled_osc,base,-0.000321213924401561,0.956784262448242,-0.1521739130434816,-0.024896265560165966
137,coupled_osc,reverse,-0.00032294986623614564,0.9567842624482419,-0.1521739130434816,-0.024896265560165966
137,coupled_osc,swap,0.01130854179732269,-0.7715998266706019,-0.10869565217391648,0.0
137,coupled_osc,replay,0.003695928884314774,1.5905909456616074,1.2826086956521745,-0.02074688796680497
137,coupled_osc,stitch,0.0,0.9563379956740675,-0.06521739130435138,-0.024896265560165966
149,chirp,base,-0.0003001147227017075,-0.04321573755175785,0.4999999999999975,-0.024896265560165966
149,chirp,reverse,-0.0003440490679359819,-0.04321573755175779,0.4999999999999975,-0.024896265560165966
149,chirp,swap,-0.013565031710168781,-0.026369946365762047,0.5434782608695626,-0.020746887966804985
149,chirp,replay,-0.001146189752667194,1.5905909456616074,-0.10869565217391154,-0.024896265560165966
149,chirp,stitch,-0.0019565629292983945,-0.0399478062073258,0.5434782608695626,-0.024896265560165966
149,rw_trend,base,1.3379327114573172,0.09938686504781967,-0.8913043478260909,-0.008298755186721983
149,rw_trend,reverse,-1.3385768752479554,0.09938686504781984,-0.8913043478260909,-0.008298755186721983
149,rw_trend,swap,1.3123620631839188,0.03803489399193866,-0.934782608695656,0.008298755186721999
149,rw_trend,replay,-0.2825770789276239,1.5905909456616072,-2.1956521739130492,-5.1582830330783374e-17
149,rw_trend,stitch,1.2046772685758795,-0.35169797401130826,-0.934782608695656,0.008298755186721999
149,regime_switch,base,-0.10033052136820916,-0.06394241590724827,-1.2826086956521745,0.6431535269709542
149,regime_switch,reverse,0.09968635757757123,-0.06394241590724825,-1.2826086956521745,0.6431535269709542
149,regime_switch,swap,-0.1154683311831642,-0.059577433353509714,-1.2391304347826093,0.6224066390041493
149,regime_switch,replay,0.23812058223977353,1.5905909456616074,-1.6739130434782654,1.273858921161825
149,regime_switch,stitch,-0.11066027890648832,-0.08204168700527194,-1.2826086956521745,0.6473029045643152
149,chaotic_logistic,base,1.9402839467160198,0.0,0.1956521739130393,22.89211618257261
149,chaotic_logistic,reverse,-1.9409281105066578,-2.2675167485246564e-17,0.1956521739130393,22.89211618257261
149,chaotic_logistic,swap,1.9462130157733042,0.004597366078557175,0.1956521739130393,22.896265560165972
149,chaotic_logistic,replay,1.890261425572734,1.5905909456616074,1.4130434782608698,22.311203319502066
149,chaotic_logistic,stitch,1.9268869290320314,0.001076421529286719,0.1956521739130393,22.88796680497925
149,coupled_osc,base,-0.000321213924401561,0.956784262448242,-0.1521739130434816,-0.024896265560165966
149,coupled_osc,reverse,-0.00032294986623614564,0.9567842624482419,-0.1521739130434816,-0.024896265560165966
149,coupled_osc,swap,0.01130854179732269,-0.7715998266706019,-0.10869565217391648,0.0
149,coupled_osc,replay,0.003695928884314774,1.5905909456616074,1.2826086956521745,-0.02074688796680497
149,coupled_osc,stitch,0.0,0.9563379956740675,-0.06521739130435138,-0.024896265560165966
