sim_idx,perturbation_type,coupling_strength,pre_pert_sync,post_pert_sync,final_sync,recovery,collapse_depth
8,temporal_shift,0.2604140154673108,0.26384376053537034,0.928664618979544,0.9967467652882391,1.0,-0.24778348665947475
8,reconstruction_block,0.2604140154673108,0.9946561660078618,0.9975544906818749,0.9971986387745855,1.0,-0.0029825234417392155
9,desync,0.20984688498319434,0.7185679064772367,0.6043587010361555,0.5439980767985592,0.7570586883924412,0.6969877901205531
9,closure_collapse,0.20984688498319434,0.7851309235030186,0.5990317533667904,0.6226075031109013,0.7929983197362975,0.7685849963400944
9,coupling_break,0.20984688498319434,0.7391685922437177,0.6010004786217009,0.5580775565191897,0.7550071287866369,0.7368871168650065
9,temporal_shift,0.20984688498319434,0.7939360826338013,0.6045700034294333,0.673295302589816,0.8480472387099828,0.7727328569577272
9,reconstruction_block,0.20984688498319434,0.6833735298301309,0.6350778590592521,0.7925225693327341,1.0,0.6723912510338709
10,desync,0.5123204370327946,0.9888556954524909,0.9998358546172001,0.9997513911361418,1.0,-0.01035741147896907
10,closure_collapse,0.5123204370327946,0.9999659183875322,0.9999482215356728,0.9999658210066085,0.9999999026157572,0.00019815051233640357
10,coupling_break,0.5123204370327946,0.9794545316499117,0.9999193276134106,0.9999762203743738,1.0,-0.019849775982532125
10,temporal_shift,0.5123204370327946,0.9659802681501857,0.999912130924495,0.9999427092636776,1.0,-0.03307875108651026
10,reconstruction_block,0.5123204370327946,0.8534992801338045,0.9994667072312052,0.9999629491249926,1.0,-0.13989038216110217
11,desync,0.3818260677052894,0.977146674754761,0.9997499159724195,0.9999696136143374,1.0,-0.020824481116193172
11,closure_collapse,0.3818260677052894,0.7652779931844853,0.9963421537203359,0.9999518770327088,1.0,-0.1998776622935331
11,coupling_break,0.3818260677052894,0.6550389677140768,0.9920370882013473,0.9998353132279173,1.0,-0.26542461739744705
11,temporal_shift,0.3818260677052894,0.4866764935205778,0.9805187599964912,0.999966616117718,1.0,-0.32993993900720203
11,reconstruction_block,0.3818260677052894,0.6349792338729511,0.9918534440961034,0.999944038876462,1.0,-0.2765561031048699
12,desync,0.23445138232714016,0.7154049632117783,0.6991238797605028,0.7064698428982115,0.98751040211763,0.029530577600732744
12,closure_collapse,0.23445138232714016,0.8504616536150222,0.8380686640823232,0.8327582634960042,0.979183787953558,0.021512712469240913
12,coupling_break,0.23445138232714016,0.8381373061307984,0.8156126628595644,0.7965185402572317,0.9503437377513992,0.02452640725267352
12,temporal_shift,0.23445138232714016,0.44522111817396154,0.4326403049995902,0.42726385347016516,0.9596666376081919,0.030281193299141473
12,reconstruction_block,0.23445138232714016,0.7594095873156873,0.7436001742443483,0.7348726054056373,0.9676893967104342,0.004668145953647507
13,desync,0.5569916864082495,0.9263578648990745,0.9365060962885327,0.9361809288236266,1.0,-0.009865233215070157
13,closure_collapse,0.5569916864082495,0.9248115918643296,0.9360478348522873,0.9360927414882879,1.0,-0.010723863176921089
13,coupling_break,0.5569916864082495,0.9437336216680595,0.9361336780999598,0.9361056875162846,0.9919172804945824,0.007656928469882196
13,temporal_shift,0.5569916864082495,0.9393149493939472,0.9361387871226625,0.9361609860926319,0.9966422728570963,0.003214391724851051
13,reconstruction_block,0.5569916864082495,0.9479640315983747,0.9361845544400499,0.9361602829085339,0.987548315868126,0.011866061273811623
14,desync,0.3556910264738904,0.6946222162138871,0.6506314442782426,0.6335506904406744,0.9120795097713839,0.6765163815569228
14,closure_collapse,0.3556910264738904,0.6817412195277476,0.6419425850223818,0.6273065427556006,0.9201534611478316,0.6777555979778481
14,coupling_break,0.3556910264738904,0.6054547452820774,0.6113884884734571,0.6322647797679514,1.0,0.581948469240394
14,temporal_shift,0.3556910264738904,0.6817236488565152,0.6662090564473235,0.6450228584446552,0.9461647098887948,0.630205167788815
14,reconstruction_block,0.3556910264738904,0.6126749019041405,0.6034430258169784,0.6094302079346465,0.9947040527375778,0.6057427021582209
15,desync,0.5823715153004637,0.988656033322145,0.9999391434980449,0.9999696547524326,1.0,-0.011117815881779403
15,closure_collapse,0.5823715153004637,0.9800265290048806,0.9999425971063689,0.9999542126720187,1.0,-0.01971054706973263
15,coupling_break,0.5823715153004637,0.9908593627040623,0.999952771357171,0.9999199121187405,1.0,-0.008908302027944126
15,temporal_shift,0.5823715153004637,0.7015794642655198,0.9989229161458598,0.9998803330153523,1.0,-0.2803547743277811
15,reconstruction_block,0.5823715153004637,0.9912632670509138,0.9999408922914362,0.9999018183980027,1.0,-0.0086159151582903
16,desync,0.1871621326573257,0.9302710772474042,0.9735462174281398,0.9552701428426584,1.0,-0.054330583859571235
16,closure_collapse,0.1871621326573257,0.6928448838661371,0.9709806053776754,0.9515325837821443,1.0,-0.22725417361697442
16,coupling_break,0.1871621326573257,0.9912014228092991,0.9462207032187524,0.9373822798187266,0.945703121734797,0.04225224708346231
16,temporal_shift,0.1871621326573257,0.8548463633729588,0.9027675539144646,0.9142170912266401,1.0,-0.02667569225212496
16,reconstruction_block,0.1871621326573257,0.9963806787000579,0.9603407839819276,0.9449419402519432,0.9483744119614755,0.030319864684851816
17,desync,0.24235434440847395,0.9548626281263048,0.999873580769436,0.9999999493056074,1.0,-0.043341071843095436
17,closure_collapse,0.24235434440847395,0.6628248792199857,0.9969494520411059,0.9999993873455449,1.0,-0.2952135257552515
17,coupling_break,0.24235434440847395,0.9951888076264997,0.9999883662446845,0.9999999914151746,1.0,-0.004647703221360988
17,temporal_shift,0.24235434440847395,0.7602410442608591,0.9985355065803444,0.9999997213772288,1.0,-0.21930645751958644
17,reconstruction_block,0.24235434440847395,0.03973545560846275,0.7660062177085195,0.9994408094788547,1.0,-0.06608295285542284
18,desync,0.497690300225074,0.6086746221384088,0.9046808010866414,0.8984306167247246,1.0,-0.2923434950702666
18,closure_collapse,0.497690300225074,0.9308023814574082,0.9001104803073179,0.8975870880369287,0.964315418522595,0.03166703211190369
18,coupling_break,0.497690300225074,0.9102488968233916,0.900772318247261,0.8987006644840152,0.9873131048225626,0.010278416281271352
18,temporal_shift,0.497690300225074,0.8995540228377185,0.901062169211868,0.8986097453102135,0.9989502825805546,-9.848453066207963e-05
18,reconstruction_block,0.497690300225074,0.9206885603002829,0.9003241417291247,0.898074810516452,0.9754382200899124,0.021183340977186327
19,desync,0.23190318214916292,0.6585737090041044,0.9741803232311876,0.9993355766079727,1.0,-0.18594074663490023
19,closure_collapse,0.23190318214916292,0.49580323825171535,0.9495043730505754,0.9985556329882637,1.0,-0.21920605707563312
19,coupling_break,0.23190318214916292,0.44844837944051513,0.9329235356093994,0.9960400480556416,1.0,-0.20825558565568186
19,temporal_shift,0.23190318214916292,0.9546967655314971,0.9986135374764887,0.9998082557447949,1.0,-0.03451702318734973
19,reconstruction_block,0.23190318214916292,0.35460528992671464,0.8891936803212407,0.9959393700825361,1.0,-0.17650322575250382
20,desync,0.5174062273829608,0.9429043174297699,0.8934059562685277,0.8923538727088919,0.9463885743373498,0.05023110351587068
20,closure_collapse,0.5174062273829608,0.9424266144714291,0.8934647904970429,0.8927087649988791,0.9472448584228123,0.049541036016289786
20,coupling_break,0.5174062273829608,0.48093968475068805,0.8128844609954908,0.8910167260168476,1.0,-0.05496437260979736
20,temporal_shift,0.5174062273829608,0.9136595927241076,0.8927553278510152,0.8923606905958874,0.9766883615103118,0.021407713645995696
20,reconstruction_block,0.5174062273829608,0.8897592000173019,0.8945492939877454,0.8925879147438363,1.0,-0.0037209470017287583
21,desync,0.13232592457464035,0.965802991164832,0.999096005277994,0.9999890971733333,1.0,-0.02714586458593049
21,closure_collapse,0.13232592457464035,0.8944726915258607,0.9967214762755513,0.999955420959063,1.0,-0.08038359388381644
21,coupling_break,0.13232592457464035,0.9966224480195359,0.9999146909817607,0.9999982313492837,1.0,-0.0027182948802482176
21,temporal_shift,0.13232592457464035,0.9932227924704161,0.9998298005198649,0.9999982731367774,1.0,-0.005447787167872975
21,reconstruction_block,0.13232592457464035,0.727781485841773,0.9875546030004531,0.9998277931113934,1.0,-0.18119312242762742
22,desync,0.42659680269318134,0.6366390307262525,0.9354507340119017,0.9139502043694253,1.0,-0.30053342835381547
22,closure_collapse,0.42659680269318134,0.8208898822152939,0.9267507953711811,0.9077047313442086,1.0,-0.10474979979965793
22,coupling_break,0.42659680269318134,0.9413230207826341,0.9116043894660936,0.9161344207792845,0.9732412790856775,0.03976858324160959
22,temporal_shift,0.42659680269318134,0.9719376767371244,0.9140899407547394,0.9043852438042199,0.9304971557850462,0.05971498697233946
22,reconstruction_block,0.42659680269318134,0.2953299469770801,0.938095024203487,0.912576373613648,1.0,-0.5403143649389099
23,desync,0.24506640532726506,0.43532629916680826,0.6993949013892679,0.7498446808345507,1.0,-0.16898860290024337
23,closure_collapse,0.24506640532726506,0.8570560639308225,0.6091891429028593,0.5667193825023894,0.6612395692099465,0.8440229102062354
23,coupling_break,0.24506640532726506,0.7742161256909347,0.5922620120992209,0.48106070492838676,0.6213519571154283,0.7621723144601789
23,temporal_shift,0.24506640532726506,0.7231053826986483,0.6531249890720763,0.7998622343620684,1.0,0.7037832293708113
23,reconstruction_block,0.24506640532726506,0.8387028307809825,0.6018534571373731,0.5298514942821839,0.6317511695874417,0.8176379251725773
24,desync,0.10993847912262475,0.9943192326078445,0.9618098116271319,0.948625299819094,0.9540450075888536,0.027466406793242304
24,closure_collapse,0.10993847912262475,0.9777297941154279,0.9668541900758112,0.9499104351600287,0.9715469865776485,0.0039491321864102424
24,coupling_break,0.10993847912262475,0.7410258047246354,0.880889665069508,0.9155878149276164,1.0,-0.0542787934338127
24,temporal_shift,0.10993847912262475,0.15258227479927133,0.6202027980383077,0.9868119293247498,1.0,0.1502302865543487
24,reconstruction_block,0.10993847912262475,0.9673311909180073,0.9688774346396762,0.9512217243756703,0.9833464828865396,-0.009414954253649577
25,desync,0.39680152502433264,0.9649426498712296,0.9998499045504662,0.9999371472826735,1.0,-0.033709197334353846
25,closure_collapse,0.39680152502433264,0.9842763573726714,0.9999612514538982,0.999971118328583,1.0,-0.015520388088730575
25,coupling_break,0.39680152502433264,0.9915075019973415,0.9999151701993833,0.9999736801147395,1.0,-0.0077905553280680495
25,temporal_shift,0.39680152502433264,0.4914771433358581,0.9816285527083933,0.9999400553119248,1.0,-0.32739981513011107
25,reconstruction_block,0.39680152502433264,0.9811678712053816,0.9998650988559871,0.9999713564719238,1.0,-0.01786696639388563
26,desync,0.4514951555546425,0.9242001036872399,0.9357276877547596,0.9346993592232448,1.0,-0.010894328507582984
26,closure_collapse,0.4514951555546425,0.7122348697407562,0.9306531243328677,0.934693343156983,1.0,-0.18125141598568273
26,coupling_break,0.4514951555546425,0.9617761747536696,0.9353362157543491,0.9346899017906645,0.9718372385654672,0.026893103554648246
26,temporal_shift,0.4514951555546425,0.918805913181566,0.9357600320559273,0.9346834009825503,1.0,-0.016342979462426688
26,reconstruction_block,0.4514951555546425,0.965461167724569,0.9351556713206128,0.934677429601249,0.9681149908951054,0.030638617096769405
27,desync,0.15336921344127172,0.8937434339056576,0.9960045345333951,0.9934662154989153,1.0,-0.09676631956189685
27,closure_collapse,0.15336921344127172,0.917296431764123,0.9959222148587886,0.9934707041735369,1.0,-0.07632557864168843
27,coupling_break,0.15336921344127172,0.3075305984132016,0.9440831987723012,0.9967558906006879,1.0,-0.2919361336960851
27,temporal_shift,0.15336921344127172,0.827176140638284,0.9952308904211603,0.9935235823010612,1.0,-0.14834344033412206
27,reconstruction_block,0.15336921344127172,0.9748421440911471,0.9953920921667736,0.9930365867375017,1.0,-0.02130891252206768
28,desync,0.22864714962921087,0.8132969988314953,0.9988245457916385,0.9999996668077026,1.0,-0.17113721970967177
28,closure_collapse,0.22864714962921087,0.9663971161144131,0.9998803651909453,0.9999999779028714,1.0,-0.032006189913241445
28,coupling_break,0.22864714962921087,0.6388909305306764,0.9955518697322915,0.9999990189954469,1.0,-0.30412115063228995
28,temporal_shift,0.22864714962921087,0.25275936223487055,0.9528507994420117,0.9999801226813068,1.0,-0.32189750288405655
28,reconstruction_block,0.22864714962921087,0.8328462699575596,0.9990243055475391,0.9999997974697402,1.0,-0.15416984519569932
29,desync,0.175302306312453,0.11612273873093588,0.8180903824293386,0.9980434740659067,1.0,-0.12741241310420642
29,closure_collapse,0.175302306312453,0.9943627476970986,0.9999444023094513,0.999999910914657,1.0,-0.005066783069986092
29,coupling_break,0.175302306312453,0.9203911446443452,0.9990314920852871,0.9999979458474892,1.0,-0.06970355395812955
29,temporal_shift,0.175302306312453,0.6118360974385361,0.9881385454753555,0.9999686640560881,1.0,-0.27600455127644796
29,reconstruction_block,0.175302306312453,0.9935127606114659,0.9999369153493869,0.9999998259069751,1.0,-0.005824028814090942
30,desync,0.3687168407645408,0.0821655125055683,0.5888712406875923,0.8301764128645952,1.0,-0.10313518379029674
30,closure_collapse,0.3687168407645408,0.977438289390287,0.843849321809585,0.6803254351227411,0.6960290409199328,0.037533035463151565
30,coupling_break,0.3687168407645408,0.4740094271929468,0.8966934426262719,0.99449049909152,1.0,-0.16570886237790505
30,temporal_shift,0.3687168407645408,0.5636968719853397,0.2543356730003509,0.3918716049609872,0.6951814431412683,0.44425087891905013
30,reconstruction_block,0.3687168407645408,0.720581887665325,0.9520572932436999,0.9446515342258439,1.0,-0.11461818367985588
31,desync,0.46165983266341615,0.9651859763671947,0.9774273911589243,0.9773087065354956,1.0,-0.011211374231306914
31,closure_collapse,0.46165983266341615,0.8600921624033362,0.9778455817875431,0.9769633116788496,1.0,-0.11648528521716339
31,coupling_break,0.46165983266341615,0.9883117225084211,0.9776429304612054,0.9773475667690695,0.9889061765740027,0.010980470110376395
31,temporal_shift,0.46165983266341615,0.8552662046410119,0.9765443751875273,0.977435222780179,1.0,-0.11328949761315155
31,reconstruction_block,0.46165983266341615,0.9871546674631663,0.9773076118554033,0.9775048395116044,0.9902246038340067,0.010975293466532143
32,desync,0.5940700090849188,0.9163818087702846,0.9380399949979393,0.9380026580696103,1.0,-0.020807389914661356
32,closure_collapse,0.5940700090849188,0.924939471657038,0.9383499471455191,0.9380302266313986,1.0,-0.012593382792861596
32,coupling_break,0.5940700090849188,0.8673183016089696,0.9380692136664817,0.9384325509002934,1.0,-0.06712913883792249
32,temporal_shift,0.5940700090849188,0.9615513557758922,0.9381690970716481,0.9381001199816921,0.9756110418301298,0.024015492010689976
32,reconstruction_block,0.5940700090849188,0.7140996854868217,0.9391323968702352,0.9383218566860253,1.0,-0.22367721437351062
33,desync,0.5837583289686425,0.643266819264959,0.642850121111573,0.6444665798006155,1.0,0.6134097955623204
33,closure_collapse,0.5837583289686425,0.6467894451157182,0.6491829726948568,0.6469922761403905,1.0,0.6372475090835407
33,coupling_break,0.5837583289686425,0.6461879233375254,0.646148923201271,0.6441836380432836,0.9968982934811134,0.6354028208963225
33,temporal_shift,0.5837583289686425,0.62668611362452,0.6092089582534947,0.6024355542385563,0.9613034996966704,0.6087632350746799
33,reconstruction_block,0.5837583289686425,0.6211611109854449,0.615246800238284,0.6208758305210361,0.9995407303204217,0.5968635184021127
34,desync,0.17947553820156023,0.6507511930744285,0.6727407058332797,0.6636929331830236,1.0,0.6359039346319616
34,closure_collapse,0.17947553820156023,0.6520776813085608,0.6725503675382976,0.6629986828802962,1.0,0.6514752554178151
34,coupling_break,0.17947553820156023,0.6056838569447006,0.6316060931451507,0.6517913259279114,1.0,0.5980590886559123
34,temporal_shift,0.17947553820156023,0.6606245624465918,0.6705439708032853,0.65756663924651,0.995371163329506,0.5741603414479772
34,reconstruction_block,0.17947553820156023,0.6066644611946714,0.6397705636423552,0.6602022676232205,1.0,0.6026667767519812
35,desync,0.507967525536264,0.99576900227968,0.9999664897512677,0.9999817622992123,1.0,-0.003915776523590653
35,closure_collapse,0.507967525536264,0.6056132820344792,0.996778486495756,0.9999632567222025,1.0,-0.3449862722986189
35,coupling_break,0.507967525536264,0.8015483530320979,0.9993672786559371,0.9999776132916971,1.0,-0.18821124946958667
35,temporal_shift,0.507967525536264,0.9281133512700643,0.9997689439003841,0.9999867373064827,1.0,-0.06846100938911459
35,reconstruction_block,0.507967525536264,0.3904933497038442,0.9835523381592214,0.999982157184516,1.0,-0.4088384517798017
36,desync,0.4944425204284355,0.9955000138723104,0.9975072061436363,0.9974894385911643,1.0,-0.001923050331809728
36,closure_collapse,0.4944425204284355,0.9521901831070382,0.9975987398837984,0.997572228584485,1.0,-0.0453745358159402
36,coupling_break,0.4944425204284355,0.7758411155072775,0.9973124253507759,0.9975030472344542,1.0,-0.21855952171898307
36,temporal_shift,0.4944425204284355,0.9970092225312969,0.9975298362140885,0.9975082932890839,1.0,-0.00045704768400567364
36,reconstruction_block,0.4944425204284355,0.8868560604509799,0.9974408285078799,0.9975584415870159,1.0,-0.10945844276659022
37,desync,0.5026285683231567,0.8628587790932134,0.9994259784458713,0.9999173337835849,1.0,-0.12964116441566276
37,closure_collapse,0.5026285683231567,0.5699540043611387,0.9958903132190521,0.9999691842407671,1.0,-0.36625682179913177
37,coupling_break,0.5026285683231567,0.8569038882192019,0.9994399662197865,0.999954893401066,1.0,-0.13587879001086278
37,temporal_shift,0.5026285683231567,0.9158452351603796,0.9997088681718488,0.999991360733566,1.0,-0.08047867698187317
37,reconstruction_block,0.5026285683231567,0.9984437221840594,0.9998901958026075,0.999805822503372,1.0,-0.001440651697849793
38,desync,0.31982749935356347,0.5468306559481411,0.6403551718284837,0.5494707975534161,1.0,0.5158026711888395
38,closure_collapse,0.31982749935356347,0.7064672957031911,0.6248039106070361,0.6843681162781973,0.9687187509465712,0.666924619007963
38,coupling_break,0.31982749935356347,0.7085531065825744,0.6269119175566104,0.7053843075177422,0.9955277889047502,0.6953838184063882
38,temporal_shift,0.31982749935356347,0.6199545002394755,0.6276368793447973,0.5664881817543123,0.9137576734026283,0.6098676561992504
38,reconstruction_block,0.31982749935356347,0.5531283220360399,0.6458867537465369,0.5960373716160356,1.0,0.5302153275052068
39,desync,0.14692593443489768,0.6693071806577412,0.9447094458986074,0.9922992287474256,1.0,-0.1354190099087048
39,closure_collapse,0.14692593443489768,0.8046823630382307,0.9745305107523332,0.9958208975845063,1.0,-0.08836394093508759
39,coupling_break,0.14692593443489768,0.9229092906686482,0.9900747449082841,0.9987430000555677,1.0,-0.04030957103615762
39,temporal_shift,0.14692593443489768,0.932091165358768,0.9913037504004448,0.9983217937215518,1.0,-0.038146735150190736
39,reconstruction_block,0.14692593443489768,0.7636706952479305,0.9678751926390506,0.9960639529074397,1.0,-0.10814871750775867
40,desync,0.19962702481249903,0.6231288938596785,0.6125154636104425,0.6088214827406243,0.9770394034684643,0.6145543187679374
40,closure_collapse,0.19962702481249903,0.6203366387714011,0.6342578518395686,0.6456787003786101,1.0,0.6102534625361539
40,coupling_break,0.19962702481249903,0.6217385152773723,0.637331615964434,0.6501970130087763,1.0,0.6031782685635103
40,temporal_shift,0.19962702481249903,0.6473383634506692,0.6614772461894469,0.6657550035995654,1.0,0.6231903889893042
40,reconstruction_block,0.19962702481249903,0.6076131166592801,0.6218131097437061,0.6286090129029764,1.0,0.5786783866442355
41,desync,0.5799831488465321,0.9638630829883763,0.9999999268656635,0.9999999838742774,1.0,-0.03613416084881327
41,closure_collapse,0.5799831488465321,0.9776386516871156,0.9999999555278742,0.9999999890780448,1.0,-0.022360174253279075
41,coupling_break,0.5799831488465321,0.9826216300266595,0.9999999504656895,0.9999999901535862,1.0,-0.017377428167426268
41,temporal_shift,0.5799831488465321,0.8917781611414969,0.999999453130736,0.9999999944357133,1.0,-0.1082049406618929
41,reconstruction_block,0.5799831488465321,0.9997203024509292,0.9999999829216548,0.9999999793983144,1.0,-0.0002796034005734249
42,desync,0.4723292051780418,0.9213002698413042,0.8073989263685096,0.7961154024198589,0.8641215339674125,0.11352321294759893
42,closure_collapse,0.4723292051780418,0.8872995555788534,0.8115343376632489,0.7978844888211445,0.8992278693305817,0.07519496362910572
42,coupling_break,0.4723292051780418,0.545615815644644,0.8288993538765385,0.7987473762371289,1.0,-0.2836525860147977
42,temporal_shift,0.4723292051780418,0.7870497395454851,0.7936500977583828,0.7940136579857143,1.0,-0.0032544267454497344
42,reconstruction_block,0.4723292051780418,0.9183063473243714,0.807162331762807,0.7951469169219021,0.8658841564568147,0.10931071240617074
43,desync,0.5155010285289243,0.7135922972972166,0.9927814241247229,0.9935275808002167,1.0,-0.26902239787172566
43,closure_collapse,0.5155010285289243,0.8823954237637622,0.9933841775764836,0.9934169027983704,1.0,-0.10869044666982675
43,coupling_break,0.5155010285289243,0.9909410232350421,0.9936232212619306,0.9935634816141586,1.0,-0.0024475731296867975
43,temporal_shift,0.5155010285289243,0.9907023050893738,0.9934932313917113,0.9935371212349147,1.0,-0.0024400272672524537
43,reconstruction_block,0.5155010285289243,0.9962636020755129,0.9935228743122965,0.9935667591220131,0.997293042777151,0.003138513553146871
44,desync,0.32805069590390534,0.5968836698566228,0.6265265189425878,0.6355038750968167,1.0,0.5964651831679053
44,closure_collapse,0.32805069590390534,0.6537259878798453,0.6524820701563779,0.6548090545534315,1.0,0.6215243106752055
44,coupling_break,0.32805069590390534,0.6561699775369266,0.6484035306352129,0.6413417116281437,0.9774017915838759,0.6484312784587318
44,temporal_shift,0.32805069590390534,0.6462157669987831,0.6378902078290725,0.6329811862762322,0.9795198733945842,0.6293311650973544
44,reconstruction_block,0.32805069590390534,0.6292615970210295,0.6133342592112342,0.6042539310433613,0.9602587125989315,0.6050245505514548
45,desync,0.19920089113643183,0.6296748571932942,0.6342079778726484,0.6326162949748558,1.0,0.6047030782666759
45,closure_collapse,0.19920089113643183,0.6388829080269243,0.636433297240899,0.6384153057604788,0.9992680939487181,0.6186690838683079
45,coupling_break,0.19920089113643183,0.6278025937636879,0.6325400859606731,0.6331777766230152,1.0,0.5972974043761837
45,temporal_shift,0.19920089113643183,0.6309904661177832,0.6341645669374693,0.6317853277925267,1.0,0.6284494573669376
45,reconstruction_block,0.19920089113643183,0.6357332414688425,0.6340792337246232,0.6311524239056855,0.9927944344194223,0.6157327974431571
46,desync,0.3610685389683841,0.33872335351539284,0.4250974413583526,0.44894380741817635,1.0,-0.027091221845135904
46,closure_collapse,0.3610685389683841,0.979340394307384,0.9840033680451941,0.9860196146328726,1.0,-0.0004928486942545884
46,coupling_break,0.3610685389683841,0.9471223706684743,0.9412356160477199,0.9382526650157801,0.990635100671908,0.013611795154676587
46,temporal_shift,0.3610685389683841,0.9558281566442365,0.9644444172060419,0.9636738582395672,1.0,-0.0028532834096636206
46,reconstruction_block,0.3610685389683841,0.9409980152041539,0.9397580079633675,0.9385073507032893,0.9973531671049016,0.012671908552492561
