continuity_alignment,recursive_synchronization,mutual_closure_reinforcement,interaction_stability,co_stabilization_probability,shared_closure,manifold_convergence,external_continuity_prediction,reciprocal_reconstruction,mutual_anticipation,co_adaptive_continuity,recursive_predictive_coupling,null_shared_closure,null_manifold_convergence,null_continuity_transfer,null_compatibility
0.9144052743862288,0.6145,0.509465125,0.9144052743862288,0.7734361896317372,0.3130663193125,0.2068213385061502,0.6284250248219356,0.9144052743862288,0.26740582,3.1638578400000004,0.26740582,0.3130663193125,0.2068213385061502,0.5746351572534747,0.6676691153710375
0.934371907138484,0.6719999999999999,0.67090225,0.934371907138484,0.8292035942830904,0.4508463119999999,0.3438691451119252,0.7498334554786334,0.934371907138484,0.4146980879999999,0.40472424,0.4146980879999999,0.45084631199999997,0.34386914511192523,0.7006233158318103,0.7285507579400758
0.95584164927053,0.8346,0.3903717799999999,0.95584164927053,0.818499345562318,0.3258042875879999,0.2573264907058712,0.5919527333932393,0.95584164927053,0.31438814472,0.9442773599999998,0.31438814472,0.3258042875879999,0.25732649070587127,0.5658130769767922,0.8081223930217512
0.8482757462909711,0.8955000000000001,0.422310125,0.8482757462909711,0.7725274727745827,0.3781787169375,0.2883761429768589,0.5494706146599766,0.8482757462909711,0.373289175,0.5465029,0.373289175,0.3781787169375,0.28837614297685893,0.46610259571565027,0.7660792017890736
0.9360251333218106,0.7437,0.574804985,0.9360251333218106,0.8253160769930864,0.4274824673445,0.3326483954487899,0.6994447808747228,0.9360251333218106,0.403055756118,0.72838401,0.403055756118,0.4274824673445,0.33264839544878994,0.6546978942695071,0.7607189843222585
0.8593345832955348,0.8874000000000001,0.41751938,0.7734011249659813,0.7508045884784549,0.370506697812,0.2739544281548127,0.5531536712673357,0.7734011249659813,0.364881132,0.3862262,0.364881132,0.370506697812,0.27395442815481275,0.42780967163722006,0.7185603733866334
0.9915671498310378,0.9487,0.231009925,0.9915671498310378,0.8308822748986227,0.2191591158475,0.1810581993734513,0.4759026535614066,0.9915671498310378,0.2179107736959999,0.1792566,0.2179107736959999,0.2191591158475,0.18105819937345133,0.47188943778891174,0.8857910149716641
0.8756574885887805,0.9767,0.446827445,0.7880917397299024,0.7838302574956049,0.4364163655315,0.3418685428321447,0.5852456824983114,0.7880917397299024,0.4361512451999999,1.8876408,0.4361512452,0.4364163655315,0.3418685428321447,0.46122728808950836,0.7767797298449003
0.9515871673335176,0.9024,0.81004313,0.9515871673335176,0.9134409264001108,0.730982920512,0.6637837260647136,0.8551913872826323,0.9515871673335176,0.7266848976,0.8085828300000001,0.7266848976,0.730982920512,0.6637837260647136,0.8137891497523013,0.8860765931009384
0.9992353780196668,0.9,0.4249999999999999,0.8543462482068149,0.8210744878679443,0.3824999999999999,0.3103661564140829,0.6495029957127834,0.8543462482068149,0.378,0.67458741,0.378,0.3824999999999999,0.31036615641408294,0.5549004475863034,0.7949930556270389
0.9593277834543402,0.6116,0.686705,0.9017681164470798,0.8179897699704259,0.419988778,0.3058115724327296,0.7728344623508165,0.9017681164470798,0.373857453552,0.02585128,0.373857453552,0.419988778,0.30581157243272966,0.6969174774394874,0.68475557499473
0.9930871710211356,0.7461,0.402316405,0.9930871710211356,0.8255355836126812,0.3001682697705,0.2279464917152565,0.6171540224310846,0.9930871710211356,0.27611952318,2.2607325300000003,0.27611952318,0.3001682697705,0.22794649171525655,0.6128877422204003,0.7832389609557753
0.9497732599258916,0.912,0.69316196,0.6268503515510885,0.794019475443094,0.63216370752,0.4991464030502608,0.7896414883023862,0.6268503515510885,0.62863244352,0.27464421,0.62863244352,0.63216370752,0.49914640305026087,0.4949870445416755,0.6828534980288434
0.930319986551208,0.7293000000000001,0.575955185,0.930319986551208,0.8192430289307248,0.4200441164205,0.322227220115476,0.6947164499571146,0.930319986551208,0.393323115042,0.33191886,0.393323115042,0.42004411642050005,0.322227220115476,0.6463085983810057,0.7488626975612604
0.9837933334147112,0.8834,0.35350778,0.9837933334147112,0.8376575560488266,0.3122887728519999,0.2565607835610421,0.5821105153814845,0.9837933334147112,0.306283614,0.19471392,0.306283614,0.31228877285199996,0.25656078356104217,0.5726764443429062,0.8533702933936913
0.989397725200923,0.7076,0.5147402000000001,0.989397725200923,0.8381066751205537,0.3642301655200001,0.2799117541004442,0.6949529621811283,0.989397725200923,0.333981058032,0.0798606,0.333981058032,0.3642301655200001,0.2799117541004442,0.6875848799036515,0.7691022527363633
0.9072871018472246,0.886,0.503098,0.9072871018472246,0.8221918611083348,0.445744828,0.3617542237085895,0.6414519810059878,0.9072871018472246,0.4399876,0.59018105,0.4399876,0.44574482800000004,0.3617542237085895,0.5819811088210836,0.8130241166724879
0.9661292104363156,0.8267,0.391350425,0.9661292104363156,0.8232876112617893,0.3235293963475,0.256137373206277,0.5985653523258193,0.9661292104363156,0.311115301266,0.6558838,0.311115301266,0.3235293963475,0.25613737320627705,0.5782914712370789,0.8109933147647457
0.8946614764716704,0.6251,0.517954025,0.8946614764716704,0.7654076908830022,0.3237730610275,0.2141948687933487,0.6216555269263402,0.8946614764716704,0.2798441554019999,0.3369714,0.2798441554019999,0.3237730610275,0.21419486879334879,0.5561712515766938,0.6623302899127217
0.8206674902044058,0.6514,0.70968613,0.8206674902044058,0.7646177201226434,0.462289545082,0.3232114362063214,0.6763941454264712,0.8206674902044058,0.42270984271,0.8916640800000001,0.42270984271,0.462289545082,0.3232114362063214,0.555094685716096,0.6496002616208967
0.9904569341049754,0.9083,0.714185045,0.9904569341049754,0.9187711694629852,0.6486942763735,0.5924929061033404,0.8357970838444835,0.9904569341049754,0.64487537898,1.1353355100000002,0.64487537898,0.6486942763735,0.5924929061033404,0.8278210171984861,0.9092016013552672
0.9356749223276488,0.7493,0.406775245,0.9356749223276488,0.7926200023965893,0.3047966910785,0.2229241814821401,0.5851243126775951,0.9356749223276488,0.281249755,0.6071656400000001,0.281249755,0.3047966910785,0.22292418148214013,0.5474861458166277,0.7468606108483482
0.971968918062612,0.9514,0.3920909800000001,0.971968918062612,0.8518795468375671,0.3730353583720001,0.3168240334986756,0.6081609520317763,0.971968918062612,0.371911774,0.15092605,0.371911774,0.3730353583720001,0.3168240334986756,0.5911135425542537,0.8883053877411681
0.903225695003582,0.7278,0.76484642,0.6021805708588881,0.750151163758741,0.556655224476,0.3973497003606726,0.7802966779135945,0.6021805708588881,0.52969284,1.28271665,0.52969284,0.556655224476,0.39734970036067263,0.46987949894530223,0.5942090916149199
0.8408111072892732,0.8509,0.521153505,0.8408111072892732,0.7788973653735639,0.4434495174045,0.3380347730797146,0.6037444155890626,0.8408111072892732,0.4339914192899999,0.96874075,0.4339914192899999,0.4434495174045,0.33803477307971463,0.5076350105911548,0.7471717682830032
0.9907072313863764,0.9951,0.252361525,0.9907072313863764,0.8439166438318257,0.2511249535274999,0.2119184463870164,0.4976817776869461,0.9907072313863764,0.251113007352,1.47638288,0.251113007352,0.25112495352749997,0.2119184463870164,0.49305693608368445,0.9148847048922044
0.9121326387523404,0.7587,0.6982373450000001,0.9121326387523404,0.8386670522514041,0.5297526736515001,0.4257617062495825,0.7541968723523726,0.9121326387523404,0.5076647581500001,0.56698356,0.50766475815,0.5297526736515001,0.4257617062495825,0.6879275833175317,0.7653510426364024
0.970387276250558,0.8616999999999999,0.504135945,0.8570460423844929,0.8213971845905153,0.4344139438065,0.3500574035856966,0.6857241687624569,0.8570460423844929,0.4261731232499999,0.43307796,0.4261731232499999,0.4344139438065,0.3500574035856966,0.5876971850052598,0.7799568796566163
0.9245203388195176,0.784,0.49094329,0.9060299320431272,0.8041537392587934,0.38489953936,0.2948111138466587,0.640045430564752,0.9060299320431272,0.36661038736,1.60253475,0.36661038736,0.38489953936,0.2948111138466587,0.5799003179590964,0.7572406029903026
0.9567736086659108,0.8253,0.723769085,0.9567736086659108,0.8838779821995464,0.5973266258505,0.5168321916945973,0.8096696663335269,0.9567736086659108,0.584732510712,0.27524992,0.584732510712,0.5973266258505,0.5168321916945973,0.7746705684852524,0.8367516207157613
0.9574843339660802,0.8504999999999999,0.605825125,0.9574843339660802,0.8657556253796482,0.5152542688124999,0.4378557560285226,0.7418109877402207,0.9574843339660802,0.505749825,0.9064281,0.505749825,0.5152542688124999,0.4378557560285226,0.7102723995251653,0.8400480257088997
0.9522834875846408,0.7898000000000001,0.61074137,0.9522834875846408,0.8514783665507843,0.482363534026,0.3958652832998511,0.7374483327855457,0.9522834875846408,0.46491525663,1.0499588400000002,0.46491525663,0.482363534026,0.3958652832998511,0.7022598702584982,0.8017959325225668
0.9834836156994444,0.9893,0.277283525,0.9834836156994444,0.8434068744196668,0.2743165912824999,0.2313127346333482,0.5178532978465424,0.9834836156994444,0.274259958804,1.27458927,0.274259958804,0.27431659128249997,0.23131273463334823,0.5093002337679988,0.9081836077155636
0.98539108997262,0.7298,0.63463402,0.98539108997262,0.8641214579835719,0.463155907796,0.3772022150009784,0.7736305447375039,0.98539108997262,0.436515274,0.07506278,0.436515274,0.463155907796,0.3772022150009784,0.7623286457150008,0.791629937722795
0.8822880535363425,0.7805000000000001,0.677819465,0.8822880535363425,0.8210367251218056,0.5290380924325001,0.4189222891133336,0.7199029372829786,0.8822880535363425,0.5102357498700001,0.19464588,0.5102357498700001,0.5290380924325001,0.4189222891133336,0.6351617612704948,0.7548312754534605
0.9234872135202123,0.6996,0.44519005,0.905017469249808,0.7775094148310061,0.31145495898,0.2176162945190042,0.60035903750949,0.905017469249808,0.279888951012,0.9857836,0.279888951012,0.31145495898000003,0.21761629451900427,0.5433354167680892,0.7053298181590859
0.8447331413259096,0.5252,0.6085563700000001,0.8278384784993914,0.7285227599475903,0.319613805524,0.1897179369103988,0.6277211973192834,0.8278384784993914,0.26041456402,0.2839363199999999,0.26041456402,0.31961380552400004,0.18971793691039887,0.5196517609106118,0.5816517644277354
0.954959089304467,0.7762,0.7481709000000001,0.954959089304467,0.8778496335826802,0.5807302525800001,0.4927297177568633,0.8190684108964414,0.954959089304467,0.561291705216,0.0035385,0.561291705216,0.5807302525800001,0.49272971775686336,0.7821768237477227,0.8095444393504038
0.9762988457132218,0.9888,0.4822227199999999,0.9762988457132218,0.879983851427933,0.4768218255359999,0.4195409320498818,0.6779419184632611,0.9762988457132218,0.4767598079999999,0.8286409000000001,0.4767598079999999,0.4768218255359999,0.4195409320498818,0.661873912456289,0.9226740750345834
0.9980330161672551,0.8013,0.5713958450000001,0.9181903748738748,0.849406186312339,0.4578594905985,0.3754724886887299,0.7478760406649327,0.9181903748738748,0.4420411515,0.67034733,0.4420411515,0.45785949059850006,0.3754724886887299,0.6866925821373238,0.7925760668493874
0.9985508797206264,0.7792000000000001,0.3598163199999999,0.9985508797206264,0.8269337918323758,0.2803688765439999,0.2161396941462508,0.5887455986832812,0.9985508797206264,0.261374848,0.106001,0.261374848,0.28036887654399995,0.21613969414625087,0.5878924354968373,0.8025023186553439
0.993224850666342,0.9156,0.2429600499999999,0.9733603536530152,0.8216875712958072,0.2224542217799999,0.18010828507312,0.4877727241622406,0.9733603536530152,0.2191931475719999,0.0501839999999999,0.2191931475719999,0.2224542217799999,0.18010828507312004,0.47477863129285314,0.8564481555502539
0.8837839814665088,0.9776,0.79009088,0.7600542240611976,0.846689637658312,0.772392844288,0.6537693581157011,0.785507202727433,0.7600542240611976,0.772147584,0.2264793399999999,0.7721475840000002,0.772392844288,0.6537693581157011,0.5970280674634809,0.7948593235502694
0.89300019391975,0.77,0.59845,0.89300019391975,0.80949011635185,0.4608065,0.3565318268460088,0.6831451483486088,0.89300019391975,0.44044,0.29508336,0.44044,0.46080650000000006,0.3565318268460088,0.6100487499506441,0.7485501328350288
0.9778570108105272,0.8908999999999999,0.413408125,0.9778570108105272,0.8475758314863162,0.3683052985625,0.3076727321627552,0.6264640939757642,0.9778570108105272,0.363003191848,0.23803848,0.3630031918479999,0.3683052985625,0.30767273216275526,0.612592306315266,0.8593743212087075
0.9893754851470448,0.9756,0.65608685,0.9893754851470448,0.9199626610882268,0.64007833086,0.5885809921273562,0.8012952054205916,0.9893754851470448,0.6397879142519999,1.126344,0.639787914252,0.64007833086,0.5885809921273562,0.7927818326089987,0.9425986921988418
0.9786614596827844,0.8974,0.4222765300000001,0.9786614596827844,0.8511321818096709,0.3789509580220001,0.3185171543708138,0.6339768935825079,0.9786614596827844,0.37422760081,0.80754935,0.37422760081,0.3789509580220001,0.31851715437081385,0.6204487520786144,0.8646914878645008
0.957688615166416,0.7998999999999999,0.649930005,0.7278433475264762,0.7956255898078677,0.5198790109995,0.4008878949691715,0.7661030077023745,0.7278433475264762,0.503865009,0.6417494,0.503865009,0.5198790109995,0.40088789496917154,0.557602977676198,0.688913741747148
0.9829923281165258,0.8324,0.44951348,0.9829923281165258,0.8461780928699155,0.374175020752,0.3067260728204541,0.653886496663113,0.9829923281165258,0.36248406264,0.20401878,0.36248406264,0.37417502075200004,0.30672607282045417,0.6427654096788323,0.8322104533970558
0.861206430609845,0.9578,0.32808697,0.861206430609845,0.773901252365907,0.314241699866,0.2425320278186193,0.4929545608810752,0.861206430609845,0.31338885559,0.66392707,0.31338885559,0.314241699866,0.24253202781861938,0.4245356378292343,0.7993823858020083
0.8767093885383103,0.696,0.588608,0.8328739191113947,0.7697965922949115,0.409671168,0.2906062194758889,0.6592854601808094,0.8328739191113947,0.3775103999999999,0.15151322,0.3775103999999999,0.409671168,0.2906062194758889,0.5491016650339501,0.6747384199982212
0.9967587653466936,0.8127,0.493812925,0.9967587653466936,0.8593578442080162,0.4013217641475,0.332628617498889,0.6941926421257049,0.9967587653466936,0.387066481956,0.94266676,0.3870664819559999,0.4013217641475,0.33262861749888906,0.6919426008779767,0.8347118464026371
0.954445983883398,0.8686,0.27026298,0.9305848342863128,0.7932818414509132,0.234750424428,0.1802747406561077,0.4922077938886683,0.9305848342863128,0.227251818,0.151837,0.227251818,0.234750424428,0.18027474065610777,0.45804110831031797,0.8007939142560023
0.9476369155940222,0.7093,0.387575245,0.9476369155940222,0.7879571983564133,0.2749071212785,0.1929997892431361,0.5736520068548414,0.9476369155940222,0.2449368946,0.8085586,0.2449368946,0.27490712127850003,0.1929997892431361,0.5436138184002428,0.7300580312936267
0.9361936936344692,0.7982,0.57118181,0.9361936936344692,0.8355925781806814,0.455917320742,0.3673805398680413,0.7012090765322174,0.9361936936344692,0.439664675658,1.65746306,0.439664675658,0.45591732074200003,0.3673805398680413,0.6564675153687118,0.7914311922198574
0.9593122857794204,0.8855000000000001,0.503338685,0.9593122857794204,0.8533551084676523,0.4457064055675,0.375392484419305,0.678377682888917,0.9593122857794204,0.4399018423800001,0.71596732,0.43990184238,0.4457064055675,0.375392484419305,0.6507760455939138,0.8514130687626645
0.9768591474315486,0.8896,0.55183168,0.9768591474315486,0.8744018244589291,0.490909462528,0.4245117406918489,0.7236572564172912,0.9768591474315486,0.48548816896,0.33914025,0.48548816896,0.490909462528,0.4245117406918489,0.7069112105364486,0.8717078610070172
0.95399923965094,0.911,0.9111425,0.95399923965094,0.936828043790564,0.8300508175,0.7742347935024525,0.9096382750071714,0.95399923965094,0.826442802,0.95846095,0.8264428020000001,0.8300508175,0.7742347935024525,0.8677942227142342,0.9029606755562851
0.996337129375,0.95,0.33125,0.8991942592609374,0.8249094165907812,0.3146874999999999,0.2586091021012099,0.572893849390625,0.8991942592609374,0.3135,0.47146641,0.3135,0.31468749999999995,0.2586091021012099,0.5151428605379501,0.8395719814443359
0.8455893081469998,0.7,0.745,0.7229788584656849,0.7595704499838054,0.5215,0.3721895204920645,0.7187509119249498,0.7229788584656849,0.4899999999999999,1.6560904700000003,0.4899999999999999,0.5215,0.37218952049206455,0.5196417138246702,0.6328278254548925
0.9689102366944068,0.9438,0.46060922,0.9689102366944068,0.862227986016644,0.434722981836,0.3735451980231475,0.6570180315024773,0.9689102366944068,0.433232514,0.82466384,0.433232514,0.434722981836,0.3735451980231475,0.6365914964155585,0.8883427337044125
0.953874270263896,0.8533000000000001,0.6597803250000001,0.953874270263896,0.8749406271583375,0.5629905513225001,0.4845496994594045,0.7716365909299786,0.953874270263896,0.553808663604,0.49702675,0.553808663604,0.5629905513225001,0.48454969945940457,0.7360442900822538,0.8444407709872601
0.912614207333398,0.7531,0.532129005,0.912614207333398,0.8046143254000387,0.4007463536655,0.3039768652953027,0.6561239843623465,0.912614207333398,0.37779201252,1.16342719,0.37779201252,0.40074635366550004,0.30397686529530277,0.5987880699012738,0.7459520424714103
0.9852618720024656,0.6332,0.64688117,0.8374725912020958,0.8028365729613685,0.409605156844,0.2946483149712865,0.771558571965131,0.8374725912020958,0.36700908366,0.2645848799999999,0.3670090836599999,0.409605156844,0.2946483149712865,0.646159156527827,0.6665621088552678
0.9898003588876052,0.7949999999999999,0.3102625,0.9898003588876052,0.8149327153325631,0.2466586874999999,0.1873968338884053,0.5419156964909638,0.9898003588876052,0.2299537499999999,0.27080834,0.2299537499999999,0.24665868749999997,0.1873968338884053,0.5363883508735825,0.8009120003241046
0.9866478231851707,0.9509,0.455620405,0.9866478231851707,0.8732927749111026,0.4332494431145,0.3773526230983474,0.6655432891295571,0.9866478231851707,0.4321032235,0.8502705500000001,0.4321032235000001,0.4332494431145,0.37735262309834744,0.6566568374551762,0.9057480949889407
0.9694848013529536,0.9304,0.3426175299999999,0.9694848013529536,0.8362943868117723,0.3187713499119999,0.2647020985042331,0.5664699694305309,0.9694848013529536,0.31651784668,0.8407035900000001,0.31651784668,0.3187713499119999,0.26470209850423315,0.5491840257857719,0.8691515229952802
0.8266475888504131,0.7194999999999999,0.725690125,0.8266475888504131,0.7850265783102479,0.5221340449374999,0.3876687527607201,0.6945906365315596,0.8266475888504131,0.4938288249999999,0.34609752,0.4938288249999999,0.5221340449374999,0.38766875276072016,0.5741816749268874,0.6898997592440601
0.950963701211987,0.9765,0.616127585,0.950963701211987,0.8891037377271922,0.6016485867525,0.5346882728489358,0.746363860896228,0.950963701211987,0.60137895069,1.3246471400000002,0.60137895069,0.6016485867525,0.5346882728489358,0.7097649396087455,0.9088598959803488
0.992445105830082,0.725,0.52456946,0.992445105830082,0.8453809554980493,0.3803128585,0.2983339213565912,0.7057277147557715,0.992445105830082,0.3528987959999999,0.8124948000000001,0.352898796,0.3803128585,0.2983339213565912,0.7003960165580135,0.7824518286124293
0.9769203442063428,0.9514,0.22688098,0.9769203442063428,0.8218084025238056,0.215854564372,0.1764677236461712,0.4647210077389572,0.9769203442063428,0.21473098,0.25232636,0.21473098,0.215854564372,0.17646772364617125,0.4539954068402605,0.87562520900086
0.8391125396341328,0.7627,0.784171825,0.8391125396341328,0.8128418887804796,0.5980878509275,0.4686956393450399,0.7363632091559332,0.8391125396341328,0.576613540486,0.41636256,0.5766135404860001,0.5980878509275,0.4686956393450399,0.6178916025279753,0.7264165113797163
0.9558691138596642,0.809,0.7391196099999999,0.8793995847508911,0.8602045315831667,0.59794776449,0.5016637130108228,0.8166945708816971,0.8793995847508911,0.58319119999,0.3493769599999999,0.58319119999,0.59794776449,0.5016637130108228,0.7182008665016716,0.7858193978233188
0.961335308829978,0.6713,0.496989725,0.9421086026533784,0.804691118445007,0.3336292023925,0.2392864416053473,0.6590434209683915,0.9421086026533784,0.297364337844,1.13284953,0.297364337844,0.3336292023925,0.2392864416053473,0.6208904764164336,0.71856431170311
0.9384376154762664,0.9653,0.8418320450000001,0.7132125877619625,0.8569214699714687,0.8126204730385002,0.6958539269121105,0.860875746557153,0.7132125877619625,0.812039319,0.330263,0.812039319,0.8126204730385002,0.6958539269121105,0.6139874189435385,0.7726927904690455
0.9659688526258884,0.9112,0.4172227199999999,0.917670409994594,0.8307763227861447,0.3801733424639999,0.3128543590861798,0.6224703286321225,0.917670409994594,0.3765807359999999,0.78216631,0.3765807359999999,0.3801733424639999,0.31285435908617987,0.5712226016853095,0.8334788001866094
0.9027837810106608,0.9789,0.337498025,0.6319486467074626,0.7236993333154371,0.3303768166724999,0.2389357820694729,0.5243819592000425,0.6319486467074626,0.330158908638,0.28914312,0.330158908638,0.33037681667249996,0.2389357820694729,0.33138246947427474,0.6711569317886861
0.8527836843759937,0.8030999999999999,0.8165454649999999,0.8357280106884738,0.8304826015193403,0.6557676629414999,0.531674733978651,0.7660129444907364,0.8357280106884738,0.640199726046,1.29817044,0.640199726046,0.6557676629414999,0.531674733978651,0.6401784742608635,0.7508278834516268
0.8731109930695946,0.7315,0.553481125,0.8381865533468108,0.7703854889249215,0.4048714429375,0.2915937599103555,0.638898969178676,0.8381865533468108,0.3785037025,0.70681198,0.3785037025,0.40487144293750005,0.2915937599103555,0.5355165249127047,0.6917594763490569
0.9891373897516624,0.8925,0.896575685,0.9891373897516624,0.9512975708509974,0.8001937988625,0.7563165977910861,0.935081031401734,0.9891373897516624,0.7950368223,0.0850586399999999,0.7950368223,0.8001937988625,0.7563165977910861,0.9249236106070035,0.917051345602178
0.8915601092638217,0.4527,0.6005818250000001,0.8915601092638217,0.745592430558293,0.2718833921775,0.1521628343871915,0.646425657221734,0.8915601092638217,0.204083126586,0.05545683,0.204083126586,0.27188339217750007,0.15216283438719153,0.5763273295835468,0.5746008460110126
0.9919936176164572,0.6856,0.73502368,0.6547157876268619,0.7781375575729956,0.503932235008,0.3657615046540345,0.8360522209271501,0.6547157876268619,0.4700473599999999,0.63001515,0.4700473599999999,0.503932235008,0.36576150465403456,0.5473765883215063,0.613505350784986
0.9916733709860998,0.9312,0.29192,0.9916733709860998,0.8396280225916599,0.271835904,0.2263905950243417,0.534710281635705,0.9916733709860998,0.269632014336,1.50545304,0.269632014336,0.271835904,0.22639059502434175,0.5302579474906064,0.881537132826958
0.9922111293751564,0.655,0.61329946,0.6945477905626095,0.7596875679813299,0.4017111463,0.275561820078524,0.757950081729682,0.6945477905626095,0.3627304588,0.10963664,0.3627304588,0.40171114630000004,0.275561820078524,0.5264325546220999,0.6073081853999196
0.9035117508942296,0.6178,0.51400021,0.9035117508942296,0.7684670925365378,0.317549329738,0.2093505651279263,0.6243266198679127,0.9035117508942296,0.272426193862,0.8528174400000001,0.272426193862,0.317549329738,0.20935056512792635,0.5640864374467339,0.6633283261194964
0.9845181251336668,0.8500000000000001,0.39625,0.9352922188769832,0.825193103203195,0.3368125,0.2700444430232456,0.6153238282085416,0.9352922188769832,0.32725,0.83000226,0.32725,0.3368125,0.2700444430232456,0.5755075886130465,0.8100957446243154
0.9551345346392436,0.8566,0.65687418,0.9551345346392436,0.8757755567835461,0.562678422588,0.4850667270599133,0.7710801098142612,0.9551345346392436,0.55387104984,0.15627865,0.5538710498400001,0.562678422588,0.4850667270599133,0.7364852418570212,0.8469718995777611
0.940278658309591,0.918,0.479162,0.940278658309591,0.8435995949857547,0.439870716,0.3684711429360958,0.6497325528919273,0.940278658309591,0.4367844,0.36435168,0.4367844,0.439870716,0.36847114293609584,0.6109296530932868,0.8533877016569796
0.9441348360106157,1.0,0.99820081,0.9441348360106157,0.9661210636063692,0.99820081,0.9643828282499392,0.943285114658206,0.9441348360106157,0.99820081,0.09851958,0.99820081,0.99820081,0.9643828282499393,0.89058833703908,0.9551279498084924
