pc1,pc2,effective_rank,tau_m1,tau_m2,tau_m3,tau_m4,temporal_corr,phase_corr,pc1_ratio,replay_displacement,abl_full_pc1,abl_no_m1_pc1,abl_no_m2_pc1,abl_no_m3_pc1,abl_no_m4_pc1,m2_contribution,system,C,F,A,R
0.9117281234725177,0.08432608929478064,1.3707589341131146,0.4045158620699442,-0.41237397639391027,0.805514215646712,-0.13214185301390047,0.8200224818376703,0.99967763659496,2.0980947651840376,0.0003238507488254605,0.0,0.0,0.0,0.0,0.0,0.0,logistic_r=3.1250,0.8535106518251258,-4.2783477213039784,-0.2171718793568985,3.2921961082681346
0.9350534099957842,0.06328424373631135,1.2818837951511783,0.4052513893376748,-0.40779414361213706,0.8070633243851122,-0.13462554849648609,0.7943886405664082,0.9999999991764623,2.187558831990157,3.240901452494782e-05,0.0,0.0,0.0,0.0,0.0,0.0,logistic_r=3.1875,1.0639886151325724,-4.4407422130997825,-0.2152674972091672,3.5025828169763384
0.9758349075083459,0.018983470060311442,1.1352169902276341,-0.23116250213423906,0.9283165314814228,-0.21562028559663676,-0.19570438785209465,0.8079704387902288,0.9999999999957743,1.7813649593132665,1.7308381494718361e-06,0.0,0.0,0.0,0.0,0.0,0.0,logistic_r=3.2500,0.8918056716145036,-1.2420900146250322,-1.8630313622076466,0.20380603251529214
0.9744261225354888,0.019961921155890707,1.1417979904079205,-0.235416457435076,0.9309041277626331,-0.2120559879582348,-0.18173842316435873,0.7979957021970912,0.9999999310090381,2.2176138266949623,3.892618036971385e-05,0.0,0.0,0.0,0.0,0.0,0.0,logistic_r=3.3125,1.2691396550897849,-1.1716361398684478,-1.8740454427014364,0.20327913991991706
0.755521225235919,0.2334126021763299,1.8253463013693645,-0.24077339255038702,0.9205198763468372,-0.22122864963172442,-0.21384390398677158,0.851741059317763,0.9999999953405411,1.8564456206048912,0.0001151961790228917,0.0,0.0,0.0,0.0,0.0,0.0,logistic_r=3.3750,0.033560748146579,0.3537216153276466,-1.8879152909691042,-1.7612603497528667
0.7914578976619655,0.196785035990823,1.7464113550917304,-0.27978753861241223,0.9090042448583938,-0.2555530439509248,-0.17355937829471096,0.8503302657801818,0.9994409440690486,1.9326375864055543,0.00046172805795097194,0.0,0.0,0.0,0.0,0.0,0.0,logistic_r=3.4375,0.20255355891206783,0.1916956353008305,-1.9889283281862764,-1.5064133262163046
0.7273868680029597,0.2702048815964528,1.8220113626876755,0.8091913634480193,-0.02260869428761192,0.5410900930079228,-0.2278589377497009,0.8390754230738786,0.9985476482232972,2.047909429322102,3.4614734301108285e-08,0.0,0.0,0.0,0.0,0.0,0.0,logistic_r=3.5000,0.21296219170389,-2.088575812858539,0.8305891408790377,0.7701095933940162
0.6325021705303656,0.330424538312196,2.178027288441956,-0.5279399237471339,0.43283553819893783,-0.38508472918936987,0.6210012762716808,0.8634519672093356,0.9960946476848014,1.8161102543693215,4.679486488856632e-06,0.0,0.0,0.0,0.0,0.0,0.0,logistic_r=3.5625,-0.46607377684556944,3.0431164486833175,-2.6314292834882957,-1.9531426095316957
0.9036559819773841,0.06226322770418282,1.466104403841237,-0.5186073232490792,0.7543096182558806,-0.3725468420333261,0.15255259607784216,0.8822962795632863,0.9602419258521412,2.1133137944078486,0.14557755787261528,0.0,0.0,0.0,0.0,0.0,0.0,logistic_r=3.6250,0.520628695437857,-0.0494415842209896,-2.6072658859364366,-0.4949245829223435
0.6484442297267755,0.34132353408462984,2.012600748835437,-0.4278927439221325,0.6837395710716577,-0.5717108507440098,-0.1501822286127555,0.9653187027623954,0.9820542023520453,1.6528839485099058,0.9521352730455648,0.0,0.0,0.0,0.0,0.0,0.0,logistic_r=3.6875,-1.646975747702077,0.7686198300238731,-2.372393253760278,-3.3023338814804037
0.8006394026190269,0.12367107771540228,1.8825949117757284,-0.10679405664535077,0.9844807721624511,-0.09016255793777617,0.10612893975617642,0.9865604150000882,0.9968807099929393,2.0835475458872588,1.056608160758551,0.0,0.0,0.0,0.0,0.0,0.0,logistic_r=3.7500,-1.2485104953163906,0.9367726986263046,-1.5410242011938344,-0.8592463988975956
0.8172178873784864,0.12211040731973524,1.8251358474604154,-0.07399948769964988,0.990313156078761,-0.050245311689792904,0.10620422482513425,0.9516706737516045,0.9965259585638224,1.5943191645497738,1.1312938679082,0.0,0.0,0.0,0.0,0.0,0.0,logistic_r=3.8125,-1.6688273409655479,0.9409918601101032,-1.4561145120732097,-0.6553381828232023
0.7847670626356267,0.1597453156861896,1.9112248351201422,-0.03408562790220336,0.9873865261768655,-0.012009362336818263,0.1541486072306768,0.9781255765675247,0.9987918743189679,2.008012137112658,1.0350082262938194,0.0,0.0,0.0,0.0,0.0,0.0,logistic_r=3.8750,-1.3187059111537094,1.4215530666475877,-1.3527719911632143,-0.8524350206891139
0.8003446434732551,0.1929838668930062,1.6982817668067283,-0.0004541936439603042,0.9997505453172234,0.007186458835402698,-0.021142271766664722,0.986291500510897,0.9940187819090344,1.7158201838500724,1.0119581675074072,0.0,0.0,0.0,0.0,0.0,0.0,logistic_r=3.9375,-1.2736592406599427,1.018831527279428,-1.2656955416365772,-0.7250569103841985
0.5604182940008743,0.2811387693655954,2.6506089667231176,0.212628619332972,0.23088520933447765,0.864296755783461,0.39302952598158925,0.9643525028680899,0.4844411978676342,1.062407662947418,1.0000697956369,0.0,0.0,0.0,0.0,0.0,0.0,logistic_r=4.0000,-3.0456740528556443,0.709461524894604,-0.7139945744192182,0.8026502736014873
0.9932445739076584,0.004496519708116125,1.0465310607816485,0.6242907617987163,0.4485048931127277,0.6263194866618187,0.12972396160461286,-0.985600883221642,-0.8529339076056953,1.2539859453799598,0.021017014759370102,0.0,0.0,0.0,0.0,0.0,0.0,lorenz_rho=0.0000,1.727465209368302,-3.1212543124581145,0.3518558289622507,3.420111999686703
0.599627066425601,0.2893335665957011,2.5288579847731216,-0.47927036228358705,0.7659375361396118,-0.32920355705941057,-0.27434399681489624,-0.03568814538896981,0.34666260531928295,1.6296158494392183,1.9706074894477823,0.0,0.0,0.0,0.0,0.0,0.0,lorenz_rho=2.0833,-2.930616217990735,-0.48168936533423456,-2.5054170361448636,-3.7396032836606525
0.7872670255680929,0.17273063962758198,1.8637353818820437,0.6196785869350352,0.5693394044471302,0.4272769750672736,0.330583541658302,-0.3196461020085121,-0.6551983214819359,1.06292539763698,0.032763467884006435,0.0,0.0,0.0,0.0,0.0,0.0,lorenz_rho=4.1667,0.040669187522952455,-0.47497959094272424,0.339914268318672,0.745818424453326
0.6927441742550405,0.25822109013597505,2.133087329528288,0.6815867514797059,0.5176714809274708,0.4119308093067585,0.3126799424100935,-0.0499854797773447,0.39434555856331904,1.0792014973683663,0.211971711033227,0.0,0.0,0.0,0.0,0.0,0.0,lorenz_rho=6.2500,-0.6983164498455278,0.9412053988500925,0.5002030958443516,-0.11172692837664117
0.5264141082798331,0.32607214111664723,2.7568260805429134,-0.1132939768945406,0.9611376349708096,0.08990279764226639,-0.23515188372248164,-0.10423132996274054,0.8034395256028668,1.4952837454436652,1.795338326464296,0.0,0.0,0.0,0.0,0.0,0.0,lorenz_rho=8.3333,-3.078506569307977,0.9348521691114969,-1.5578533965579018,-2.9572427393243657
0.5450779856748313,0.33240984441448523,2.6592545155942475,0.4748008681257088,0.8532879796598274,0.21233111440348684,0.0371383528349922,-0.370264503761475,0.9166876150962746,1.603761085202912,1.0930030997619224,0.0,0.0,0.0,0.0,0.0,0.0,lorenz_rho=10.4167,-1.80504571530021,1.8626282490772377,-0.0351942469044817,-2.3905865166227813
0.5685085563677582,0.3216575016294286,2.5817429556955225,0.5880377237800328,0.7916686068546901,0.15840849293806947,0.0487770611808625,-0.21253568795809966,0.5803229870092124,1.5927245263324297,0.9489457940001973,0.0,0.0,0.0,0.0,0.0,0.0,lorenz_rho=12.5000,-1.6409680573863334,1.3415906910914013,0.2579916835624029,-2.350069331258578
0.7371892540794047,0.21355063198606017,2.0355059347073277,0.13183474292687358,0.9895144171418061,0.042179536742946694,0.04125173337045707,-0.23679305214460994,0.9982729326610553,2.3636710132116683,1.6836238044714928,0.0,0.0,0.0,0.0,0.0,0.0,lorenz_rho=14.5833,-1.1612174402032758,1.4032866123483023,-0.9231811302739587,-1.197367544558854
0.7124820478672855,0.21915002003129766,2.1601436721254035,0.20877387812082185,0.9768839489121482,0.044232298736281817,0.012438726651217535,-0.32510642787809046,0.9786457195153797,2.0521719752299497,1.491690871583208,0.0,0.0,0.0,0.0,0.0,0.0,lorenz_rho=16.6667,-1.295236266411525,1.2793323064659556,-0.7239750342479802,-1.4011542289437078
0.6529341030577496,0.2775215872008997,2.3075806619600367,0.36765184020415187,0.9225729251741762,0.054968543585091414,0.10329463367571329,-0.0955145039910796,0.9950863175697338,1.597501451143402,1.2163921573202046,0.0,0.0,0.0,0.0,0.0,0.0,lorenz_rho=18.7500,-1.6931398402538784,1.9607519695731037,-0.312617946708568,-1.9718931596113036
0.5688643315207682,0.3223884470505944,2.5548861122965763,0.997396322706177,0.020473467925686994,0.06735639157041774,-0.015637425552327146,-0.25461467486509437,0.6582463569921351,1.77371421064451,0.6703172268049062,0.0,0.0,0.0,0.0,0.0,0.0,lorenz_rho=20.8333,-1.0738491468000249,-1.024513931013261,1.3178778931120476,-2.0462647269425234
0.6051685492681379,0.3085313543844873,2.436235538048227,0.6238178332799956,0.7733956560431804,0.09119401540139527,0.06628817127029388,-0.14414141792705812,0.9624523632583738,1.4888169411080683,0.9481585455288835,0.0,0.0,0.0,0.0,0.0,0.0,lorenz_rho=22.9167,-1.587790441702427,1.6053170615568715,0.35063135141027124,-2.215630525448276
0.6347566474956783,0.2951104796816334,2.3299532040116717,0.38746760716119194,0.9165500148978307,0.06874125385950317,0.07127105730512345,-0.2641483026415711,0.9680113143453314,1.835020652368797,1.1559483872277796,0.0,0.0,0.0,0.0,0.0,0.0,lorenz_rho=25.0000,-1.3271151340934946,1.9304797856872613,-0.261312176695403,-2.077848187328352
0.701088901511317,0.25047318227468823,2.1134302151435147,0.18197689436827297,0.9821820333119008,0.032360373973956566,0.03399514011801785,-0.21628177221914263,0.9964586061296208,2.174026261506697,1.4822153150982629,0.0,0.0,0.0,0.0,0.0,0.0,lorenz_rho=27.0833,-1.1901496615050808,1.6430224696316498,-0.793356143161675,-1.5333746023330361
0.579946944458041,0.34954373850076687,2.402911805469352,0.3275329737909503,0.9397629807947645,0.0789490454250309,0.05774720109123899,-0.14216262995785464,0.9366879888577891,1.60038879774488,1.1057156803443193,0.0,0.0,0.0,0.0,0.0,0.0,lorenz_rho=29.1667,-1.6450393669503836,2.3430072166704266,-0.4164912581906325,-2.5195218156120553
0.6834429588858425,0.2622069391855976,2.1638519415719952,0.4187607567761889,0.9074532524342678,0.03014891272683959,0.016095536402740973,-0.2847346543733074,0.9472596513513901,1.9219533636844435,1.1278707158928962,0.0,0.0,0.0,0.0,0.0,0.0,lorenz_rho=31.2500,-0.987618080700268,1.407504673416979,-0.18028987053812345,-1.677364108190216
0.6461518514466144,0.2688282390351072,2.334601154053498,0.9373789243077396,0.23552446298284763,0.1291900770828479,0.22171807229820703,-0.34625192516080333,0.9835523996074687,1.53368371956529,0.5960730480315711,0.0,0.0,0.0,0.0,0.0,0.0,lorenz_rho=33.3333,-0.8431736049319484,0.40255810789361796,1.1624845214754909,-1.1967158562826132
0.9982842485517645,0.0017157514482355595,1.0127202421339057,-0.0,-0.0,0.9999735151519522,-0.007277980121461905,0.9891177508559419,0.962321537966117,2.466683051227736,0.21135214298119104,0.0,0.0,0.0,0.0,0.0,0.0,lorenz_rho=35.4167,1.2614353744515292,-3.298464622361915,-1.2645195712747441,4.853234671326941
0.9964845019861637,0.003515498013836359,1.0236492036396605,-0.0,-0.0,0.9999534816555297,-0.009645440631943928,0.9924351667564129,0.9665823295901536,3.2630836231348423,0.17612724596544146,0.0,0.0,0.0,0.0,0.0,0.0,lorenz_rho=37.5000,1.9811405176622492,-3.289775334617877,-1.2645195712747441,4.8357148795309515
0.9948707660617644,0.005129233938235639,1.032684245817731,-0.0,-0.0,0.9999367277658677,-0.011249020619104795,0.9947859201465793,0.9683803056517725,2.4708348008412693,0.16047175730266797,0.0,0.0,0.0,0.0,0.0,0.0,lorenz_rho=39.5833,1.2986911574411162,-3.2817744423748416,-1.2645195712747441,4.820376398676101
0.9933387716952617,0.006661228304738223,1.0408330630645386,-0.0,-0.0,0.9999268262194323,-0.012097198300974674,0.9955268044667578,0.9696657285575336,2.5706231786161635,0.14873017428082175,0.0,0.0,0.0,0.0,0.0,0.0,lorenz_rho=41.6667,1.3889884367812462,-3.2718899138955684,-1.2645195712747441,4.8063130364655215
0.9918569773539572,0.008143022646042785,1.0484182003300695,-0.0,-0.0,0.999911205123371,-0.013325984718877804,0.9954494232470571,0.9705043885707173,3.218616036874276,0.14090246315816063,0.0,0.0,0.0,0.0,0.0,0.0,lorenz_rho=43.7500,1.9522121919220439,-3.2643195353382564,-1.2645195712747441,4.7923994948282465
0.9907820757784409,0.00921792422155904,1.0537719721381806,-0.0,-0.0,0.9999128414544832,-0.013202632102019744,0.9961963634586859,0.9709591750962756,3.2843451823352607,0.13698858950956255,0.0,0.0,0.0,0.0,0.0,0.0,lorenz_rho=45.8333,2.0067796367860726,-3.254943042051716,-1.2645195712747441,4.783071410265953
0.9886565103700473,0.011343489629952769,1.064055615945503,-0.0,-0.0,0.9998990398431403,-0.0142095081113373,0.9962556795360126,0.9717810818711692,3.231635948774602,0.12916089406667486,0.0,0.0,0.0,0.0,0.0,0.0,lorenz_rho=47.9167,1.9573433254702217,-3.241434198968844,-1.2645195712747441,4.763678720065102
0.9874070026044819,0.012592997395518073,1.0699403274344241,-0.0,-0.0,0.9998895515329002,-0.014862191471507273,0.9966610736136351,0.9721876499555313,2.4788541659699495,0.125247051206764,0.0,0.0,0.0,0.0,0.0,0.0,lorenz_rho=50.0000,1.2999766001991575,-3.2338042878229034,-1.2645195712747441,4.752230662103915
0.6505927163032196,0.3046681984304896,2.192004653911531,0.23178271950798957,0.2587563155045204,0.9369433542242085,0.03819805098556604,0.9721974388405629,0.036569797419950104,1.8016211436206726,1.000189285650195,0.0,0.0,0.0,0.0,0.0,0.0,ising_T=0.5000,-1.8144992072773514,-0.8433317881699883,-0.6644019515084283,1.6726110175738256
0.6128866755656516,0.2955704487790121,2.4185716729081324,0.2267233153477285,0.26730626636115784,0.933497973385377,-0.07566658395346401,0.989398806990911,0.05379201083853595,1.799646518498454,1.000591735353454,0.0,0.0,0.0,0.0,0.0,0.0,ising_T=0.6875,-2.1217572706242995,-1.326722723318407,-0.6775014508521965,1.2700382988040864
0.6196145712956114,0.29867365538628243,2.3789977645813853,0.22718053273376393,0.2784197573964132,0.9318127836373664,-0.05095469054079532,0.9875687546865874,0.015829790965844293,1.8244952433352721,1.0043034387242566,0.0,0.0,0.0,0.0,0.0,0.0,ising_T=0.8750,-2.0522854096878795,-1.2074345420684656,-0.6763176516025982,1.3340966309302662
0.5759561521953482,0.32455755092370947,2.503006474713611,0.23562082945437407,0.20433938220607284,0.9464576664542883,-0.08334342935574543,0.9843312332737313,0.10108527646834431,1.6877156161548637,1.0140635177993758,0.0,0.0,0.0,0.0,0.0,0.0,ising_T=1.0625,-2.3417816891709653,-1.2640884137118154,-0.6544645523342575,0.9964733786986661
0.5517859852673537,0.35116728172447553,2.532777073310033,0.20642428168740817,0.44455681074360487,0.8675197254482997,0.08466276577941215,0.9891607229016707,0.11788656277552449,1.415373837250286,1.0051635022129053,0.0,0.0,0.0,0.0,0.0,0.0,ising_T=1.2500,-2.6092431633363335,0.3088789314229907,-0.730058465411549,0.517295407277319
0.48850210957727974,0.42280201777398335,2.56345008608627,0.2226351245177468,-0.1474947967720085,0.9633471004911265,0.025322919094971294,0.9253742768151627,0.6016044892340966,1.2396309089658444,1.0045408598186332,0.0,0.0,0.0,0.0,0.0,0.0,ising_T=1.4375,-2.7580947363404373,-0.5989574170524018,-0.6880863441317597,0.32560632847726556
0.5475409891259706,0.37012417537972203,2.5134762541023576,0.1865697502752447,-0.1679840744971135,0.9669841995963593,-0.04375656212009697,0.971623041526952,0.9644068381118978,1.3939203074692967,1.024813027888768,0.0,0.0,0.0,0.0,0.0,0.0,ising_T=1.6250,-2.6155563498744,-1.0144019944470366,-0.7814646019774475,0.790519806686185
0.6237098734344122,0.3188276958328,2.308580794083798,0.16482643008117254,-0.17315146342146503,0.9651304462664927,-0.10664914604037651,0.9796427429467853,0.9513378748945565,1.7561766764410183,0.9934217524576991,0.0,0.0,0.0,0.0,0.0,0.0,ising_T=1.8125,-2.001588406631186,-1.6947691339957198,-0.8377610747618809,1.3952471049428814
0.6871684102949287,0.2930856424278726,2.0207455861153187,0.16786032244611332,-0.21975043848419507,0.9591603338013531,0.05953243650622439,0.9417058960111302,0.9383927271980704,1.0451308407291546,1.0573369015604264,0.0,0.0,0.0,0.0,0.0,0.0,ising_T=2.0000,-2.300850300833081,-1.3824249106321118,-0.8299059064881619,2.041850000576734
0.5707392810810967,0.4185038799568316,2.0958946720051275,0.12428239030265203,-0.6339159236082538,0.7610996617697772,0.058581516799115156,0.9609542879376628,0.9339549753344215,1.698672978924705,1.1125056890748066,0.0,0.0,0.0,0.0,0.0,0.0,ising_T=2.1875,-1.9117025116369852,-1.5766950646676534,-0.9427352190779236,0.08624589655223533
0.5745324694890593,0.41611631620203354,2.079812449222573,-0.10791103319855175,0.8113894915324033,-0.5734828337595524,-0.03346253618484765,0.9459803059831053,0.9334624070549549,1.0479134430903847,1.049551229394632,0.0,0.0,0.0,0.0,0.0,0.0,ising_T=2.3750,-2.3681270859768446,2.138727744751678,-1.5439162084662694,-3.2291929383413835
0.7949654442360558,0.19078269751644256,1.7622051008231043,-0.015064011667679806,0.9937937207657779,-0.11008350498988106,0.005360788014005191,0.8594335622075109,0.975129031926695,2.5054961432966505,0.9462978628300522,0.0,0.0,0.0,0.0,0.0,0.0,ising_T=2.5625,-0.5030879385690475,1.0724455107761557,-1.303522387556,-0.9590170013800177
0.9370573218068943,0.053682295649893574,1.30650228571124,0.00365786123377268,0.999772626817134,-0.019705391116343063,-0.0072809531872863875,0.875113672405632,0.9818720359224529,1.9578529422855897,0.9913689533009513,0.0,0.0,0.0,0.0,0.0,0.0,ising_T=2.7500,-0.4554525328255606,-0.03504598645347173,-1.2550488610263404,0.4219684690057625
0.964901397690542,0.021195527701686527,1.200886812595986,0.009519792259616348,0.9997664597265067,-0.004569414605470112,-0.018855238301960953,0.7582886517687963,0.9822489279746638,2.990458328905416,1.0293827032610718,0.0,0.0,0.0,0.0,0.0,0.0,ising_T=2.9375,0.6101348397223001,-0.33665762176602704,-1.239871508280066,0.6955626579911633
0.9669567681860171,0.02222732226170143,1.1878329204940083,-0.015135213065443057,0.9995710281635884,-0.016426524000151155,0.018943449810506913,0.798901245743216,0.9744005328817273,1.7620056604793164,0.9819485954692386,0.0,0.0,0.0,0.0,0.0,0.0,ising_T=3.1250,-0.4090318587265511,-0.186312729469818,-1.3037067378537293,0.689580474683282
0.9760453179679734,0.015507512708377157,1.1438244334578884,-0.00420541319470353,0.9997708791316627,-0.013727536826702746,-0.01587634948073946,0.9721267614550992,0.9672724348621168,2.3052339347600905,0.9752779663415204,0.0,0.0,0.0,0.0,0.0,0.0,ising_T=3.3125,0.01205235741882225,-0.38335357920013097,-1.2754079695207243,0.772078187355081
0.9750622004916807,0.01401213755868184,1.150995063755405,0.03320601189781432,0.9989437207198186,0.02875661805001195,0.013485567344846914,0.9640257423412117,0.9693367771972083,1.6505917944921225,1.0493322167728751,0.0,0.0,0.0,0.0,0.0,0.0,ising_T=3.5000,-0.6529819661839659,-0.2791181874889195,-1.1785445992649721,0.8584683799666482
0.9656271959593005,0.022362418994730418,1.1933776735620498,0.02869784886782673,0.9991657596581195,0.026458048502806628,0.012007908502161234,0.9851731233998106,0.9720965535484029,2.0217639314404865,0.9957078040630517,0.0,0.0,0.0,0.0,0.0,0.0,ising_T=3.6875,-0.3327278864729701,-0.21601833608962606,-1.1902168588398767,0.7702840424285672
0.9346951847441606,0.04690911243608935,1.3312539764722402,-0.03949011708106985,0.9985783793609933,-0.03517576358292979,-0.006664576659770823,0.9829825717755287,0.9832819765350559,2.125533271497954,1.0468126225470695,0.0,0.0,0.0,0.0,0.0,0.0,ising_T=3.8750,-0.48324812828003283,-0.08807734731062784,-1.3667649634993697,0.36134716161634517
0.9539118966669325,0.034445898251874704,1.2447281905150744,0.012306530468902364,0.9998684818582029,0.003029034301824954,-0.010118954767601537,0.9828643670050325,0.9806013193979837,2.269533528724741,1.005584947533765,0.0,0.0,0.0,0.0,0.0,0.0,ising_T=4.0625,-0.19461458460863312,-0.19879420352954677,-1.232656256407025,0.6155296974016269
0.9343806320548199,0.05611639642070637,1.3174514537157853,-0.03342903647436407,0.9988272023047736,-0.03340358009777785,0.010531870349836934,0.9921147569771751,0.982693640143423,1.9252616338789406,1.0243609950899797,0.0,0.0,0.0,0.0,0.0,0.0,ising_T=4.2500,-0.6176497541648647,0.05286975405162478,-1.351071984857005,0.36755241232436275
0.9477879096090338,0.03877625535490634,1.271090214719799,0.006054369417355705,0.9999665690077639,-0.002391599484662832,0.004948305740815062,0.9951987874038652,0.9846065553417052,2.501847613097482,0.9851545803219015,0.0,0.0,0.0,0.0,0.0,0.0,ising_T=4.4375,-0.009692818073817316,-0.10095373809653346,-1.2488439688327584,0.5506379095804561
0.9482344103999482,0.03734027319724823,1.269430980501105,0.013724750920402753,0.9996959606918225,-0.003956900444257505,-0.02009876432771449,0.9925634487189532,0.984566659219493,1.8555596741004288,1.0242438197031685,0.0,0.0,0.0,0.0,0.0,0.0,ising_T=4.6250,-0.6161899090593272,-0.21243601614921123,-1.2289842868854617,0.5516469517162713
0.9389509857236599,0.04671489158248818,1.308692403455287,0.021253320577246087,0.9997158560164915,0.0069972334370508316,-0.008218413343352323,0.9951128526220181,0.9858332999270496,2.4354732871371567,0.9847977566351748,0.0,0.0,0.0,0.0,0.0,0.0,ising_T=4.8125,-0.11559326456233217,-0.09021166676182325,-1.2094917754838344,0.4943502796208834
0.9381907732001923,0.046295164387102294,1.3159521496369513,0.0029446324649990696,0.99973863099766,-0.012358790127062536,0.01900681817573943,0.989751126965152,0.9860934053724686,2.352275523012944,0.9934837973191524,0.0,0.0,0.0,0.0,0.0,0.0,ising_T=5.0000,-0.20452100671748455,0.014785163175556502,-1.256895509266442,0.448531525843873
0.8419022430470608,0.11137762277903067,1.7217561777224695,0.6640985734753141,0.43643662434688535,0.5390363326358535,0.2791701805982125,-0.18702367471597564,0.8274414771313117,1.0998011993303038,0.36977830447439397,0.0,0.0,0.0,0.0,0.0,0.0,reaction_diffusion_F=0.0100,-0.2518796684902733,-0.18325668269818024,0.45492377657360034,1.7774143715241204
0.8336981488490153,0.11258868494732395,1.7679535554119816,0.6751783725199922,0.40421482165975064,0.5517295503545326,0.2762952162043633,-0.1454709547319208,0.8360352714949615,1.125613128244022,0.451339280871393,0.0,0.0,0.0,0.0,0.0,0.0,reaction_diffusion_F=0.0137,-0.4187050193980867,-0.2686585424876314,0.4836109135797402,1.7778622133880113
0.7857338480044224,0.15676829714596585,1.9283348369119635,0.6841885401043342,0.35362006856528283,0.5044153949549045,0.3903895465176709,-0.1215840596466973,0.787769092490729,1.088643528478602,0.5372960352517093,0.0,0.0,0.0,0.0,0.0,0.0,reaction_diffusion_F=0.0174,-0.7816069058999554,0.34445624091306826,0.5069394875816711,1.263105146221959
0.7768472006343087,0.15350578109666102,1.9810138064775837,0.6873600277131923,0.338379905576329,0.5052665743137873,0.39716611220682446,-0.11923401254804786,0.8284859539543963,1.1222402644608898,0.62282900821683,0.0,0.0,0.0,0.0,0.0,0.0,reaction_diffusion_F=0.0211,-0.9286584384077404,0.33964062872241674,0.5151509090327021,1.2050663565640582
