universe_id,universe_class,score
134,operator_composition,0.9173668223138851
136,recursive_rewrite,0.6952285542198886
137,stochastic_recursive,0.1376106822817874
138,recursive_transform,0.9332131991084964
139,self_application,0.6776792614224549
140,operator_composition,0.9546933942567685
142,recursive_rewrite,0.18547530608061125
143,stochastic_recursive,0.13509279363343996
144,recursive_transform,0.8727902142744697
145,self_application,0.6700884482636096
146,operator_composition,0.9332131991084964
148,recursive_rewrite,0.7386908545363318
149,stochastic_recursive,0.15130736203321837
150,recursive_transform,0.8334686737044965
151,self_application,0.7103689649394007
152,operator_composition,0.9328894393964693
154,recursive_rewrite,0.7623174587010096
155,stochastic_recursive,0.3846078831630275
156,recursive_transform,0.8672993098045797
157,self_application,0.6672963849706592
158,operator_composition,0.8723413923640804
160,recursive_rewrite,0.6251646651970262
161,stochastic_recursive,0.14223190843215028
162,recursive_transform,0.9332134295011936
163,self_application,0.7220980482573929
164,operator_composition,0.9325223300390988
166,recursive_rewrite,0.6977891185578372
167,stochastic_recursive,0.16378716311115993
168,recursive_transform,0.8086116441807001
169,self_application,0.7282102917904398
170,operator_composition,0.8941191524969168
172,recursive_rewrite,0.7416205497920392
173,stochastic_recursive,0.16616043409439873
174,recursive_transform,0.878205706493689
175,self_application,0.6795866532802102
176,operator_composition,0.9335807692512614
178,recursive_rewrite,0.5490973617293731
179,stochastic_recursive,0.18110523395306632
180,recursive_transform,0.8573550325690761
181,self_application,0.521063710663715
182,operator_composition,0.9328460897511259
184,recursive_rewrite,0.5419775365582244
185,stochastic_recursive,0.15051166752240241
186,recursive_transform,0.7025735225788734
187,self_application,0.5985162154005457
188,operator_composition,0.9114588685910088
190,recursive_rewrite,0.8411266278979836
191,stochastic_recursive,0.22143785971211272
192,recursive_transform,0.9392178519093771
193,self_application,0.7293315070238735
194,operator_composition,0.8618908427005024
196,recursive_rewrite,0.1479548425543612
197,stochastic_recursive,0.13070765992460798
198,recursive_transform,0.7220939801673423
199,self_application,0.6704378153053456
200,operator_composition,0.911134027578691
202,recursive_rewrite,0.5802840366710893
203,stochastic_recursive,0.3203925320191773
204,recursive_transform,0.8033227124977462
205,self_application,0.6952319241728959
206,operator_composition,0.9116519588209341
208,recursive_rewrite,0.8143937783639101
209,stochastic_recursive,0.166702994490033
210,recursive_transform,0.8724405505007788
211,self_application,0.7337030000013864
212,operator_composition,0.9330727619630771
214,recursive_rewrite,0.5788181765487157
215,stochastic_recursive,0.16498855949188773
216,recursive_transform,0.9328460897511259
217,self_application,0.6700705871049748
218,operator_composition,0.910873546476681
220,recursive_rewrite,0.23946194990068037
221,stochastic_recursive,0.23742518292089032
222,recursive_transform,0.7722967334431172
223,self_application,0.7202517108565285
224,operator_composition,0.8763667710650255
225,nonlinear_continuous,0.12925823302481487
226,recursive_rewrite,0.5789353301717906
227,stochastic_recursive,0.1485969040502364
228,recursive_transform,0.9554657692782207
229,self_application,0.6813335591301242
230,operator_composition,0.8534747978380639
232,recursive_rewrite,0.7549983236755216
233,stochastic_recursive,0.13534553163842744
234,recursive_transform,0.8063096787531946
235,self_application,0.748475648118171
236,operator_composition,0.9332131991084964
238,recursive_rewrite,0.7424130957072456
239,stochastic_recursive,0.17958245394481875
240,recursive_transform,0.9549577619900363
241,self_application,0.7445971143874534
242,operator_composition,0.9389441772254198
243,nonlinear_continuous,0.11380404686829293
244,recursive_rewrite,0.8122879359035474
245,stochastic_recursive,0.1687387727745574
246,recursive_transform,0.9555968942678853
247,self_application,0.7167459325621931
248,operator_composition,0.8889749953917948
250,recursive_rewrite,0.8121245267382937
251,stochastic_recursive,0.17304515608066517
252,recursive_transform,0.9328894393964693
253,self_application,0.6897797747607304
254,operator_composition,0.9332565470344596
256,recursive_rewrite,0.48933982268842513
257,stochastic_recursive,0.1563053118286194
258,recursive_transform,0.6865769749545605
259,self_application,0.7553371103622128
260,operator_composition,0.9323912067476511
262,recursive_rewrite,0.18174912219132078
263,stochastic_recursive,0.24836312895098467
264,recursive_transform,0.9777281123949236
265,self_application,0.6767904964894759
266,operator_composition,0.9328460897511259
268,recursive_rewrite,0.7156954175475043
269,stochastic_recursive,0.3915152137016349
270,recursive_transform,0.8289301201152499
271,self_application,0.6733847244078315
272,operator_composition,0.8492896890487482
274,recursive_rewrite,0.7260828533482695
275,stochastic_recursive,0.14739668297859332
276,recursive_transform,0.8546464355052859
277,self_application,0.5978701439899281
278,operator_composition,0.9106806814042333
280,recursive_rewrite,0.755844129652719
281,stochastic_recursive,0.21928325198905696
282,recursive_transform,0.7411195866265741
283,self_application,0.6939357176159731
284,operator_composition,0.9333969841798788
286,recursive_rewrite,0.7167606073065842
287,stochastic_recursive,0.18179020903714038
288,recursive_transform,0.9332131991084963
289,self_application,0.5639677766934994
290,operator_composition,0.9319814440811698
292,recursive_rewrite,0.6991812141623748
293,stochastic_recursive,0.18832084786300518
294,recursive_transform,0.8726818922732223
295,self_application,0.7248621031091815
296,operator_composition,0.7515195642015717
298,recursive_rewrite,0.1478315221290165
299,stochastic_recursive,0.19111516888399882
300,recursive_transform,0.8499604545642634
301,self_application,0.6537388327572802
302,operator_composition,0.8716252987477189
304,recursive_rewrite,0.7644533061411254
305,stochastic_recursive,0.1515668286208186
306,recursive_transform,0.9554657692782207
307,self_application,0.6354430940467148
308,operator_composition,0.8722010997119949
309,nonlinear_continuous,0.10380782228790109
311,stochastic_recursive,0.18740390102068538
312,recursive_transform,0.9550981991354557
313,self_application,0.7777494925964171
314,operator_composition,0.9327657426659347
316,recursive_rewrite,0.5688943037098102
317,stochastic_recursive,0.14390826391664968
318,recursive_transform,0.7775429210595909
319,self_application,0.7287428455078052
320,operator_composition,0.8890422878987138
322,recursive_rewrite,0.7784913913057939
323,stochastic_recursive,0.14572491632820683
324,recursive_transform,0.9554657692782207
325,self_application,0.4349973307601225
326,operator_composition,0.8951206351824404
328,recursive_rewrite,0.7154138693541243
329,stochastic_recursive,0.3010262300844646
330,recursive_transform,0.9554657692782207
331,self_application,0.7125835073370828
332,operator_composition,0.9103235787768579
334,recursive_rewrite,0.8129120570898287
335,stochastic_recursive,0.14552289727894385
336,recursive_transform,0.9332141207045711
337,self_application,0.7027013802858804
338,operator_composition,0.6646112896128464
339,nonlinear_continuous,0.15671979920519352
340,recursive_rewrite,0.8077300727111933
341,stochastic_recursive,0.16464202279211615
342,recursive_transform,0.870818595834669
343,self_application,0.7260556270573262
344,operator_composition,0.9105641878179629
346,recursive_rewrite,0.7784675010383579
347,stochastic_recursive,0.13358580227086914
348,recursive_transform,0.7868874135229906
349,self_application,0.6579461050032359
350,operator_composition,0.7969624505149454
352,recursive_rewrite,0.7463283710044752
353,stochastic_recursive,0.1615230519948312
354,recursive_transform,0.8712759490352149
355,self_application,0.7093055646833412
356,operator_composition,0.9323914388597285
357,nonlinear_continuous,0.11432799845079644
358,recursive_rewrite,0.7672103214844461
359,stochastic_recursive,0.1386755657779577
360,recursive_transform,0.8668826420086932
361,self_application,0.5174250487532898
362,operator_composition,0.8924942590221042
364,recursive_rewrite,0.7662614705504462
365,stochastic_recursive,0.14459559635163322
366,recursive_transform,0.8670959155873863
367,self_application,0.5300160058888777
368,operator_composition,0.9383454301881677
370,recursive_rewrite,0.6679627794313079
371,stochastic_recursive,0.14487071310449995
372,recursive_transform,0.9332131991084964
373,self_application,0.7013216539509883
374,operator_composition,0.9554657692782207
376,recursive_rewrite,0.7427508584916761
377,stochastic_recursive,0.12779079003536054
378,recursive_transform,0.9335821465751788
379,self_application,0.6627092950686924
380,operator_composition,0.9170743307646458
382,recursive_rewrite,0.728673072836497
383,stochastic_recursive,0.16815454348043202
384,recursive_transform,0.8076807543724053
385,self_application,0.7217927644819295
386,operator_composition,0.7876983343549165
388,recursive_rewrite,0.6374881400465162
389,stochastic_recursive,0.1918628791671756
390,recursive_transform,0.9335707659384833
391,self_application,0.6899819714475891
392,operator_composition,0.9098652168727572
394,recursive_rewrite,0.7343213518322548
395,stochastic_recursive,0.15750362635278892
396,recursive_transform,0.830733589156157
397,self_application,0.7213402920981462
398,operator_composition,0.9332131991084964
400,recursive_rewrite,0.7091609438784123
401,stochastic_recursive,0.34083237691313695
402,recursive_transform,0.7445576949319188
403,self_application,0.6412470189193977
404,operator_composition,0.87706690603935
405,nonlinear_continuous,0.15409444965106267
406,recursive_rewrite,0.7184196689564856
407,stochastic_recursive,0.14772693624030486
408,recursive_transform,0.8510542603397762
409,self_application,0.6958523805813461
410,operator_composition,0.9096754554127253
412,recursive_rewrite,0.18300378763709124
413,stochastic_recursive,0.3327554735533518
414,recursive_transform,0.9552819842068382
415,self_application,0.6720842910064004
416,operator_composition,0.880856531674331
418,recursive_rewrite,0.7388805061839167
419,stochastic_recursive,0.14925413649533925
420,recursive_transform,0.8713042310733725
421,self_application,0.6074036817623629
422,operator_composition,0.9312899718100284
424,recursive_rewrite,0.7370820178860877
425,stochastic_recursive,0.13483162793766768
426,recursive_transform,0.9777281123949236
427,self_application,0.6207782369948649
428,operator_composition,0.931577242414397
429,nonlinear_continuous,0.120557898586103
430,recursive_rewrite,0.7480164092494164
431,stochastic_recursive,0.15024103388725174
432,recursive_transform,0.8950777515064885
433,self_application,0.5600484103000121
434,operator_composition,0.9332131991084964
436,recursive_rewrite,0.10658913984512242
437,stochastic_recursive,0.3164989755078893
438,recursive_transform,0.9550981991354557
439,self_application,0.6093403116697227
440,operator_composition,0.9333969841798788
442,recursive_rewrite,0.7831666663688875
443,stochastic_recursive,0.2630845002672134
444,recursive_transform,0.8550298600941683
445,self_application,0.7810754071103722
446,operator_composition,0.8735152750377952
448,recursive_rewrite,0.14474728876148157
449,stochastic_recursive,0.20039115322450696
450,recursive_transform,0.9330296444298112
451,self_application,0.5703164176670544
452,operator_composition,0.9333969841798788
454,recursive_rewrite,0.7440221125494344
455,stochastic_recursive,0.1581555235058807
456,recursive_transform,0.9333969841798788
457,self_application,0.7319550594550956
458,operator_composition,0.9177120825503571
460,recursive_rewrite,0.7191815965296127
461,stochastic_recursive,0.15151473058385667
462,recursive_transform,0.9328894393964693
463,self_application,0.7534023238168821
464,operator_composition,0.9385051358659907
465,nonlinear_continuous,0.11999988682663898
466,recursive_rewrite,0.5528856484098221
467,stochastic_recursive,0.15041064490433886
468,recursive_transform,0.9332131991084964
469,self_application,0.5086296460330852
470,operator_composition,0.9328894393964693
471,nonlinear_continuous,0.1320757710545123
472,recursive_rewrite,0.7870081014454516
473,stochastic_recursive,0.1426441264547217
474,recursive_transform,0.8723545474873111
475,self_application,0.6172681497843442
476,operator_composition,0.9105597969850238
478,recursive_rewrite,0.5904126633506965
479,stochastic_recursive,0.12082872337945672
480,recursive_transform,0.9329325569297352
481,self_application,0.665455938785894
482,operator_composition,0.9116428857744688
484,recursive_rewrite,0.7685090873521485
485,stochastic_recursive,0.20541238254472893
486,recursive_transform,0.9395111437161064
487,self_application,0.7299666181420721
488,operator_composition,0.9329323248176578
490,recursive_rewrite,0.3801509023944527
491,stochastic_recursive,0.15280630768830472
492,recursive_transform,0.7914907278199013
493,self_application,0.49913178245822665
494,operator_composition,0.91030309490197
496,recursive_rewrite,0.43788292981404375
497,stochastic_recursive,0.16255512305761088
498,recursive_transform,0.9333440937265322
499,self_application,0.6504140525774836
500,operator_composition,0.9325221894253194
501,nonlinear_continuous,0.10888673241818725
502,recursive_rewrite,0.7530906614227258
503,stochastic_recursive,0.1506134625831943
504,recursive_transform,0.856881500067927
505,self_application,0.6426031154390812
506,operator_composition,0.8717925717896658
508,recursive_rewrite,0.15110374710072838
509,stochastic_recursive,0.15459105701678955
510,recursive_transform,0.8598457172227935
511,self_application,0.6674201442921799
512,operator_composition,0.9098861342999023
514,recursive_rewrite,0.5663706920374756
515,stochastic_recursive,0.27899210323594126
516,recursive_transform,0.9393916336679815
517,self_application,0.6066749187393183
518,operator_composition,0.933580997949864
519,nonlinear_continuous,0.10372362722974704
520,recursive_rewrite,0.6886852500301232
521,stochastic_recursive,0.19166250249671912
522,recursive_transform,0.7831129770718479
523,self_application,0.6734175003664642
524,operator_composition,0.8816282618474709
526,recursive_rewrite,0.7828429882406861
527,stochastic_recursive,0.14559829416508308
528,recursive_transform,0.9332131991084964
529,self_application,0.6938501958473999
530,operator_composition,0.9333969841798789
532,recursive_rewrite,0.16687423881181684
533,stochastic_recursive,0.18237111726042632
534,recursive_transform,0.8193111474476913
535,self_application,0.7226647388308511
536,operator_composition,0.8719998577597325
538,recursive_rewrite,0.6933155894012097
539,stochastic_recursive,0.1750153842572877
540,recursive_transform,0.8728014667880761
541,self_application,0.6588386829600208
542,operator_composition,0.9328460897511259
544,recursive_rewrite,0.33471693383909296
545,stochastic_recursive,0.16141455936307736
546,recursive_transform,0.7989600982334606
547,self_application,0.7026775175201705
548,operator_composition,0.9328460897511259
550,recursive_rewrite,0.7383663074913722
551,stochastic_recursive,0.13020602706468043
552,recursive_transform,0.7291295482523847
553,self_application,0.717323449111887
554,operator_composition,0.8717490850344611
556,recursive_rewrite,0.7181211546799791
557,stochastic_recursive,0.15453628461578128
558,recursive_transform,0.9777281123949236
559,self_application,0.6941472011243346
560,operator_composition,0.9329488313752284
562,recursive_rewrite,0.7490687247950254
563,stochastic_recursive,0.16491658345270055
564,recursive_transform,0.8707466487933708
565,self_application,0.682012427494578
566,operator_composition,0.9335709963311806
568,recursive_rewrite,0.15934179893492662
569,stochastic_recursive,0.13684614171113085
570,recursive_transform,0.8509177228459333
571,self_application,0.4719085087795931
572,operator_composition,0.8673849040113029
574,recursive_rewrite,0.7650737084654288
575,stochastic_recursive,0.19720113710809695
576,recursive_transform,0.8450239884024806
577,self_application,0.6401543851277574
578,operator_composition,0.8495151507531127
580,recursive_rewrite,0.1973439415235767
581,stochastic_recursive,0.17230779301177435
582,recursive_transform,0.8197496631362401
583,self_application,0.48288776668263567
584,operator_composition,0.8949591634819677
585,nonlinear_continuous,0.12082427256125416
586,recursive_rewrite,0.19080690161091518
587,stochastic_recursive,0.14178179839710336
588,recursive_transform,0.7611301838702021
589,self_application,0.7237200414981821
590,operator_composition,0.8866887671342346
592,recursive_rewrite,0.742327260545859
593,stochastic_recursive,0.1375898369644819
594,recursive_transform,0.8081740930689143
595,self_application,0.6456044910139882
596,operator_composition,0.9330296444298112
598,recursive_rewrite,0.7385660824030538
599,stochastic_recursive,0.4851573556697055
600,recursive_transform,0.9550981991354557
601,self_application,0.6151231300346668
602,operator_composition,0.8941618398002846
604,recursive_rewrite,0.7384568953505304
605,stochastic_recursive,0.15899497444910393
606,recursive_transform,0.8873044783581084
607,self_application,0.7055870598224014
608,operator_composition,0.9332565470344596
610,recursive_rewrite,0.6602827887129659
611,stochastic_recursive,0.13437693430801556
612,recursive_transform,0.7731774299058498
613,self_application,0.705806446921113
614,operator_composition,0.8949752040701471
616,recursive_rewrite,0.7696167534909544
617,stochastic_recursive,0.13631178245941666
618,recursive_transform,0.9554657692782207
619,self_application,0.6433734187596196
620,operator_composition,0.9332131991084964
622,recursive_rewrite,0.7794065154690006
623,stochastic_recursive,0.15818561510986506
624,recursive_transform,0.8719407032086968
625,self_application,0.7034002950856623
626,operator_composition,0.9325223300390989
628,recursive_rewrite,0.12467346710643779
629,stochastic_recursive,0.14902900180374556
630,recursive_transform,0.9551413166687216
631,self_application,0.7650311132756404
632,operator_composition,0.8885277728065469
634,recursive_rewrite,0.7570289651421945
635,stochastic_recursive,0.1527502193553103
636,recursive_transform,0.8325638540679119
637,self_application,0.7475969704796368
638,operator_composition,0.8729201735084413
640,recursive_rewrite,0.7839728310199033
641,stochastic_recursive,0.16457783507577106
642,recursive_transform,0.8180414242444565
643,self_application,0.7021460961974715
644,operator_composition,0.9393916336679814
646,recursive_rewrite,0.5584941160916811
647,stochastic_recursive,0.35741022995960514
648,recursive_transform,0.8879732292918701
649,self_application,0.5356527341308127
650,operator_composition,0.8941557737030106
651,nonlinear_continuous,0.10752620759569409
652,recursive_rewrite,0.7142765657880991
653,stochastic_recursive,0.14848135771227466
654,recursive_transform,0.954817324844617
655,self_application,0.6851856854685391
656,operator_composition,0.9547832924625055
658,recursive_rewrite,0.9554657692782207
659,stochastic_recursive,0.20869461471892314
660,recursive_transform,0.8199266298573593
661,self_application,0.71098195538949
662,operator_composition,0.8804373720370998
664,recursive_rewrite,0.6839022419584642
665,stochastic_recursive,0.17562213827564843
666,recursive_transform,0.9333440937265322
667,self_application,0.7799973406632621
668,operator_composition,0.8881798314477256
669,nonlinear_continuous,0.10479260293678982
670,recursive_rewrite,0.6259047211216179
671,stochastic_recursive,0.18726854935026138
672,recursive_transform,0.888458602715088
673,self_application,0.6393921845949968
674,operator_composition,0.9103333586303866
675,nonlinear_continuous,0.1098304373079606
676,recursive_rewrite,0.6202497441376804
677,stochastic_recursive,0.16457074329977506
678,recursive_transform,0.9777281123949236
679,self_application,0.7446536532106294
680,operator_composition,0.9333969841798788
682,recursive_rewrite,0.746182458241011
683,stochastic_recursive,0.1578731013064778
684,recursive_transform,0.7921755980811065
685,self_application,0.6664825490648092
686,operator_composition,0.838218558235926
688,recursive_rewrite,0.7302302204094364
689,stochastic_recursive,0.1463347565550831
690,recursive_transform,0.9330296444298112
691,self_application,0.6965480923584368
692,operator_composition,0.9103810991086692
694,recursive_rewrite,0.16862895540955936
695,stochastic_recursive,0.13323284909729272
696,recursive_transform,0.8152983483100256
697,self_application,0.6420060211922953
698,operator_composition,0.8718551344473293
700,recursive_rewrite,0.7172307158278866
701,stochastic_recursive,0.13274485723445806
702,recursive_transform,0.9777281123949236
703,self_application,0.6719233849927805
704,operator_composition,0.9105583896157059
706,recursive_rewrite,0.8237150139324789
707,stochastic_recursive,0.17235402850574877
708,recursive_transform,0.8289712083846819
709,self_application,0.7345961191213022
710,operator_composition,0.8947030803948441
712,recursive_rewrite,0.7288400904681274
713,stochastic_recursive,0.1448484104909793
714,recursive_transform,0.8311489195583809
715,self_application,0.5069108880971298
716,operator_composition,0.9332131991084963
718,recursive_rewrite,0.9113377433341273
719,stochastic_recursive,0.14681742940652898
720,recursive_transform,0.6348372752626756
721,self_application,0.7374322029981781
722,operator_composition,0.9314176105305985
724,recursive_rewrite,0.6810420973388089
725,stochastic_recursive,0.16863830178807826
726,recursive_transform,0.8729814347271914
727,self_application,0.668610956693698
728,operator_composition,0.8948267771253788
730,recursive_rewrite,0.6971089201519101
731,stochastic_recursive,0.12082799822166501
732,recursive_transform,0.8492506511960187
733,self_application,0.6732648235652352
734,operator_composition,0.9328460897511259
735,nonlinear_continuous,0.10407045009864369
736,recursive_rewrite,0.4375266957838385
737,stochastic_recursive,0.15919200237067532
738,recursive_transform,0.9547832924625055
739,self_application,0.6985143596975267
740,operator_composition,0.872679855146712
742,recursive_rewrite,0.7642408254544165
743,stochastic_recursive,0.1491744809627994
744,recursive_transform,0.8779709460239973
745,self_application,0.6368049933978271
746,operator_composition,0.8899527325844426
748,recursive_rewrite,0.7263757362413193
749,stochastic_recursive,0.14945909782910605
750,recursive_transform,0.6665049705630123
751,self_application,0.7485909444002201
752,operator_composition,0.9327151985717557
754,recursive_rewrite,0.759327840979823
755,stochastic_recursive,0.13599785594743685
756,recursive_transform,0.7900266210459228
757,self_application,0.6793903427861275
758,operator_composition,0.8846656273506728
760,recursive_rewrite,0.7496346591558828
761,stochastic_recursive,0.17869659671209615
762,recursive_transform,0.976956491299179
763,self_application,0.6439757260631744
764,operator_composition,0.9393485161347155
766,recursive_rewrite,0.7835294545641438
767,stochastic_recursive,0.21658754541784708
768,recursive_transform,0.8721949346348942
769,self_application,0.6793105047212429
770,operator_composition,0.8507657582537984
772,recursive_rewrite,0.611759715885301
773,stochastic_recursive,0.14316885613434116
774,recursive_transform,0.8104862711811383
775,self_application,0.7081679596888577
776,operator_composition,0.8947650758949759
778,recursive_rewrite,0.1690909948678493
779,stochastic_recursive,0.16614550327026256
780,recursive_transform,0.8502584808233932
781,self_application,0.6806327154943961
782,operator_composition,0.8942803108914542
784,recursive_rewrite,0.5753786004868162
785,stochastic_recursive,0.1876689455919368
786,recursive_transform,0.9394018656793622
787,self_application,0.39368665116250545
788,operator_composition,0.9327657426659346
790,recursive_rewrite,0.7596814608738014
791,stochastic_recursive,0.14934276574679772
792,recursive_transform,0.8782250497947335
793,self_application,0.7251152288988196
794,operator_composition,0.9330296444298112
796,recursive_rewrite,0.7505930125896944
797,stochastic_recursive,0.1929556601675919
798,recursive_transform,0.9550981991354557
799,self_application,0.6282945512498235
800,operator_composition,0.9332131991084963
801,nonlinear_continuous,0.12458772922519157
802,recursive_rewrite,0.14163093510598657
803,stochastic_recursive,0.19832818365292737
804,recursive_transform,0.9777281123949236
805,self_application,0.6891185537271807
806,operator_composition,0.9332563166417623
808,recursive_rewrite,0.6239418913030346
809,stochastic_recursive,0.17693710093018578
810,recursive_transform,0.8166034371740594
811,self_application,0.7128979719694468
812,operator_composition,0.9332472366191534
814,recursive_rewrite,0.7441542201428725
815,stochastic_recursive,0.1645533680865361
816,recursive_transform,0.8069149056191119
817,self_application,0.6252720201001705
818,operator_composition,0.9103860239053974
820,recursive_rewrite,0.736331431832696
821,stochastic_recursive,0.3441607160166815
822,recursive_transform,0.8084817932928002
823,self_application,0.5920122017232848
824,operator_composition,0.8947704979069251
826,recursive_rewrite,0.6738695679855353
827,stochastic_recursive,0.1392856122721844
828,recursive_transform,0.8271758376933536
829,self_application,0.705756220065615
830,operator_composition,0.9388288955780177
832,recursive_rewrite,0.1606786312258961
833,stochastic_recursive,0.13057148504666127
834,recursive_transform,0.8289004290278602
835,self_application,0.6682866646515424
836,operator_composition,0.9100075867954514
838,recursive_rewrite,0.7827357585389072
839,stochastic_recursive,0.12123654371475334
840,recursive_transform,0.8507561230359089
841,self_application,0.7576814034654645
842,operator_composition,0.9326625350724407
844,recursive_rewrite,0.18945109299470797
845,stochastic_recursive,0.15115731339245508
846,recursive_transform,0.8509229056584788
847,self_application,0.6574995863080481
848,operator_composition,0.9330296444298111
850,recursive_rewrite,0.15680298766265655
851,stochastic_recursive,0.18386366992510905
852,recursive_transform,0.8342360900544583
853,self_application,0.7301733414537677
854,operator_composition,0.9328894393964693
855,nonlinear_continuous,0.13829713397439025
856,recursive_rewrite,0.7195662846305493
857,stochastic_recursive,0.27537193003177385
858,recursive_transform,0.8707737086711511
859,self_application,0.6752964017430814
860,operator_composition,0.8869660901460472
862,recursive_rewrite,0.7171179864799989
863,stochastic_recursive,0.13442926469493022
864,recursive_transform,0.8263861504189404
865,self_application,0.7566959243535464
866,operator_composition,0.9110919913457157
867,nonlinear_continuous,0.10612840073391494
868,recursive_rewrite,0.9554657692782207
869,stochastic_recursive,0.16279587373613058
870,recursive_transform,0.8449700933901425
871,self_application,0.715062250877275
872,operator_composition,0.9328460897511259
874,recursive_rewrite,0.7630639274582638
875,stochastic_recursive,0.15923867293217864
876,recursive_transform,0.7716913652046614
877,self_application,0.7393829099508633
878,operator_composition,0.8730453210943316
879,nonlinear_continuous,0.10098178892805298
880,recursive_rewrite,0.5825971076168912
881,stochastic_recursive,0.1543516134756333
882,recursive_transform,0.8014315401858596
883,self_application,0.7333603402270296
884,operator_composition,0.9101498022064649
886,recursive_rewrite,0.12441339089055314
887,stochastic_recursive,0.13048868461857666
888,recursive_transform,0.933072761963077
889,self_application,0.6622621404470753
890,operator_composition,0.849232869587021
892,recursive_rewrite,0.6045187546200296
893,stochastic_recursive,0.16449883545241784
894,recursive_transform,0.9554657692782207
895,self_application,0.5701303362737733
896,operator_composition,0.9104637838101997
898,recursive_rewrite,0.7500554472280216
899,stochastic_recursive,0.1658661190728603
900,recursive_transform,0.8559458687590786
901,self_application,0.741028213667972
902,operator_composition,0.9101936195664362
904,recursive_rewrite,0.6920760258472155
905,stochastic_recursive,0.3310586517040398
