universe_id,universe_class,trajectory_length,bundling_score,bundled,persistence_score,persistent,constraint_score,constrained,neighborhood_score,structured,mean_proximity,proximity_emerged,separation_ratio,near_distinction
17,stochastic_recursive,51,0.591837963594872,False,0.8842357148185355,True,0.0,False,0.18200586015132475,False,0.41451988464118306,False,1.480462123149016,True
18,recursive_transform,51,0.7773506734327553,False,0.9581903723732733,True,0.15993635847092574,False,0.0,False,0.4738693510692386,False,79.75846765463356,False
19,self_application,51,0.7497300933478197,False,0.98424338409077,True,0.14645734517992398,False,0.9875441980898277,True,0.7169937551770854,True,33.28876673825289,False
20,operator_composition,51,0.7431624386599404,False,0.9999999348673214,True,3.380512197241539e-05,False,0.0,False,0.43579904466230857,False,5570.483643195486,False
21,nonlinear_continuous,51,0.0,False,0.9915324369071543,True,0.0012933680897248684,False,0.9978357931904817,True,0.4976653995468402,True,2.7623801001172037,True
22,recursive_rewrite,51,0.6818933367067391,False,0.9971138821284296,True,0.039942424680789464,False,0.9964228723375517,True,0.6788431289633774,True,21.33696535526587,False
23,stochastic_recursive,51,0.22529953146419568,False,0.3694847487236634,False,0.11246349157521648,False,0.0,False,0.1768119429407689,False,2.6032493384222475,True
24,recursive_transform,51,0.7479165647008135,False,0.9511584055786739,True,0.10652570024271188,False,0.0,False,0.4514001676305498,False,73.85037200566755,False
25,self_application,51,0.6684837639464734,False,0.9970871813426565,True,0.06758729740594949,False,0.9742838646640788,True,0.6768605268397896,True,14.256817881733065,False
26,operator_composition,51,0.763973588243975,False,0.9731655689181388,True,0.12405537932592808,False,0.0,False,0.46529863412201045,False,81.9759742191367,False
27,nonlinear_continuous,51,0.0,False,0.9912489219466207,True,0.0,False,0.9964566264329677,True,0.4969263870948971,True,2.8353334032104707,True
28,recursive_rewrite,51,0.5745845791397596,False,0.9514224539461492,True,0.32408315051892017,True,0.5642750472258863,True,0.6035913077076788,True,6.62853789999609,False
29,stochastic_recursive,51,0.3543850233692725,False,0.9083760617190083,True,0.0,False,0.0,False,0.3156902712720702,False,3.398013125411113,True
30,recursive_transform,51,0.8175330719972485,False,0.9907138340335945,True,0.27151088707154036,True,0.9839911170332206,True,0.7659372275339009,True,31.727686299190907,False
31,self_application,51,0.7202717701764595,False,0.9992992839055577,True,0.06948365417604341,False,0.9944336408208161,True,0.6958720872697193,True,2.517736402105133,True
32,operator_composition,51,0.7381519696221219,False,0.0,False,0.000470951722118447,False,0.0,False,0.1846557303360601,False,1097.549114868432,False
33,nonlinear_continuous,51,0.0,False,0.9912266109211441,True,0.011437369790997954,False,0.9997074084537646,True,0.5005928472914767,True,2.8171714137636914,True
34,recursive_rewrite,51,0.7766524829421523,False,0.9930661605328844,True,1.0,True,0.0,False,0.6924296608687592,True,54.24562113919807,False
35,stochastic_recursive,51,0.5067512928047716,False,0.8758737242774342,True,0.0,False,0.0,False,0.34565625427055147,False,4.854475818591575,True
36,recursive_transform,51,0.7811702025892161,False,0.9847925708820379,True,0.12950729266926797,False,0.9649947135035407,True,0.7151161949110156,True,80.77962668694158,False
37,self_application,51,0.7286780016588262,False,0.9980518651406313,True,0.13163428118522089,False,0.9947215124880366,True,0.7132714151181787,True,20.639398187480705,False
38,operator_composition,51,0.7334201676834632,False,0.9762845284869969,True,0.0010965458707690868,False,0.0,False,0.42770031051030727,False,355.24641931074,False
39,nonlinear_continuous,51,0.0,False,0.9906479005724705,True,0.0,False,0.9930939373935656,True,0.495935459491509,True,2.8555240228349756,True
40,recursive_rewrite,51,0.7125980237573742,False,0.9968604180900769,True,0.0,False,0.9978293023404934,True,0.6768219360469862,True,29.85999184172675,False
41,stochastic_recursive,51,0.14935295174780291,False,0.30897345651186714,False,0.0,False,0.0,False,0.11458160206491752,False,1.0768048995575714,True
42,recursive_transform,51,0.7896740287489348,False,0.9885558334753309,True,0.09103221936174387,False,0.6189133286488038,True,0.6220438525587033,True,88.89344914206815,False
43,self_application,51,0.6841389499691409,False,0.9987882724575158,True,0.07854524309744519,False,0.9895327182836946,True,0.6877512959519492,True,16.89797454163233,False
44,operator_composition,51,0.747697301110087,False,0.9999623617788732,True,0.0004558589550224211,False,0.0,False,0.43702888046099564,False,1287.0049412673764,False
45,nonlinear_continuous,51,0.0,False,0.9920108936184264,True,0.0,False,0.9944768686690457,True,0.49662194057186804,True,2.7652467900121627,True
46,recursive_rewrite,51,0.37126684733551235,False,0.9303189886225919,True,0.5269435660616066,True,0.8047203839433604,True,0.6583124464907678,True,4.305206939122985,True
47,stochastic_recursive,51,0.33682206243111,False,0.8468816753544782,True,0.0,False,0.0,False,0.29592593444639703,False,0.968005974222931,True
48,recursive_transform,51,0.7792303307424467,False,0.9849700423850174,True,0.5563883053576465,True,0.9794829321463979,True,0.8250179026578771,True,1.0863390915545523,True
49,self_application,51,0.7038008030991181,False,0.9975946560874892,True,0.10762459024613874,False,0.9993765033405047,True,0.7020991381933126,True,19.678603426415943,False
50,operator_composition,51,0.7611120785672801,False,0.9982230384589722,True,0.007434743810162322,False,0.0,False,0.44169246520910366,False,345.2683903646267,False
51,nonlinear_continuous,51,0.1555518868847106,False,0.9908167046271936,True,0.0,False,0.9189920352394623,True,0.5163401566878416,True,2.438051130263961,True
52,recursive_rewrite,51,0.7460085227135288,False,0.9957431483425835,True,0.07618531593107268,False,0.9505399946848014,True,0.6921192454179965,True,68.92203118323187,False
53,stochastic_recursive,51,0.18379953581052497,False,0.6645296744545401,True,0.0,False,0.011617732685489398,False,0.21498673573763863,False,2.629903902223039,True
54,recursive_transform,51,0.8470697707875454,False,0.9959009947947155,True,0.028405206302356992,False,0.9998226048211682,True,0.7177996441764465,True,49.23136096275698,False
55,self_application,51,0.7107345052416236,False,0.9982223012377707,True,0.0,False,0.9963143794602809,True,0.6763177964849187,True,3.060484290533347,True
56,operator_composition,51,0.7374916028950155,False,0.0,False,0.0006888284023205271,False,0.0,False,0.184545107824334,False,849.662032356845,False
57,nonlinear_continuous,51,0.0,False,0.9920477239595683,True,0.012982550747766806,False,0.9861329247897535,True,0.49779079987427216,True,3.232580850066431,True
58,recursive_rewrite,51,0.7073280599160098,False,0.9900323684013678,True,0.3025080183045443,True,0.9836326217223942,True,0.745875267086079,True,1.8908638527927701,True
59,stochastic_recursive,51,0.3447169148257394,False,0.7378624264950686,True,0.0,False,0.0,False,0.270644835330202,False,0.45283673872175595,False
60,recursive_transform,51,0.7995459293544619,False,0.9938052457361444,True,0.16139110880303034,False,0.9938147810782485,True,0.7371392662429713,True,55.22751820902407,False
61,self_application,51,0.6655661518352942,False,0.9942129284122369,True,0.0047590653026590435,False,0.9999554731242599,True,0.6661234046686125,True,3.089487645041248,True
62,operator_composition,51,0.7574983772251047,False,0.9869448381669809,True,0.0,False,0.9643576404904717,True,0.6772002139706392,True,156.96763727452137,False
63,nonlinear_continuous,51,0.0,False,0.9933429170298,True,0.021744486538013467,False,0.9886820157804158,True,0.5009423548370573,True,3.187408157207188,True
64,recursive_rewrite,51,0.7809788245233272,False,0.9195521010879627,True,0.31223600032219656,True,0.9749778962031801,True,0.7469362055341666,True,22.341332309546896,False
65,stochastic_recursive,51,0.5131372108470301,False,0.9227296712279914,True,0.0,False,0.052950647745620825,False,0.3722043824551606,False,8.837256828719589,False
66,recursive_transform,51,0.7400387633547162,False,0.9981802252603362,True,0.00824310219359395,False,0.0,False,0.4366155227021616,False,262.4121835213118,False
67,self_application,51,0.724760313266946,False,0.9907474015337049,True,0.23709223419883735,True,0.9938244984464518,True,0.736606111861485,True,16.87155432077956,False
68,operator_composition,51,0.7391074665632,False,0.0,False,0.000533432148660223,False,0.0,False,0.18491022467796506,False,1165.587056870013,False
69,nonlinear_continuous,51,0.0,False,0.9910784240226442,True,0.0,False,0.9946432853798269,True,0.4964304273506178,True,2.699659087765985,True
70,recursive_rewrite,51,0.7258363541430737,False,0.9978286199647779,True,0.059931584449319855,False,0.9721911099754561,True,0.6889469171331568,True,45.653322494939204,False
71,stochastic_recursive,51,0.4137792919208857,False,0.5734281860717405,True,0.0,False,0.4311330090324964,False,0.35458512175628065,False,0.9932843560339265,True
72,recursive_transform,51,0.8007179682198449,False,0.9035809397586041,True,0.2916696436584434,True,0.9774417765090175,True,0.7433525820364775,True,0.9552565649874248,True
73,self_application,51,0.6964012620540706,False,0.9978756356438789,True,0.016054493277637322,False,0.9993755201618025,True,0.6774267277843474,True,2.9255267076936557,True
74,operator_composition,51,0.7429413739060412,False,0.9998367890719965,True,0.0009681711072750748,False,0.0,False,0.4359365835213282,False,1086.8944880982901,False
75,nonlinear_continuous,51,0.03673198666365006,False,0.9912599956662941,True,0.0,False,0.9875711687813408,True,0.5038907877778213,True,2.9932129217555303,True
76,recursive_rewrite,51,0.7337320514338127,False,0.9964189812057789,True,0.290690294267076,True,0.9962963264404538,True,0.7542844133367804,True,27.047488827294536,False
77,stochastic_recursive,51,0.7033915517002335,False,0.9589298287121607,True,0.0,False,0.1748263035792583,False,0.45928692099791313,False,6.389655520733701,False
78,recursive_transform,51,0.7361710512799082,False,0.9797623323576768,True,0.07552667739962743,False,0.9844410949334098,True,0.6939752889926556,True,56.20296156898221,False
79,self_application,51,0.7106913792238044,False,0.9994097249194173,True,0.0,False,0.9965356787111863,True,0.676659195713602,True,15.83896019720466,False
80,operator_composition,51,0.7527004240838825,False,0.9990061500412549,True,0.0009992021227633544,False,0.0,False,0.4381764440619752,False,734.8256037570832,False
81,nonlinear_continuous,51,0.051117894048394265,False,0.9910757482962161,True,0.0,False,0.9732249631530479,True,0.5038546513744145,True,3.1290531931006482,True
82,recursive_rewrite,51,0.8408543644385275,False,0.9888972645705506,True,1.0,True,0.0,False,0.7074379072522695,True,38.85063715416189,False
83,stochastic_recursive,51,0.3848644185181612,False,0.7784136790684537,True,0.0,False,0.0,False,0.2908195243966537,False,5.593674012450112,False
84,recursive_transform,51,0.7986507906665189,False,0.993023927275795,True,0.07764999049973612,False,0.9984214883244992,True,0.7169365491916373,True,77.22848916291764,False
85,self_application,51,0.7895435816887755,False,0.9713361499910163,True,0.08037840091827775,False,0.9897604595892654,True,0.7077546480468337,True,24.483495966783103,False
86,operator_composition,51,0.7403283739789686,False,0.0,False,4.208903288147708e-05,False,0.0,False,0.1850926157529625,False,3396.690700619011,False
87,nonlinear_continuous,51,0.0,False,0.9910745496219913,True,0.00881179802976444,False,0.996354752751301,True,0.4990602751007642,True,2.788799585265033,True
88,recursive_rewrite,51,0.7628180367202811,False,0.9170944083893614,True,0.35437921313140736,True,0.982443940334961,True,0.7541838996440027,True,1.3099317127040402,True
89,stochastic_recursive,51,0.2254679959327132,False,0.5075103537239615,True,0.0,False,0.025468995825142407,False,0.18961183637045426,False,3.7314551667069664,True
90,recursive_transform,51,0.7649107661146582,False,0.9990242342367828,True,0.03727308419792825,False,0.9948282804563271,True,0.6990090912514242,True,132.48084160147548,False
91,self_application,51,0.6998728829619343,False,0.9948771208352271,True,0.12821120400341393,False,0.8723529730269841,True,0.6738285452068898,True,14.529825921373087,False
92,operator_composition,51,0.7346276884530073,False,0.9910847811532898,True,0.0,False,0.9947709484048703,True,0.6801208545027919,True,96.23542780858908,False
93,nonlinear_continuous,51,0.08411060635950401,False,0.9910493781204696,True,0.0,False,0.9935762503435632,True,0.5171840587058842,True,2.683685930417868,True
94,recursive_rewrite,51,0.7118277115465059,False,0.9971823564131311,True,0.0,False,0.9930977908164509,True,0.6755269646940221,True,34.668312294580936,False
95,stochastic_recursive,51,0.40378356973296126,False,0.6765716295211239,True,0.0,False,0.0,False,0.2700887998135213,False,2.4803746778236557,True
96,recursive_transform,51,0.7487996766706975,False,0.9998329529688276,True,0.000240594401086445,False,0.0,False,0.4372183060101529,False,1319.7772621300878,False
97,self_application,51,0.733208545899992,False,0.9985013170996332,True,0.09636978364682483,False,0.9985430464795205,True,0.7066556732814926,True,27.921533059250734,False
98,operator_composition,51,0.758970023147201,False,0.9934560756878937,True,0.05684826897061,False,0.9855650561491869,True,0.6987098559887228,True,124.38285721169774,False
99,nonlinear_continuous,51,0.0,False,0.9912410242384818,True,0.0010998561859034898,False,0.9758320425844661,True,0.49204323075221285,True,2.9877712464676587,True
100,recursive_rewrite,51,0.45739752743406786,False,0.9850633094482408,True,0.30634127182810594,True,0.7365935754274686,True,0.6213489210344708,True,1.8827669359685046,True
101,stochastic_recursive,51,0.47864844459349937,False,0.8706989842066905,True,0.0,False,0.0,False,0.33733685720004747,False,4.698298389352395,True
102,recursive_transform,51,0.7330570066649886,False,0.9974332571375111,True,0.07447141070108773,False,0.9964912171560832,True,0.7003632229149177,True,47.017269374306075,False
103,self_application,51,0.7282285038752192,False,0.9985236372090754,True,0.0,False,0.999846713315318,True,0.6816497135999032,True,24.814820736779527,False
104,operator_composition,51,0.7492837028745656,False,0.9988456926144806,True,0.000907717973313893,False,0.0,False,0.43725927836559003,False,929.2908134864524,False
105,nonlinear_continuous,51,0.023057058928140004,False,0.9906422194913835,True,0.0,False,0.9915600367395765,True,0.5013148287897751,True,2.8115631538929082,True
106,recursive_rewrite,51,0.7018599985027436,False,0.9966801974095354,True,0.2437715234653573,True,0.9785729809356138,True,0.7302211750783125,True,2.3118623682581414,True
107,stochastic_recursive,51,0.6212164576276089,False,0.9423717618644147,True,0.0,False,0.061334790867644325,False,0.406230752589917,False,0.5937776911141432,True
108,recursive_transform,51,0.7931621775674197,False,0.984407277929473,True,0.12772473604083467,False,0.9810990372627956,True,0.7215983072001307,True,78.42710350110055,False
109,self_application,51,0.6134323321588726,False,0.996329765708815,True,0.014202548824401143,False,0.9776574313905163,True,0.6504055195206513,True,3.5996009204075383,True
110,operator_composition,51,0.7425188575535323,False,0.9999995055433826,True,2.038088129795494e-06,False,0.0,False,0.43563010029626115,False,24125.925990659103,False
111,nonlinear_continuous,51,0.0,False,0.9912811611535041,True,0.03319963863819756,False,0.9748680778859614,True,0.4998372194194157,True,2.967226093487146,True
112,recursive_rewrite,51,0.6641833099711881,False,0.9658021320980323,True,0.44716667429280493,True,0.9080827319087997,True,0.7463087120677062,True,9.743839287629367,False
113,stochastic_recursive,51,0.17769806503181634,False,0.48555547365325097,False,0.0,False,0.12914373836153142,False,0.1980993192616497,False,1.1666420395738202,True
114,recursive_transform,51,0.7493698163323275,False,0.999241746073152,True,0.00590847493411599,False,0.0,False,0.4386300093348989,False,458.1655664873556,False
115,self_application,51,0.7127441720140674,False,0.9992665008724045,True,0.04175952362422567,False,0.9932961971686244,True,0.6867665984198305,True,32.422221088253906,False
116,operator_composition,51,0.7475570167041756,False,0.9989430555088735,True,0.008086806797362197,False,0.0,False,0.43864671975260283,False,379.7616585327214,False
117,nonlinear_continuous,51,0.0,False,0.9911936613931585,True,0.0,False,0.9948381647445355,True,0.4965079565344235,True,2.6959315267387725,True
118,recursive_rewrite,51,0.5926212164060277,False,0.9958028421588434,True,0.14952863785448037,False,0.9774409274273541,True,0.6788484059616764,True,9.002904965178866,False
119,stochastic_recursive,51,0.4982009661721429,False,0.7870196588432795,True,0.0,False,0.3546996892515398,False,0.4099800785667405,False,0.5499867251641654,True
120,recursive_transform,51,0.7493910512885299,False,0.953935654187336,True,0.3107742317554501,True,0.9876192560126733,True,0.7504300483109974,True,1.3675129126228514,True
121,self_application,51,0.4867180392279505,False,0.9948287500833854,True,0.05374606845557956,False,0.996776384021088,True,0.6330173104470008,True,4.908788401692494,True
122,operator_composition,51,0.7369364149320222,False,0.8725942327268252,True,0.0008103629677495026,False,0.0,False,0.40258525265664924,False,714.0737269564461,False
123,nonlinear_continuous,51,0.0,False,0.9915134730224053,True,0.02917962672024718,False,0.9941840008160746,True,0.5037192751396817,True,2.9938026407945504,True
124,recursive_rewrite,51,0.7563144671504063,False,0.9858226657192272,True,0.02266905182696135,False,0.9112128272543127,True,0.669004752987727,True,140.01592907701936,False
125,stochastic_recursive,51,0.7064128586633094,False,0.9551913002502828,True,0.0,False,0.026473830503208295,False,0.42201949735420013,False,0.23660650500787322,False
126,recursive_transform,51,0.8720464840576778,False,0.9933929372183111,True,0.021804253276195028,False,0.99863501380231,True,0.7214696720886236,True,33.480854980748525,False
127,self_application,51,0.7119997377865767,False,0.9942927810358947,True,0.012295868247440271,False,0.9972346690273761,True,0.678955764024322,True,27.125530559961806,False
128,operator_composition,51,0.7424039776389186,False,0.9929484772991755,True,0.00010665030798210651,False,0.0,False,0.43386477631151904,False,3282.007210398514,False
129,nonlinear_continuous,51,0.0,False,0.9930824372926302,True,0.042199744716005724,False,0.9593442002730118,True,0.498656595570412,True,3.11985018059474,True
130,recursive_rewrite,51,0.7089134773525363,False,0.9740033089719135,True,0.25031352768819815,True,0.8194343446495476,True,0.6881661646655488,True,20.965065138829463,False
131,stochastic_recursive,51,0.43065770916575213,False,0.8779176808100039,True,0.0,False,0.0,False,0.327143847493939,False,0.9876552677669033,True
132,recursive_transform,51,0.7493031770408372,False,0.999731088783843,True,0.0021187000619090645,False,0.0,False,0.4377882414716473,False,724.0182498182675,False
133,self_application,51,0.5672637548150404,False,0.9960279737152219,True,0.07187936267614853,False,0.9975988010141024,True,0.6581924730551283,True,3.0773260304607803,True
134,operator_composition,51,0.7571506671450987,False,0.9965085383712108,True,0.0006967366117628547,False,0.0,False,0.43858898553201814,False,564.9053893768895,False
135,nonlinear_continuous,51,0.059634094992968845,False,0.991446649088055,True,0.0,False,0.9731984772576834,True,0.5060698053346768,True,2.960445477992521,True
136,recursive_rewrite,51,0.6957422904423761,False,0.9672032148575452,True,0.07492949599238409,False,0.9952366760465805,True,0.6832779193347215,True,2.9767126636162096,True
137,stochastic_recursive,51,0.5381358895585835,False,0.9443570837022575,True,0.0,False,0.0,False,0.37062324331521024,False,8.673014051993668,False
138,recursive_transform,51,0.7469732229117945,False,0.9998935659684597,True,0.0008200675333118068,False,0.0,False,0.43692171410339153,False,1136.9318320855912,False
139,self_application,51,0.7265556695566489,False,0.9995511339054085,True,0.04374186981169399,False,0.9334014546282077,True,0.6758125319754897,True,45.884181779776966,False
140,operator_composition,51,0.7452730248090195,False,0.9997571357634889,True,2.3102840316515095e-05,False,0.0,False,0.43626331585320627,False,3090.606555334026,False
141,nonlinear_continuous,51,0.05214436801208587,False,0.9909333165311909,True,0.0,False,0.9576794307525369,True,0.5001892788239535,True,3.112502261270581,True
142,recursive_rewrite,51,0.288034973981028,False,0.9924504985248178,True,0.33059895928064315,True,0.9227254377277881,True,0.6334524673785693,True,2.3784519848852335,True
143,stochastic_recursive,51,0.6617694052542189,False,0.9417086343464799,True,0.0,False,0.0,False,0.40086950990017467,False,4.844429715360336,True
144,recursive_transform,51,0.8577003002026329,False,0.9956951700199912,True,0.0,False,0.9986946069602454,True,0.7130225192957174,True,40.93448947390606,False
145,self_application,51,0.7284625972500353,False,0.9998085085887527,True,0.0,False,0.9995317954082262,True,0.6819507253117535,True,26.57663684973369,False
146,operator_composition,51,0.7451364816683506,False,0.9999523835678698,True,0.00044738847512668415,False,0.0,False,0.43638406342783675,False,1578.043361561922,False
147,nonlinear_continuous,51,0.0,False,0.991922888724575,True,0.010147041627624344,False,0.9264970759816553,True,0.4821417515834637,True,3.141288008581341,True
148,recursive_rewrite,51,0.7219832855884792,False,0.9981027726415337,True,0.2671244210053574,True,0.9899416051017385,True,0.7442880210842773,True,15.89238085801604,False
149,stochastic_recursive,51,0.6948608373006943,False,0.9509504768099195,True,0.0,False,0.0,False,0.4114528285276534,False,1.5571261934985505,True
150,recursive_transform,51,0.7886094512710311,False,0.9878361057781687,True,0.0,False,0.994394473945441,True,0.6927100077486602,True,58.81436038430908,False
151,self_application,51,0.7003227817776362,False,0.996281072859966,True,0.0,False,0.999153954798554,True,0.673939452359039,True,22.39329506403549,False
152,operator_composition,51,0.7476621266480306,False,0.9996304365001071,True,4.4116108674806746e-05,False,0.0,False,0.43683416981420314,False,1745.1058345875126,False
153,nonlinear_continuous,51,0.0,False,0.9919046928777141,True,0.0,False,0.9996382646577394,True,0.4978857393838634,True,2.805911935068373,True
154,recursive_rewrite,51,0.7472195603820887,False,0.9963101023935997,True,0.006521112202371026,False,0.8915084649218328,True,0.660389809974973,True,281.6793601895164,False
155,stochastic_recursive,51,0.8283563165465081,False,0.9768200051228333,True,0.0,False,0.061296838974743736,False,0.46661829016102124,False,0.598005576628334,True
156,recursive_transform,51,0.8010424709679522,False,0.9883575278915213,True,0.34441617843520317,True,0.9851428859100702,True,0.7797397658011866,True,33.13480698542587,False
157,self_application,51,0.7037447596391005,False,0.9961926097150097,True,0.1346291599068796,False,0.9942816129747462,True,0.707212035558934,True,20.44829279267203,False
158,operator_composition,51,0.8018158414776999,False,0.9758627636638859,True,0.18055145474449766,False,0.9849192671336507,True,0.7357873317549336,True,51.68343878430248,False
159,nonlinear_continuous,51,0.0,False,0.9915468519244751,True,0.06716280894326454,False,0.970692992069895,True,0.5073506632344087,True,3.1704511201805867,True
160,recursive_rewrite,51,0.6990209591551645,False,0.9902660074884992,True,0.43535295621987513,True,0.9176741108753516,True,0.7605785084347226,True,8.75574134588352,False
161,stochastic_recursive,51,0.33659392946406275,True,0.3682360011143564,False,0.0,False,0.20971112635072467,False,0.22863526423228595,False,2.3824569458198273,True
162,recursive_transform,51,0.7401196011490948,False,0.9987843205425666,True,0.005722466163879523,False,0.0,False,0.4361565969638852,False,340.1846789847089,False
163,self_application,51,0.7074824425982559,False,0.9988332932480922,True,0.028252700641478303,False,0.9952641662228485,True,0.6824581506776688,True,27.254475627046624,False
164,operator_composition,51,0.74404798381417,False,0.9983542565221998,True,0.0001616362707475991,False,0.0,False,0.4356409691517793,False,2499.9368309116376,False
165,nonlinear_continuous,51,0.0,False,0.9908925659199103,True,0.00937935760516887,False,0.9774593016181762,True,0.4944328062858139,True,3.042186524409655,True
166,recursive_rewrite,51,0.6886500435312269,False,0.9929406465565864,True,0.20259178619928817,True,0.9805842672248364,True,0.7161916858779844,True,2.4099652254854136,True
167,stochastic_recursive,51,0.5415137763571236,False,0.8701735272368023,True,0.0,False,0.0,False,0.3529218258984815,False,0.9323914404174122,True
168,recursive_transform,51,0.7855375951243968,False,0.9976682016784549,True,0.0,False,0.9958091446372748,True,0.6947537353600317,True,52.793016293561166,False
169,self_application,51,0.7134157328443884,False,0.9985391405773291,True,0.06130042088616505,False,0.9994453301728642,True,0.6931751561201868,True,23.39140938867881,False
170,operator_composition,51,0.7428925938131167,False,0.9960525293086332,True,0.004397199979007645,False,0.0,False,0.43583558077518936,False,454.55599268947816,False
171,nonlinear_continuous,51,0.0,False,0.9917801205750523,True,0.028873832235462603,False,0.9673795890952384,True,0.49700838547643833,True,2.567613248739975,True
172,recursive_rewrite,51,0.8602332140132566,False,0.997727927870794,True,0.0,False,0.9993821678811083,True,0.7143358274412898,True,27.533882438090956,False
173,stochastic_recursive,51,0.5237544117191633,False,0.7464244693629944,True,0.0,False,0.0,False,0.3175447202705394,False,0.7642991637508945,True
174,recursive_transform,51,0.8130809222690177,False,0.9365282223467934,True,0.32927808056339847,True,0.9591675157312671,True,0.7595136852276192,True,0.9415749349535152,True
175,self_application,51,0.7173061468500308,False,0.9982227559006205,True,0.02464506631299946,False,0.997357302602007,True,0.6843828179164144,True,31.102211388114693,False
176,operator_composition,51,0.7469615976331266,False,0.9996969650187395,True,0.0005882628379150288,False,0.0,False,0.43681170637244526,False,1265.6335972783747,False
177,nonlinear_continuous,51,0.0,False,0.9913929636065179,True,0.011031698327291608,False,0.9871547504222923,True,0.4973948530890254,True,2.9644471142803037,True
178,recursive_rewrite,51,0.6893696208256285,False,0.9829349088111636,True,0.44276039213647983,True,0.9673007997985618,True,0.7705914303929585,True,1.4182401579055715,True
179,stochastic_recursive,51,0.10483268829846926,False,0.40912199166333824,False,0.0,False,0.004743062790811735,False,0.12967443568815482,False,1.9330504508211617,True
180,recursive_transform,51,0.7972917043460818,False,0.9807656772421948,True,0.13265453862152465,False,0.9957308018926865,True,0.7266106805256219,True,74.35741138970235,False
181,self_application,51,0.7077537619957278,False,0.9978863810704717,True,0.11026504328417415,False,0.9295807573451565,True,0.6863714859238825,True,16.703716618200623,False
182,operator_composition,51,0.7416836689880849,False,0.0,False,6.833072428205588e-05,False,0.0,False,0.18543799992809173,False,3920.3850754133414,False
183,nonlinear_continuous,51,0.0,False,0.9909477362799364,True,0.0,False,0.9883642235833566,True,0.4948279899658232,True,2.958634188119144,True
184,recursive_rewrite,51,0.5096479675719979,False,0.9922884239525411,True,0.2825438678101889,True,0.9268889767455002,True,0.6778423090200572,True,2.7841475705948975,True
185,stochastic_recursive,51,0.4307582624671829,False,0.7997717969136149,True,0.0,False,0.0,False,0.30763251484519943,False,0.5073243618955907,True
186,recursive_transform,51,0.6908729839673527,False,0.9958308639700315,True,0.08206488735628817,False,0.9996288837393886,True,0.6920994047582653,True,2.6176375313777753,True
187,self_application,51,0.7406697030986216,False,0.9909445016371914,True,0.10148751014620026,False,0.9042776039126894,True,0.6843448296986756,True,34.87128159433026,False
188,operator_composition,51,0.7430926323259751,False,0.9974005238993564,True,0.0006641698250330836,False,0.0,False,0.4352893315125912,False,1300.9058737411592,False
