sys_idx,domain,tangent_rotation,local_curvature,predictive_shear,geodesic_instab,jacobian_vol,desc_switch_vel
29,branching,0.43537205031295156,0.7320764112931063,0.9619201334479026,2.998177057919521,0.3298402986668588,0.4
30,branching,1.5644213910454998,1.4723976813330322,0.4970082430646516,79.56566370977382,0.20411155973360479,0.6
31,branching,0.1262491275048835,0.04558837218279832,0.003482625082009347,128.59896803007976,0.0049185086880427125,0.4
32,branching,0.3245522755551434,0.3853633061513332,0.0018269073407039993,14.325736252627161,0.049888061546110626,0.6
33,branching,0.8609354588475523,0.07383570236827887,0.002800225063510124,252.9900296220679,0.0021405310403587365,0.6
34,branching,0.45474777706647024,0.5598913759061179,0.19703723238446308,28.835654215434083,0.167515431374752,0.4
35,branching,0.5074959035905792,0.2525902909906113,0.030003596654709735,173.11516764759304,0.031331493037923874,0.4
36,branching,0.9140286084868007,0.10346493505081454,0.0025108895109500966,236.27538596041487,0.003245625625676335,0.6
37,branching,0.44132823140088917,0.5093183100209061,0.16428851150595528,34.94726024341131,0.17811362959042285,0.4
38,branching,0.3658160164150951,0.15575005588177102,0.011277462280653018,180.83636703892634,0.022792279065448215,0.4
39,branching,1.2475556703852648,1.2688547685981637,0.8321042627756052,47.359733751887305,0.2743903582223451,0.4
40,branching,0.0701970858004754,0.10196125917175208,0.0006758833008745866,21.806325479416245,0.06436733614992751,0.2
41,branching,2.1080710987002096,0.1220280286983877,0.0020601730941731617,265.85306100379165,0.0028247337435007716,0.6
42,branching,0.2821231267586332,0.42518672336827495,0.028803731962911715,8.122247411202636,0.24582751610854184,0.4
43,branching,1.6080218229701098,0.1638796706094271,0.004675332893665914,205.84293784532696,0.00498440651353332,0.6
44,branching,0.1294401088964505,0.05821159956530428,0.0046068669651071655,84.93172163982179,0.007651921637883088,0.2
45,branching,1.3111288854161802,1.0025673711870524,0.41298297120472655,0.9346875181220989,0.21857784771504554,0.4
46,branching,0.1399193018405053,0.10165116976198561,0.002466572955287845,74.20322786243433,0.021059096750054435,0.2
47,branching,0.32944543306800456,0.18932999468409634,0.0063575874789618386,187.24119073004238,0.020972113373646812,0.4
48,branching,0.07243026489079035,0.15380952502489273,0.0008632410523293583,25.98271039577932,0.04150769576098842,0.2
49,branching,0.7372189239603176,0.2179531846092972,0.0001157213436931282,26.882595471020892,0.02795143062401672,0.6
50,branching,0.31558599798186704,0.17469856402929534,0.0063924199969113355,78.21124491068808,0.02167673647447448,0.4
51,branching,0.5035587826286441,0.29802050344581005,0.0002594235508596948,1105.4618708444088,0.028186548435592554,0.6
52,branching,0.5653107184579588,0.23790884681450833,6.11869413219723e-05,59.33154574749416,0.026391039086204132,0.6
53,branching,0.11938865100841095,0.06369317912191434,0.0037294749057884247,146.5007087270442,0.01291105033542486,0.2
54,branching,0.30794750328954873,0.34858209496400083,0.0010096660525052968,1121.5189658184406,0.03544573048832961,0.6
55,branching,1.529144476970663,0.6845454454112103,0.05842204443080814,80.51539592558746,0.04611364454682893,0.4
56,branching,0.42712394449503527,0.6879054090147857,0.893273113760889,0.8578378812818565,0.3512075534059164,0.4
57,branching,1.0589653047720196,0.772211227677276,0.02523803678446885,44.525721457251436,0.13625031435266835,0.6
58,branching,1.331055682827145,1.4835543762516594,0.4203307434781502,3.874614086724793,0.18187005685021457,0.6
59,branching,0.22761925890677598,0.2112340731689928,0.006259745297190289,8.527437878593625,0.092440003793377,0.6
60,branching,0.7617591250778954,0.31106287520644244,0.03796505160558909,211.13736986954424,0.03690532916844083,0.4
61,branching,0.07388864816724976,0.12338567820680038,0.0007507855376311843,27.312847646978067,0.05003369825033506,0.2
62,branching,0.5792452524635184,0.5712984316179684,0.11419184871979104,45.77336726278573,0.17857039688268503,0.4
63,branching,0.11626053641679132,0.03910824405170923,0.002423396861290311,87.65157613159973,0.0070607990389233485,0.2
64,branching,1.0007875400403385,0.34097620053267974,0.03592208518909399,556.1648781088116,0.03474066754008203,0.6
65,branching,0.10870337730203264,0.04570145817714163,0.003718198655759285,107.76812576338259,0.013186183545276195,0.2
66,branching,0.41374765877420067,0.1702143575162818,0.010257522741178315,65.00191025328488,0.022432906177493845,0.4
67,branching,0.15783313125685636,0.16456883273612782,0.005325591468737544,23.309416731358727,0.09371788112492206,0.4
68,branching,0.2324458830168082,0.35768933148715215,0.0011948471995652187,1118.548942492762,0.036715766553743014,0.6
69,branching,0.12508617229086347,0.04358481026232501,0.0034351923216169367,129.09741246229743,0.004775216168547766,0.4
70,branching,0.07646924491835977,0.12977968331581902,0.0007077307850396481,25.028515864534917,0.04778724349895767,0.2
71,branching,2.297280895725388,0.8487292037415969,0.02434350245659944,16.8675615134514,0.0650927524392828,0.4
72,branching,0.59364975382454,0.29066492258658566,0.015190505071763356,97.78961368889306,0.036670425223327356,0.4
73,branching,2.084933018869687,1.0847822945988896,0.046821629460966956,16.74767113361767,0.07467313641664826,0.4
74,branching,0.277874785995606,0.42746356890844,0.02837273709911258,5.766097100545489,0.24119212480594698,0.4
75,branching,0.3641687819771774,0.49064345354379846,0.029742164983866053,19.571163887714636,0.22641331937602555,0.6
76,branching,0.4527589640462877,0.4674775179356783,0.16795813890025382,18.355152943409173,0.18064073235721173,0.4
77,branching,2.539892406808379,0.24833024347611454,0.0037744141891119906,103.53991054352102,0.00815960954016085,0.6
78,branching,0.2659600031020131,0.3111122290919196,0.001916384003270902,17.889638897688346,0.04985925975079264,0.6
79,branching,0.6664445533757334,0.5881401545174285,0.07019124582970854,21.107770316828436,0.11184315015209746,0.4
80,branching,0.2788386428537875,0.22480264618948548,0.00590428201846054,82.84073876265657,0.021355425748742937,0.4
81,branching,0.3561648187249741,0.15372269669401417,0.010781979569925836,193.019846924199,0.02324187501775774,0.4
82,branching,1.7006495187123625,1.559994895992984,0.7655627454649864,18.843604519110972,0.25461459675148673,0.4
83,branching,0.9097195019207239,1.0138418715573794,0.042531925025447594,142.41748968991905,0.06440052265819145,0.6
84,branching,0.8152538779277688,0.7783319381798873,0.05293032195940468,25.386194168165957,0.08151709314692843,0.4
85,branching,0.7753314059277738,0.8007194881716795,0.37714718019210114,2.81653585814119,0.267334824829738,0.6
86,branching,0.32151474154381954,0.4527377230704603,0.030915209667330842,5.375622169360213,0.24810381435492715,0.4
87,branching,0.3107322658206686,0.11240009090225624,0.004029285738395794,119.97606995696354,0.016905302569772573,0.2
88,branching,0.468738560667462,0.22245555242161993,0.009169835325797559,92.96320062994918,0.023352014349245463,0.4
89,branching,0.6151597222740229,0.2162409866163669,0.0001066275321905546,25.449595031037884,0.027859692381371818,0.6
90,branching,0.10621800470808299,0.1291322227265153,0.0012167608989762685,65.31785962898925,0.03673972089414333,0.2
91,branching,2.261415142660212,0.10677673869734004,0.002353003049657597,237.84313181836305,0.002606532521384733,0.6
92,branching,0.32840954248738974,0.14662119848433655,0.010799622444951685,134.19434750120263,0.022231954292755936,0.4
93,branching,0.3224930488972572,0.18970316054944386,0.008655262786089257,175.21930998868356,0.023100104079314013,0.4
94,branching,0.6079873127164016,0.22738398781428554,0.00018398410524026758,24.786871296203334,0.03378561549570726,0.6
95,branching,2.049415024038221,0.296729388013338,0.00010704885701738604,246.20188255577833,0.01483571374760006,0.6
96,branching,1.426307140152906,1.2460496021319216,0.28402026999222285,1.0634651277252214,0.17361051630141097,0.6
97,branching,1.0508077589511378,0.511787745833155,0.02469542334389605,304.1795219634614,0.09804254329065361,0.6
98,branching,0.9306023030230964,0.10281568149362476,0.003801906804572402,245.83051880376198,0.003445007797990085,0.6
99,branching,1.1530325530944852,1.0977811113960274,0.28893283608171494,1.232009552013826,0.1897150024279773,0.4
100,branching,0.1301599367557886,0.03998297281907602,0.0024737139914911234,87.79729602044789,0.006595211668006651,0.2
101,branching,0.09987993732151376,0.03040361321295503,0.0027353408982818414,154.0678895120235,0.006283015391821512,0.2
102,branching,0.16524145649684682,0.04201766505709401,0.003201499049886515,93.29826300329081,0.005818385518479057,0.2
103,branching,0.44426189517930026,0.5141357198323001,0.004186672457663398,21.492186743993432,0.025428018158604328,0.4
104,branching,1.5344840019391701,0.7233192023315965,0.08074330813110656,60.168278996652774,0.06365707136741278,0.4
105,branching,1.4027305349182764,1.1001163842301374,0.4194413251463828,2.4239334846932086,0.23923123802043822,0.4
106,branching,0.14993687918942614,0.0890229423842975,0.004489751012784316,63.847276458464414,0.012123212358446565,0.2
107,branching,1.2612269767070812,0.09791037703430666,0.003791709950718015,227.53686403258678,0.0029747113023472333,0.6
108,branching,0.6615585351101491,0.43942611121069136,0.02893935838425007,46.58571565581446,0.07877512031634366,0.4
109,branching,0.5908391858895216,0.873400953543752,0.8431314480024812,11.782005997348902,0.3541272013298579,0.4
110,branching,0.06404968251858555,0.1122714324923029,0.0008237018479108157,19.841128261869155,0.0704489816623806,0.2
111,branching,0.6505339005759707,0.1460629267726784,0.001725530215426946,83.36685776449022,0.012174453777052147,0.6
112,branching,0.06536847107574563,0.12187791604418799,0.0011316560055607675,47.2698979710837,0.04296224421014705,0.2
113,branching,0.8822251455477479,0.39886334502624776,0.025784921285281006,64.59508663481787,0.044820911183951755,0.4
114,branching,1.369069455850238,1.1134155755338804,0.26323112122836495,1.1195509887840873,0.17217246184259993,0.6
115,branching,0.6179100578683726,0.3009466491165053,0.02238803183905504,56.92004935688203,0.04669774626036325,0.4
116,branching,1.6636129821135897,2.0089877800107656,0.03794436758939794,2.8957552876074693,0.2213114285065907,0.6
117,branching,1.168289613014604,0.14515091238696662,0.004553122923557131,178.21030842378525,0.005792368343398159,0.6
118,branching,0.6690466271113245,0.2984296474330505,0.03797180702556493,256.7461985699321,0.036864393144836596,0.4
119,branching,0.2906092858363503,0.10418568477928036,0.0028464528197724797,51.5699492802368,0.015207198606748473,0.2
120,branching,0.2065774081819278,0.10014721763470442,0.0031867998766901408,52.44318314260741,0.02001806190439315,0.2
121,branching,0.7626518386243598,0.3182909379097171,0.03218173540012533,551.9608912748308,0.03649220793559966,0.4
122,branching,0.5035522352342225,0.4623372043761138,0.07927442672701979,13.91892943402587,0.1477558600197005,0.4
123,branching,0.1572994722942883,0.16423997014156166,0.005316974769872509,23.250874725410302,0.09370099786304932,0.4
124,branching,0.09710189238929982,0.031913351852490356,0.0021918785165513806,145.1432863721837,0.006671510147059635,0.2
125,branching,0.6314095356966853,0.27537441547457303,0.011203037863655391,22.34730285948202,0.032731876629845995,0.4
126,branching,0.3350052813933763,0.18852577518520544,0.008609702419082838,183.17270799323515,0.02307521760970881,0.4
127,branching,0.6282310298397625,0.16121788951189847,0.002724737777528255,31.500075763019286,0.011654690771958331,0.4
128,branching,1.5422993419104887,0.9134599270434786,0.11964073746969914,1.1558644017822812,0.14331643523965065,0.6
129,branching,1.3218905555649356,1.1460439718378377,0.640213358928608,36.42972514211698,0.27362153360472746,0.4
130,branching,0.703614072063803,0.6747260323267422,0.029110330948265498,41.755565031052946,0.22555058909328218,0.6
131,branching,0.0622291850285606,0.12665570006848012,0.0015437684467788657,22.552613388307297,0.08054824275905186,0.2
132,branching,0.1770595161748106,0.06571676941162409,0.004650653934657424,83.96779972072623,0.01194775570613626,0.2
133,branching,0.15024929251932956,0.07004070480779391,0.005199991416681941,96.3545161798349,0.010622276396824407,0.2
134,branching,1.7100937645720264,0.24810159959859496,0.0005720924062626657,143.938974869687,0.0120141132189437,0.6
135,branching,0.15858778841771765,0.16501037242041325,0.005336716466847088,23.334915971673336,0.09372794140498304,0.4
136,branching,0.5183807037372575,0.31885384415527046,0.010123332690243618,148.7753303485613,0.020408705942716623,0.4
137,branching,0.13274178621527874,0.056891038247899636,0.004504858553324794,86.26894582441852,0.012230686979891721,0.2
138,branching,1.0448848911373891,0.8352867513856952,0.47999248959480195,11.610039007362642,0.20954156915368194,0.4
139,branching,0.17650757579049267,0.08429659556180429,0.002814844575565192,76.2982454712951,0.02105939037351829,0.2
140,branching,0.24935395815526581,0.23936653421870419,0.0066408267079939715,7.477340747675568,0.09294973156638814,0.6
141,branching,1.8832764547197753,0.4578744391136353,0.010045503396709317,218.87745150275626,0.023718793527958734,0.4
142,branching,1.1204705951314293,1.2014294673618808,0.8504212280215753,45.82834056944154,0.27270297271912536,0.4
143,branching,0.7160154494248017,0.15809802533712236,0.00046855712410614884,65.4899976609814,0.014477701361351429,0.6
144,branching,0.5967317814324968,0.789681740265481,0.8873250125148914,1.651673227118445,0.3184261857652359,0.4
145,branching,0.41955532359893305,0.7089567242009046,0.8918125025183088,1.7766805328658388,0.34883873742149596,0.4
146,branching,0.9807597031386154,0.4317614655955294,0.048691976656202396,767.5926857461225,0.07117442285600607,0.6
147,branching,1.8304525752037326,0.645851889205587,0.02488987690489652,44.86319331057002,0.07778885070075915,0.4
148,branching,0.1228957837452552,0.08485632856157956,0.0013876089941820926,61.16807061146672,0.026418277747129106,0.2
149,branching,1.548875000613862,1.1878978368122517,0.6677676883564861,1.176800350301834,0.24526396658615884,0.4
150,branching,1.179362720234741,1.009209594236898,0.04628258119962791,41.197212860047266,0.2561932371353818,0.6
151,branching,0.36365310202096,0.49152976073978444,0.029722173408855048,19.671483934037937,0.22642565004690215,0.6
152,branching,0.21664259315588097,0.09171184216504315,0.0045964241276472365,105.31689561522525,0.01699280708808472,0.2
153,branching,0.6071505776747408,0.4697016042233996,0.04379835196878155,40.393014997120964,0.09060687770022459,0.4
154,branching,0.15502000564137122,0.0494310013539262,0.002937203697178507,129.40462698091284,0.004916238619598043,0.4
155,branching,0.8681814649328882,1.043069652253373,0.5669271055522359,0.775820917430147,0.26919960012054356,0.6
156,branching,2.145636594175158,0.3497688796522035,0.00011713781240483549,245.08210644056277,0.014281669486730581,0.6
157,branching,0.7605978503337086,0.18540009795136395,0.00018517856524431181,43.674481120274955,0.020277591579609008,0.6
158,branching,0.39353764172070754,0.3600964684452127,0.0013345245624505307,25.778190422128027,0.04643336875133301,0.6
159,branching,0.8651826758994594,0.9681077228511705,0.6174253560600703,0.7185269610570656,0.2755486217624919,0.6
160,branching,0.6000246216827912,0.28266766049928393,0.02645140903875894,197.2304032514869,0.03212633322461668,0.4
161,branching,0.7741273560542317,0.328594374812371,0.04958520695796021,726.6897235066746,0.047589619282882446,0.6
162,branching,0.25293726896656255,0.10288906723179254,0.004177189419218686,125.91326286011305,0.017732228525009674,0.2
163,branching,0.4625772525317504,0.06712466631420537,0.002793440342219267,83.16778383595178,0.0039703695728983395,0.4
164,branching,1.1658321193492849,1.7184948361267358,0.020269220491304144,65.54467076235814,0.10986531297433959,0.6
165,branching,0.17053332598884552,0.06511903872063506,0.005528047792596802,76.10201683838342,0.010091468152624138,0.2
166,branching,0.6939066258000011,0.30230257972496205,0.037975717752372525,245.25477085221786,0.036875365068815655,0.4
167,branching,0.8122484670518875,0.16946707257278956,0.002132005207722162,91.29410316771452,0.010114598026416613,0.6
168,branching,0.5658129151876208,0.14984701097681793,0.00044975308759874624,48.37566952297275,0.01763270544168859,0.6
169,branching,0.10857337529595325,0.06215137553928467,0.003631979110934331,131.47700684725154,0.013517024717868014,0.2
170,branching,0.2243255011851794,0.09756883812998383,0.002593086944386031,58.18347090087727,0.014084169788011832,0.2
171,branching,0.10201897139128029,0.12451769695563746,0.0012201721203689492,62.90972614283733,0.03670733237339287,0.2
172,branching,1.2569239961716006,0.9981213446290391,0.04591798706452524,33.5748984835918,0.23456287102528137,0.6
173,branching,1.7470901287228848,0.4560116521792948,0.030109219848433098,65.61137736080403,0.036723067680056905,0.4
174,branching,0.48473420055490907,0.6329526291161944,0.1022347006706292,28.802495035350876,0.14382971125521213,0.4
175,branching,0.8901314441357157,0.947580537204867,0.5551958061221968,0.36893557337137994,0.27324849355692016,0.6
176,branching,0.45868657081760456,0.11720434516203673,0.0023066278437952,56.63345850114323,0.01413365930050665,0.6
177,branching,0.4133284261021873,0.6660422879918033,0.8695880123652041,1.3171597977989633,0.33926426077102356,0.4
178,branching,0.12180942435115263,0.04764531909507317,0.003656194837182799,105.22272858472834,0.012461831185459522,0.2
179,branching,0.8827243845389258,0.9273718432377476,0.5553323172280868,0.4211786975025198,0.27384654135734615,0.6
180,branching,0.505088823892112,0.24264306790376275,0.011032288861349398,119.45927867566341,0.021654205731566966,0.4
181,branching,1.347073802498095,1.6130923333895189,0.3781240645636715,5.02888516473894,0.17703398717626345,0.6
182,branching,1.7447932841546243,0.2502769555311751,0.00027553617527471754,177.79843489430473,0.012718476414630525,0.6
183,branching,0.17378975591254936,0.05219750110512991,0.0033628388072630714,134.1043479345632,0.004567999945187446,0.4
184,branching,1.5787018535035284,0.5599383512832844,0.04891576505746452,239.57112541761575,0.098676208726501,0.4
185,branching,0.06481747484715479,0.12484232651522681,0.0014292226276861803,18.590467417191437,0.07608338714489504,0.2
186,branching,0.14294456192321964,0.181118654122288,0.005165141568919339,20.55745649823275,0.08877235185856769,0.4
187,branching,0.5326480642871737,0.22063232581433212,1.2771602696596273e-05,70.79710115682948,0.023499896368189197,0.6
188,branching,0.5952781967334987,0.14986317320319836,0.0029658028622074986,55.85878558027193,0.010870297610214675,0.6
189,branching,0.24297924961522332,0.06278986620045843,0.0032453730331350418,174.73814310632324,0.004258318189795697,0.4
190,branching,0.5871929284046302,0.5760794050272098,0.1111550343335267,53.75077841023671,0.17803668433836453,0.4
191,branching,0.9590925591961221,0.57135286173548,0.007775126850669631,230.04940788834196,0.10036535441062881,0.6
192,branching,0.2441252505947876,0.11346023724530603,0.003378919585700431,41.93821208900972,0.018801067769915646,0.2
193,branching,0.4010188927425729,0.09003613296084204,0.004931014540514066,48.92560884519448,0.0067027345543907955,0.4
194,branching,0.24152692511899873,0.0838532380590928,0.003756601572158609,44.447037472984015,0.010892201466892529,0.2
195,branching,0.5749078671512764,0.22949355507161584,0.01086777478828354,121.76529401266102,0.022367511667221514,0.4
196,branching,0.4716070599564806,0.20927016690088046,0.008473250203966973,63.87473217258137,0.02444059816337429,0.4
197,branching,2.5278858968599383,0.30034685135907147,0.0023668243999722394,119.13854916365261,0.008912798184217348,0.6
198,branching,0.18334481545931472,0.07647961833900434,0.004435959371870557,69.30878039192066,0.009792276798976048,0.2
199,branching,0.410617659990657,0.1228718686007896,0.005215978441473641,133.60040082933875,0.007807806104849483,0.4
200,branching,0.5891803149862082,0.8047806431925056,0.873279070708941,4.136298689816117,0.32957194441490034,0.4
201,branching,0.7260414930801272,0.41496014285539695,0.0254370684081699,26.62988216714999,0.07313551058611818,0.4
202,branching,0.47453421388198735,0.7646534710632998,0.9190538586262488,10.569214004216763,0.34341427615156106,0.4
203,branching,0.13805388283375414,0.11317731722095584,0.002385577631661389,73.08331518615037,0.0210700185915165,0.2
204,branching,0.14146220118981198,0.04006570138154733,0.0033121582232134585,103.98965216006671,0.005752475938233571,0.2
205,branching,0.45652419694516433,0.1899226489691987,0.010154981360429102,270.21990877893217,0.02296766909820884,0.4
206,branching,0.5559681495959904,0.25327457098098743,0.028478297033837703,220.65382008184562,0.025605809942653757,0.4
207,branching,0.27872045030167697,0.11834107370292773,0.004374967538733751,145.47049444603812,0.017371788910168887,0.2
208,branching,0.7104396697998517,0.40986074636134795,0.02359801728140669,37.95751332803264,0.06023556413951616,0.4
209,branching,0.6287369363097917,0.9260881446240092,0.823870967500844,21.16328953858988,0.3541276212547504,0.4
210,branching,0.2518724640883641,0.1083836959768424,0.004452382947186395,90.06811864831528,0.015297559785703973,0.2
211,branching,0.16467825429784147,0.2688590121171362,0.004621315230591576,8.64712800794447,0.09548680424821558,0.4
212,branching,0.22755869379097146,0.2087072390978257,0.006874988499170747,7.587665880666387,0.08544489292687334,0.6
213,branching,0.1536638960361701,0.06664273684994462,0.003804004743627428,141.521568838309,0.011667331444020854,0.2
214,branching,0.13059635692752095,0.05259141697961246,0.003663310528683218,136.5123163075967,0.011969998992847947,0.2
215,branching,0.7729529610758173,0.18722616349062046,0.0003621505152227982,94.63829812400125,0.014685777420774423,0.6
216,branching,0.4631347295198408,0.8765447473766462,0.9919207437407,0.7757329835253745,0.3540872507150899,0.4
217,branching,0.18368992258752276,0.049486522351955345,0.002747791710182244,183.86022965117147,0.005976111666259854,0.2
218,branching,0.09804791079035806,0.033102580867526,0.002742073665736293,160.55467470098188,0.006256456006664835,0.2
219,branching,0.40639158529025965,0.1179202524567934,0.0044304927226576024,40.32159366987306,0.011244502378093288,0.4
220,branching,0.46615882713722134,0.2648480772231714,0.01381770324332488,79.34671583631152,0.028968732258804007,0.4
221,branching,0.2261213764295601,0.43466263961433954,0.002590787989514995,6.002845947800791,0.05930957073964489,0.6
222,branching,1.3535791580067023,0.5715916654909067,0.024838717909160368,333.429399922606,0.10174625899382875,0.6
223,branching,0.5603341337001587,0.5543436135071785,0.18062982068292205,33.35367564124278,0.16628270603349393,0.4
224,branching,1.3998084886161573,1.1649421914792732,0.6041730964474187,35.705399031609836,0.2723576557628823,0.4
225,branching,1.0580924674436647,1.383604266464674,0.851223880190041,59.976173318849554,0.2649334886070115,0.4
226,branching,0.43211376611361185,0.1704954684730338,0.012669568779109708,171.98038704790855,0.02258139336075576,0.4
227,branching,1.0695730623881987,0.5237715853509507,0.048330864449144875,316.241838030632,0.09989071257209793,0.6
228,branching,0.6844146472530537,0.10646852494772177,0.004372070621626206,164.93373495771564,0.004097253832944829,0.6
229,branching,0.6106421484113466,0.8855854772378297,0.844639739138737,13.034215849956789,0.3556427276216842,0.4
230,branching,0.35779320242104734,0.153110083334455,0.010883584353904619,169.32154660200285,0.02328968804283876,0.4
231,branching,0.8421674129117666,0.5125071918754609,0.026902721815190978,6.947488783764209,0.06833032579526531,0.4
232,branching,0.17250150463822067,0.051493570162685874,0.003366764158703288,135.37505492751376,0.004566197544750995,0.4
233,branching,0.40868662014484747,0.27064620493459,0.0007200925566521641,77.94269760061258,0.03696836969787617,0.6
234,branching,0.6395420260128256,0.5748698642363874,0.19088939730401608,22.561511344681694,0.1659870961290145,0.4
235,branching,2.0440069659050737,1.1910464074326101,0.06771456734950494,30.686705025403164,0.11624050385211669,0.4
236,branching,1.4702563509573727,0.5821647250819394,0.0719350879007749,45.07608000295707,0.06889017991522536,0.4
237,branching,0.4988912323012029,0.1279846893388071,0.0029998646409595754,51.480539515738975,0.013294273270569399,0.6
238,branching,0.07113713025472382,0.17513245518588863,0.000843095646438908,31.115334787344892,0.04589480907257528,0.2
239,branching,0.3618092562939159,0.07288976048566843,0.0025424034432720674,56.96013854303116,0.005386943305157843,0.2
240,branching,0.1635342368473745,0.07010118580592417,0.006304870788146692,78.09839425540056,0.00971172094819297,0.2
241,branching,0.443136276806398,0.8434127120915491,0.9906955649669378,0.8027840590623935,0.3541106847415048,0.4
242,branching,0.15292498031436721,0.18810798985620225,0.005031577985265521,16.690875391923456,0.09383988508758632,0.4
243,branching,1.0597918073017951,0.4818418289945134,0.02428350980328316,25.92971002119224,0.06566741484384525,0.4
244,branching,1.457286179772767,0.7423230214083882,0.0925239479110673,59.6781314448053,0.07364679148902058,0.4
245,branching,1.4838733999751592,0.7277184575137442,0.0538681147237714,105.1712182892274,0.04589834520651846,0.4
246,branching,0.2536285641947946,0.22020734988329563,0.008535031961336792,16.640842264407194,0.09285756312066537,0.6
247,branching,0.10816082843228983,0.06216362026048266,0.003634827736424337,130.94075247898624,0.013518059098479375,0.2
248,branching,0.15354516992124684,0.16918937385562596,0.005145599275382897,17.814379776605595,0.09248056992407115,0.4
249,branching,1.5161721038237617,1.0108923731530213,0.049279769692312035,22.260344273639564,0.2279044859796654,0.6
250,branching,1.548917085025079,0.7094500062714445,0.05634828261664697,104.59619755943436,0.044419367620743215,0.4
251,branching,1.6055296799733414,4.3256277721855785,0.02722481842180693,5.36256614848881,0.12685940907723206,0.6
252,branching,0.25197825651840733,0.07354014776292112,0.002518665746339905,225.70224074910797,0.006712881785976391,0.2
253,branching,0.1561770144705765,0.1638570378052407,0.005308100795231112,23.19934800780369,0.09369408713349449,0.4
254,branching,1.364139998259883,1.151625300735378,0.25735683248775776,1.3646930011082337,0.17337124547311553,0.6
255,branching,0.16635887524946022,0.18601810449824183,0.004448945379872972,6.277752045861644,0.08420863186477681,0.4
256,branching,0.3808311324662677,0.1156914038320857,0.0026500634041417333,50.553845841696415,0.015937279171149694,0.6
257,branching,0.5230253767791215,0.5481883782440147,0.18367053170809025,39.785907602658405,0.17524109352649964,0.4
258,branching,0.1781423546674563,0.04889452631583288,0.0034858613496272094,156.30074999826985,0.004613683931991582,0.4
259,branching,0.4115709657259256,0.27151337194285335,0.0007285956715088016,78.34561164444402,0.036961344586403766,0.6
260,branching,0.5913852363138389,0.38403019289456647,0.023406921661903533,51.41382238786937,0.052150017471080126,0.4
