velocity_condition,rep,seed,friction,pre_C,dip,restoration,tau_rec,pre_I_pred,pre_C_sigma,pre_MSE_s1,mean_nn_dist,contact_count,coordination_number,component_count,clustering_coefficient,vel_align_initial,vel_corrlen_initial,vel_nbrsim_initial,vel_entropy_initial,vel_ke_initial,vel_align_pre,vel_corrlen_pre,vel_nbrsim_pre,vel_entropy_pre,vel_ke_pre,velocity_alignment,velocity_correlation_length,mean_neighbor_velocity_similarity,velocity_entropy,kinetic_energy,res_C_global,res_C_within
V2,8,528,0.4,0.4645169549485174,0.02376112047197093,1.0899915720324245,112.0,4.502583603923885,0.0,0.08004362786424798,3.1783015414929148,21.1,0.9377777777777776,30.1,0.9162179487179486,0.07300329075519077,,-0.07815684517556663,2.4110744276682636,12.739706056237322,0.11585113438232333,,-0.13924028766659163,2.3215756562350407,143.58342908829454,0.11585113438232333,,-0.13924028766659163,2.3215756562350407,143.58342908829454,0.02105295529591672,0.008745790368577033
V2,9,529,0.4,0.44678185460141884,0.025975446511426525,1.1148152725064098,37.0,4.7415875845622955,0.0,0.0612258707814349,2.920748607531692,28.8,1.28,27.9,0.9078284419828538,0.08653272594333732,,0.003346887769058565,2.3130398805001398,6.036627147089299,0.11164630023577266,,-0.09792789045712941,2.2944477151157194,222.195485023821,0.11164630023577266,,-0.09792789045712941,2.2944477151157194,222.195485023821,0.003317854948818144,-0.008989309978521542
V3,0,530,0.4,0.4098973711950026,-0.08897556738844231,1.2665336469988706,37.0,4.688836655909563,0.0,0.08722748974254829,2.183236108450184,35.3,1.5688888888888888,25.3,0.9022882784708341,0.10394350314502103,,0.05561970897785327,2.219577831935238,16.888613798458568,0.1352001957508595,,-0.07802499725226965,2.3187171002358524,264.2676223393663,0.1352001957508595,,-0.07802499725226965,2.3187171002358524,264.2676223393663,-0.03356662845759811,-0.04319266720813986
V3,1,531,0.4,0.4376665907564547,-0.08314865587304737,1.2405467379199087,37.0,4.7057779922396765,0.0,0.0663960751499855,2.674188433556098,26.3,1.1688888888888889,27.9,0.9232522503951076,0.04923011023246176,,0.19052121667409122,2.2286671551048345,6.823874893865944,0.15481579634726952,1.0,-0.07201860113553651,2.372978059820522,191.9523725655925,0.15481579634726952,1.0,-0.07201860113553651,2.372978059820522,191.9523725655925,-0.005797408896145995,-0.015423447646687738
V3,2,532,0.4,0.42678519950178123,-0.04358465188294519,1.2632643655696443,37.0,4.555550927210609,0.0,0.11328316426065374,2.4935584815234986,35.8,1.591111111111111,26.5,0.9067343252797218,0.07913764478896523,,0.06980863678122061,2.3070270670657345,10.652513824869242,0.10337644872688172,1.0,-0.16789057972526983,2.3370896016889895,303.09943631206113,0.10337644872688172,1.0,-0.16789057972526983,2.3370896016889895,303.09943631206113,-0.01667880015081946,-0.026304838901361205
V3,3,533,0.4,0.47126874478844594,0.06417786935098252,1.163914962972599,62.0,4.63949959795527,0.0,0.07328226619917941,2.7937645776782754,27.0,1.1999999999999997,28.1,0.9264321013953367,0.04621594850514558,,0.2843521779887465,2.086262184842153,10.870910366882468,0.17661651429266362,,-0.056622014309183705,2.326542693169677,166.1205522374174,0.17661651429266362,,-0.056622014309183705,2.326542693169677,166.1205522374174,0.027804745135845244,0.0181787063853035
V3,4,534,0.4,0.46025589356022506,0.013685653531705089,1.0609387943187603,62.0,4.631519663171728,0.0,0.059696729503155944,2.7214503023598944,42.1,1.871111111111111,25.3,0.9021849416094941,0.010691850382419795,,-0.09950229245890473,2.404417080084146,16.5169467103294,0.12109613547564221,,-0.09013641063772723,2.3339114949344677,434.7459794575161,0.12109613547564221,,-0.09013641063772723,2.3339114949344677,434.7459794575161,0.016791893907624367,0.0071658551570826234
V3,5,535,0.4,0.48490040339551266,0.048961790752218015,1.077798417912217,112.0,4.794448117482949,0.0,0.041368122586907724,2.7928937535219545,27.6,1.2266666666666666,27.8,0.943718666953961,0.04816005733487601,,0.2605945511911222,2.040817225949639,12.042437062560783,0.13672454576654297,,-0.11795524422668005,2.3763935152637266,194.60468715195796,0.13672454576654297,,-0.11795524422668005,2.3763935152637266,194.60468715195796,0.041436403742911965,0.03181036499237022
V3,6,536,0.4,0.4539860040608874,0.015312749353518285,1.0580660844930847,37.0,4.658709467649933,0.0,0.06611497841452006,3.006687433711957,19.2,0.8533333333333333,29.2,0.8282153032153031,0.07196708028862635,,0.28303538447497756,2.0386318941731374,7.83104159473326,0.20020738299343083,,-0.07268445422875422,2.3579327434150947,185.13335528725707,0.20020738299343083,,-0.07268445422875422,2.3579327434150947,185.13335528725707,0.010522004408286711,0.0008959656577449682
V3,7,537,0.4,0.4608985738304676,0.023850010213162798,1.0945158460652775,37.0,4.708699121989464,0.0,0.05742318246272302,2.660703917514066,27.4,1.2177777777777778,29.8,0.9540634920634921,0.05202549720113877,,0.30238215487827536,2.05447180029766,10.888675093549294,0.208697657279116,,-0.032599032591409144,2.331326827877305,294.9158252732275,0.208697657279116,,-0.032599032591409144,2.331326827877305,294.9158252732275,0.017434574177866924,0.007808535427325181
V3,8,538,0.4,0.4340546798278767,-0.013750028479134258,1.0564654898954113,37.0,4.72999930644095,0.0,0.07200179715946835,2.952071545862521,28.6,1.271111111111111,27.3,0.8853203521624573,0.025744699248944347,,0.31908450637528674,2.136645421371116,8.557471987656951,0.11173790099179855,,-0.12679570524384046,2.361947750688925,227.6268329890608,0.11173790099179855,,-0.12679570524384046,2.361947750688925,227.6268329890608,-0.009409319824723983,-0.019035358575265726
V3,9,539,0.4,0.4911869231147708,-0.043860202234228984,1.0463694938623316,37.0,4.782726283316224,0.0,0.044298856852138455,2.5734100371703557,30.7,1.3644444444444441,26.5,0.8882221482221482,0.07683921420049387,,0.1585581253323525,2.2359293135982936,11.075577048582984,0.09748307887054423,,-0.11613791290263006,2.3982180124134107,203.43186486820758,0.09748307887054423,,-0.11613791290263006,2.3982180124134107,203.43186486820758,0.04772292346217011,0.038096884711628365
V4,0,540,0.4,0.4699085415457929,0.10452192415072631,1.083369645102771,137.0,4.778431185183451,0.0,0.04831358163046769,2.7372922817554395,28.0,1.2444444444444442,28.9,0.9283055555555555,0.03960650118116184,,-0.05261641715955418,2.4403427141588194,2.0038787414810386,0.11195659276425532,,-0.15545365875012432,2.30084255359401,224.6687218789695,0.11195659276425532,,-0.15545365875012432,2.30084255359401,224.6687218789695,0.02644454189319223,0.02680606209892794
V4,1,541,0.4,0.437145044471267,0.037794471639139404,0.9132723663440511,237.0,4.7279682379770165,0.0,0.07240927668246669,2.542755712507778,25.2,1.12,27.8,0.8671821152703505,0.11506450547814721,,-0.11903350734597368,2.4327916458568186,9.78632449009414,0.11871742887070595,,-0.17498448511971848,2.3754738207923918,231.93490827017462,0.11871742887070595,,-0.17498448511971848,2.3754738207923918,231.93490827017462,-0.006318955181333685,-0.005957434975597975
V4,2,542,0.4,0.44057480258647697,0.036221977713439324,1.192326899399614,62.0,4.763980783658901,0.0,0.06646516432020538,2.8366157048034473,26.7,1.1866666666666668,28.1,0.8881474519632414,0.12729488582694945,,-0.15969905107393248,2.387174420462401,7.510882342103194,0.10526323549271743,,-0.14194860108058735,2.405919647752949,187.78277663281156,0.10526323549271743,,-0.14194860108058735,2.405919647752949,187.78277663281156,-0.0028891970661237276,-0.0025276768603880173
V4,3,543,0.4,0.38873916121962243,-0.04061878397594343,1.1892647601131179,37.0,4.480325568649802,0.0,0.10929112396287115,2.5024488934177325,26.2,1.1644444444444444,26.3,0.8732470678329811,0.05540937590233829,,-0.19634545993570468,2.4110744276682636,8.382959526292138,0.07316530939734339,,-0.18987562083532555,2.346606140962094,211.2731614182618,0.07316530939734339,,-0.18987562083532555,2.346606140962094,211.2731614182618,-0.05472483843297826,-0.05436331822724255
V4,4,544,0.4,0.4618573707505338,-0.013116812606806805,1.086544890367593,37.0,4.7891294214828894,0.0,0.05323589406231719,2.274138537874559,36.6,1.6266666666666665,23.4,0.9187551264524949,0.0552762949014425,,-0.20367775080508907,2.3858828094037823,6.126896748451611,0.13478426696239643,,-0.17989777988870134,2.3108543313588865,296.62106226639276,0.13478426696239643,,-0.17989777988870134,2.3108543313588865,296.62106226639276,0.018393371097933098,0.018754891303668808
V4,5,545,0.4,0.45551962428834614,0.0475836585530684,1.2787909550897387,62.0,4.708132412479869,0.0,0.056494088580889744,2.5188793543783685,29.2,1.2977777777777777,26.9,0.9000006719859661,0.07196445556316035,,-0.30345410885162605,2.3856361655948053,6.427480067871409,0.16082937773240832,,-0.20174015584534782,2.332902258688042,212.56321569751069,0.16082937773240832,,-0.20174015584534782,2.332902258688042,212.56321569751069,0.012055624635745443,0.012417144841481154
V4,6,546,0.4,0.45098062693695806,0.028126740917818582,1.1402688018831635,112.0,4.808111903040521,0.0,0.06652406776837902,2.841113225891708,20.7,0.9200000000000002,29.5,0.8864862914862914,0.1788389267754792,,-0.20967890558231866,2.3423081669906956,8.848208724286426,0.0833339972182423,,-0.17213485128061043,2.3403454123391145,179.6757027828461,0.0833339972182423,,-0.17213485128061043,2.3403454123391145,179.6757027828461,0.007516627284357369,0.00787814749009308
V4,7,547,0.4,0.41925696346218777,0.026917538737029678,1.2461928368804065,37.0,4.684610046052885,0.7320651727222867,0.11228794471801588,2.567898078188087,31.0,1.3777777777777778,26.8,0.9087767007387748,0.07338392919109837,,-0.15079015161604495,2.275575991557871,12.620778206459446,0.11054981929067424,,-0.163267874445044,2.370033314055563,223.87735921972734,0.11054981929067424,,-0.163267874445044,2.370033314055563,223.87735921972734,-0.024207036190412923,-0.023845515984677212
V4,8,548,0.4,0.44025901598608436,-0.009415054811509005,1.2073515331313955,37.0,4.562517994905354,0.0,0.078145338619241,2.442132592536564,20.4,0.9066666666666668,29.3,0.8698717948717949,0.08799121189277652,,-0.2576556958487948,2.382699861895591,8.619591371088612,0.16903745090043454,,-0.1413909639950387,2.32957570933013,243.87476916912274,0.16903745090043454,,-0.1413909639950387,2.32957570933013,243.87476916912274,-0.0032049836665163367,-0.0028434634607806264
V4,9,549,0.4,0.4667836432213812,0.019615302206917873,1.1188838830323367,37.0,4.705056369173365,0.0,0.07928214168096145,2.6657749039743432,21.8,0.9688888888888888,28.4,0.9003513071895425,0.08411205853966087,,-0.18119155402088918,2.3695338704999203,9.831558703199029,0.11637537011048235,,-0.1973947743535973,2.3214090462541446,184.48085714518626,0.11637537011048235,,-0.1973947743535973,2.3214090462541446,184.48085714518626,0.023319643568780524,0.023681163774516234
V5,0,550,0.4,0.37623653224268616,-0.032745273140126985,1.4662266074210668,37.0,4.574961870040789,2.0941237060912927,0.17878654465325786,2.215429382135396,34.0,1.511111111111111,24.8,0.918403203077116,0.09273155699773539,,-0.21293786070980655,2.38523827525407,4.051705024617579,0.08491521045321346,,-0.10078350471451868,2.240633201651125,265.4199038006268,0.08491521045321346,,-0.10078350471451868,2.240633201651125,265.4199038006268,-0.06722746740991453,-0.06061989777576293
V5,1,551,0.4,0.45969025232003136,0.02393131383620667,1.0902671753088256,37.0,4.721801019535249,0.0,0.054767020855607175,2.799671575569825,27.2,1.208888888888889,28.2,0.8828795948203844,0.06951217000504238,,-0.1690837508424532,2.2333883574806213,3.2653844572785,0.14349025093540663,,-0.12510485028650534,2.3433496946221704,195.97473233464217,0.14349025093540663,,-0.12510485028650534,2.3433496946221704,195.97473233464217,0.016226252667430663,0.022833822301582263
V5,2,552,0.4,0.4133907880002595,-0.028522697247416406,1.159144918755485,37.0,4.717514140749373,0.0,0.08676632179437876,2.265058651985036,27.2,1.2088888888888891,27.2,0.8956871091871091,0.16154887674051194,,-0.27858427855649043,2.3231293621606195,6.0224848571283625,0.13866242463890643,1.0,-0.05438949747390336,2.3602827781030977,136.76929102091876,0.13866242463890643,1.0,-0.05438949747390336,2.3602827781030977,136.76929102091876,-0.03007321165234117,-0.02346564201818957
V5,3,553,0.4,0.4240405687980927,-0.05734281122441931,1.3203038770639282,37.0,4.737977189168333,0.0,0.09855575695804437,2.547572680262087,26.8,1.1911111111111112,26.6,0.918775450584274,0.13988639797802085,,-0.14183871503282913,2.2664866683882745,12.879388388334263,0.08022353309506035,,-0.16332606435481134,2.3285915937826056,188.79296851325165,0.08022353309506035,,-0.16332606435481134,2.3285915937826056,188.79296851325165,-0.019423430854507984,-0.012815861220356384
V5,4,554,0.4,0.46110139646763293,-0.05291842340439035,1.0388532989862422,37.0,4.760057113252265,0.0,0.058206145315625915,2.589378891581622,30.4,1.351111111111111,27.3,0.9417325157785683,0.17078830373089224,,-0.0801606845349952,2.321731313329001,2.469758607076767,0.13494281832750826,,-0.09924975852127656,2.254705604698717,191.77995839438816,0.13494281832750826,,-0.09924975852127656,2.254705604698717,191.77995839438816,0.017637396815032236,0.024244966449183836
V5,5,555,0.4,0.4068526389964672,-0.0016556062356804513,1.2654534809084652,37.0,4.695818991098311,0.0,0.08647961323472765,2.494041893314667,29.9,1.3288888888888892,26.0,0.9107584652189914,0.1615237117339842,,-0.18384895140997742,2.275822635366848,9.999350284134547,0.1502939172123479,,-0.13710118787392034,2.3153153418509285,233.8911528582517,0.1502939172123479,,-0.13710118787392034,2.3153153418509285,233.8911528582517,-0.03661136065613352,-0.030003791021981918
V5,6,556,0.4,0.47488304029947986,-0.06102579145697912,1.13163081907498,37.0,4.746099761318962,0.0,0.055179088350555336,2.7733338385891004,33.2,1.4755555555555557,27.7,0.9103237816764134,0.17207044673790156,,-0.1556928966364809,2.350355065669844,7.040018115522352,0.1407427540357178,,-0.11649753531593751,2.250072037028626,203.8510937226335,0.1407427540357178,,-0.11649753531593751,2.250072037028626,203.8510937226335,0.03141904064687917,0.03802661028103077
V5,7,557,0.4,0.4413312652355159,0.02240090718103782,1.2019524122356253,37.0,4.796647777097437,0.0,0.04585171270841716,2.5727508092120255,20.6,0.9155555555555555,30.4,0.8375057817998994,0.038588092880864525,,-0.24261151372419001,2.3318207949894805,6.844160498019466,0.21426090427009203,,-0.23640768119658684,2.332867842868846,189.97547920027765,0.21426090427009203,,-0.23640768119658684,2.332867842868846,189.97547920027765,-0.0021327344170847806,0.004474835217066819
V5,8,558,0.4,0.45103030539979294,0.03980168394513045,1.2007349988796838,37.0,4.789613122818295,0.0,0.05973229469476902,2.3564128201212737,28.1,1.248888888888889,26.8,0.9090104122457066,0.09597691835223972,,-0.22422483920974984,2.3732549143848236,6.937839289176188,0.10520126589253369,,-0.186546132915166,2.36262797203743,240.2099577003931,0.10520126589253369,,-0.186546132915166,2.36262797203743,240.2099577003931,0.007566305747192248,0.014173875381343848
