R2,RMSE,MAE
0.5391607162660743,0.5155193892182238,0.33351377777777774
-0.5745156262632944,0.5609348691427631,0.3467171960784314
-0.017160461252921033,0.14142598573027815,0.11660074509803912
-0.9461448872248164,0.04333884696097334,0.03549739999999998
0.8990480340955485,0.08168639445287655,0.06690366666666664
0.814553933427238,0.11830866810119886,0.07820627777777779
0.814553933427238,0.11830866810119886,0.07820627777777779
0.8857614131990861,0.05189632206483195,0.045794208333333176
-1.3829476696714949,0.10080516845036598,0.08516806666666661
0.5978832891465493,0.18019295437276653,0.149971862745098
-0.09860545189378134,0.1208709629780783,0.09594847058823523
-7.513370796687429e+28,0.030431799999999898,0.030431799999999898
0.2983996653003067,0.539094722602519,0.4074711045751634
0.7786483112053839,0.1867847242073396,0.18481433333333327
0.5180283229662592,0.5138504835497191,0.33164011111111114
0.4396234821412004,0.5161752310770421,0.34153141830065364
-0.6590435235432628,0.5646078654328283,0.3620355490196078
0.5246628333960841,0.19522948029417878,0.17918116666666659
0.8090818110136837,0.05834393729074114,0.0546308627450981
0.4396234821412004,0.5161752310770421,0.34153141830065353
-0.7438532481908069,0.569126338399512,0.37629825490196084
-0.07094924778621015,0.1274769989926898,0.10265749019607844
-0.3347892271555619,0.12449498085289422,0.09321374999999998
0.1138175164966363,0.528717437455135,0.40044857407407414
0.5856010760151652,0.18082255616998044,0.17835549999999997
-0.03781231322855527,0.08461399554250267,0.07156233333333328
-0.04479396316173956,0.05213872579822241,0.05169015555555556
0.4955809959137153,0.5130709549419975,0.32028942483660133
0.5544631961044646,0.5171531939679938,0.3535716405228759
0.8857614131990861,0.05189632206483195,0.045794208333333176
0.4666733997083733,0.5585327227400461,0.3294069561403508
0.7979364214446226,0.1236780340566503,0.08486089215686282
0.9384459880089131,0.08695888095153788,0.06695041666666662
0.35891273348362174,0.5090617763353791,0.3041063888888889
-7.51337079668732e+28,0.030431799999999676,0.030431799999999676
0.3907840755331009,0.5423966454539009,0.4297167124183006
0.6829358138123818,0.07214665366178623,0.06505716666666661
0.8159378691236984,0.07820950017849025,0.07731033333333333
-0.40751538773458273,0.5572405220043378,0.3427456666666666
0.6661063444495512,0.0792515000746731,0.07718945833333317
0.8837633231459293,0.10751939715040223,0.09202719607843131
0.990672163458132,0.03149038467466426,0.028738833333333325
-0.5165105764503115,0.5590179793736307,0.3353842549019608
0.9536444730762607,0.07526367873156568,0.06329166666666665
0.08454769213408686,0.4908274290590167,0.3432551568627451
0.6169920465617883,0.16700609039304937,0.10285642592592587
-0.07918051175840968,0.05574245346731301,0.04555677777777767
0.9184763777122067,0.07800525566401491,0.06501333333333331
-0.6994590838538595,0.023546042821011175,0.02206415555555556
0.4955809959137153,0.5130709549419975,0.32028942483660133
-0.39457653291867656,0.5572338054554469,0.3458384901960785
-1.0693443813505779,0.12551290799469653,0.09022581249999999
-7.513370796687429e+28,0.030431799999999898,0.030431799999999898
0.9730522938908391,0.05552135533822762,0.043206166666666636
-2.1531482276513274,0.21290889193295887,0.2013316111111111
0.48497415600410365,0.518769016686876,0.3638045947712418
0.5094105039231502,0.5121106687969637,0.30621415032679744
0.8665282043054564,0.15032006719579957,0.1415510392156862
0.3529078189106597,0.5170488462155429,0.3421355
0.2022869140166299,0.16744888371642805,0.10594077777777773
0.4049691858070279,0.4882664409719878,0.35430509259259263
-0.13445959180022382,0.131202436920549,0.10677687500000003
0.7556660921897137,0.055804686747246646,0.0505898333333333
0.2215788023750287,0.2014431884784675,0.16283942592592596
0.5094105039231505,0.5121106687969635,0.3062141503267973
-0.5745156262632944,0.5609348691427631,0.3467171960784314
-7.51337079668732e+28,0.030431799999999676,0.030431799999999676
0.5978832891465493,0.18019295437276656,0.14997186274509808
-6.539307684728974,0.0489027098826047,0.04554419999999978
-0.19121802693557943,0.20039305397899346,0.1707357777777777
0.9793230282784433,0.04586356340507071,0.041332500000000015
0.3887107907656828,0.5712672986914626,0.3976933333333334
0.905890675309995,0.08215404376789173,0.0690871666666667
0.5610806176162082,0.5199414617805539,0.36974101307189544
0.5643324478492614,0.13067038503807968,0.09900666666666669
0.43417762292003304,0.06399752608768361,0.06030258333333327
0.9518657682596083,0.07279240551635013,0.0588365416666665
-1.0693443813505725,0.12551290799469636,0.09022581249999977
0.5416832613889595,0.18276166978323863,0.1779795438596492
0.9856225816675481,0.03459819569647037,0.02617767647058818
0.940690520008697,0.08806587254915343,0.07775899999999997
-7.094343137111535,0.08803264750584368,0.08241552941176473
0.977006883711668,0.04357675060848098,0.03490941666666664
-1.069344381350572,0.12551290799469636,0.09022581249999977
-0.5449476914913249,0.1301615570817336,0.10659452083333332
-0.04422749024801598,0.14175439646093482,0.1194053124999999
-0.40751538773458273,0.5572405220043378,0.3427456666666666
0.8227878467766739,0.11684768361080562,0.0870044583333332
-0.07918051175840723,0.05574245346731295,0.045556777777777745
0.38011993459396387,0.18161555498530785,0.13913092592592585
0.1811925087543691,0.16802108270916538,0.10886177777777777
-0.1848852045180691,0.0791449604656895,0.05812908888888879
0.7872802166506083,0.12813023423828715,0.11286183333333331
0.9518657682596083,0.07279240551635013,0.0588365416666665
-2.4746522221169527,0.10002180883215088,0.08441043137254889
0.7166920660891358,0.13486320149940556,0.11573569607843133
0.8837633231459293,0.10751939715040223,0.09202719607843139
-0.41393427053581533,0.056231478850077135,0.043951
0.5895504038151822,0.1667837006803164,0.09931425925925928
0.9642768401348246,0.04954665375854616,0.03778702941176465
0.6782916833091676,0.1817178427994487,0.14290666666666657
0.9536444730762607,0.07526367873156566,0.06329166666666665
0.9827965259494225,0.03955534491331007,0.0351654583333332
0.8997349319590928,0.1257926184011142,0.09398566666666665
-1.1832960793308205,0.12256967174903677,0.09023466666666642
0.4243428438986794,0.524263028192538,0.3630566013071895
0.5904818833321832,0.09182021462529873,0.07852749999999993
0.9485743101546843,0.0794256449632985,0.05667649999999996
0.8476270865079427,0.08730565788463689,0.07760369607843137
-0.8510028845728097,0.06381384159064206,0.05536788888888888
-1.3829476696714944,0.10080516845036597,0.08516806666666661
0.26055508971875607,0.16677664067030928,0.09907289542483655
-0.01454685827509583,0.21309326234538717,0.19787922222222223
-0.9384032110126008,0.03839281726660161,0.03238166666666661
-0.2172862190979612,0.5648258243295033,0.3978291960784313
0.7272264476903723,0.122636907936415,0.09693407843137249
0.8865729307050911,0.112664617852808,0.09945552941176473
0.6879366961260729,0.15858616038044404,0.15584199999999995
0.6947234819835877,0.0729780286907362,0.06514820833333317
0.872924137925803,0.12314418654536341,0.08118286274509807
-0.07918051175840946,0.05574245346731301,0.04555677777777767
-4.3245499181665537e-08,0.06443685726700896,0.05899002222222216
0.8005014995423853,0.1797095013832501,0.16171737254901955
0.9856225816675481,0.03459819569647037,0.02617767647058818
-0.6090224252252179,0.04211159077071303,0.03993606666666668
-2.4746522221169527,0.10002180883215088,0.08441043137254889
0.5094105039231505,0.5121106687969635,0.3062141503267973
0.9551796782094235,0.07936660001601283,0.052471911764705816
-0.07918051175840968,0.05574245346731301,0.04555677777777767
0.9906827558314764,0.030288824856840015,0.025196666666666662
-0.003208284793258853,0.06174594749019742,0.05587428888888879
-1.7350904142471846,0.1320569382142249,0.1051807916666666
0.3734911782256336,0.20644199371909283,0.18761859259259253
-0.17495754029119293,0.09758948355850416,0.08753008496732022
0.7562242370327636,0.1697912820645678,0.14345311111111111
0.45963246191354135,0.19433713825723944,0.19374635185185193
0.2206780315459942,0.14196263504352122,0.1339
0.899849160399877,0.09042011105303806,0.07948066666666663
0.43417762292003304,0.06399752608768361,0.06030258333333327
-0.01757812492585309,0.5152769934215354,0.43533744444444444
-0.5048423881287942,0.08043678783108014,0.05831935555555545
0.6601062979575416,0.1815134787720602,0.13936449999999992
-4.3245499181665537e-08,0.06443685726700896,0.05899002222222216
0.20289045617476165,0.5626787392653474,0.368721
0.8609072227726104,0.12626301205959786,0.1080566052631578
0.1014184440296948,0.16895801149107598,0.11834922875816993
0.6793152173022404,0.05242400239972868,0.04613470833333314
0.48337024360050285,0.562766390962013,0.3675019561403508
0.8927386702026366,0.12432978649083562,0.08953054166666664
0.28997162011468136,0.5160828752785344,0.34125177777777776
-0.14751944293301356,0.23032636657123498,0.21984896296296305
0.7626997924859755,0.11938571634500891,0.0951484583333332
0.8190247068862495,0.14258996346138553,0.12099952941176466
0.19888836168907487,0.11362400645550216,0.10640766666666666
0.8295883877252109,0.11410817726468715,0.07591902941176469
0.8291590530229432,0.1305739905147105,0.10490216666666664
0.977006883711668,0.04357675060848098,0.03490941666666664
-0.2194045920906964,0.12079201888513175,0.09030647058823531
-0.03781231322855527,0.08461399554250267,0.07156233333333328
-0.017160461252921477,0.14142598573027815,0.1166007450980392
-0.8510028845728097,0.06381384159064206,0.05536788888888888
-0.1501338432756376,0.04808833128589741,0.04548717777777774
0.6093045020125967,0.1804550116722209,0.13740925925925926
-21.563066000579095,0.0971857392768674,0.09500768627450988
-0.41580911449262214,0.20018963614308424,0.1624176797385621
0.9046847079026786,0.08272088509919212,0.07468599999999997
0.38231344716214344,0.5121628786065135,0.3057485925925925
0.9518657682596083,0.07279240551635013,0.0588365416666665
0.08154406885556442,0.1855661807426576,0.16813616666666664
0.9913527802756568,0.031065369935201627,0.027021458333333193
0.9821891881886499,0.03860561999840081,0.03162329166666653
0.6586748472866535,0.05764719543590125,0.0495591666666666
0.5610806176162082,0.5199414617805539,0.36974101307189544
0.9632476578408017,0.06363375649699828,0.055799833333333326
0.9906827558314764,0.030288824856840015,0.025196666666666662
0.5421293736922569,0.167476563589147,0.10687533333333327
-0.07918051175840968,0.05574245346731301,0.04555677777777767
0.8318809200892658,0.1294437130124026,0.10609716666666663
0.452817075726732,0.5265354372280262,0.38074244444444444
-0.194025638372884,0.5562580954246447,0.3605652679738562
0.9845834315086736,0.042387141340054495,0.039062708333333196
0.7166920660891357,0.13486320149940556,0.11573569607843141
0.8857614131990861,0.05189632206483195,0.045794208333333176
-0.2194045920906964,0.12079201888513175,0.09030647058823531
0.5978832891465493,0.18019295437276653,0.149971862745098
0.3275224628721578,0.5723779420534536,0.43882887037037027
0.5654519016693154,0.5237376896856384,0.38479609150326793
0.9308465144899731,0.09339289038877246,0.09035266666666665
0.5596255679453788,0.5208299298635274,0.36862671895424826
-0.699459083853839,0.023546042821011033,0.022064155555555482
0.9518657682596082,0.07279240551635019,0.05883654166666665
0.33810408766979116,0.5623052240965228,0.3669993333333334
-0.8510028845728097,0.06381384159064206,0.05536788888888888
0.8986447221632791,0.08483302442127674,0.077607
-4.3245499181665537e-08,0.06443685726700896,0.05899002222222216
0.5606353196278906,0.2077201697142585,0.17874761111111112
0.6479880493062493,0.06500757789835684,0.06318349999999999
-0.28039069755763224,0.06765891917154913,0.06439571111111109
0.32640756190579956,0.5384291166640129,0.39413663398692805
0.3887107907656828,0.5712672986914626,0.3976933333333334
-12.529222103372678,0.05938834636118045,0.05715139999999982
0.789001044247107,0.13663790819948038,0.11275911111111113
-0.004641594554286588,0.033275621545509844,0.03205393333333332
0.7958944379804381,0.14559045525961262,0.13124117647058817
0.6002958056137501,0.10622608746648718,0.08063152941176466
0.8865729307050911,0.112664617852808,0.09945552941176473
0.899849160399877,0.09042011105303806,0.07948066666666663
0.6047914340075835,0.2066958459805648,0.1681032592592592
-0.5921129474572899,0.12308073589930968,0.08317937499999994
0.8717500293087683,0.1067783155050028,0.09295099999999995
0.5533716148261756,0.20106570385475114,0.15981422222222225
0.5360477531763104,0.5194620597881828,0.3595777777777778
-0.5921129474572899,0.12308073589930968,0.08317937499999994
0.899849160399877,0.09042011105303806,0.07948066666666663
-0.128333314589534,0.4875619188443317,0.34079100000000007
0.42035250826028336,0.5265933617099257,0.37516850326797374
-11.59903188472368,0.06321727614965872,0.06065659999999987
0.5723509643271077,0.20725532389936235,0.17566433333333328
0.7300065274997987,0.17457309177925426,0.14968584313725483
0.8515658663937719,0.15273488752443484,0.14311191176470578
0.9664347808361112,0.06106580851801053,0.0528788333333333
-0.002634521929838929,0.0886420160796347,0.08187984444444434
0.9632476578408017,0.06363375649699828,0.055799833333333326
0.8458209317277072,0.15171130866467963,0.14327270588235286
-0.41393427053581533,0.056231478850077135,0.043951
-0.41391014998949416,0.11797222685328111,0.08023274509803917
0.38011993459396387,0.18161555498530785,0.13913092592592594
0.8159378691236983,0.0782095001784903,0.07731033333333333
0.7556660921897137,0.055804686747246646,0.0505898333333333
-1.320692065164104,0.1241691669303706,0.09367113725490199
0.45281707572673224,0.5265354372280262,0.3807424444444445
-0.061207232180217286,0.06375990597793847,0.055705088888888886
0.8227878467766739,0.11684768361080562,0.0870044583333332
0.20289045617476176,0.5626787392653474,0.368721
0.990672163458132,0.031490384674664314,0.028738833333333325
0.7811812327805029,0.12937379534480414,0.11578283333333333
-1.51370912909832,0.05389846528472656,0.04581491111111102
-0.9518906549698236,0.08782731357375868,0.07963883333333337
0.17682909766541233,0.5693878396953967,0.39242950000000004
-1.735090414247185,0.1320569382142249,0.1051807916666666
-0.5165105764503115,0.5590179793736307,0.3353842549019608
0.990672163458132,0.031490384674664314,0.028738833333333325
0.42439010554837264,0.5170121392774253,0.35177306535947706
-0.19402563837288422,0.5562580954246447,0.3605652679738562
0.789726532290933,0.11538665974715953,0.08426670833333318
-0.0020375455184333813,0.04542141915337594,0.040273266666666675
0.7556660921897135,0.05580468674724667,0.0505898333333333
0.351135950305562,0.18173640191909055,0.14147903267973852
0.848248047847318,0.12414890055443498,0.12304283333333327
0.8515550295826014,0.07176414042433546,0.06471666666666664
0.5606353196278908,0.20772016971425847,0.17874761111111112
-1.7350904142471846,0.1320569382142249,0.1051807916666666
-0.41393427053580956,0.05623147885007702,0.04395099999999993
-9.444572711709057,0.044208579279240184,0.042038999999999715
-0.17495754029119293,0.09758948355850416,0.08753008496732022
0.6731765549244785,0.14729966191036342,0.14634511111111095
0.0036179074397170163,0.07462891791252423,0.07447045833333339
-0.2250299402926237,0.49240616682995214,0.37888600000000006
0.8674840034274169,0.11282399556984204,0.10676708333333328
0.9730522938908391,0.05552135533822762,0.043206166666666636
0.977006883711668,0.04357675060848098,0.03490941666666664
0.8965439724576189,0.09618449517638439,0.09161295833333317
0.9518657682596083,0.07279240551635013,0.0588365416666665
0.0626264782105369,0.5183083234091139,0.44061700000000004
0.8998491603998768,0.09042011105303811,0.07948066666666663
0.3665580965270602,0.5167765693677591,0.3438435925925925
-1.9485402720738918,0.18586835359648146,0.172032
0.8099120297039828,0.1260618811996153,0.10328020833333319
0.3529078189106598,0.5170488462155428,0.3421355
-0.39457653291867656,0.5572338054554469,0.3458384901960785
0.9119327059115983,0.09915369401464426,0.09781470588235287
0.8998491603998768,0.09042011105303811,0.07948066666666663
0.8997349319590928,0.1257926184011142,0.09398566666666665
0.3797230779373074,0.16590877384492775,0.14893668518518524
0.5384664241913765,0.5192585238808387,0.35665677777777777
0.6787613126414782,0.12188018604616661,0.07713477777777789
0.4286019142965727,0.1672859230901332,0.14484389215686283
0.9936996784535024,0.023484588049543505,0.020741541666666512
0.5560251237991138,0.18162738614570312,0.1480536111111111
0.9821891881886499,0.038605619998400814,0.03162329166666653
0.9361618874736772,0.08405743956887453,0.065728
0.973052293890839,0.05552135533822771,0.043206166666666636
-0.6090224252252177,0.04211159077071303,0.03993606666666668
0.4778630150198576,0.4907695616388599,0.34255212962962983
0.789726532290933,0.11538665974715953,0.08426670833333318
0.32640756190579956,0.5384291166640129,0.39413663398692805
0.8882064482917005,0.13034151484677262,0.10657933333333335
0.2215788023750287,0.2014431884784675,0.16283942592592596
0.6126973620438464,0.06084414672309029,0.052480166666666626
0.9827965259494225,0.039555344913310066,0.0351654583333332
-0.5745156262632944,0.5609348691427631,0.3467171960784314
-6.539307684728974,0.0489027098826047,0.04554419999999978
0.26055508971875607,0.16677664067030928,0.0990728954248367
-1.0877895196081098,0.21257919140208573,0.20160551851851852
0.7907377760632633,0.09151996519932647,0.07818699999999996
0.17682909766541233,0.5693878396953967,0.39242950000000004
0.8779308798935854,0.12963526960898314,0.10369841666666663
-0.10119424875883154,0.5830593830488763,0.4287303333333334
0.5382978032046398,0.7030958767815279,0.608350888888889
-0.3347892271555646,0.12449498085289433,0.09321375000000005
-0.2059400535446032,0.0316136957745988,0.02851917777777772
0.8119521925248854,0.09429517777844482,0.0818517222222222
-0.4523978582140207,0.5576325103525106,0.3325040196078431
0.351135950305562,0.18173640191909055,0.14147903267973852
-0.1501338432756376,0.04808833128589741,0.04548717777777774
0.563357469163078,0.09878561194877387,0.09234358333333326
-0.09723707847970364,0.09512514209417916,0.0855384183006536
0.9634651929184799,0.048987989496602755,0.037446529411764684
0.848248047847318,0.12414890055443498,0.12304283333333327
0.33614297994384545,0.5166423432102949,0.34041383333333336
0.9827965259494225,0.039555344913310066,0.0351654583333332
-6.539307684728974,0.0489027098826047,0.04554419999999978
0.4955809959137153,0.5130709549419975,0.32028942483660133
