sys_id,domain,stability_return_time,stability_recovery_rate,stability_final_dev,stability_max_dev,fertility_state_diversity,fertility_novelty_rate,fertility_state_coverage,fertility_transition_entropy,CSR,RBS,ADI,RTP,SRD,fertility_phase_vol,fertility_nn_dist
CA_10,cellular_automata,0.0,0.0010754586054860995,0.03773584905660377,0.09433962264150944,0.019867549668874173,0.013333333333333334,3.3306690738754696e-16,0.7285524580140434,0.37677016125643675,0.875,1.0,0.7421667371998113,9007199254740992.0,,
CA_11,cellular_automata,0.0,-0.00047589801421146126,0.11538461538461539,0.11538461538461539,0.18543046357615894,0.18,4.172325134277344e-07,3.291385032936296,0.5623351446188083,0.75,0.19518001458970585,3.2968210050977476,67108864.0,,
CA_12,cellular_automata,0.0,-0.01275911559822449,0.5675675675675675,0.5675675675675675,0.37748344370860926,0.37333333333333335,4.147295840084553e-10,3.9127457272083253,0.6931471805599453,0.5,0.7543761974853274,3.6295316517665226,137438953472.0,,
CA_13,cellular_automata,0.0,-0.0007038965249106145,0.14545454545454545,0.14545454545454545,0.37748344370860926,0.37333333333333335,1.582067810090848e-15,4.018576593781572,0.5623351446188083,0.75,0.2145384594660973,3.9258859490393445,3.602879701896397e+16,,
CA_14,cellular_automata,0.0,-0.0005591304686423532,0.17777777777777778,0.2222222222222222,0.026490066225165563,0.02,1.1368683772161603e-13,0.7639577354681416,0.5623351446188083,0.25,0.9867543820659304,0.9096984407261783,35184372088832.0,,
CA_15,cellular_automata,0.0,-0.002307132211945478,0.29545454545454547,0.3409090909090909,0.3509933774834437,0.3466666666666667,3.0127011996228248e-12,3.9088960453598047,0.6931471805599453,0.5,0.5502392344497624,3.9258859490393445,17592186044416.0,,
CA_16,cellular_automata,0.0,-0.001168894823956202,0.3103448275862069,0.3448275862068966,0.7682119205298014,0.7666666666666667,2.1606683731079102e-07,4.696408572242413,0.6931471805599453,0.5,0.2951334379905811,3.9258859490393445,536870912.0,,
CA_17,cellular_automata,0.0,0.000721292038260684,0.06818181818181818,0.1590909090909091,0.026490066225165563,0.02,2.2737367544323206e-13,0.7639577354681417,0.6931471805599453,0.5,0.0,0.8261388110668977,17592186044416.0,,
CA_18,cellular_automata,0.0,0.0004758980142114603,0.06060606060606061,0.09090909090909091,0.2251655629139073,0.22,3.958120942115784e-09,3.507134882972446,0.6615632381579821,0.375,0.35830756735934993,3.4631763284321346,8589934592.0,,
CA_19,cellular_automata,0.0,-0.0,0.08695652173913043,0.08695652173913043,0.31788079470198677,0.31333333333333335,5.7220458984375e-06,3.849955949956579,0.6615632381579821,0.375,0.13334518676566626,3.9258859490393445,8388608.0,,
CA_20,cellular_automata,0.0,-0.00033765501461476666,0.1111111111111111,0.1111111111111111,0.24503311258278146,0.24,5.384208634495735e-10,3.59639230349813,0.37677016125643675,0.875,0.13202249233585148,3.5463539900993286,68719476736.0,,
CA_21,cellular_automata,0.0,-0.0008872883665365438,0.11428571428571428,0.2571428571428571,0.4900662251655629,0.4866666666666667,2.153683453798294e-09,4.2873162253782615,0.6615632381579821,0.375,0.16328600405679533,3.9258859490393445,34359738368.0,,
CA_22,cellular_automata,0.0,0.0012894510430376867,0.02702702702702703,0.08108108108108109,0.26490066225165565,0.26,2.9103830456733704e-10,3.6578204616477987,0.6615632381579821,0.375,0.4217790584227601,3.5740798773217257,137438953472.0,,
CA_23,cellular_automata,0.0,0.024232752107758555,0.0,0.09259259259259259,0.019867549668874173,0.013333333333333334,1.6653345369377348e-16,0.0800525173156622,0.37677016125643675,0.875,0.0,0.15383759322861115,1.8014398509481984e+16,,
CA_24,cellular_automata,0.0,-0.011530732569196032,0.2564102564102564,0.7692307692307693,1.0,1.0,2.7466739993542433e-10,5.010635294096253,0.6931471805599453,0.5,0.019860440150295318,3.9258859490393445,549755813888.0,,
CA_25,cellular_automata,0.0,0.0007632676805516223,0.06779661016949153,0.0847457627118644,0.033112582781456956,0.02666666666666667,8.673617379884035e-18,0.15992484896680842,0.6931471805599453,0.5,0.0,0.4448362606129621,5.764607523034235e+17,,
CA_26,cellular_automata,0.0,-0.0007632676805516247,0.11627906976744186,0.11627906976744186,0.5960264900662252,0.5933333333333334,1.0231815394945443e-11,4.456117549648299,0.6931471805599453,0.5,0.5914403884193481,3.9258859490393445,8796093022208.0,,
CA_27,cellular_automata,0.0,-0.004881303020566083,0.27586206896551724,0.3103448275862069,0.12582781456953643,0.12,3.5390257835388184e-08,2.6480717889442684,0.6615632381579821,0.625,0.5000000000000001,3.9258859490393445,536870912.0,,
CA_28,cellular_automata,0.0,0.012339140475798092,0.25,0.7083333333333334,0.47019867549668876,0.4666666666666667,4.231929779052734e-06,4.0066463374872825,0.6615632381579821,0.375,0.4700000000000001,3.9258859490393445,16777216.0,,
CA_29,cellular_automata,0.0,-0.004870287634708899,0.32653061224489793,0.3469387755102041,0.6754966887417219,0.6733333333333333,1.8118839761882555e-13,4.56702109853789,0.6615632381579821,0.375,0.18668326147193276,3.9258859490393445,562949953421312.0,,
CA_30,cellular_automata,0.0,-0.01043273527617832,0.5,0.5,0.23178807947019867,0.22666666666666666,8.149072527885437e-09,3.5107425710330973,0.6931471805599453,0.5,0.13334518676566623,3.601805764544124,4294967296.0,,
CA_31,cellular_automata,0.0,-0.005539403037420997,0.5,0.5,0.3841059602649007,0.38,1.2878587085651816e-14,4.020841914272177,0.6615632381579821,0.375,0.8250134192163179,3.925885949039344,4503599627370496.0,,
CA_32,cellular_automata,0.0,-0.0003376550146147657,0.11764705882352941,0.11764705882352941,0.033112582781456956,0.02666666666666667,2.9103830456733704e-10,0.15992484896680842,0.6615632381579821,0.375,0.0,0.25126125174517977,17179869184.0,,
CA_33,cellular_automata,0.0,-0.006202820884555086,0.5957446808510638,0.723404255319149,1.0,1.0,1.0729195309977513e-12,5.010635294096253,0.5623351446188083,0.25,0.08956221510397973,3.5740798773217257,140737488355328.0,,
CA_34,cellular_automata,0.0,-0.00036624151029584725,0.1111111111111111,0.14814814814814814,0.7417218543046358,0.74,6.217248937900877e-15,4.659440722612549,0.6931471805599453,0.5,0.6184139543247607,3.9258859490393445,1.8014398509481984e+16,,
CA_35,cellular_automata,0.0,-0.0,0.09375,0.09375,0.2119205298013245,0.20666666666666667,7.450580596923828e-09,3.460702328679279,0.6931471805599453,0.5,0.2881162792353293,3.4163550161608933,4294967296.0,,
CA_36,cellular_automata,0.0,0.0460254267108976,0.0,0.09615384615384616,0.019867549668874173,0.013333333333333334,6.661338147750939e-16,0.0800525173156622,0.37677016125643675,0.875,0.0,0.15383759322861115,4503599627370496.0,,
CA_37,cellular_automata,71.0,-0.01184367723627471,0.35,0.5,0.18543046357615894,0.18,2.6702880859375e-05,1.902497276291725,0.6615632381579821,0.625,0.46368166406374234,1.36965061836954,1048576.0,,
CA_38,cellular_automata,0.0,-0.0042555891476919626,0.2777777777777778,0.5,0.5496688741721855,0.5466666666666666,1.2078089639544487e-09,4.230460770020597,0.6615632381579821,0.625,0.2820512820512821,3.9258859490393445,68719476736.0,,
CA_39,cellular_automata,0.0,-0.0,0.0975609756097561,0.0975609756097561,0.2847682119205298,0.28,1.9554136088117957e-11,3.734883120975866,0.6931471805599453,0.5,0.23012306104572278,3.6849834262113177,2199023255552.0,,
CA_40,cellular_automata,0.0,-0.0036102534590337003,0.30303030303030304,0.30303030303030304,0.48344370860927155,0.48,8.498318493366241e-09,4.260632658178645,0.5623351446188083,0.25,0.13896197082037748,3.925885949039344,8589934592.0,,
CA_41,cellular_automata,0.0,0.0008135530288262275,0.041666666666666664,0.08333333333333333,0.019867549668874173,0.013333333333333334,1.7881393432617188e-07,0.7285524580140436,0.6931471805599453,0.5,1.0,0.7421667371998113,16777216.0,,
CA_42,cellular_automata,0.0,0.024159042129778464,0.0,0.08695652173913043,0.026490066225165563,0.02,4.76837158203125e-07,0.7639577354681416,0.6931471805599453,0.5,0.9867543820659301,0.9096984407261783,8388608.0,,
CA_43,cellular_automata,0.0,-0.000938198942302594,0.14285714285714285,0.14285714285714285,0.16556291390728478,0.16,1.1920928955078125e-05,3.1227821095421744,0.6931471805599453,0.5,0.3371367445177389,3.1276679457036374,2097152.0,,
CA_44,cellular_automata,0.0,-0.0011127300672187153,0.15789473684210525,0.22807017543859648,1.0,1.0,1.0477729794899915e-15,5.010635294096253,0.6615632381579821,0.375,0.2536286367508942,3.925885949039344,1.4411518807585587e+17,,
CA_45,cellular_automata,0.0,-0.024302105444749783,0.6410256410256411,0.6410256410256411,1.0,1.0,2.7466739993542433e-10,5.010635294096253,0.6931471805599453,0.5,0.1567431850789096,3.9258859490393445,549755813888.0,,
CA_46,cellular_automata,0.0,-0.0004758980142114603,0.125,0.125,0.16556291390728478,0.16,1.4901161193847656e-06,3.194852396036694,0.5623351446188083,0.75,0.3392857142857138,3.1972536844271993,16777216.0,,
CA_47,cellular_automata,71.0,-0.006599006729995013,0.4,0.7333333333333333,1.0,1.0,1.4062970876693726e-07,5.010635294096253,0.6615632381579821,0.625,0.34932533733133453,3.9258859490393445,1073741824.0,,
CA_48,cellular_automata,0.0,-0.0,0.0851063829787234,0.0851063829787234,0.31788079470198677,0.31333333333333335,3.410605131648481e-13,3.85797491189622,0.37677016125643675,0.125,0.14063403568010238,3.8513387495457048,140737488355328.0,,
CA_49,cellular_automata,0.0,-0.0,0.09090909090909091,0.09090909090909091,0.5827814569536424,0.58,2.09808349609375e-05,4.437633624833367,0.6931471805599453,0.5,0.11312217194570154,3.7490656628296666,4194304.0,,
CA_50,cellular_automata,0.0,1.1913862101946683e-19,0.07894736842105263,0.18421052631578946,0.019867549668874173,0.013333333333333334,1.0913936421275139e-11,0.7285524580140434,0.6931471805599453,0.5,1.0,0.7421667371998113,274877906944.0,,
CA_51,cellular_automata,1.0,0.02432308196824696,0.0,0.1,0.039735099337748346,0.03333333333333333,5.329070518200751e-15,0.19979267642303383,0.5623351446188083,0.75,0.3985633328359497,0.9208998782026258,1125899906842624.0,,
CA_52,cellular_automata,0.0,-0.0002619055766598701,0.1111111111111111,0.1111111111111111,0.304635761589404,0.3,1.3073986337985843e-12,3.8119457803039354,0.5623351446188083,0.75,0.1375608537784187,3.7958869751009088,35184372088832.0,,
CA_53,cellular_automata,0.0,-0.0,0.0967741935483871,0.0967741935483871,0.013245033112582781,0.006666666666666667,9.313225746154785e-10,0.6931471805599453,0.6931471805599453,0.5,1.0,0.6931471805599453,2147483648.0,,
CA_54,cellular_automata,0.0,0.024015142690702974,0.0,0.07692307692307693,0.026490066225165563,0.02,7.275957614183426e-12,0.12001135905309418,0.37677016125643675,0.125,0.0,0.15383759322861115,549755813888.0,,
CA_55,cellular_automata,0.0,0.04822519925713146,0.0,0.16,0.033112582781456956,0.02666666666666667,1.4901161193847656e-07,0.7992729200899819,0.6931471805599453,0.5,0.0067114093959732375,0.9928369399657834,33554432.0,,
CA_56,cellular_automata,71.0,-0.0005995605912746364,0.16666666666666666,0.16666666666666666,0.033112582781456956,0.02666666666666667,4.6566128730773926e-09,0.7992729200899817,0.6615632381579821,0.375,0.0,1.0755452487616681,1073741824.0,,
CA_57,cellular_automata,0.0,0.0006656627430976822,0.07317073170731707,0.0975609756097561,0.2980132450331126,0.29333333333333333,2.0463630789890885e-11,3.7648743286888697,0.6615632381579821,0.375,0.2711864406779664,3.7404352006561137,2199023255552.0,,
CA_58,cellular_automata,0.0,-0.0057494811371460045,0.29411764705882354,0.29411764705882354,0.2781456953642384,0.2733333333333333,2.444721758365631e-09,3.653647921973251,0.6615632381579821,0.375,0.07308558469622599,3.8236128623233068,17179869184.0,,
CA_59,cellular_automata,0.0,-9.226099056554341e-05,0.13043478260869565,0.15217391304347827,0.33774834437086093,0.3333333333333333,7.247535904753022e-13,3.894942761526084,0.5623351446188083,0.75,0.32799999999999857,3.8236128623233068,70368744177664.0,,
CA_60,cellular_automata,0.0,4.648874450435577e-05,0.041666666666666664,0.08333333333333333,0.033112582781456956,0.02666666666666667,1.7763568394002505e-14,0.15992484896680823,0.6615632381579821,0.625,0.0,0.5409690988704924,281474976710656.0,,
CA_61,cellular_automata,0.0,-0.002417414714226503,0.34782608695652173,0.34782608695652173,0.16556291390728478,0.16,2.9802322387695312e-06,3.1708289672051877,0.6931471805599453,0.5,0.2235051388190186,3.1485978714542195,8388608.0,,
CA_62,cellular_automata,0.0,-0.00026190557665987056,0.11363636363636363,0.11363636363636363,0.026490066225165563,0.02,2.2737367544323206e-13,0.12001135905309418,0.6615632381579821,0.625,0.0,0.2512612517451798,17592186044416.0,,
CA_63,cellular_automata,0.0,-0.0,0.09375,0.09375,0.019867549668874173,0.013333333333333334,6.984919309616089e-10,0.7285524580140434,0.5623351446188083,0.25,1.0,0.7421667371998113,4294967296.0,,
CA_64,cellular_automata,0.0,-0.005057045001650868,0.3148148148148148,0.3148148148148148,0.7947019867549668,0.7933333333333333,6.661338147750939e-15,4.733376421872277,0.6615632381579821,0.375,0.5872859739765314,3.9258859490393445,1.8014398509481984e+16,,
CA_65,cellular_automata,0.0,0.0007398701120812165,0.10344827586206896,0.10344827586206896,0.10596026490066225,0.1,2.9802322387695312e-08,1.1849483080699192,0.6615632381579821,0.625,0.5000000000000001,1.294837287583473,536870912.0,,
CA_66,cellular_automata,0.0,-0.0,0.0967741935483871,0.0967741935483871,0.23178807947019867,0.22666666666666666,1.6298145055770874e-08,3.497670178309142,0.6615632381579821,0.625,0.1519999999999998,3.5186281028769306,2147483648.0,,
CA_67,cellular_automata,0.0,8.935396576460012e-20,0.08,0.2,0.3708609271523179,0.36666666666666664,1.6689300537109375e-06,3.9884047056235232,0.5623351446188083,0.25,0.176357151758286,3.9258859490393445,33554432.0,,
CA_68,cellular_automata,0.0,0.024148880084305328,0.0,0.08620689655172414,0.0728476821192053,0.06666666666666667,3.8163916471489756e-17,0.3984356996609049,0.6615632381579821,0.375,0.8137334712067323,0.6366524610914102,2.8823037615171174e+17,,
CA_69,cellular_automata,0.0,-0.0004758980142114604,0.10714285714285714,0.10714285714285714,0.19205298013245034,0.18666666666666668,1.0803341865539551e-07,3.3462912072992257,0.37677016125643675,0.875,0.17642836649455534,3.3245468923201456,268435456.0,,
CA_70,cellular_automata,0.0,0.04598135141066363,0.0,0.09433962264150944,0.033112582781456956,0.02666666666666667,5.551115123125783e-16,0.15992484896680823,0.37677016125643675,0.875,0.0,0.3482638265219666,9007199254740992.0,,
CA_71,cellular_automata,0.0,-0.0006656627430976825,0.10810810810810811,0.10810810810810811,0.5298013245033113,0.5266666666666666,5.820766091346741e-10,4.363697925573639,0.6615632381579821,0.625,0.4321744188529935,3.925885949039344,137438953472.0,,
CA_72,cellular_automata,0.0,-0.0011086690989251125,0.08163265306122448,0.08163265306122448,0.3708609271523179,0.36666666666666664,9.947598300641403e-14,3.9849163846650932,0.6931471805599453,0.5,0.22688477951635816,3.9258859490393445,562949953421312.0,,
CA_73,cellular_automata,0.0,-0.004924077043486284,0.4339622641509434,0.6037735849056604,1.0,1.0,1.6764367671839864e-14,5.010635294096253,0.6931471805599453,0.5,0.08597285067873313,3.9258859490393445,9007199254740992.0,,
CA_74,cellular_automata,0.0,0.02421121556002592,0.0,0.09090909090909091,0.019867549668874173,0.013333333333333334,3.4924596548080444e-10,0.0800525173156622,0.37677016125643675,0.875,0.0,0.15383759322861115,8589934592.0,,
CA_75,cellular_automata,0.0,0.0003376550146147669,0.06521739130434782,0.08695652173913043,0.019867549668874173,0.013333333333333334,4.263256414560601e-14,0.7285524580140434,0.37677016125643675,0.125,0.9867543820659304,0.7421667371998113,70368744177664.0,,
CA_76,cellular_automata,0.0,-0.007578308585249815,0.5227272727272727,0.6590909090909091,1.0,1.0,8.58335624798201e-12,5.010635294096253,0.6931471805599453,0.5,0.08231627435775735,3.9258859490393445,17592186044416.0,,
CA_77,cellular_automata,0.0,-0.0006518381208678305,0.16981132075471697,0.20754716981132076,0.31125827814569534,0.30666666666666664,5.218048215738236e-15,2.4914283201717287,0.6615632381579821,0.375,0.5000000000000001,3.9258859490393445,9007199254740992.0,,
CA_78,cellular_automata,0.0,-0.009533082170831276,0.46511627906976744,0.4883720930232558,0.3841059602649007,0.38,6.59383658785373e-12,3.975855102702672,0.6931471805599453,0.5,0.040740081835972254,3.9258859490393445,8796093022208.0,,
CA_79,cellular_automata,0.0,-0.002401585835045761,0.23809523809523808,0.23809523809523808,0.39072847682119205,0.38666666666666666,1.3415046851150692e-11,3.9828317446195323,0.6615632381579821,0.375,0.12424740010946926,3.8513387495457048,4398046511104.0,,
CA_80,cellular_automata,0.0,-0.0,0.06896551724137931,0.06896551724137931,0.006622516556291391,0.0,1.862645149230957e-09,0.0,0.6931471805599453,0.5,0.0,0.0,536870912.0,,
CA_81,cellular_automata,0.0,-0.0011209526859860368,0.0975609756097561,0.24390243902439024,0.5827814569536424,0.58,4.001776687800884e-11,4.437633624833367,0.5623351446188083,0.25,0.1763571517582862,3.9258859490393445,2199023255552.0,,
CA_82,cellular_automata,0.0,0.0008135530288262278,0.043478260869565216,0.08695652173913043,0.026490066225165563,0.02,4.76837158203125e-07,0.7639577354681416,0.6615632381579821,0.375,1.0,0.7421667371998113,8388608.0,,
CA_83,cellular_automata,0.0,-0.0012894510430376874,0.2608695652173913,0.2608695652173913,0.033112582781456956,0.02666666666666667,5.960464477539062e-07,0.7992729200899816,0.5623351446188083,0.25,0.0,0.9096984407261783,8388608.0,,
CA_84,cellular_automata,0.0,0.06921992298572677,0.0,0.07692307692307693,0.033112582781456956,0.02666666666666667,7.450580596923828e-08,0.15992484896680823,0.6931471805599453,0.5,0.0,0.6366524610914102,67108864.0,,
CA_85,cellular_automata,0.0,0.02421121556002592,0.0,0.09090909090909091,0.019867549668874173,0.013333333333333334,7.152557373046875e-07,0.08005251731566218,0.37677016125643675,0.125,0.0,0.15383759322861115,4194304.0,,
CA_86,cellular_automata,0.0,-0.01413202749462555,0.3050847457627119,0.3559322033898305,0.2052980132450331,0.2,5.377642775528102e-17,1.9968480432008504,0.6615632381579821,0.375,0.5075192189225524,2.4371116946149645,5.764607523034235e+17,,
CA_87,cellular_automata,0.0,-0.006819880085515061,0.3877551020408163,0.7142857142857143,1.0,1.0,2.682298827494378e-13,5.010635294096253,0.5623351446188083,0.25,0.03726154394722759,3.925885949039344,562949953421312.0,,
CA_88,cellular_automata,0.0,-0.00026190557665987105,0.10204081632653061,0.10204081632653061,0.33112582781456956,0.32666666666666666,8.881784197001252e-14,3.904004043488505,0.6615632381579821,0.625,0.10966254605970924,3.9067905239905,562949953421312.0,,
CA_89,cellular_automata,0.0,-0.0,0.06896551724137931,0.06896551724137931,0.4304635761589404,0.4266666666666667,1.210719347000122e-07,4.130883823584032,0.6615632381579821,0.375,0.785714285714286,3.9258859490393445,536870912.0,,
CA_90,cellular_automata,0.0,-0.017914888652382412,0.42857142857142855,0.6122448979591837,1.0,1.0,2.682298827494378e-13,5.010635294096253,0.6931471805599453,0.5,0.08885681172303139,3.9258859490393445,562949953421312.0,,
CA_91,cellular_automata,0.0,-0.003679523657143826,0.3275862068965517,0.3275862068965517,0.39072847682119205,0.38666666666666666,2.0469737016526324e-16,4.054502123388655,0.6615632381579821,0.625,0.7045454545454561,3.9258859490393445,2.8823037615171174e+17,,
CA_92,cellular_automata,0.0,0.0017472908660003715,0.05357142857142857,0.08928571428571429,0.19205298013245034,0.18666666666666668,4.0245584642661925e-16,1.632997710180471,0.6931471805599453,0.5,0.9354810928740767,3.925885949039344,7.205759403792794e+16,,
CA_93,cellular_automata,0.0,0.0012293652124130035,0.08695652173913043,0.17391304347826086,0.033112582781456956,0.02666666666666667,5.960464477539062e-07,0.7992729200899817,0.6615632381579821,0.625,0.006711409395973298,1.0755452487616681,8388608.0,,
CA_94,cellular_automata,0.0,-0.0005516474521663558,0.14814814814814814,0.14814814814814814,0.059602649006622516,0.05333333333333334,4.996003610813204e-16,0.31911901290039557,0.6615632381579821,0.625,0.0,0.3482638265219666,1.8014398509481984e+16,,
CA_95,cellular_automata,71.0,-0.0008135530288262266,0.2,0.2,0.1456953642384106,0.14,2.09808349609375e-05,3.0336972195085505,0.5623351446188083,0.25,0.2551980611606771,3.1172029828283465,1048576.0,,
CA_96,cellular_automata,0.0,0.0009200853032815567,0.06521739130434782,0.10869565217391304,0.31788079470198677,0.31333333333333335,6.821210263296962e-13,3.849955949956579,0.5623351446188083,0.25,0.06730558432808136,3.8513387495457048,70368744177664.0,,
CA_97,cellular_automata,0.0,-0.0004758980142114605,0.14285714285714285,0.14285714285714285,0.1456953642384106,0.14,1.049041748046875e-05,3.063454530821362,0.5623351446188083,0.75,0.1672711904746024,3.0894770956059476,2097152.0,,
CA_98,cellular_automata,1.0,0.00033765501461476666,0.075,0.1,0.019867549668874173,0.013333333333333334,2.7284841053187847e-12,0.7285524580140434,0.37677016125643675,0.875,1.0,0.7421667371998113,1099511627776.0,,
CA_99,cellular_automata,0.0,-0.0,0.07407407407407407,0.07407407407407407,0.013245033112582781,0.006666666666666667,1.4901161193847656e-08,0.040048630190433046,0.6615632381579821,0.375,0.0,0.056001534354847345,134217728.0,,
CA_100,cellular_automata,0.0,-0.0,0.07692307692307693,0.07692307692307693,0.26490066225165565,0.26,7.275957614183426e-11,3.6738583855270806,0.5623351446188083,0.75,0.035137967773584036,3.6295316517665226,549755813888.0,,
CA_101,cellular_automata,0.0,-0.0006898904517630505,0.16071428571428573,0.16071428571428573,0.37748344370860926,0.37333333333333335,7.91033905045424e-16,4.022064914740001,0.5623351446188083,0.25,0.10428935632301549,3.925885949039344,7.205759403792794e+16,,
CA_102,cellular_automata,0.0,-0.00033765501461476574,0.10256410256410256,0.10256410256410256,0.019867549668874173,0.013333333333333334,5.4569682106375694e-12,0.0800525173156622,0.5623351446188083,0.75,0.0,0.15383759322861115,549755813888.0,,
CA_103,cellular_automata,0.0,0.04694037344747706,0.0,0.09090909090909091,0.039735099337748346,0.03333333333333333,1.430511474609375e-06,0.19979267642303383,0.6615632381579821,0.625,0.006711409395973298,0.6366524610914102,4194304.0,,
CA_104,cellular_automata,0.0,0.0010754586054860995,0.03389830508474576,0.0847457627118644,0.3973509933774834,0.3933333333333333,1.0408340855860843e-16,4.070720727712981,0.6615632381579821,0.625,0.238250000136907,3.9258859490393445,5.764607523034235e+17,,
CA_105,cellular_automata,0.0,-0.0,0.08163265306122448,0.08163265306122448,0.013245033112582781,0.006666666666666667,3.552713678800501e-15,0.040048630190433046,0.6615632381579821,0.625,0.0,0.056001534354847345,562949953421312.0,,
CA_106,cellular_automata,0.0,-0.00688688096686894,0.16666666666666666,0.6666666666666666,0.46357615894039733,0.46,1.0186340659856796e-09,3.989966256702675,0.6615632381579821,0.625,0.0894923015177809,3.9258859490393445,68719476736.0,,
CA_107,cellular_automata,71.0,-8.323245443089194e-05,0.13333333333333333,0.16666666666666666,0.2251655629139073,0.22,3.166496753692627e-08,3.4679177048005805,0.6615632381579821,0.625,0.20634920634920656,3.463176328432135,1073741824.0,,
CA_108,cellular_automata,0.0,-0.01140882222884616,0.39473684210526316,0.39473684210526316,0.3708609271523179,0.36666666666666664,2.0372681319713593e-10,3.9057690852914644,0.6931471805599453,0.5,0.5872859739765315,3.6572575389889197,274877906944.0,,
CA_109,cellular_automata,0.0,-0.00568404385366739,0.21739130434782608,0.21739130434782608,0.33112582781456956,0.32666666666666666,7.105427357601002e-13,3.8799471576695823,0.6931471805599453,0.5,0.5789473684210542,3.9258859490393445,70368744177664.0,,
CA_110,cellular_automata,71.0,-0.009611052450986602,0.575,0.625,0.31788079470198677,0.31333333333333335,4.3655745685100555e-11,3.8018421783187337,0.5623351446188083,0.25,0.518047820935014,3.9258859490393445,1099511627776.0,,
CA_111,cellular_automata,0.0,-0.00028370440397126905,0.14035087719298245,0.17543859649122806,1.0,1.0,1.0477729794899915e-15,5.010635294096253,0.6931471805599453,0.5,0.20598097017739003,3.9258859490393445,1.4411518807585587e+17,,
CA_112,cellular_automata,1.0,0.001075458605486097,0.04,0.1,0.026490066225165563,0.02,3.552713678800501e-15,0.12001135905309418,0.6615632381579821,0.375,0.0,0.3482638265219666,1125899906842624.0,,
CA_113,cellular_automata,0.0,-0.0,0.07407407407407407,0.07407407407407407,0.033112582781456956,0.02666666666666667,3.725290298461914e-08,0.7992729200899817,0.6615632381579821,0.375,0.0,0.9096984407261783,134217728.0,,
CA_114,cellular_automata,0.0,-0.001575044902873129,0.16279069767441862,0.18604651162790697,0.5761589403973509,0.5733333333333334,9.890754881780595e-12,4.4283916624259,0.5623351446188083,0.75,0.0862573099415204,3.9258859490393445,8796093022208.0,,
CA_115,cellular_automata,0.0,0.00026190557665987035,0.07017543859649122,0.08771929824561403,0.019867549668874173,0.013333333333333334,2.0816681711721685e-17,0.7285524580140434,0.37677016125643675,0.875,0.0,0.7421667371998113,1.4411518807585587e+17,,
CA_116,cellular_automata,0.0,0.0031799277414476758,0.05172413793103448,0.1206896551724138,0.1456953642384106,0.14,7.632783294297951e-17,0.831196626345218,0.6931471805599453,0.5,0.0,0.8266289326273237,2.8823037615171174e+17,,
CA_117,cellular_automata,0.0,0.024232752107758555,0.0,0.09259259259259259,0.019867549668874173,0.013333333333333334,1.6653345369377348e-16,0.08005251731566218,0.37677016125643675,0.125,0.0,0.15383759322861115,1.8014398509481984e+16,,
